concept	facet	property	facet_property
port	activities	cargo handling	activities: cargo handling
tours	activity	walking	activity: walking
tours	activity	adventure	activity: adventure
tours	activity	food and wine	activity: food and wine
tours	activity	cultural	activity: cultural
wine color	affects	aroma	affects: aroma
wine color	affects	taste	affects: taste
wine color	affects	appearance	affects: appearance
wine taste	aftertaste	pleasant	aftertaste: pleasant
wine taste	aftertaste	unpleasant	aftertaste: unpleasant
wine taste	aftertaste	lingering	aftertaste: lingering
ice wine	age	develops complexity	age: develops complexity
dry wine	age	mature	age: mature
zinfandel	age	aged	age: aged
dry wine	age	young	age: young
red wine	age	young	age: young
red wine	age	mature	age: mature
dry wine	age	aged	age: aged
sauterne	age	fortified	age: fortified
zinfandel	age	young	age: young
st emilion	age	developed	age: developed
dry red wine	age	mature	age: mature
italian wine	age	mature	age: mature
red wine	age	vintage	age: vintage
st emilion	age	aged	age: aged
st emilion	age	young	age: young
wine flavor	age	old	age: old
red bordeaux	age	can be aged for years	age: can be aged for years
sauterne	age	aged	age: aged
red bordeaux	age	best consumed after aging	age: best consumed after aging
wine flavor	age	young	age: young
dry red wine	age	aged	age: aged
italian wine	age	young	age: young
zinfandel	age	oaky	age: oaky
italian wine	age	vintage	age: vintage
italian wine	age	aged	age: aged
ice wine	age	aged for years	age: aged for years
full bodied wine	age	complex flavor profile	age: complex flavor profile
red burgundy	age	young	age: young
red burgundy	age	mature	age: mature
red burgundy	age	aged	age: aged
chardonnay	age	aged	age: aged
chardonnay	age	mature	age: mature
chardonnay	age	young	age: young
red burgundy	age	improves with age	age: improves with age
full bodied wine	age	aged for years	age: aged for years
white burgundy	age	develops complexity	age: develops complexity
chianti	age	aged	age: aged
chianti	age	young	age: young
pauillac	age	improves with age	age: improves with age
ice wine	age	complex flavor	age: complex flavor
wine flavor	age	aged	age: aged
pauillac	age	can be aged	age: can be aged
white burgundy	age	ages well	age: ages well
red burgundy	age	can be aged	age: can be aged
chardonnay	age	vintage	age: vintage
dry red wine	age	young	age: young
medoc	age	can be aged for decades	age: can be aged for decades
petite syrah	ageability	can age for 5-7 years	ageability: can age for 5-7 years
pauillac	ageing	aged	ageing: aged
pinot blanc	ageing	best consumed young	ageing: best consumed young
cabernet sauvignon	ageing	can be aged for years	ageing: can be aged for years
cabernet sauvignon	ageing	improves with age	ageing: improves with age
full bodied wine	ageing	long ageing process	ageing: long ageing process
margaux	ageing	aged for several years	ageing: aged for several years
beaujolais	ageing	drink young	ageing: drink young
beaujolais	ageing	no oak ageing	ageing: no oak ageing
meursault	ageing	can be aged for years	ageing: can be aged for years
pinot blanc	ageing	best consumed within 2-5 years	ageing: best consumed within 2-5 years
margaux	ageing	improves with age	ageing: improves with age
margaux	ageing	aged in oak barrels	ageing: aged in oak barrels
full bodied wine	ageing	complex flavor profile	ageing: complex flavor profile
french wine	ageing	young	ageing: young
zinfandel	ageing	can be aged for 10 to 20 years	ageing: can be aged for 10 to 20 years
margaux	ageing	long-aged	ageing: long-aged
pauillac	ageing	oaky	ageing: oaky
chianti	ageing	aged	ageing: aged
french wine	ageing	aged	ageing: aged
chianti	ageing	medium	ageing: medium
chianti	ageing	young	ageing: young
french wine	ageing	mature	ageing: mature
meursault	ageing	develops complexity over time	ageing: develops complexity over time
chenin blanc	ageing potential	medium	ageing potential: medium
chenin blanc	ageing potential	long	ageing potential: long
petite syrah	ageing potential	5-7 years	ageing potential: 5-7 years
petite syrah	ageing potential	long-lived	ageing potential: long-lived
chenin blanc	ageing potential	short	ageing potential: short
pauillac	ageing potential	can be aged for 10-20 years	ageing potential: can be aged for 10-20 years
chenin blanc	ageing potential	can age for 5-10 years	ageing potential: can age for 5-10 years
white bordeaux	ageing potential	long	ageing potential: long
full bodied wine	ageing potential	develops complexity over time	ageing potential: develops complexity over time
full bodied wine	ageing potential	can age for years	ageing potential: can age for years
chenin blanc	ageing potential	can be drunk young	ageing potential: can be drunk young
medoc	ageing potential	can be aged for many years	ageing potential: can be aged for many years
chenin blanc	ageing potential	can be aged for 5-10 years	ageing potential: can be aged for 5-10 years
medoc	ageing potential	improves with age	ageing potential: improves with age
medoc	ageing process	required to age	ageing process: required to age
red burgundy	ageing process	red wine with aging potential	ageing process: red wine with aging potential
ice wine	ageing process	complex	ageing process: complex
red bordeaux	ageing process	aged in oak barrels	ageing process: aged in oak barrels
ice wine	ageing process	long	ageing process: long
medoc	ageing process	improves with age	ageing process: improves with age
bordeaux	ageing process	long ageing	ageing process: long ageing
red bordeaux	ageing process	develops complexity over time	ageing process: develops complexity over time
bordeaux	ageing process	oak barrel ageing	ageing process: oak barrel ageing
french wine	ageing process	cellar ageing	ageing process: cellar ageing
medoc	ageing process	oak barrels	ageing process: oak barrels
medoc	ageing process	long ageing	ageing process: long ageing
french wine	ageing process	oak barrels	ageing process: oak barrels
red burgundy	ageing process	aged in oak barrels	ageing process: aged in oak barrels
full bodied wine	aging process	improves with time	aging process: improves with time
full bodied wine	aging process	complex flavor	aging process: complex flavor
full bodied wine	aging process	longer aging	aging process: longer aging
late harvest	agriculture	farming	agriculture: farming
late harvest	agriculture	sustainable	agriculture: sustainable
late harvest	agriculture	rural	agriculture: rural
chardonnay	alcohol content	12% to 14%	alcohol content: 12% to 14%
dessert wine	alcohol content	strong	alcohol content: strong
zinfandel	alcohol content	15% to 16%	alcohol content: 15% to 16%
full bodied wine	alcohol content	14% or more	alcohol content: 14% or more
ice wine	alcohol content	sweet wine	alcohol content: sweet wine
ice wine	alcohol content	high	alcohol content: high
full bodied wine	alcohol content	14-16%	alcohol content: 14-16%
dry red wine	alcohol content	12%	alcohol content: 12%
dry red wine	alcohol content	12-15%	alcohol content: 12-15%
rose wine	alcohol content	15% abv	alcohol content: 15% abv
rose wine	alcohol content	12% to 14%	alcohol content: 12% to 14%
dry riesling	alcohol content	12% abv	alcohol content: 12% abv
dessert wine	alcohol content	high	alcohol content: high
dry riesling	alcohol content	13% abv	alcohol content: 13% abv
merlot	alcohol content	13% to 15%	alcohol content: 13% to 15%
zinfandel	alcohol content	14% to 16%	alcohol content: 14% to 16%
white burgundy	alcohol content	12-14%	alcohol content: 12-14%
sweet riesling	alcohol content	low	alcohol content: low
dry riesling	alcohol content	14% abv	alcohol content: 14% abv
sauvignon blanc	alcohol content	13% abv	alcohol content: 13% abv
sauvignon blanc	alcohol content	12% abv	alcohol content: 12% abv
sweet riesling	alcohol content	sweet	alcohol content: sweet
dry wine	alcohol content	low	alcohol content: low
dry wine	alcohol content	medium	alcohol content: medium
petite syrah	alcohol content	13% to 14%	alcohol content: 13% to 14%
rose wine	alcohol content	13% abv	alcohol content: 13% abv
pinot noir	alcohol content	12% to 14%	alcohol content: 12% to 14%
riesling	alcohol content	varies	alcohol content: varies
dry riesling	alcohol content	around 12%	alcohol content: around 12%
cabernet sauvignon	alcohol content	12-15%	alcohol content: 12-15%
dry riesling	alcohol content	12% - 14%	alcohol content: 12% - 14%
dry white wine	alcohol content	12% to 14%	alcohol content: 12% to 14%
chardonnay	alcohol content	12% to 15%	alcohol content: 12% to 15%
muscadet	alcohol content	low to moderate	alcohol content: low to moderate
riesling	alcohol content	typically 11-13%	alcohol content: typically 11-13%
dry riesling	alcohol content	low to medium	alcohol content: low to medium
full bodied wine	alcohol content	above 14%	alcohol content: above 14%
ice wine	alcohol content	typically 10-20%	alcohol content: typically 10-20%
gamay	alcohol content	13% abv	alcohol content: 13% abv
gamay	alcohol content	12% abv	alcohol content: 12% abv
zinfandel	alcohol content	high	alcohol content: high
dry wine	alcohol content	high	alcohol content: high
dry white wine	alcohol content	12% to 15%	alcohol content: 12% to 15%
dry riesling	alcohol content	12%	alcohol content: 12%
wine flavor	alcohol content	low	alcohol content: low
wine flavor	alcohol content	high	alcohol content: high
zinfandel	alcohol content	12% to 16%	alcohol content: 12% to 16%
zinfandel	alcohol content	13-15%	alcohol content: 13-15%
full bodied wine	alcohol content	high	alcohol content: high
sweet riesling	alcohol content	10-12%	alcohol content: 10-12%
sweet riesling	alcohol content	lower than 12%	alcohol content: lower than 12%
table wine	alcohol content	12% to 15%	alcohol content: 12% to 15%
full bodied wine	alcohol content	strong	alcohol content: strong
sweet riesling	alcohol content	11-14%	alcohol content: 11-14%
riesling	alcohol content	low	alcohol content: low
riesling	alcohol content	medium	alcohol content: medium
riesling	alcohol content	high	alcohol content: high
zinfandel	alcohol content	above 14%	alcohol content: above 14%
dessert wine	alcohol content	fortified	alcohol content: fortified
wine flavor	alcohol content	medium	alcohol content: medium
zinfandel	alcohol content	12-16%	alcohol content: 12-16%
table wine	alcohol content	12-15%	alcohol content: 12-15%
sweet wine	alcohol content	strong	alcohol content: strong
dry red wine	alcohol content	medium	alcohol content: medium
dry red wine	alcohol content	strong	alcohol content: strong
dry red wine	alcohol content	13% to 15%	alcohol content: 13% to 15%
red table wine	alcohol content	12-15%	alcohol content: 12-15%
sweet riesling	alcohol content	around 8-12%	alcohol content: around 8-12%
sweet wine	alcohol content	high	alcohol content: high
sweet riesling	alcohol content	lower	alcohol content: lower
dry riesling	alcohol content	12% or less	alcohol content: 12% or less
riesling	alcohol content	12% to 15%	alcohol content: 12% to 15%
dry riesling	alcohol content	12% to 14%	alcohol content: 12% to 14%
sweet riesling	alcohol content	moderate	alcohol content: moderate
sweet riesling	alcohol content	around 11%	alcohol content: around 11%
merlot	alcohol content	12-15%	alcohol content: 12-15%
riesling	alcohol content	usually low to moderate	alcohol content: usually low to moderate
ice wine	alcohol content	typically above 20%	alcohol content: typically above 20%
zinfandel	alcohol content	medium-high	alcohol content: medium-high
table wine	alcohol content	13% to 15%	alcohol content: 13% to 15%
petite syrah	alcohol content	12-14%	alcohol content: 12-14%
red burgundy	alcohol content	13-15%	alcohol content: 13-15%
red burgundy	alcohol content	12-15%	alcohol content: 12-15%
full bodied wine	alcohol content	14% or higher	alcohol content: 14% or higher
dry red wine	alcohol content	high	alcohol content: high
wine descriptor	alcohol level	medium	alcohol level: medium
wine descriptor	alcohol level	low	alcohol level: low
wine descriptor	alcohol level	high	alcohol level: high
white wine	alcoholic content	13% to 15%	alcoholic content: 13% to 15%
dry red wine	alcoholic content	high	alcoholic content: high
table wine	alcoholic content	usually 12-15%	alcoholic content: usually 12-15%
dry wine	alcoholic content	high	alcoholic content: high
table wine	alcoholic content	13% to 15%	alcoholic content: 13% to 15%
red table wine	alcoholic content	high	alcoholic content: high
white wine	alcoholic content	varies	alcoholic content: varies
white wine	alcoholic content	typically 12%	alcoholic content: typically 12%
medoc	alcoholic content	high	alcoholic content: high
dry wine	alcoholic content	strong	alcoholic content: strong
dry red wine	alcoholic content	strong	alcoholic content: strong
table wine	alcoholic content	varies	alcoholic content: varies
dry red wine	alcoholic content	adults only	alcoholic content: adults only
table wine	alcoholic content	usually around 12%	alcoholic content: usually around 12%
red burgundy	alcoholic content	high	alcoholic content: high
red table wine	alcoholic content	moderate	alcoholic content: moderate
wine color	appearance	in glass	appearance: in glass
wine color	appearance	in bottle	appearance: in bottle
sweet dessert	appearance	attractive	appearance: attractive
sweet dessert	appearance	decorated	appearance: decorated
potable liquid	appearance	colorless	appearance: colorless
sweet dessert	appearance	layered	appearance: layered
anjou	appearance	pear-shaped	appearance: pear-shaped
anjou	appearance	skin is green	appearance: skin is green
potable liquid	appearance	colorful	appearance: colorful
potable liquid	appearance	cloudy	appearance: cloudy
potable liquid	appearance	clear	appearance: clear
wine color	appearance	cloudy	appearance: cloudy
wine color	appearance	murky	appearance: murky
wine color	appearance	clear	appearance: clear
wine descriptor	appearance	bubbles	appearance: bubbles
wine descriptor	appearance	vigor	appearance: vigor
sweet dessert	appearance	ornate	appearance: ornate
wine descriptor	appearance	clarity	appearance: clarity
edible thing	appearance	appealing	appearance: appealing
edible thing	appearance	odorless	appearance: odorless
edible thing	appearance	colorful	appearance: colorful
potable liquid	appearance	transparent	appearance: transparent
dessert	appearance	attractive	appearance: attractive
dessert	appearance	colorful	appearance: colorful
dessert	appearance	delightful	appearance: delightful
wine descriptor	appearance	color	appearance: color
sweet dessert	appearance	colorful	appearance: colorful
wine descriptor	appearance descriptors	viscosity	appearance descriptors: viscosity
wine descriptor	appearance descriptors	clarity	appearance descriptors: clarity
wine descriptor	appearance descriptors	color	appearance descriptors: color
st emilion	appellation	appellation d'origine contrôlée	appellation: appellation d'origine contrôlée
st emilion	appellation	protected designation of origin	appellation: protected designation of origin
st émilion	architecture	romanesque church	architecture: romanesque church
st émilion	architecture	medieval castle	architecture: medieval castle
st émilion	architecture	monastery buildings	architecture: monastery buildings
st émilion	architecture	churches	architecture: churches
st émilion	architecture	romanesque architecture	architecture: romanesque architecture
st-émilion	architecture	cobbled streets	architecture: cobbled streets
st-émilion	architecture	romanesque church	architecture: romanesque church
st-émilion	architecture	medieval architecture	architecture: medieval architecture
white wine	aroma	floral	aroma: floral
white wine	aroma	fruity	aroma: fruity
white wine	aroma	oaky	aroma: oaky
white bordeaux	aroma	grassy	aroma: grassy
white bordeaux	aroma	lemon	aroma: lemon
wine flavor	aroma	earthly	aroma: earthly
riesling	aroma	honey	aroma: honey
sauvignon blanc	aroma	green apple	aroma: green apple
sweet wine	aroma	honey	aroma: honey
sweet wine	aroma	floral	aroma: floral
sweet wine	aroma	fruity	aroma: fruity
dry red wine	aroma	spicy	aroma: spicy
pinot blanc	aroma	buttery	aroma: buttery
sauvignon blanc	aroma	citrusy	aroma: citrusy
chenin blanc	aroma	apple	aroma: apple
sauvignon blanc	aroma	grassy	aroma: grassy
white table wine	aroma	honey	aroma: honey
white table wine	aroma	citrus	aroma: citrus
wine taste	aroma	strong	aroma: strong
wine taste	aroma	weak	aroma: weak
dry white wine	aroma	earthy	aroma: earthy
dry white wine	aroma	fruity	aroma: fruity
sauvignon blanc	aroma	herbaceous	aroma: herbaceous
riesling	aroma	apple	aroma: apple
pinot blanc	aroma	floral	aroma: floral
pinot blanc	aroma	citrus	aroma: citrus
sweet riesling	aroma	floral	aroma: floral
chenin blanc	aroma	floral	aroma: floral
chenin blanc	aroma	honey	aroma: honey
dry white wine	aroma	crisp	aroma: crisp
dry riesling	aroma	fruity	aroma: fruity
dry red wine	aroma	earthy	aroma: earthy
riesling	aroma	fruit	aroma: fruit
wine descriptor	aroma	fruity	aroma: fruity
pinot noir	aroma	berry	aroma: berry
full bodied wine	aroma	spicy	aroma: spicy
full bodied wine	aroma	fruity	aroma: fruity
full bodied wine	aroma	intense	aroma: intense
dessert wine	aroma	honey-like	aroma: honey-like
dessert wine	aroma	nutty	aroma: nutty
dessert wine	aroma	fruity	aroma: fruity
wine flavor	aroma	fruity	aroma: fruity
wine flavor	aroma	floral	aroma: floral
wine flavor	aroma	oaky	aroma: oaky
wine flavor	aroma	spicy	aroma: spicy
dry riesling	aroma	floral	aroma: floral
white table wine	aroma	citrusy	aroma: citrusy
white table wine	aroma	honey-like	aroma: honey-like
dry riesling	aroma	green apple	aroma: green apple
semillon	aroma	honey	aroma: honey
wine descriptor	aroma	floral	aroma: floral
semillon	aroma	grassy	aroma: grassy
pinot noir	aroma	earth	aroma: earth
white burgundy	aroma	floral	aroma: floral
white burgundy	aroma	fruity	aroma: fruity
muscadet	aroma	floral	aroma: floral
wine descriptor	aroma	oaky	aroma: oaky
muscadet	aroma	grassy	aroma: grassy
sweet riesling	aroma	flowery	aroma: flowery
sauvignon blanc	aroma	mineral	aroma: mineral
sauvignon blanc	aroma	fruity	aroma: fruity
pinot blanc	aroma	pear	aroma: pear
pinot blanc	aroma	apple	aroma: apple
pinot blanc	aroma	honey	aroma: honey
sweet riesling	aroma	fruity	aroma: fruity
sweet riesling	aroma	honeyed	aroma: honeyed
sauvignon blanc	aroma	floral	aroma: floral
pinot blanc	aroma	fruity	aroma: fruity
pinot noir	aroma	cherry	aroma: cherry
dry red wine	aroma	fruity	aroma: fruity
dry white wine	aroma	floral	aroma: floral
white table wine	aroma	buttery	aroma: buttery
chardonnay	aroma	honey	aroma: honey
chardonnay	aroma	vanilla	aroma: vanilla
chardonnay	aroma	green apple	aroma: green apple
full bodied wine	aroma	strong	aroma: strong
chenin blanc	aroma	honeyed	aroma: honeyed
full bodied wine	aroma	fruity notes	aroma: fruity notes
dry riesling	aroma	honey	aroma: honey
wine taste	aroma	oaky	aroma: oaky
dry white wine	aroma	herbaceous	aroma: herbaceous
wine taste	aroma	fruity	aroma: fruity
wine taste	aroma	floral	aroma: floral
dry riesling	aroma	stone fruit	aroma: stone fruit
full bodied wine	aroma	oaky	aroma: oaky
full bodied wine	aroma	complex	aroma: complex
full bodied wine	aroma	oaky notes	aroma: oaky notes
full bodied wine	aroma	strong scent	aroma: strong scent
dry riesling	aroma	citrus	aroma: citrus
sauvignon blanc	aroma	citrus	aroma: citrus
wine flavor	aroma	earthy	aroma: earthy
wine taste	aroma	spicy	aroma: spicy
beaujolais	aroma	fruity	aroma: fruity
white table wine	aroma	fruity	aroma: fruity
white table wine	aroma	floral	aroma: floral
beaujolais	aroma	floral	aroma: floral
wine flavor	aroma	medium	aroma: medium
chardonnay	aroma	butterscotch	aroma: butterscotch
chardonnay	aroma	floral	aroma: floral
white bordeaux	aroma	herbaceous	aroma: herbaceous
wine flavor	aroma	strong	aroma: strong
white bordeaux	aroma	floral	aroma: floral
riesling	aroma	floral	aroma: floral
white bordeaux	aroma	honey	aroma: honey
white bordeaux	aroma	vanilla	aroma: vanilla
wine taste	aroma	earthy	aroma: earthy
wine flavor	aroma	weak	aroma: weak
dry white wine	aroma	oaky	aroma: oaky
wine descriptor	aroma characteristics	fruity	aroma characteristics: fruity
wine descriptor	aroma characteristics	earthy	aroma characteristics: earthy
wine descriptor	aroma characteristics	floral	aroma characteristics: floral
wine descriptor	aromatic notes	vanilla	aromatic notes: vanilla
wine descriptor	aromatic notes	caramel	aromatic notes: caramel
wine descriptor	aromatic notes	fruit	aromatic notes: fruit
wine descriptor	aromatic notes	herb	aromatic notes: herb
wine descriptor	aspect	finish	aspect: finish
wine descriptor	aspect	taste	aspect: taste
wine descriptor	aspect	appearance	aspect: appearance
wine descriptor	aspect	aroma	aspect: aroma
dessert course	associated emotions	relaxation	associated emotions: relaxation
dessert	associated emotions	indulgence	associated emotions: indulgence
dessert course	associated emotions	joy	associated emotions: joy
dessert	associated emotions	relaxation	associated emotions: relaxation
dessert	associated emotions	joy	associated emotions: joy
dessert course	associated emotions	celebration	associated emotions: celebration
wine color	associated with	white wine	associated with: white wine
sweet dessert	associated with	romance	associated with: romance
burgundy	associated with	romance	associated with: romance
wine color	associated with	sparkling wine	associated with: sparkling wine
wine color	associated with	rosé wine	associated with: rosé wine
burgundy	associated with	luxury	associated with: luxury
wine color	associated with	rosé with summer	associated with: rosé with summer
wine color	associated with	white wine with fish	associated with: white wine with fish
wine color	associated with	red wine	associated with: red wine
wine color	associated with	champagne	associated with: champagne
burgundy	associated with	fine dining	associated with: fine dining
burgundy	associated with	france	associated with: france
sweet dessert	associated with	love	associated with: love
fruit course	associated with	brunch	associated with: brunch
fruit course	associated with	wedding reception	associated with: wedding reception
fruit course	associated with	summer	associated with: summer
port	associated with	ships	associated with: ships
sweet dessert	associated with	holidays	associated with: holidays
sweet dessert	associated with	parties	associated with: parties
port	associated with	boats	associated with: boats
port	associated with	maritime	associated with: maritime
wine color	associated with	red wine with meat	associated with: red wine with meat
wine color	association	red wine with luxury	association: red wine with luxury
wine color	association	weak with white wine	association: weak with white wine
wine color	association	strong with red wine	association: strong with red wine
wine color	association	white wine with crispness	association: white wine with crispness
burgundy	association	fine dining	association: fine dining
burgundy	association	sophistication	association: sophistication
burgundy	association	wine	association: wine
burgundy	association	luxury	association: luxury
burgundy	association	romance	association: romance
wine descriptor	attribute	appearance	attribute: appearance
wine descriptor	attribute	taste	attribute: taste
wine descriptor	attribute	smell	attribute: smell
wine descriptor	attribute	texture	attribute: texture
wine descriptor	attribute	fruity	attribute: fruity
wine descriptor	attribute	floral	attribute: floral
wine descriptor	attribute	oaky	attribute: oaky
wine descriptor	audience	wine expert	audience: wine expert
wine descriptor	audience	wine enthusiast	audience: wine enthusiast
wine descriptor	audience	general public	audience: general public
consumable thing	availability	online purchase	availability: online purchase
consumable thing	availability	widely available	availability: widely available
consumable thing	availability	locally sourced	availability: locally sourced
texas wine	available at	wine shop	available at: wine shop
texas wine	available at	restaurant	available at: restaurant
texas wine	available at	wine festival	available at: wine festival
st emilion	award	prized	award: prized
german wine	award	wine award	award: wine award
alsace wine	award	high reputation	award: high reputation
alsace wine	award	international recognition	award: international recognition
st emilion	award	highly rated	award: highly rated
st emilion	award	awarded	award: awarded
german wine	award	wine competition	award: wine competition
meritage	award-winning	yes	award-winning: yes
meritage	award-winning	often	award-winning: often
california wine	award-winning	often	award-winning: often
california wine	award-winning	yes	award-winning: yes
meritage	awarded for	critic reviews	awarded for: critic reviews
meritage	awarded for	high quality	awarded for: high quality
california wine	awarded with	wine competition	awarded with: wine competition
california wine	awarded with	best wine award	awarded with: best wine award
california wine	awarded with	gold medal	awarded with: gold medal
german wine	awards	gold medal	awards: gold medal
german wine	awards	best wine	awards: best wine
zinfandel	awards	critically acclaimed	awards: critically acclaimed
pauillac	awards	winemaking awards	awards: winemaking awards
italian wine	awards	critically acclaimed	awards: critically acclaimed
zinfandel	awards	winning awards	awards: winning awards
chenin blanc	awards	prize-winning	awards: prize-winning
chenin blanc	awards	critic-acclaimed	awards: critic-acclaimed
alsace wine	awards	awarded medals	awards: awarded medals
pauillac	awards	highly rated	awards: highly rated
italian wine	awards	prize-winning	awards: prize-winning
margaux	awards	wine critic's favorite	awards: wine critic's favorite
alsace wine	awards	highly rated	awards: highly rated
zinfandel	awards	highly rated	awards: highly rated
medoc	awards	high ratings	awards: high ratings
medoc	awards	prize-winning	awards: prize-winning
medoc	awards	winemaking competitions	awards: winemaking competitions
texas wine	awards	receiving recognition	awards: receiving recognition
german wine	awards	top rating	awards: top rating
margaux	awards	wine awards	awards: wine awards
texas wine	awards	winning awards	awards: winning awards
texas wine	awards	critic acclaim	awards: critic acclaim
american wine	awards	best in show	awards: best in show
texas wine	awards	wine competitions	awards: wine competitions
french wine	awards	michelin star	awards: michelin star
texas wine	awards	win awards	awards: win awards
meursault	awards	critically acclaimed	awards: critically acclaimed
german wine	awards	receiving high ratings	awards: receiving high ratings
sauvignon blanc	awards	international recognition	awards: international recognition
alsace wine	awards	reputation for quality	awards: reputation for quality
alsace wine	awards	international recognition	awards: international recognition
sauvignon blanc	awards	wine awards	awards: wine awards
margaux	awards	critic's choice	awards: critic's choice
texas wine	awards	winemaking awards	awards: winemaking awards
margaux	awards	highly rated	awards: highly rated
margaux	awards	prized wine	awards: prized wine
texas wine	awards	awarded	awards: awarded
german wine	awards	wine and spirits awards	awards: wine and spirits awards
german wine	awards	international wine awards	awards: international wine awards
alsace wine	awards	best wine	awards: best wine
texas wine	awards	recognized	awards: recognized
texas wine	awards	critically acclaimed	awards: critically acclaimed
medoc	awards	highly rated	awards: highly rated
medoc	awards	prized for quality	awards: prized for quality
french wine	awards	wine competitions	awards: wine competitions
french wine	awards	wine awards	awards: wine awards
texas wine	awards	recognized by wine critics	awards: recognized by wine critics
french wine	awards	wine spectator award	awards: wine spectator award
meursault	awards	highly rated	awards: highly rated
pauillac	awards	wine of the year	awards: wine of the year
french wine	awards	oscar	awards: oscar
white bordeaux	awards	critic's choice	awards: critic's choice
white bordeaux	awards	highly rated	awards: highly rated
american wine	awards	critically acclaimed	awards: critically acclaimed
american wine	awards	award-winning	awards: award-winning
italian wine	awards	gold medal	awards: gold medal
italian wine	awards	best in show	awards: best in show
zinfandel	awards	winning gold medal	awards: winning gold medal
california wine	awards	wine enthusiast	awards: wine enthusiast
st. emilion	awards	premier grand cru classé	awards: premier grand cru classé
st. emilion	awards	appellation d'origine contrôlée	awards: appellation d'origine contrôlée
california wine	awards	wine spectator	awards: wine spectator
texas wine	awards	wineries with awards	awards: wineries with awards
white burgundy	awards	best wine	awards: best wine
red bordeaux	awards	prize-winning	awards: prize-winning
white burgundy	awards	highly rated	awards: highly rated
red bordeaux	awards	highly rated	awards: highly rated
american wine	awards	winning	awards: winning
american wine	awards	recognized	awards: recognized
french wine	awards	grand cru	awards: grand cru
french wine	awards	premier cru	awards: premier cru
french wine	awards	grand vin	awards: grand vin
german wine	awards	winning international competitions	awards: winning international competitions
texas wine	awards	texas wine awards	awards: texas wine awards
american wine	awards	winning medals	awards: winning medals
french wine	awards	winning international competitions	awards: winning international competitions
italian wine	awards	award winning	awards: award winning
texas wine	awards	receiving national recognition	awards: receiving national recognition
margaux	awards	wine critic's choice	awards: wine critic's choice
italian wine	awards	prize winner	awards: prize winner
california wine	awards	award winning	awards: award winning
california wine	awards	critic score	awards: critic score
