concept	facet	property	facet_property
gymnast	activity	exercise	activity: exercise
downhill	activity	leisure	activity: leisure
swimmer	activity	competition	activity: competition
cycling	activity	outdoor activity	activity: outdoor activity
athlete	activity	training	activity: training
skating	activity	winter sport	activity: winter sport
cycling	activity	sport	activity: sport
athlete	activity	fitness	activity: fitness
participates in	activity	sport	activity: sport
swimmer	activity	water	activity: water
walk	activity	physical	activity: physical
walk	activity	outdoor	activity: outdoor
cycling	activity	exercise	activity: exercise
swimmer	activity	pool	activity: pool
swimmer	activity	swimming	activity: swimming
cycling	activity	transportation	activity: transportation
cycling	activity	recreation	activity: recreation
diving	activity	competitive	activity: competitive
bobsleigh	activity	winter sport	activity: winter sport
athlete	activity	competition	activity: competition
windsurfer	activity	outdoor activity	activity: outdoor activity
skiing	activity	physical	activity: physical
keelboat	activity	sailing	activity: sailing
keelboat	activity	fishing	activity: fishing
keelboat	activity	cruising	activity: cruising
skiing	activity	winter	activity: winter
skiing	activity	outdoor	activity: outdoor
swimmer	activity	exercise	activity: exercise
downhill	activity	snowboarding	activity: snowboarding
fencing	activity	hiking	activity: hiking
fencing	activity	camping	activity: camping
athlete	activity	sports	activity: sports
fencing	activity	horse riding	activity: horse riding
gymnast	activity	fitness	activity: fitness
springboard	activity	springboard diving	activity: springboard diving
diving	activity	recreational	activity: recreational
downhill	activity	riding	activity: riding
skating	activity	fitness	activity: fitness
athlete	activity	gym	activity: gym
participates in	activity	event	activity: event
figure skating	activity	winter sport	activity: winter sport
participates in	activity	game	activity: game
equestrian	activity	horse competition	activity: horse competition
downhill	activity	adventure	activity: adventure
walk	activity	mode of transportation	activity: mode of transportation
sailing	activity	relaxing	activity: relaxing
walk	activity	leisure activity	activity: leisure activity
walk	activity	physical exercise	activity: physical exercise
downhill	activity	competitive	activity: competitive
sailing	activity	outdoor	activity: outdoor
sailing	activity	water	activity: water
fencing	activity	garden maintenance	activity: garden maintenance
diving	activity	relaxing	activity: relaxing
diving	activity	swimming	activity: swimming
figure skating	activity	competitive sport	activity: competitive sport
heavyweight dinghy	activity	fishing	activity: fishing
sailing	activity	competitive	activity: competitive
sailing	activity	recreational	activity: recreational
walk	activity	exercise	activity: exercise
walk	activity	recreational	activity: recreational
walk	activity	daily routine	activity: daily routine
figure skating	activity	recreational activity	activity: recreational activity
downhill	activity	recreational	activity: recreational
bobsleigh	activity	competitive	activity: competitive
heavyweight dinghy	activity	rowing	activity: rowing
downhill	activity	thrilling	activity: thrilling
diving	activity	exploring	activity: exploring
fencing	activity	fencing sport	activity: fencing sport
heavyweight dinghy	activity	sailing	activity: sailing
participates in	activity	tournament	activity: tournament
equestrian	activity	horse training	activity: horse training
windsurfer	activity	extreme sport	activity: extreme sport
swimmer	activity	recreational	activity: recreational
participates in	activity	competition	activity: competition
swimmer	activity	competitive swimming	activity: competitive swimming
men's team	activity	training	activity: training
equestrian	activity	horse breeding	activity: horse breeding
pursuit	activity	hobby	activity: hobby
men's team	activity	competing	activity: competing
pursuit	activity	job	activity: job
men's team	activity	practicing	activity: practicing
swimmer	activity	competing	activity: competing
equestrian	activity	horse riding	activity: horse riding
men's team	activity	playing	activity: playing
cycling	activity	fitness	activity: fitness
cycling	activity	outdoor	activity: outdoor
windsurfer	activity	recreational activity	activity: recreational activity
pursuit	activity	sport	activity: sport
windsurfer	activity	water sport	activity: water sport
pursuit	activity	game	activity: game
archery	activity	competitive sport	activity: competitive sport
skating	activity level	recreational	activity level: recreational
skating	activity level	professional	activity level: professional
skiing	activity level	relaxed	activity level: relaxed
skating	activity level	leisure	activity level: leisure
skating	activity level	competitive	activity level: competitive
skiing	activity level	intense	activity level: intense
skiing	activity level	exhilarating	activity level: exhilarating
sailing	activity type	competitive sport	activity type: competitive sport
sailing	activity type	water sport	activity type: water sport
sailing	activity type	recreational activity	activity type: recreational activity
skiing	activity type	winter sport	activity type: winter sport
pursuit	activity type	lifestyle	activity type: lifestyle
cycling	activity type	competitive	activity type: competitive
pursuit	activity type	hobby	activity type: hobby
sailing	activity type	outdoor activity	activity type: outdoor activity
cycling	activity type	indoor	activity type: indoor
figure skating	activity type	ice skating	activity type: ice skating
figure skating	activity type	olympic sport	activity type: olympic sport
figure skating	activity type	winter sport	activity type: winter sport
cross country skiing	activity type	winter sport	activity type: winter sport
pursuit	activity type	job	activity type: job
cross country skiing	activity type	outdoor activity	activity type: outdoor activity
skiing	activity type	physical exercise	activity type: physical exercise
cycling	activity type	outdoor	activity type: outdoor
cycling	activity type	recreational	activity type: recreational
skiing	activity type	recreational activity	activity type: recreational activity
cross country skiing	activity type	recreational	activity type: recreational
skiing	activity type	outdoor activity	activity type: outdoor activity
aquatics	adaptations	fins	adaptations: fins
aquatics	adaptations	gills	adaptations: gills
aquatics	adaptations	scales	adaptations: scales
aquatics	adaptations	shell	adaptations: shell
mixed team	advantages	better problem solving	advantages: better problem solving
aerials	advantages	widespread coverage	advantages: widespread coverage
aerials	advantages	reliable signal	advantages: reliable signal
mixed team	advantages	enhanced creativity	advantages: enhanced creativity
mixed team	advantages	increased perspectives	advantages: increased perspectives
rapid fire pistol	ammunition	bullet	ammunition: bullet
air rifle	ammunition	screws	ammunition: screws
rapid fire pistol	ammunition	round	ammunition: round
rapid fire pistol	ammunition	bullets	ammunition: bullets
rapid fire pistol	ammunition	cartridges	ammunition: cartridges
air rifle	ammunition	pellets	ammunition: pellets
air rifle	ammunition	airsoft	ammunition: airsoft
air rifle	ammunition	bbs	ammunition: bbs
equestrian	animal	horse	animal: horse
equestrian	animal	pony	animal: pony
pairs	antonyms	solitary	antonyms: solitary
pairs	antonyms	singles	antonyms: singles
pommel horse	appearance	modern design	appearance: modern design
athlete	appearance	well-toned	appearance: well-toned
pommel horse	appearance	traditional	appearance: traditional
vault	appearance	stone	appearance: stone
butterfly	appearance	wings	appearance: wings
butterfly	appearance	delicate	appearance: delicate
athlete	appearance	muscular	appearance: muscular
athlete	appearance	fit	appearance: fit
butterfly	appearance	winged	appearance: winged
vault	appearance	modern	appearance: modern
vault	appearance	metal	appearance: metal
butterfly	appearance	colorful	appearance: colorful
aerials	application	public use	application: public use
aerials	application	business use	application: business use
aerials	application	home use	application: home use
synchronized platform	application	databases	application: databases
synchronized platform	application	real-time systems	application: real-time systems
synchronized platform	application	financial transactions	application: financial transactions
synchronized platform	application	multi-user games	application: multi-user games
synchronized platform	application	file systems	application: file systems
synchronized platform	application	document sharing	application: document sharing
synchronized platform	applications	financial transactions	applications: financial transactions
synchronized platform	applications	document editing	applications: document editing
synchronized platform	applications	game development	applications: game development
aquatics	applications	recreation	applications: recreation
synchronized platform	applications	networking	applications: networking
aquatics	applications	fishing	applications: fishing
synchronized platform	applications	databases	applications: databases
aquatics	applications	water treatment	applications: water treatment
aquatics	applications	shipping	applications: shipping
synchronized platform	applications	multithreading	applications: multithreading
all-round	applied to	skillset	applied to: skillset
all-round	applied to	person	applied to: person
all-round	applied to	athlete	applied to: athlete
synchronized platform	approaches	pessimistic	approaches: pessimistic
synchronized platform	approaches	optimistic	approaches: optimistic
synchronized platform	approaches	causal consistency	approaches: causal consistency
olympic sport	arena	gymnastics floor	arena: gymnastics floor
olympic sport	arena	rink	arena: rink
olympic sport	arena	field	arena: field
olympic sport	arena	ice	arena: ice
olympic sport	arena	pool	arena: pool
olympic sport	arena	ice rink	arena: ice rink
olympic sport	arena	track	arena: track
olympic sport	arena	court	arena: court
breaststroke	arm movement	simultaneous	arm movement: simultaneous
breaststroke	arm movement	synchronized	arm movement: synchronized
breaststroke	arm movement	forward motion	arm movement: forward motion
backstroke	arm movement	alternating	arm movement: alternating
backstroke	arm movement	back	arm movement: back
breaststroke	arm movement	sculling	arm movement: sculling
backstroke	arm movement	propulsion	arm movement: propulsion
backstroke	arm movement	straight	arm movement: straight
breaststroke	arm movement	alternating	arm movement: alternating
breaststroke	arm movement	frog kick	arm movement: frog kick
breaststroke	arm movement	pulling motion	arm movement: pulling motion
backstroke	arm movement	sculling	arm movement: sculling
backstroke	arm movement	pulling	arm movement: pulling
backstroke	arm movement	pull	arm movement: pull
breaststroke	arm movement	pulling	arm movement: pulling
breaststroke	arm movement	forward and upward	arm movement: forward and upward
breaststroke	arm movement	scissor-like	arm movement: scissor-like
breaststroke	arm movement	fluttering	arm movement: fluttering
breaststroke	arm movement	frog-like	arm movement: frog-like
rhythmic gymnastics	artistic aspects	interpretation	artistic aspects: interpretation
rhythmic gymnastics	artistic aspects	costume design	artistic aspects: costume design
rhythmic gymnastics	artistic aspects	musicality	artistic aspects: musicality
rhythmic gymnastics	artistic aspects	expression	artistic aspects: expression
pursuit	aspect of life	hobby	aspect of life: hobby
pursuit	aspect of life	relationship	aspect of life: relationship
pursuit	aspect of life	work	aspect of life: work
pursuit	aspect of life	personal growth	aspect of life: personal growth
horizontal bar	associated activities	dips	associated activities: dips
horizontal bar	associated activities	pull-ups	associated activities: pull-ups
horizontal bar	associated activities	bar exercises	associated activities: bar exercises
moguls	associated with	winter athletes	associated with: winter athletes
breaststroke	associated with	swimming pool	associated with: swimming pool
breaststroke	associated with	swimmer's body	associated with: swimmer's body
breaststroke	associated with	summer sport	associated with: summer sport
moguls	associated with	freestyle skiers	associated with: freestyle skiers
moguls	associated with	adrenaline junkies	associated with: adrenaline junkies
vault	associated with	banks	associated with: banks
vault	associated with	treasure hunters	associated with: treasure hunters
hurdles	associated with	athletes	associated with: athletes
hurdles	associated with	military personnel	associated with: military personnel
vault	associated with	secret societies	associated with: secret societies
vault	associated with	military	associated with: military
vault	associated with	treasure hunting	associated with: treasure hunting
vault	associated with	banking	associated with: banking
hammer throw	athlete	strong	athlete: strong
long jump	athlete	multi-talented athlete	athlete: multi-talented athlete
long jump	athlete	specialized athlete	athlete: specialized athlete
hammer throw	athlete	experienced	athlete: experienced
medal winners	athlete	amateur	athlete: amateur
hammer throw	athlete	powerful	athlete: powerful
medal winners	athlete	professional	athlete: professional
medal winners	athlete characteristics	experienced	athlete characteristics: experienced
medal winners	athlete characteristics	inexperienced	athlete characteristics: inexperienced
medal winners	athlete characteristics	young	athlete characteristics: young
medal winners	athlete characteristics	old	athlete characteristics: old
triathlon	athlete type	amateur	athlete type: amateur
triathlon	athlete type	professional	athlete type: professional
decathlon	athletes	multisport athletes	athletes: multisport athletes
luge	athletes	agility	athletes: agility
hammer throw	athletes	strong	athletes: strong
luge	athletes	bravery	athletes: bravery
decathlon	athletes	well-rounded	athletes: well-rounded
gymnastics team competition	athletes	gymnasts	athletes: gymnasts
gymnastics team competition	athletes	male	athletes: male
high jump	athletes	high jumpers	athletes: high jumpers
luge	athletes	speed	athletes: speed
triple jump	athletes	part of a team	athletes: part of a team
decathlon	athletes	track and field athletes	athletes: track and field athletes
decathlon	athletes	multi-talented athletes	athletes: multi-talented athletes
wrestling	athletes	strong	athletes: strong
long jump	athletes	strong	athletes: strong
long jump	athletes	highly trained	athletes: highly trained
decathlon	athletes	multitaskers	athletes: multitaskers
track and field	athletes	runners	athletes: runners
nordic combined	athletes	experienced skiers	athletes: experienced skiers
nordic combined	athletes	highly trained	athletes: highly trained
track and field	athletes	jumpers	athletes: jumpers
track and field	athletes	throwers	athletes: throwers
gymnastics team competition	athletes	team members	athletes: team members
high jump	athletes	long jumpers	athletes: long jumpers
wrestling	athletes	agile	athletes: agile
hammer throw	athletes	powerful	athletes: powerful
high jump	athletes	newcomers	athletes: newcomers
long jump	athletes	specialized	athletes: specialized
triple jump	athletes	require technique and practice	athletes: require technique and practice
triple jump	athletes	require strength and speed	athletes: require strength and speed
hammer throw	athletes	track and field athletes	athletes: track and field athletes
hammer throw	athletes	olympic athletes	athletes: olympic athletes
olympic sport	athletes	amateur	athletes: amateur
wrestling freestyle	athletes	freestyle wrestlers	athletes: freestyle wrestlers
triple jump	athletes	require mental toughness	athletes: require mental toughness
nordic combined	athletes	amateur	athletes: amateur
modern pentathlon	athletes	versatile	athletes: versatile
olympic sport	athletes	professional	athletes: professional
high jump	athletes	pole vaulters	athletes: pole vaulters
wrestling freestyle	athletes	wrestlers	athletes: wrestlers
gymnastics team competition	athletes	team	athletes: team
gymnastics team competition	athletes	individual	athletes: individual
modern pentathlon	athletes	multi-talented	athletes: multi-talented
pole vault	athletes	disciplined	athletes: disciplined
hammer throw	athletes	men	athletes: men
javelin throw	athletes	throwers	athletes: throwers
high jump	athletes	veterans	athletes: veterans
gymnastics team competition	athletes	competitors	athletes: competitors
gymnastics team competition	athletes	female	athletes: female
wrestling	athletes	strategic	athletes: strategic
super g	athletes	professionals	athletes: professionals
pole vault	athletes	height	athletes: height
super g	athletes	amateurs	athletes: amateurs
pole vault	athletes	jumps	athletes: jumps
hammer throw	athletes	women	athletes: women
luge	athletes	control	athletes: control
pole vault	athletes	skilled	athletes: skilled
high jump	athletes	specialize in	athletes: specialize in
javelin throw	athletes	track and field athletes	athletes: track and field athletes
high jump	athletes	train for	athletes: train for
high jump	athletes	compete in	athletes: compete in
high jump	athletes	jumpers	athletes: jumpers
triathlon	athletes	professionals	athletes: professionals
nordic combined	athletes	professional	athletes: professional
long jump	athletes	world-class	athletes: world-class
pole vault	athletes	olympic champions	athletes: olympic champions
long jump	athletes	olympic athletes	athletes: olympic athletes
luge	athletes	professional	athletes: professional
luge	athletes	olympic	athletes: olympic
biathlon	athletes	professional	athletes: professional
biathlon	athletes	amateur	athletes: amateur
biathlon	athletes	professionals	athletes: professionals
triple jump	athletes	specialize in this event	athletes: specialize in this event
modern pentathlon	athletes	physically fit	athletes: physically fit
biathlon	athletes	winter sports	athletes: winter sports
nordic combined	athletes	need to be strong in both	athletes: need to be strong in both
nordic combined	athletes	trained in both disciplines	athletes: trained in both disciplines
triple jump	athletes	train for this event	athletes: train for this event
pole vault	athletes	world record holders	athletes: world record holders
nordic combined	athletes	austrian	athletes: austrian
decathlon	athletes	specialized in multiple events	athletes: specialized in multiple events
nordic combined	athletes	norwegian	athletes: norwegian
decathlon	athletes	multi-event specialists	athletes: multi-event specialists
pole vault	athletes	require technique	athletes: require technique
ski jumping	athletes	professional	athletes: professional
ski jumping	athletes	amateur	athletes: amateur
alpine combined	athletes	alpine skiers	athletes: alpine skiers
alpine combined	athletes	cross-country skiers	athletes: cross-country skiers
pole vault	athletes	require strength	athletes: require strength
pole vault	athletes	specialized	athletes: specialized
ski jumping	athletes	olympic champions	athletes: olympic champions
nordic combined	athletes	german	athletes: german
long jump	athletes	world champions	athletes: world champions
decathlon	athletes	multi-talented	athletes: multi-talented
modern pentathlon	athletes	multiskilled	athletes: multiskilled
biathlon	athletes	amateurs	athletes: amateurs
alpine combined	athletes	snowboarders	athletes: snowboarders
modern pentathlon	athletes	adventurous	athletes: adventurous
modern pentathlon	athletes	military officers	athletes: military officers
modern pentathlon	athletes	professional athletes	athletes: professional athletes
luge	athletes	experienced	athletes: experienced
triple jump	athletes	require speed	athletes: require speed
triple jump	athletes	require strength	athletes: require strength
super g	athletes	skilled	athletes: skilled
gymnastics team competition	athletes	team captains	athletes: team captains
triple jump	athletes	compete individually	athletes: compete individually
modern pentathlon	athletes	well-rounded	athletes: well-rounded
hammer throw	athletes	strong throwers	athletes: strong throwers
hammer throw	athletes	technically skilled	athletes: technically skilled
triathlon	athletes	amateurs	athletes: amateurs
ski jumping	athletes	olympic athlete	athletes: olympic athlete
modern pentathlon	athletes	adaptable	athletes: adaptable
super g	athletes	experienced	athletes: experienced
super g	athletes	fast	athletes: fast
gymnastics team competition	athletes	specialized event gymnasts	athletes: specialized event gymnasts
pole vault	athletes	clears	athletes: clears
pole vault	athletes	records	athletes: records
alpine combined	athletes	skiers	athletes: skiers
triathlon	athletes	triathletes	athletes: triathletes
gymnastics team competition	athletes	strong all-around gymnasts	athletes: strong all-around gymnasts
pole vault	athletes	athletes with exceptional strength	athletes: athletes with exceptional strength
pole vault	athletes	vaulter	athletes: vaulter
luge	athletes	adventurous	athletes: adventurous
long jump	athletes	agile	athletes: agile
pole vault	athletes	jumpers	athletes: jumpers
luge	athletes	skilled	athletes: skilled
long jump	athletes	fast	athletes: fast
pole vault	athletes	track and field athletes	athletes: track and field athletes
giant slalom	athletes involved	olympic athletes	athletes involved: olympic athletes
gymnastics team competition	athletes involved	gymnasts	athletes involved: gymnasts
giant slalom	athletes involved	professional skiers	athletes involved: professional skiers
gymnastics team competition	athletes involved	coaches	athletes involved: coaches
gymnastics team competition	athletes involved	judges	athletes involved: judges
summer games	athletes participating	10,000+	athletes participating: 10,000+
summer games	athletes participating	thousands	athletes participating: thousands
alpine combined	athletes' skills	precision	athletes' skills: precision
alpine combined	athletes' skills	technical skill	athletes' skills: technical skill
alpine combined	athletes' skills	speed	athletes' skills: speed
biathlon	athletes' skills	strategic thinking	athletes' skills: strategic thinking
alpine combined	athletes' skills	control	athletes' skills: control
biathlon	athletes' skills	skiing skills	athletes' skills: skiing skills
alpine combined	athletes' skills	strategic thinking	athletes' skills: strategic thinking
biathlon	athletes' skills	shooting skills	athletes' skills: shooting skills
all-rounder	athletic ability	strong fielder	athletic ability: strong fielder
all-rounder	athletic ability	good batsman	athletic ability: good batsman
all-rounder	athletic ability	fast runner	athletic ability: fast runner
track and field	athletic disciplines	long jump	athletic disciplines: long jump
track and field	athletic disciplines	high jump	athletic disciplines: high jump
track and field	athletic disciplines	shot put	athletic disciplines: shot put
track and field	athletic disciplines	track running	athletic disciplines: track running
nordic combined	athletic requirements	agility	athletic requirements: agility
nordic combined	athletic requirements	endurance	athletic requirements: endurance
nordic combined	athletic requirements	speed	athletic requirements: speed
olympic sport	athletic skill	tactics	athletic skill: tactics
olympic sport	athletic skill	physical fitness	athletic skill: physical fitness
olympic sport	athletic skill	strategy	athletic skill: strategy
olympic sport	athletic skill	technique	athletic skill: technique
team event	atmosphere	relaxed	atmosphere: relaxed
individual event	atmosphere	exciting	atmosphere: exciting
team event	atmosphere	formal	atmosphere: formal
team event	atmosphere	exciting	atmosphere: exciting
individual event	atmosphere	formal	atmosphere: formal
team event	atmosphere	energetic	atmosphere: energetic
team event	atmosphere	casual	atmosphere: casual
individual event	atmosphere	relaxed	atmosphere: relaxed
team event	atmosphere	competitive	atmosphere: competitive
team event	attendance	mandatory	attendance: mandatory
team event	attendance	optional	attendance: optional
team event	attendance	by invitation	attendance: by invitation
event	attendance	limited	attendance: limited
event	attendance	invitation-only	attendance: invitation-only
event	attendance	small	attendance: small
event	attendance	invited only	attendance: invited only
event	attendance	private	attendance: private
event	attendance	large	attendance: large
event	attendance	public	attendance: public
event	attendance	invite-only	attendance: invite-only
event	attendance	online	attendance: online
event	attendees	public	attendees: public
event	attendees	many	attendees: many
individual event	attendees	small group	attendees: small group
event	attendees	private	attendees: private
event	attendees	invited	attendees: invited
event	attendees	few	attendees: few
individual event	attendees	few people	attendees: few people
swimmer	attributes	endurance	attributes: endurance
swimmer	attributes	speed	attributes: speed
swimmer	attributes	agility	attributes: agility
individual event	audience	small	audience: small
individual event	audience	select	audience: select
individual event	audience	private	audience: private
individual event	audience	public	audience: public
individual event	audience	large	audience: large
trap	avoidance	patrol	avoidance: patrol
trap	avoidance	caution	avoidance: caution
trap	avoidance	awareness	avoidance: awareness
medal winners	award ceremony	ceremony	award ceremony: ceremony
medal winners	award ceremony	medal	award ceremony: medal
medal winners	award ceremony	arena	award ceremony: arena
medal winners	award ceremony	ceremony stage	award ceremony: ceremony stage
medal winners	award ceremony	olympic village	award ceremony: olympic village
medal winners	award ceremony	trophy	award ceremony: trophy
super g	awarded for	fastest time	awarded for: fastest time
super g	awarded for	best technique	awarded for: best technique
summer games	awards	prizes	awards: prizes
summer games	awards	trophies	awards: trophies
summer games	awards	medals	awards: medals
medal winners	background	amateur athlete	background: amateur athlete
medal winners	background	individual player	background: individual player
medal winners	background	professional athlete	background: professional athlete
medal winners	background	team player	background: team player
beach volleyball	ball material	synthetic material	ball material: synthetic material
beach volleyball	ball material	leather	ball material: leather
butterfly	behavior	flies	behavior: flies
butterfly	behavior	migrates	behavior: migrates
butterfly	behavior	feeds on nectar	behavior: feeds on nectar
aquatics	behavior	schooling	behavior: schooling
aquatics	behavior	feed	behavior: feed
aquatics	behavior	hunting	behavior: hunting
aquatics	behavior	migrating	behavior: migrating
individual	behavior	can be lazy	behavior: can be lazy
aquatics	behavior	breathe	behavior: breathe
butterfly	behavior	flutters	behavior: flutters
butterfly	behavior	flaps wings	behavior: flaps wings
individual	behavior	can be active	behavior: can be active
individual	behavior	can be helpful	behavior: can be helpful
aquatics	behavior	migrate	behavior: migrate
butterfly	behavior	sips nectar	behavior: sips nectar
aquatics	behavior	swim	behavior: swim
individual	behavioral	habits	behavioral: habits
individual	behavioral	personality	behavioral: personality
individual	behavioral	values	behavioral: values
individual	behavioral	goals	behavioral: goals
butterfly	behaviour	mating	behaviour: mating
butterfly	behaviour	feeding	behaviour: feeding
butterfly	behaviour	flying	behaviour: flying
taekwondo	belts	master	belts: master
taekwondo	belts	black belt	belts: black belt
taekwondo	belts	white belt	belts: white belt
taekwondo	belts	colored	belts: colored
taekwondo	belts	colored belt	belts: colored belt
