concept	property	cluster_label
american politics	voters	15
american politics	representatives	15
public policy	executives	15
language documentation	native speakers	15
american politics	activists	15
journalism studies	activist	15
international relations	states	16
diplomatic history	states	16
politics and social change	politicians	16
american politics	politicians	16
social influence and political communication	politicians	16
politics and social change	media	16
public affairs	politicians	16
american politics	media	16
diplomatic history	leaders	16
american politics	president	16
environmental health	scientists	16
public administration	politicians	16
social influence and political communication	journalists	16
american politics	senators	16
military history	nations	16
social control	family	16
social control	state	16
crime	state	16
diplomatic history	leaders	16
public policy	judges	16
military history	leaders	16
military history	generals	16
public policy	business	16
politics and social change	business	16
politics and social change	movements	16
work, economy, and organizations	entrepreneur	16
american politics	judges	16
politics and social change	citizens	17
american politics	citizens	17
social influence and political communication	citizens	17
public policy	citizens	17
public affairs	citizens	17
international economics	banks	17
international nutrition	universities	17
international economics	firms	17
international economics	multinationals	17
international economics	households	17
public administration	citizens	17
work, economy, and organizations	investors	17
work, economy, and organizations	customers	17
communication technology and new media	governments	17
work, economy, and organizations	suppliers	17
environmental health	businesses	17
international relations	businesses	17
politics and social change	businesses	17
international economics	governments	17
international economics	consumers	17
environmental health	governments	17
military history	governments	17
international nutrition	governments	17
public health	governments	17
politics and social change	governments	17
public health	health authorities	18
forest management	policy makers	18
public health	public health officials	18
public health	health educators	18
international nutrition	research institutions	18
public health	research institutions	18
public health	healthcare providers	18
sexuality	intimate	19
sexuality	platonic	19
sexuality	romantic	19
immunoprophylaxis	injection	20
immunoprophylaxis	intravenous	20
immunoprophylaxis	oral	20
immunoprophylaxis	oral administration	20
immunoprophylaxis	oral	20
immunoprophylaxis	nasal	20
biometry	unique identification	21
biometry	improved security	21
data storage systems	fast access	21
data storage systems	high capacity	21
biometry	high accuracy	21
first language acquisition	late childhood	22
developmental psychology	infancy	22
first language acquisition	infancy	22
developmental psychology	childhood	22
developmental psychology	adulthood	22
first language acquisition	toddlerhood	22
first language acquisition	preschool	22
first language acquisition	early childhood	22
first language acquisition	preschool age	22
gender, race, sexuality, and ethnicity	allies	23
religion	fellowship	23
gender, race, sexuality, and ethnicity	education	23
gender, race, sexuality, and ethnicity	support	23
gender, race, sexuality, and ethnicity	solidarity	23
gender, race, sexuality, and ethnicity	intersectional allyship	23
gender, race, sexuality, and ethnicity	activism	23
aeronautical vehicles	ground-level	24
aeronautical vehicles	low-altitude	24
aeronautical vehicles	space-level	24
aeronautical vehicles	high-altitude	24
aeronautical vehicles	altitude	24
dynamical systems	numerical	25
music theory	formal analysis	25
dynamics/dynamical systems	numerical	25
music theory	form analysis	25
music theory	structural analysis	25
signal processing	frequency analysis	25
music theory	harmonic analysis	25
circuits	mesh analysis	25
music theory	motivic analysis	25
harmonic analysis and representation	spectral analysis	25
signal processing	spectral analysis	25
circuits	signal analysis	25
circuits	node analysis	25
navigation, guidance, control and dynamics	control theory	26
dynamic systems	control theory	26
navigation, guidance, control and dynamics	statics	26
robotics	control systems	26
dynamic systems	control	26
circuits	control systems	26
ordinary differential equations	stability theory	26
networks	graph theory	26
networks	complexity theory	26
acoustics, dynamics, and controls	control theory	26
electro-mechanical systems	control system design	26
ordinary differential equations	control theory	26
navigation, guidance, control, and dynamics	control algorithms	26
electro-mechanical systems	control algorithms	26
acoustics, dynamics, and controls	control theory	26
systems and integrative engineering	control theory	26
circuits	circuit theory	26
economics	market equilibrium	27
economic theory	market equilibrium	27
labor economics	labor market disequilibrium	27
labor economics	labor market equilibrium	27
labor economics	labour market equilibrium	27
economics	market equilibrium	27
labor economics	labor market segmentation	27
economics	market equilibrium	27
economics	market equilibrium	27
labor economics	labor market disequilibrium	27
labor economics	labor market equilibrium	27
harmonic analysis and representation	filtering	28
circuits	signal integrity	28
signal processing	filter design	28
harmonic analysis and representation	filtering	28
harmonic analysis and representation	filter design	28
harmonic analysis and representation	spectrum analysis	28
instrumentation	signal processing	28
harmonic analysis and representation	signal decomposition	28
circuits	signal filtering	28
harmonic analysis and representation	sampling	28
process control and systems	signal conditioners	28
macroeconomics	aggregate supply	29
macroeconomics	aggregate demand	29
macroeconomics	aggregate demand	29
macroeconomics	multiplier effect	29
macroeconomics	business cycles	29
industrial organization	profit maximization	30
industrial organization	cost minimization	30
industrial organization	cost minimization	30
methodologies	analysis	31
acoustics, dynamics, and controls	filtering	31
macroeconomics	multiplier	31
harmonic analysis and representation	filtering	31
music theory	orchestration	31
signal processing	filtering	31
applied mechanics	analysis	31
circuits	amplification	31
archaeological	dating	31
phonetics	segmentation	31
circuits	resistance	31
ordinary differential equations	sensitivity	31
public economics	equity	31
harmonic analysis and representation	filtering	31
syntax	tokenization	31
acoustics, dynamics, and controls	amplification	31
macroeconomics	accelerator	31
syntax	parser	32
syntax	syntax trees	32
digital circuits	netlist	32
syntax	parse tree	32
syntax	parsing	32
linguistics	syntax tree	32
syntax	abstract syntax tree	32
syntax	tokenizer	32
diplomatic history	diplomatic failure	33
diplomatic history	diplomatic success	33
diplomatic history	diplomatic strategy	33
diplomatic history	evaluation of diplomatic decisions	33
diplomatic history	diplomatic legacy	33
political history	diplomatic crisis	33
harmonic analysis and representation	time-frequency domain	34
harmonic analysis and representation	time-frequency analysis	34
harmonic analysis and representation	short-time fourier	34
harmonic analysis and representation	signal decomposition	34
harmonic analysis and representation	time-frequency analysis	34
harmonic analysis and representation	time-frequency domain	34
harmonic analysis and representation	time-frequency analysis	34
signal processing	time-frequency domain	34
harmonic analysis and representation	time-frequency analysis	34
harmonic analysis and representation	time domain	35
signal processing	frequency domain	35
harmonic analysis and representation	time domain	35
signal processing	time domain	35
signal processing	time domain	35
signal processing	time-domain analysis	35
circuits	impedance	36
circuits	current flow	36
circuits	ac/dc conversion	36
circuits	voltage drop	36
circuits	impedance matching	36
circuits	voltage	36
circuits	impedance	36
circuits	reactance	36
phonetics	phonological processes	37
phonetics	segmental	37
language description	morphemic	37
first language acquisition	phonology	37
phonology	phonological analysis	37
phonetics	phonological	37
phonology	phonological rules	37
phonetics	phonological features	37
language description	phonemic	37
language description	phonological	37
syntax	semantical analysis	38
syntax	semantic analysis	38
compilers	syntax analysis	38
syntax	syntactical analysis	38
language documentation	syntactical analysis	38
syntax	lexical analysis	38
syntax	syntactic analysis	38
language description	syntactic	38
language description	syntactical	38
united states history	reconstruction	39
archaeological	reconstruction	39
dynamic systems	prediction	39
archaeological	reconstruction	39
cultural history	synthesis	39
dynamic systems	simulation	39
operational research	analysis	39
dynamic systems	modeling	39
archaeological	reconstruction	39
electrical engineering	kirchhoff's laws	40
circuits	thevenin's theorem	40
electrical and electronics	kirchoff's laws	40
electrical and electronics	kirchhoff's laws	40
circuits	kirchoff's laws	40
electrical engineering	kirchoff's laws	40
circuits	norton's theorem	40
circuits	kirchhoff's laws	40
dynamics/dynamical systems	lyapunov stability	41
dynamical systems	lyapunov stability	41
non-linear dynamics	lyapunov stability	41
dynamic systems	lyapunov stability	41
dynamical systems	lyapunov stability	41
dynamical systems	lyapunov exponents	41
dynamics/dynamical systems	lyapunov exponents	41
control theory	lyapunov functions	41
acoustics, dynamics, and controls	lyapunov stability	41
control theory	transfer function	42
circuits	frequency response	42
control theory	frequency response	42
control theory	frequency response	42
control theory	frequency response	42
propulsion and power	engines	43
propulsion and power	generators	43
electrical and electronics	generators	43
propulsion and power	batteries	43
electrical and electronics	smartphones	43
electrical and electronics	light bulbs	43
electrical and electronics	lighting	43
electrical and electronics	phones	43
propulsion and power	motors	43
electrical and electronics	motors	43
electrical and electronics	lights	43
statistics and probability	social sciences	44
models and methods	social sciences	44
analysis	social sciences	44
immunoprophylaxis	individual	44
models and methods	science	44
analysis	science	44
rhetoric and composition	academic writing	44
environmental engineering	municipal	44
propulsion and power	ship	44
biological psychology	research	44
statistical methodology	social sciences	44
algebra	economics	44
biostatistics	research publication	44
virology	research	44
dairy science	research	44
clinical nutrition	research	44
humanities	research	44
psychology	research	44
medicinal chemistry	research	44
methodologies	professional	44
biomedical	research	44
statistical methodology	natural sciences	44
immunoprophylaxis	community	44
environmental engineering	community	44
knowledge	instrumental	44
methodologies	personal	44
ethics	personal	44
biostatistics	research	44
ethics	professional	44
environmental engineering	research	44
industrial engineering	logistics	44
pharmacology	research	44
instrumentation	research	44
statistical methodology	research	44
pathology	research	44
models and methods	research	44
methodologies	research	44
performance studies	research	44
american studies	research	44
analysis	research	44
health psychology	research	44
comparative nutrition	research	44
bioimaging and biomedical optics	research	44
bacteriology	research	44
analytical chemistry	research	44
broadcast studies	information	44
applied mechanics	design	44
models and methods	design	44
engineering	design	44
engineering physics	design	44
environmental engineering	government	44
ethics	government	44
political science	elections	44
political science	legislation	44
performance studies	arts	44
knowledge	creativity	44
medicinal chemistry	research	44
knowledge	innovation	44
engineering science	innovation	44
sociology	social research	44
pathology	research	44
engineering science	research	44
models and methods	art	44
instrumentation	research	44
sociology	research	44
parasitology	research	44
exercise physiology	research	44
immunology	research	44
molecular genetics	research	44
neuroscience	research	44
molecular physiology	research	44
physiology	research	44
psychology	research	44
pharmacology	research	44
biomedical	research	44
animal science	research	44
aquatic ecology	research	44
endocrinology	research	44
computer-aided engineering and design	research	44
nutritional epidemiology	research	44
statistical theory	research	44
statistical methodology	research	44
poultry science	research	44
compilers	embedded system	45
hardware systems	embedded system	45
os	embedded os	45
computer engineering	embedded systems	45
compiler	embedded systems	45
software engineering	embedded systems	45
computer engineering	embedded systems	45
os	embedded	45
systems and integrative engineering	small-scale systems	45
computer engineering	embedded systems	45
digital circuits	embedded systems	45
os	embedded system	45
os	embedded	45
systems and integrative engineering	embedded systems	45
computer engineering	embedded systems	45
scientific computing	embedded systems	45
digital circuits	embedded systems	45
kinesiology	athletic training	46
nutritional epidemiology	research funding	46
epidemiology	research funding	46
methodologies	academic	46
rhetoric and composition	professional writing	46
performance studies	theatre production	46
american studies	scholarship	46
regional sociology	urban studies	46
performance studies	dance performance	46
sociology	social work	46
social science	social work	46
kinesiology	physical therapy	46
american studies	teaching	46
nanotechnology fabrication	water purification	47
civil engineering	water supply systems	47
nanotechnology fabrication	water purification	47
membrane science	water purification	47
membrane science	water treatment	47
membrane science	water purification	47
agronomy	food security	48
plant science	food security	48
zoology	animal conservation	48
zoology	wildlife management	48
behavioral ecology	wildlife management	48
soil science	land restoration	48
soil science	ecosystem management	48
behavioral ecology	conservation biology	48
zoology	conservation biology	48
glaciology	natural resource management	48
human geography	natural resource management	48
physical and environmental geography	natural resource management	48
systems and integrative physiology	environmental science	48
cell biology	environmental science	48
botany	environmental science	48
physiology	environmental science	48
plant science	environmental sustainability	48
anthropology	environmental sustainability	48
statistics and probability	environmental science	48
physical and environmental geography	environmental management	48
regional sociology	environmental sustainability	48
agronomy	rural development	48
plant pathology	environmental conservation	48
regional sociology	environmental conservation	48
forest sciences	environmental conservation	48
botany	environmental conservation	48
anthropology	environmental conservation	48
agronomy	environmental conservation	48
human geography	environmental conservation	48
environmental engineering	wildlife conservation	48
ecology	conservation efforts	48
medicinal chemistry	environmental protection	48
life science	environmental protection	48
medicinal-pharmaceutical chemistry	environmental protection	48
photonics	environmental monitoring	48
zoology	environmental management	48
systems and integrative engineering	environmental systems	48
electro-mechanical systems	medical devices	49
applied mechanics	medical device development	49
biomechanical engineering	designing medical devices	49
biomedical	medical device development	49
biochemical and biomolecular engineering	medical device development	49
biomechanical engineering	improving medical device design	49
biomedical	medical device development	49
multidisciplinary design optimization	medical device design	49
biomechanical engineering	medical device development	49
biomechanics	medical devices	49
systems and integrative engineering	transportation systems	50
systems engineering	transportation systems	50
industrial engineering	supply chain management	50
environmental engineering	transportation	50
electronic devices and semiconductor manufacturing	transportation	50
civil engineering	roads	50
electro-mechanical systems	transportation systems	50
civil engineering	transportation systems	50
political science	government administration	50
networks	transportation systems	50
systems and integrative engineering	transportation systems	50
multi-vehicle systems	public transportation	50
multi-vehicle systems	public transportation	50
electro-mechanical systems	transportation	50
mechanical engineering	vehicles	50
systems and integrative engineering	transportation systems	50
systems engineering	transportation	50
systems engineering	transportation systems	50
musicology	music industry	51
musicology	music education	51
ethnomusicology	music education	51
musicology	music therapy	51
archaeological	museum display	51
phonetics	speech therapy	51
performance studies	music composition	51
acoustics, dynamics, and controls	music	51
phonology	speech therapy	51
kinesiology	fitness training	51
developmental psychology	education	51
psychology	education	51
anthropology	education	51
performance studies	education	51
archaeological	education	51
broadcast studies	education	51
social science	education	51
ethnomusicology	music education	51
musicology	music education	51
musicology	music appreciation	51
models and methods	theory	52
models and methods	practice	52
performance studies	practice	52
knowledge	instrumentally	52
ethics	professional practice	52
methodologies	practical	52
knowledge	practical	52
knowledge	applied	52
systems and integrative engineering	food systems	53
dairy science	animal health management	53
molecular physiology	medical treatment	53
epidemiology	global health	53
zoology	animal husbandry	53
zoology	animal welfare	53
poultry science	animal welfare	53
zoology	animal welfare	53
animal science	animal welfare	53
anthropology	health and medicine	53
animal science	improving animal health	53
medicinal-pharmaceutical chemistry	animal health	53
behavioral ecology	animal welfare	53
pharmaceutics	animal health	53
poultry science	poultry production	53
parasitology	animal health	53
kinesiology	sports medicine	53
agronomy	agribusiness	53
medicinal chemistry	human health	53
pharmaceutics	human health	53
behavioral ecology	human health	53
medicinal chemistry	animal health	53
medicinal-pharmaceutical chemistry	human health	53
poultry science	public health	53
sociology	public health	53
dairy science	animal health	53
medicinal-pharmaceutical chemistry	animal health	53
pharmaceutics	animal health	53
crop sciences	animal health	53
social science	public health	53
race and ethnicity	biological classification	54
race and ethnicity	biological classification	54
morphology	scientific classification	54
morphology	biological classification	54
morphology	biological classification	54
morphology	biological classification	54
programming languages	game development	55
algorithms	game development	55
algorithm	game development	55
numerical analysis	game development	55
applied mathematics	game development	55
programming languages	game development	55
algorithms	game development	55
programming languages	game development	55
programming languages	game development	55
computer science	game development	55
construction engineering/management	residential	56
environmental engineering	residential	56
propulsion and power	residential	56
structures and materials	residential	56
place and environment	residential	56
construction engineering/management	residential	56
molecular physiology	prognosis	57
cancer biology	prognosis	57
pathology	prognosis	57
pathology	prognosis	57
pathology	prognosis	57
pathology	prognosis	57
systems and integrative engineering	transportation	58
petroleum engineering	transportation	58
operational research	transportation	58
meteorology	transportation	58
tribology	transportation	58
materials science	transportation	58
engineering	transportation	58
energy systems	transportation	58
propulsion and power	transportation	58
thermodynamics	transportation	58
animal science	animal care	58
animal science	agriculture	58
agricultural and resource economics	farming	58
poultry science	farming	58
agronomy	farming	58
systems engineering	defense	58
applied linguistics	government	58
information systems	government	58
plant science	agriculture	58
medicinal-pharmaceutical chemistry	agriculture	58
life science	agriculture	58
plant breeding	agriculture	58
metallurgy	transportation	58
industrial engineering	transportation	58
systems engineering	transportation	58
power and energy	transportation	58
social psychology	health	58
behavioral economics	health	58
environmental chemistry	waste management	58
geotechnical engineering	waste management	58
soil science	waste management	58
environmental microbiology	waste management	58
microbial physiology	waste management	58
psychology	law	58
speech and rhetorical studies	law	58
ethics	law	58
environmental engineering	agricultural	58
medicinal chemistry	agriculture	58
applied linguistics	government	58
african languages and societies	agriculture	58
social psychology	crime	58
criminology	policing	58
oceanography	fishing industry	58
motor control	sports	58
psychology of movement	sports	58
terrestrial ecology	sustainable agriculture	58
biogeochemistry	sustainable agriculture	58
crop sciences	sustainable agriculture	58
electro-mechanical systems	transportation	58
mechanical engineering	transportation	58
agronomy	farming	58
botany	agriculture	58
heat transfer, combustion	transportation	58
cell biology	agriculture	58
inorganic chemistry	agriculture	58
biological and chemical physics	agriculture	58
zoology	agriculture	58
genetics	agriculture	58
biochemistry	agriculture	58
animal science	agriculture	58
meteorology	agriculture	58
crop sciences	agriculture	58
plant biology	agriculture	58
molecular nutrition	agriculture	58
plant science	agriculture	58
fresh water studies	agriculture	58
evolutionary physiology	agriculture	58
molecular biology	agriculture	58
developmental biology	agriculture	58
terrestrial ecology	agriculture	58
soil science	agriculture	58
food science	agriculture	58
biochemical and biomolecular engineering	agriculture	58
environmental engineering	agricultural	58
oceanography	fishing	58
navigation, guidance, control, and dynamics	cars	58
aerodynamics	cars	58
soil science	agriculture	58
pharmaceutics	agriculture	58
botany	agriculture	58
genomics	agriculture	58
environmental engineering	agriculture	58
meteorology	agriculture	58
plant pathology	agriculture	58
biochemical and biomolecular engineering	agricultural products	58
biophysics	agriculture	58
microbial ecology	agriculture	58
comparative physiology	agriculture	58
entomology	agriculture	58
organic chemistry	agriculture	58
molecular genetics	agriculture	58
plant genetics	agriculture	58
evolutionary ecology	agriculture	58
plant pathology	agriculture	58
structural biology	agriculture	58
life science	agriculture	58
environmental engineering	agriculture	58
behavioral ecology	agriculture	58
biological engineering	agriculture	58
medicinal-pharmaceutical chemistry	agriculture	58
population biology	agriculture	58
biogeochemistry	agriculture	58
plant breeding	agriculture	58
microbiology	agriculture	58
cell biology	agriculture	58
geology	mining	59
latin american languages and societies	mining	59
agricultural and resource economics	mining	59
geophysics	mining	59
geotechnical engineering	mining	59
seismology	mining	59
seismology	mining	59
geotechnical engineering	mining operations	59
geotechnical engineering	mine planning	59
geology	mining	59
metallurgy	mining	59
earth science	mining	59
human geography	policy-making	60
labor economics	policy-making	60
cultural anthropology	policy-making	60
agricultural and resource economics	policy-making	60
economic theory	policy-making	60
behavioral economics	policy-making	60
public administration	policy-making	60
social psychology	policy-making	60
psychology	policy-making	60
political science	policy-making	60
social anthropology	policy-making	60
environmental chemistry	policy-making	60
industrial and organizational psychology	policy-making	60
social psychology and interaction	policy-making	60
environmental sciences	policy-making	60
demography	policy-making	60
regional sociology	policy-making	60
population biology	policy-making	60
dynamic systems	policy-making	60
ethics and political philosophy	policy-making	60
urban studies	urban policy-making	60
human geography	planning and policy	60
public affairs	policy-making	60
macroeconomics	policy-making	60
social science	policy-making	60
political science	governmental decision-making	60
social science	policy making	60
economic theory	policy making	60
human geography	policy making	60
agricultural and resource economics	environmental policy-making	60
applied mathematics	policy-making	60
ethics and political philosophy	law-making	60
public economics	policymaking	60
labor economics	policymaking	60
sociology of culture	analyzing cultural trends	60
critical and cultural studies	public discourse	60
regional sociology	policy-making	60
social science	policy-making	60
cultural anthropology	policy-making	60
public administration	policy-making	60
psychology	policy-making	60
geography	policy making	60
environmental sciences	policy making	60
developmental psychology	policy making	60
demography	policy making	60
poultry science	policy making	60
behavioral economics	policy making	60
public economics	policy making	60
social psychology	policy making	60
social psychology and interaction	policy making	60
labor economics	policy making	60
comparative politics	policy-making	60
ceramic materials	science	61
statistical methodology	science	61
partial differential equations	physics	61
numerical analysis	physics	61
dynamical systems	physics	61
non-linear dynamic	physics	61
dynamic systems	physics	61
statistical theory	science	61
algebraic geometry	physics	61
statistics and probability	science	61
dynamics/dynamical systems	mechanics	61
graphics	science	61
probability	science	61
mathematics	science	61
algebra	science	61
fluid dynamics	oceanography	61
paleobiology	physics	61
algebraic geometry	physics	61
probability	statistics	61
non-linear dynamic	economics	61
dynamics/dynamical systems	physics	61
ethics	science	61
algebra	physics	61
dynamic systems	physics	61
geometry and topology	physics	61
ordinary differential equations	physics	61
discourse linguistics	sociology	61
performance studies	sociology	61
performance studies	psychology	61
logic and foundations	philosophy	61
set theory	philosophy	61
logic and foundations of mathematics	philosophy	61
transport phenomena	chemistry	61
dynamical systems	chemistry	61
dynamical systems	biology	61
ordinary differential equations	economics	61
algebra	physics	61
numerical analysis	economics	61
dynamics/dynamical systems	economics	61
number theory	physics	61
applied mathematics	physics	61
algebra	physics	61
partial differential equations	physics	61
mathematics	economics	61
dynamical systems	economics	61
applied mathematics	economics	61
dynamic systems	economics	61
partial differential equations	economics	61
biomedical	implants	62
molecular, cellular, and tissue engineering	polymers	62
organic chemistry	biomaterials	62
biomedical	biomaterials	62
molecular, cellular, and tissue engineering	biomaterials	62
nanotechnology fabrication	biomaterials	62
molecular, cellular, and tissue engineering	biomaterials synthesis	62
biological engineering	biomaterials	62
biophysics	biomaterials	62
biochemical and biomolecular engineering	biomaterials	62
organic materials	biomaterials	62
biomechanical engineering	biomaterials	62
biomaterials	biomedical devices	62
nanotechnology fabrication	nanosensors	62
organic materials	biomedical devices	62
membrane science	biomaterials	62
polymer science	biomaterials	62
molecular, cellular, and tissue engineering	ceramics	62
molecular, cellular, and tissue engineering	hybrid	62
molecular, cellular, and tissue engineering	metals	62
molecular, cellular, and tissue engineering	naturally occurring	62
nanotechnology fabrication	nanomaterials	62
polymer chemistry	biomedical materials	62
polymer science	nanomaterials	62
molecular, cellular, and tissue engineering	biomaterials development	62
molecular, cellular, and tissue engineering	biomedical devices	62
biochemical and biomolecular engineering	biomedical devices	62
materials chemistry	biomaterials	62
tribology	surface engineering	62
biochemical and biomolecular engineering	biomaterials	62
polymer science	biomedical materials	62
mineral physics	nanotechnology	63
condensed matter physics	nanotechnology	63
plant science	plant biotechnology	63
physical chemistry	nanotechnology	63
atomic, molecular and optical physics	nanotechnology	63
biophysics	nanotechnology	63
polymer chemistry	nanotechnology	63
entomology	biotechnology	63
condensed matter physics	nanotechnology	63
biomedical	nanotechnology	63
biological and chemical physics	nanotechnology	63
physiology	biotechnology	63
entomology	biotechnology	63
virology	biotechnology	63
physiology	biotechnology	63
biochemistry	biotechnology	63
inorganic chemistry	nanotechnology	63
immunology	biotechnology	63
botany	biotechnology	63
microbiology	biotechnology	63
forest biology	biotechnology	63
electronic devices and semiconductor manufacturing	nanotechnology	63
crop sciences	biotechnology	63
biomedical	biotechnology	63
entomology	biotechnology	63
chemical engineering	biotechnology	63
life science	biotechnology	63
medicinal chemistry	biotechnology	63
plant biology	biotechnology	63
immunology	biotechnology	63
crop sciences	biotechnology	63
physiology	biotechnology	63
cell biology	biotechnology	63
systems and integrative physiology	biotechnology	63
plant breeding	biotechnology	63
plant genetics	biotechnology	63
cell biology	biotechnology	63
bacteriology	biotechnology	63
molecular physiology	biotechnology	63
plant genetics	biotechnology	63
comparative physiology	biotechnology	63
endocrinology	biotechnology	63
genetics	biotechnology	63
plant biology	biotechnology	63
environmental microbiology	biotechnology	63
microbial physiology	biotechnology	63
biomedical	biotechnology	63
immunology	biotechnology	63
animal science	biotechnology	63
developmental biology	biotechnology	63
crop sciences	biotechnology	63
botany	biotechnology	63
biological and chemical physics	biotechnology	63
biotransport	biotechnology	63
catalysis and reaction engineering	biotechnology	63
cell biology	biotechnology	63
systems and integrative physiology	biotechnology	63
analytical chemistry	biotechnology	63
physical chemistry	biotechnology	63
evolutionary physiology	biotechnology	63
molecular, cellular, and tissue engineering	biotechnology	63
parasitology	biotechnology	63
chemical engineering	biotechnology	63
transport phenomena	biotechnology	63
microbial ecology	biotechnology	63
plant pathology	biotechnology	63
complex fluids	biotechnology	63
virology	biotechnology	63
biological engineering	biotechnology	63
bacteriology	biotechnology	63
structural biology	biotechnology	63
genomics	biotechnology	63
life science	biotechnology	63
molecular genetics	biotechnology	63
plant science	biotechnology	63
microbiology	biotechnology	63
molecular biology	biotechnology	63
biophysics	biotechnology	63
cell biology	biotechnology	63
industrial and organizational psychology	employee selection	64
cognitive psychology	decision-making	64
applied mathematics	decision-making	64
agricultural and resource economics	business planning	64
labor economics	business decision making	64
econometrics	business decision making	64
statistical methodology	decision making	64
cognitive psychology	decision making	64
logic and foundations	decision making	64
applied mathematics	decision making	64
probability	decision making	64
applied statistics	decision making	64
dynamical systems	financial market modeling	64
economic theory	business decisions	64
economic theory	business decision making	64
agricultural and resource economics	business decisions	64
