concept	property	cluster_label
vector	cross product	11
port	transshipment	11
port	transshipment	11
port	import	11
port	transferring	11
touring	sightseeing	12
tourism	sightseeing	12
tourist	photography	12
touring	guided tour	12
touring	sightseeing	12
tourist	sightseeing	12
tourist	sightseeing	12
tourism	visiting attractions	12
disney mickey's magix	magician	13
may west	film and television appearances	13
may west	tv appearances	13
may west	buster keaton	13
morning funnies	comedian	13
may west	comedy mastermind	13
may west	comedy legend	13
kuy teav	spices	14
manwich	spices	14
caldo de pollo	spices	14
ciauscolo	spices	14
spice cake	spices	14
oxtail soup	spices	14
pesarattu	spices	14
corzetti	spices	14
jewish apple cake	spices	14
cumberland sausage	spices	14
pain d'épices	spices	14
svartsoppa	spices	14
blood soup	spices	14
mulligatawny	spices	14
thuringian sausage	spices	14
carne de chango	spices	14
styrian sour soup	spices	14
gelbwurst	spices	14
sopa de pata	spices	14
cotechino modena	spices	14
bermuda fish chowder	spices	14
maull's barbecue sauce	spices	14
botifarra	spices	14
chalboribbang	spices	14
rouille	spices	14
sauce gribiche	spices	14
turtle soup	spices	14
crépinette	spices	14
liverwurst	spices	14
colston bun	spices	14
pretzel mix	spices	14
teewurst	spices	14
cocktail mix	spices	14
pinca	spices	14
lebanon bologna	spices	14
cumberland sauce	spices	14
bratwurst	spices	14
kewpie	spices	14
fisherman's soup	spices	14
dosa	spices	14
caruso sauce	spices	14
sujuk	spices	14
potatiskorv	spices	14
weisswurst	spices	14
otak-otak	spices	14
vánočka	spices	14
pan de yuca	spices	14
ukha	spices	14
kitchen bouquet	spices	14
morteau sausage	spices	14
nalac sausage	spices	14
kulen	spices	14
newmarket sausage	spices	14
cardamom bread	spices	14
hyderabadi marag	turmeric	14
bull's-eye barbecue sauce	spices	14
petit salé	spices	14
vegetarian hot dog	spices	14
harira	spices	14
rum cake	spices	14
mustard	spices	14
salad dressing	spices	14
ketchup	spices	14
banana bread	spices	14
chilli oil	spices	14
tacacá	spices	14
sheer korma	turmeric	14
geera pork	turmeric	14
carrot cake	spices	14
aniseed	pumpkin pie spice	14
chilli powder	other spices	14
pizza sauce	spices	14
nadlac sausage	spices	14
spotted dick	spices	14
hummingbird cake	spices	14
bath bun	spices	14
ladyfinger	spices	14
glamorgan sausage	spices	14
ketwurst	spices	14
sevai	spices	14
black pudding	spices	14
salt pork	spices	14
brown windsor soup	spices	14
honey garlic sauce	spices	14
extrawurst	spices	14
dried soup	spices	14
saucisson	spices	14
sour cherry soup	spices	14
lung fungus soup	spices	14
sauce	spices	14
bak kut teh	spices	14
fruit salad	spices	14
soup	spices	14
rookworst	spices	14
soul cake	spices	14
pølser	spices	14
vermouth	spices	14
secca de bœuf	spices	14
sopa de mondongo	spices	14
boli	spices	14
cozonac	spices	14
geera pork	spices	14
geera pork	spices	14
chikhirtma	spices	14
fruit sauce	spices	14
gulgukbap	spices	14
beutelwurst	spices	14
eggnog	spices	14
alheira	spices	14
pol pani	spices	14
pită de pecica	spices	14
pork roll	spices	14
tartar sauce	spices	14
rasam	spices	14
stoner kebab	spices	14
crème ninon	spices	14
pastirma	spices	14
fläskkorv	spices	14
café de paris sauce	spices	14
venetian sauce	spices	14
nduja	spices	14
bánh bèo	spices	14
lincolnshire sausage	spices	14
spekkoek	spices	14
vienna sausage	spices	14
sausage making	spices	14
bockwurst	spices	14
christmas cake	spices	14
pumpkin soup	spices	14
sheer korma	cumin	14
geera pork	cumin	14
spiced bun	spices	14
thenthuk	spices	14
bierwurst	spices	14
sobrassada	spices	14
sheer korma	spices	14
jagdwurst	spices	14
lekach	spices	14
ketchup	spices	14
sopa teologa	spices	14
panada	spices	14
mortadella	spices	14
mortel sausage	spices	14
condiment	spices	14
lardy cake	spices	14
vasilopita	spices	14
salvitxada	spices	14
apple butter	spices	14
bologna sausage	spices	14
khakhra	spices	14
kek lapis sarawak	spices	14
lucanica	spices	14
ezogelin soup	spices	14
braadworst	spices	14
ahle wurst	spices	14
smith & jones instant noodle	spices	14
tomato soup	spices	14
chorba	spices	14
barmbrack	spices	14
andouille	spices	14
bregenwurst	spices	14
ok sauce	spices	14
salad dressing	spices	14
steak sauce	spices	14
prepared side dish	spices	14
sauce	spices	14
raisin bread	spices	14
hog's pudding	spices	14
fougasse	spices	14
barbecue sauce	spices	14
cheonsachae	spices	14
marinade	spices	14
marinade	spices	14
korean noodles	spices	14
mexican pizza	cumin	14
frying pan dinner	spices	14
kielbasa	spices	14
bow wow sauce	spices	14
kohlwurst	spices	14
salad dressing	spices	14
soup number five	spices	14
mustamakkara	spices	14
andouillette	spices	14
oxford sausage	spices	14
kaszanka	spices	14
banana bread	spices	14
fruit bun	spices	14
surnoli	spices	14
liquor	spices	14
maafe	spices	14
buccellato	spices	14
croxetti	spices	14
empal gentong	spices	14
gumbo	spices	14
lobster sauce	spices	14
kompyang	spices	14
moin moin	spices	14
hard sauce	spices	14
boerewors	spices	14
pasta sauce	spices	14
debrecener	spices	14
brown sauce	spices	14
fruit cake	spices	14
merguez	spices	14
powdered tea	spices	14
sausage	spices	14
infusion	spices	14
mortellata sausage	spices	14
mortau sausage	spices	14
bresaola	spices	14
shoti	spices	14
zwieback	spices	14
hyderabadi marag	cumin	14
savory	spices	14
sussex pond pudding	spices	14
ga'at	spices	14
bouillon	spices	14
vegetable dip	spices	14
thukpa	spices	14
prepared food	spices	14
cabanossi	spices	14
pleşcoi sausages	spices	14
thalipeeth	spices	14
krakowska	spices	14
mustard	spices	14
soto ayam	spices	14
non-alcoholic wine	spices	14
falukorv	spices	14
rum cake	spices	14
pickled pigs feet	spices	14
black bun	spices	14
dundee cake	spices	14
janggukjuk	spices	14
wow-wow sauce	spices	14
haggis	spices	14
parkin	spices	14
fat rascal	spices	14
worcestershire sauce	spices	14
breakfast sausage	spices	14
hyderabadi marag	spices	14
tucupi	spices	14
chorba	spices	14
pol pani	spices	14
sheer korma	spices	14
salvitxada	spices	14
quetschentaart	spices	14
khrenovina sauce	spices	14
otak-otak	spices	14
sopa de pata	spices	14
mock turtle soup	spices	14
bak kut teh	spices	14
eggnog	spices	14
kharcho	spices	14
lobster sauce	spices	14
kishka	spices	14
batter and coating mix	spices	14
vegetable dip	spices	14
surnoli	spices	14
laksa	spices	14
mulligatawny	spices	14
eve's pudding	spices	14
frankfurter rindswurst	spices	14
she-crab soup	spices	14
moambe	spices	14
pickles and relishes	spices	14
louis dressing	spices	14
mortuea sausage	spices	14
nali sauce	spices	14
bread pudding mix	spices	14
kolwurst	spices	14
galette	spices	14
saveloy	spices	14
steak sauce	spices	14
hot cross bun	spices	14
kishka	spices	14
hogao	spices	14
black soup	spices	14
tinned soup	spices	14
panforte	spices	14
maul's barbecue sauce	spices	14
agrodolce	spices	14
salami	spices	14
stollen	spices	14
mettwurst	spices	14
lanecake	spices	14
bolognese sauce	spices	14
curry ketchup	spices	14
fish tea	spices	14
chistorra	spices	14
rântaş	spices	14
eve's pudding	spices	14
pie filling	spices	14
christmas pudding	spices	14
jjolmyeon	spices	14
figgy pudding	spices	14
longaniza	spices	14
landjäger	spices	14
khao poon	spices	14
fagottini	spices	14
amsterdam ossenworst	spices	14
kasha	spices	14
pig's organ soup	spices	14
jerky	spices	14
cervelat	spices	14
regensburger wurst	spices	14
dip	spices	14
corn soup	spices	14
siskonmakkara	spices	14
miguelitos	spices	14
cumberland sauce	spices	14
kc masterpiece	spices	14
simnel cake	spices	14
mannish water	spices	14
solyanka	spices	14
espagnole sauce	spices	14
frying pan dinner	spices	14
summer sausage	spices	14
lazarakia	spices	14
booyah	spices	14
nantua sauce	spices	14
senate bean soup	spices	14
keftes	spices	14
frankfurter würstchen	spices	14
sausage making	garlic	14
pizza sauce	spices	14
potatiskorv	spices	14
sausage making	paprika	14
tom kha kai	galangal	14
babi panggang	galangal	14
mustamakkara	garlic	14
pique verde boricua	spices	14
sacchettoni	spices	14
hyderabadi marag	coriander	14
mexican pizza	garlic	14
sauce	spices	14
vegetable dip	spices	14
otak-otak	spices	14
albert sauce	spices	14
rawon	spices	14
mustamakkara	spices	14
cucumber soup	spices	14
red peas soup	spices	14
murtabak	spices	14
hyderabadi marag	garam masala	14
sacchettoni	spices	14
bhatoora	spices	14
albert sauce	spices	14
sheer korma	coriander	14
geera pork	coriander	14
bavette	spices	14
liqueur	spices	14
prepared main course	spices	14
vallée d'aoste lard d'arnad	spices	14
infusion	spices	14
babi panggang	ginger	14
corn soup	spices	14
tom kha kai	lemon grass	14
savory	spices	14
laksa	curry powder	14
mustamakkara	fenugreek	14
vermouth	spices	14
marinade	spices	14
saveloy	spices	14
chutney	spices	14
agrodolce	spices	14
black bun	spices	14
sopa teologa	spices	14
singapore style noodle	ginger	14
potage	herbs	14
oxtail soup	herbs	14
macaroni soup	herbs	14
boston butt	herbs	14
nali sauce	spices	14
bún bò huế	ginger	14
empal gentong	spices	14
chutney	spices	14
greek pizza	spices	14
blood soup	spices	14
soto ayam	galangal	14
panforte	spices	14
styrian sour soup	sour cream	15
cold borsch	sour cream	15
garash cake	sour cream	15
sour cream doughnut	sour cream	15
hot and sour soup	sour cream	15
okroshka	sour cream	15
ukha	sour cream	15
kishka	sour cream	15
rassolnik	sour cream	15
kulen	sour cream	15
syrniki	sour cream	15
pită de pecica	sour cream	15
czernina	sour cream	15
styrian sour soup	sour milk	15
rassolnik	sour cream	15
rømmegrøt	curdled sour cream	15
sour rye soup	sour cream	15
sour cream doughnut	sour cream	15
angel food cake	cream of tartar	15
baking powder	acid (such as cream of tartar)	15
khrenovina sauce	sour cream	15
cold borsch	sour cream	15
kapusniak	sour cream	15
borscht	sour cream	15
rømmegrøt	sour cream	15
mexican pizza	sour cream	15
tlacoyo	sour cream	15
potato pancake	sour cream	15
borscht	sour cream	15
buttermilk	sour cream	15
dip	sour cream	15
kulajda	sour cream	15
baking powder	whipping cream	15
rassolnik	sour cream	15
kapusniak	sour cream	15
rømmegrøt	sour cream	15
anchovy essence	extracted from anchovies	15
blintz	sour cream	15
sour cream doughnut	sour cream	15
kasha	sour cream	15
potato pancake	sour cream	15
syrniki	sour cream	15
buttermilk	sour cream	15
sour rye soup	sour cream	15
blintz	sour cream	15
kapusniak	sour cream	15
borscht	sour cream	15
potato pancake	sour cream	15
sour cream doughnut	sour cream	15
michetta	salt	16
maul's barbecue sauce	salt	16
bouillon	salt	16
gamjajeon	salt	16
condiment	salt	16
red-eye gravy	salt	16
beer bread	salt	16
gemelli	salt	16
sausage	salt	16
pandebono	salt	16
bockwurst	salt	16
cracker	salt	16
oatcake	salt	16
chikhirtma	salt	16
miguelitos	salt	16
cottage loaf	salt	16
mushroom gravy	salt	16
rice krispies	salt	16
potato bread	salt	16
morteau sausage	salt	16
nădlac sausage	salt	16
secca de bœuf	salt	16
phu quoc fish sauce	salt	16
panfocaccia	salt	16
sesame stick	salt	16
petit salé	salt	16
tekwan	salt	16
marraqueta	salt	16
hog's pudding	salt	16
chipped beef	salt	16
andouillette	salt	16
bánh bò	salt	16
mortau sausage	salt	16
tinned soup	salt	16
puffed rice cake	salt	16
serabi	salt	16
phitti	salt	16
pane ticinese	salt	16
khrenovina sauce	salt	16
binignit	salt	16
tortellini	salt	16
baati	salt	16
kuzumochi	salt	16
kue keranjang	salt	16
kek lapis sarawak	salt	16
tandoor bread	salt	16
salad dressing	salt	16
pathiri	salt	16
bánh khoai mì	salt	16
kaszanka	salt	16
flatbrød	salt	16
instant oatmeal	salt	16
misua	salt	16
scali bread	salt	16
corzetti	salt	16
helmipuuro	salt	16
sel roti	salt	16
alheira	salt	16
chikhirtma	salt	16
guagua de pan	salt	16
worcestershire sauce	salt	16
mung bean sheets	salt	16
bagel toast	salt	16
rawon	salt	16
hot sauce	salt	16
chinese noodles	salt	16
béchamel sauce	salt	16
taffy	salt	16
sushki	salt	16
mustamakkara	salt	16
sujebi	salt	16
garlic bread	salt	16
suprême sauce	salt	16
vienna bread	salt	16
panbrioche	salt	16
salt pork	salt	16
lamian	salt	16
hot sauce	salt	16
cucumber soup	salt	16
rømmegrøt	salt	16
buttermilk koldskål	salt	16
wanko soba	salt	16
black noodles	salt	16
sesame stick	salt	16
bánh bèo	salt	16
bialy	salt	16
bagel	salt	16
purée mongole	salt	16
pistou	salt	16
horsebread	salt	16
biángbiáng noodles	salt	16
scott's porage oats	salt	16
yi mein	salt	16
pottage	salt	16
mujdei	salt	16
tapalapa bread	salt	16
kohlwurst	salt	16
changua	salt	16
chinese pancake	salt	16
bierwurst	salt	16
chipa guasu	salt	16
ogi	salt	16
debrecener	salt	16
saucisson	salt	16
wanko soba	salt	16
chips	salt	16
chilli powder	salt	16
bratwurst	salt	16
laufabrauð	salt	16
pita	salt	16
magiritsa	salt	16
beutelwurst	salt	16
matzo	salt	16
wagafi bread	salt	16
stottie cake	salt	16
rúgbrauð	salt	16
post toasties	salt	16
bika ambon	salt	16
pogača	salt	16
kommissbrot	salt	16
popcorn	salt	16
ciauscolo	salt	16
crème ninon	salt	16
corn pops	salt	16
albufera sauce	salt	16
farl	salt	16
david eyre's pancake	salt	16
ptitim	salt	16
twist bread	salt	16
salami	salt	16
kasha	salt	16
mortadella	salt	16
waffle crisp	salt	16
malapua	salt	16
potbrood	salt	16
ketchup	salt	16
guacamole	salt	16
thuringian sausage	salt	16
popcorn	salt	16
chapati	salt	16
croxetti	salt	16
toffee brittle	salt	16
shoti	salt	16
sausage making	salt	16
crumpet	salt	16
pretzel	salt	16
bigoli	salt	16
potbrood	salt	16
ketchup	salt	16
cracker	salt	16
touton	salt	16
ganjang	salt	16
bhakri	salt	16
dotori guksu	saltiness	16
soy sauce	saltiness	16
baking mix	salt	16
bialy	salt	16
bagel toast	salt	16
bagel	salt	16
montreal-style bagel	salt	16
ontbijtkoek	salt	16
pickled pigs feet	salt	16
food	salt	16
condiment	salt	16
soy sauce	salt	16
hard dough bread	salt	16
rewena bread	salt	16
patacón	salt	16
quick bread	salt	16
biscuit mix	salt	16
korovai	salt	16
breadstick	salt	16
amandine	salt	16
flatbread	salt	16
pickles and relishes	salt	16
rømmegrøt	salt	16
cream cheese	salt	16
bread	salt	16
panada	salt	16
balep korkun	salt	16
white bread	salt	16
rumali roti	salt	16
barley bread	salt	16
instant soup	salt	16
barbecue sauce	salt	16
anadama bread	salt	16
slow bread	salt	16
simit	salt	16
chistorra	salt	16
booyah	salt	16
sobrassada	salt	16
nut butter	salt	16
basler brot	salt	16
corn flakes	salt	16
merguez	salt	16
mutschel	salt	16
garlic bread	salt	16
liverwurst	salt	16
montreal-style bagel	salt	16
zopf	salt	16
crisp bread	salt	16
oyster sauce	salt	16
jagdwurst	salt	16
tortilla de rescoldo	salt	16
fuži	salt	16
corn tortilla	salt	16
pită de pecica	salt	16
raisin bread	salt	16
tomato soup	salt	16
black sesame rice cake	salt	16
fish sauce	salt	16
kulen	salt	16
sacramental bread	salt	16
mortel sausage	salt	16
malawach	salt	16
chinkiang pot cover noodles	salt	16
nadlac sausage	salt	16
taftan	salt	16
frying pan dinner	salt	16
tinned seafood	salt	16
cuban bread	salt	16
cracklin' oat bran	salt	16
boerewors	salt	16
jerky	salt	16
glamorgan sausage	salt	16
harissa	salt	16
ketwurst	salt	16
crépinette	salt	16
olive loaf	salt	16
cervelat	salt	16
siskonmakkara	salt	16
amsterdam ossenworst	salt	16
oil noodles	salt	16
cheese spread	salt	16
bun	salt	16
cocoa krispies	salt	16
lahoh	salt	16
vienna sausage	salt	16
bhatoora	salt	16
adobe bread	salt	16
sponge and dough	salt	16
ciavàr	salt	16
horseradish sauce	salt	16
pølser	salt	16
rookworst	salt	16
pique verde boricua	salt	16
mettwurst	salt	16
jook-sing noodles	salt	16
extrawurst	salt	16
lebanon bologna	salt	16
nduja	salt	16
mantou	salt	16
amish friendship bread	salt	16
mămăligă	salt	16
parotta	salt	16
sujebi	salt	16
sprouted bread	salt	16
weisswurst	salt	16
mixed nut	salt	16
complete wheat bran flakes	salt	16
nagasari	salt	16
biscuit	salt	16
bread sauce	salt	16
sausage bread	salt	16
far breton	salt	16
mayonnaise	salt	16
salt-rising bread	salt	16
manchet	salt	16
bakmi	salt	16
easter bread	salt	16
sour cream	salt	16
syrniki	salt	16
teewurst	salt	16
fried bread	salt	16
fagottini	salt	16
maltese bread	salt	16
dough	salt	16
kulolo	salt	16
pambazo	salt	16
bagel	salt	16
pizza	salt	16
golden crisp	salt	16
ganjang	salt	16
crustless bread	salt	16
pan loaf	salt	16
dragon beard noodles	salt	16
zwieback	salt	16
mohnnudel	salt	16
jjolmyeon	salt	16
xab momo	salt	16
haggis	salt	16
botifarra	salt	16
sujuk	salt	16
potatiskorv	salt	16
nali sauce	salt	16
pan bati	salt	16
cotechino modena	salt	16
bánh tét	salt	16
horsbread	salt	16
gelbwurst	salt	16
kalach	salt	16
regensburger wurst	salt	16
pretzel mix	salt	16
black noodles	salt	16
hot sauce	salt	16
boxty	salt	16
persian roll	salt	16
rântaş	salt	16
lahoh	salt	16
cheez whiz	salt	16
pullman loaf	salt	16
instant noodles	salt	16
soubise sauce	salt	16
national loaf	salt	16
rye bread	salt	16
bologna sausage	salt	16
tortilla de rescoldo	salt	16
bean paste	salt	16
campanelle	salt	16
pretzel mix	salt	16
rømmegrøt	salt	16
breton sauce	salt	16
savory	saltiness	16
bialy	salt	16
anchovy essence	salt	16
anchovy essence	salt	16
shredded wheat	salt	16
kalamai	salt	16
bresaola	salt	16
khao poon	salt	16
ahle wurst	salt	16
grape-nut	salt	16
kouign-amann	salt	16
ajdov kruh	salt	16
sambal	salt	16
summer sausage	salt	16
roti prata	salt	16
veda bread	salt	16
bazlama	salt	16
afghan bread	salt	16
misua	salt	16
chinese noodles	salt	16
zapiekanka	salt	16
potato pancake	salt	16
bánh bèo	salt	16
bolognese sauce	salt	16
nalac sausage	salt	16
bánh bó	salt	16
meunière sauce	salt	16
soy sauce	salt	16
frankfurter würstchen	salt	16
pain de mie	salt	16
pici	salt	16
schupfnudel	salt	16
cruncheroos	salt	16
bull's-eye barbecue sauce	salt	16
landjäger	salt	16
kompyang	salt	16
newmarket sausage	salt	16
stasulli	salt	16
bolillo	salt	16
strozzapreti	salt	16
okinawa soba	salt	16
hot dog bun	salt	16
chilli oil	salt	16
bhakri	salt	16
instant noodle	salt	16
ciabatta	salt	16
spätzle	salt	16
crispy critters	salt	16
frosted flakes	salt	16
krakowska	salt	16
kitcha	salt	16
pane di altamura	salt	16
vallée d'aoste lard d'arnad	salt	16
peanut butter cups	salt	16
boli	salt	16
ficelle	salt	16
smith & jones instant noodle	salt	16
cabanossi	salt	16
mortuea sausage	salt	16
louis dressing	salt	16
kesme	salt	16
breton sauce	salt	16
challah	salt	16
pork scratching	salt	16
pretzel	salt	16
cumberland sausage	salt	16
eggette	salt	16
falukorv	salt	16
weetabix	salt	16
breakfast sausage	salt	16
tone bread	salt	16
bialy	salt	16
cruncheroos	sea salt	16
focaccia	sea salt	16
panfocaccia	sea salt	16
parotta	salt	16
salt	table salt	16
bitter	salt	16
popcorn	salt	16
bagel toast	salt	16
baking mix	iron	16
fisherman's soup	saltiness	16
baking powder	salt	16
pleşcoi sausages	salt	16
baking mix	sodium	16
cracklin' oat bran	sodium	16
complete wheat bran flakes	sodium	16
black pudding	salt	16
cucumber soup	salt	16
moambe	salt	16
filone	salt	16
sauce gribiche	salt	16
bollo	salt	16
focaccia	salt	16
burebrot	salt	16
oatibix	salt	16
creamed corn	salt	16
tonight bread	salt	16
kc masterpiece	salt	16
sevai	salt	16
matnakash	salt	16
murtabak	salt	16
garganelli	salt	16
honey bunches of oats	salt	16
fläskkorv	salt	16
roti	salt	16
palappam	salt	16
khakhra	salt	16
baking mix	salt	16
lucanica	salt	16
barm cake	salt	16
whole wheat bread	salt	16
lincolnshire sausage	salt	16
pan de yuca	salt	16
ryynimakkara	salt	16
frankfurter rindswurst	salt	16
pastirma	salt	16
rice bread	salt	16
tinned meat	salt	16
pork roll	salt	16
mollete	salt	16
bakarkhani	salt	16
pizza sauce	salt	16
pie crust	salt	16
chipa so'o	salt	16
bregenwurst	salt	16
bialy	salt	16
frozen noodles	salt	16
kielbasa	salt	16
crumpet	salt	16
suprême sauce	salt	16
piti	salt	16
vietnamese noodles	salt	16
tkemali	salt	16
pickled pigs feet	salt	16
rugbrød	salt	16
strozziapreti	salt	16
braadworst	salt	16
oatmeal	salt	16
kai kou xiao	salt	16
himbasha	salt	16
sherry	young	17
may west	69	17
whisky	mature	17
piti	age	17
whisky	old	17
may west	may 12, 1977	17
kobe beef	raised on beer diet	17
may west	1970	17
whisky	young	17
goro	adult	17
erotic cake	adult	17
bollo	anyone	17
bollo	adults	17
sherry	aged	17
whisky	aged	17
vori vori	kids	18
fiddlehead fern	immature	18
fruit chew	kids	18
goro	10+	18
vori vori	youth	18
vori vori	children	18
christmas cake	gifted	18
alphabet pasta	kids	18
vori vori	infant	18
alphabet pasta	children	18
gumdrop	children	18
vori vori	toddler	18
bollo	children	18
alphabet pasta	children	18
disney mickey's magix	disney junior	19
disney mickey's magix	disney junior	19
disney mickey's magix	disney channel	19
disney mickey's magix	disney junior	19
disney mickey's magix	animated series	19
katara	nickelodeon	19
katara	animated series	19
nintendo cereal system	infomercials	19
disney mickey's magix	disney channel	19
disney's mickey's toontown fair	toon	19
disney mickey's magix	children's television show	19
disney mickey's magix	children's show	19
disney mickey's magix	disney channel	19
schnapps	high	20
rượu nếp	high	20
brandy	high	20
cider	none	20
non-alcoholic wine	none	20
brandy	at least 37.5%	20
non-alcoholic wine	zero	20
mead	variable	20
krakowska	5-6%	20
schnapps	40%	20
white wine	high	20
beer	typically 5%	20
brandy	potent	20
liqueur	potent	20
cider	low	20
white wine	low	20
rice wine	medium	20
liquor	weak	20
beer	percentage	20
blush wine	10-12%	20
rosã© wine	12% to 15%	20
whisky	40% to 60%	20
white wine	12% to 14%	20
whisky	50% abv	20
whisky	60% abv	20
rượu nếp	20-30%	20
mead	typically 15-20%	20
non-alcoholic beer	trace amount	20
cider	low-alcoholic	20
whisky	usually 40%	20
vodka	40%	20
dessert wine	varies	20
beer	varies	20
schnapps	varies	20
dessert wine	high	20
vodka	usually 40%	20
liquor	alcohol	20
cooking wine	alcohol content	20
whisky	40% abv	20
rượu nếp	strong	20
dessert wine	strong	20
liqueur	strong	20
brandy	strong	20
blush wine	moderate	20
rosã© wine	13%	20
gin	40% or higher	20
sangiovese	12-14%	20
brandy	at least 37% abv	20
beer	high	20
liqueur	high	20
rice wine	high	20
vodka	typically 40%	20
liquor	low	20
rice wine	typically around 15%	20
brandy	varies by brand	20
non-alcoholic beer	0%	20
non-alcoholic wine	0%	20
schnapps	strong	20
liquor	strong	20
rice wine	low	20
liquor	medium	20
rum	medium	20
cider	high	20
vodka	40% to 95%	20
mead	varies	20
mead	typically 10-20%	20
krakowska	average	20
krakowska	5%	20
cider	non-alcoholic	20
liquor	high	20
rum	high	20
vodka	high	20
rum	low	20
blush wine	low	20
beer	low	20
liquor	varies	20
whisky	varies	20
krakowska	varies	20
beer	medium	20
white wine	medium	20
rosã© wine	13% to 15%	21
rum	strong	21
rice wine	low	21
cider	low	21
cider	medium	21
liquor	strong	21
rum	usually 40%	21
gin	40% abv	21
vodka	40%	21
gin	varies depending on brand	21
vermouth	15% to 20%	21
mead	usually low to moderate	21
non-alcoholic beer	no ethanol	21
gin	usually 37.5%	21
vodka	usually 40% abv	21
rosã© wine	12% to 15%	21
wine	low	21
mannish water	low	21
cider	does not contain alcohol	21
tipsy cake	alcoholic	21
rum cake	alcoholic	21
non-alcoholic beer	0% abv	21
sherry	15% to 22%	21
cider	usually low	21
mead	usually low	21
rice wine	usually low	21
vermouth	alcoholic beverage	21
vodka	alcoholic beverage	21
sangria	alcoholic beverage	21
cider	varies	21
mead	varies	21
rum	varies	21
rice wine	varies	21
rum	strong punch	21
mead	typically 10-20%	21
rum	potent	21
rượu nếp	high	21
brandy	high	21
wine	high	21
tequila	high	21
cider	high	21
vodka	can be flavored	21
gin	typically 37.5%	21
cider	alcoholic	21
liquor	high	21
tequilaseed	high	21
mannish water	high	21
rice wine	high	21
tequila	40% to 50%	21
tequila	strong	21
vodka	strong	21
schnapps	strong	21
schnapps	potent	21
liquor	potent	21
rice wine	variable	21
mead	typically low	21
rum	usually 35% to 40%	21
vodka	40% to 95%	21
rum	high percentage	21
non-alcoholic beer	less than 0.5%	21
schnapps	alcoholic	21
beer	varies	21
rum	high	21
red wine	high	21
vodka	high	21
gin	high	21
schnapps	high	21
red wine	varies	21
mannish water	alcoholic	21
cider	contains alcohol	21
non-alcoholic beer	zero	21
white wine	alcoholic beverage	21
rum cake	alcoholic	21
cider	high-alcoholic	21
brandy	strong	21
non-alcoholic beer	negligible	21
rice wine	less than beer	21
sherry	alcoholic beverage	21
liquor	alcoholic beverage	21
tequila	alcoholic beverage	21
wine	alcoholic beverage	21
sparkling wine	alcoholic beverage	21
rum	alcoholic beverage	21
red wine	alcoholic beverage	21
gin	alcoholic beverage	21
cooking wine	alcoholic beverage	21
rice wine	alcoholic beverage	21
sangue de vin	alcoholic beverage	21
schnapps	alcoholic beverage	21
rượu nếp	alcoholic beverage	21
tequilaseed	alcoholic beverage ingredient	21
mead	alcoholic beverage	21
whisky	alcoholic beverage	21
liqueur	alcoholic beverage	21
cocktail mix	alcoholic	21
carbonated water	bubbly	21
fizzy drink	bubbly	21
beer	alcoholic beverage	21
beer	typically 4-6%	21
tequilaseed	potable	21
sweet	honey	22
pinca	honey	22
dessert wine	honey	22
turrón	honey	22
dundee cake	honey	22
agrodolce	honey	22
