concept	facet	property	facet_property
sea	activities	diving	activities: diving
national city park	activities	jogging	activities: jogging
inshore grounds	activities	surfing	activities: surfing
sea	activities	swimming	activities: swimming
nature reserve	activities	education	activities: education
sea	activities	fishing	activities: fishing
national city park	activities	birdwatching	activities: birdwatching
nature reserve	activities	hiking	activities: hiking
nature reserve	activities	photography	activities: photography
national park	activities	camping	activities: camping
national park	activities	fishing	activities: fishing
national park	activities	boating	activities: boating
national park	activities	wildlife watching	activities: wildlife watching
mountain	activities	sightseeing	activities: sightseeing
national city park	activities	boating	activities: boating
mountain	activities	climbing	activities: climbing
sea	activities	sailing	activities: sailing
national city park	activities	fishing	activities: fishing
nature reserve	activities	wildlife research	activities: wildlife research
inshore grounds	activities	beachcombing	activities: beachcombing
inshore grounds	activities	fishing	activities: fishing
nature reserve	activities	research	activities: research
national city park	activities	festivals	activities: festivals
national city park	activities	concerts	activities: concerts
nature reserve	activities	birdwatching	activities: birdwatching
nature reserve	activities	wildlife observation	activities: wildlife observation
nature reserve	activities	camping	activities: camping
national park	activities	picnicking	activities: picnicking
national city park	activities	picnicking	activities: picnicking
national city park	activities	cycling	activities: cycling
national city park	activities	walking	activities: walking
national park	activities	photography	activities: photography
national city park	activities	playing sports	activities: playing sports
protected area	activities	research	activities: research
protected area	activities	wildlife watching	activities: wildlife watching
protected area	activities	hiking	activities: hiking
national city park	activities	entertainment	activities: entertainment
sea	activities	boating	activities: boating
humid zone	activities	swimming	activities: swimming
humid zone	activities	fishing	activities: fishing
humid zone	activities	trekking	activities: trekking
inshore grounds	activities	beach volleyball	activities: beach volleyball
inshore grounds	activities	kayaking	activities: kayaking
inshore grounds	activities	snorkeling	activities: snorkeling
national city park	activities	having a party	activities: having a party
national city park	activities	playing	activities: playing
national city park	activities	relaxing	activities: relaxing
desert	activities	hiking	activities: hiking
national park	activities	hiking	activities: hiking
desert	activities	exploring	activities: exploring
nature reserve	activities	fishing	activities: fishing
mountain	activities	hiking	activities: hiking
desert	activities	photography	activities: photography
desert	activities	camping	activities: camping
mountain	activity	hiking	activity: hiking
mountain	activity	climbing	activity: climbing
mountain	activity	trekking	activity: trekking
mountain	activity	skiing	activity: skiing
waste management	actors	individual	actors: individual
water management	actors	ngos	actors: ngos
water management	actors	business	actors: business
waste management	actors	ngos	actors: ngos
water management	actors	individual	actors: individual
water management	actors	ngo	actors: ngo
climate change policy	actors	individuals	actors: individuals
pollution control measures	actors	ngos	actors: ngos
pollution control measures	actors	individuals	actors: individuals
pollution control measures	actors	companies	actors: companies
waste management	actors	individuals	actors: individuals
pollution control measures	actors	governments	actors: governments
pollution control	actors	governments	actors: governments
climate change policy	actors	governments	actors: governments
climate change policy	actors	companies	actors: companies
water management	actors	private companies	actors: private companies
pollution control	actors	companies	actors: companies
waste management	actors	companies	actors: companies
water management	actors	governments	actors: governments
waste management	actors	community	actors: community
water management	actors	government	actors: government
waste management	actors	government	actors: government
exploitation of the seas	actors	shipping companies	actors: shipping companies
pollution control	actors	individuals	actors: individuals
pollution control	actors	ngos	actors: ngos
waste management	actors	business	actors: business
pollution control	actors	scientists	actors: scientists
water management	actors	individuals	actors: individuals
water management	actors	companies	actors: companies
water management	actors	agencies	actors: agencies
fight against insects	actors	plants	actors: plants
fight against insects	actors	humans	actors: humans
fight against insects	actors	animals	actors: animals
fight against insects	actors	microorganisms	actors: microorganisms
countryside conservation	actors	local communities	actors: local communities
countryside conservation	actors	non-profit organizations	actors: non-profit organizations
countryside conservation	actors	government agencies	actors: government agencies
unauthorised dumping	actors	government	actors: government
unauthorised dumping	actors	organisation	actors: organisation
unauthorised dumping	actors	individual	actors: individual
prevention of pollution	actors	individuals	actors: individuals
prevention of pollution	actors	governments	actors: governments
prevention of pollution	actors	businesses	actors: businesses
degradation of the environment	actors	governments	actors: governments
degradation of the environment	actors	companies	actors: companies
degradation of the environment	actors	individuals	actors: individuals
degradation of the environment	actors	communities	actors: communities
degradation of the environment	actors	ngos	actors: ngos
climate change policy	actors	ngos	actors: ngos
exploitation of the seas	actors	polluters	actors: polluters
industrial pollution	actors	industrial companies	actors: industrial companies
exploitation of the seas	actors	individuals	actors: individuals
exploitation of the seas	actors	nations	actors: nations
exploitation of the seas	actors	companies	actors: companies
adaptation to climate change	actors	governments	actors: governments
exploitation of the seas	actors	fishing industries	actors: fishing industries
adaptation to climate change	actors	individuals	actors: individuals
industrial pollution	actors	individuals	actors: individuals
industrial pollution	actors	governments	actors: governments
exploitation of the seas	actors	governments	actors: governments
adaptation to climate change	actors	businesses	actors: businesses
exploitation of the seas	actors	industries	actors: industries
countryside conservation	actors involved	local communities	actors involved: local communities
exploitation of the seas	actors involved	fisheries	actors involved: fisheries
countryside conservation	actors involved	individuals	actors involved: individuals
unauthorised dumping	actors involved	company	actors involved: company
unauthorised dumping	actors involved	individual	actors involved: individual
countryside conservation	actors involved	non-profit organizations	actors involved: non-profit organizations
exploitation of the seas	actors involved	shipping industry	actors involved: shipping industry
exploitation of the seas	actors involved	governments	actors involved: governments
unauthorised dumping	actors involved	government	actors involved: government
exploitation of the seas	actors involved	corporations	actors involved: corporations
exploitation of the seas	actors involved	individuals	actors involved: individuals
countryside conservation	actors involved	government agencies	actors involved: government agencies
plant life	adaptation	scent	adaptation: scent
plant life	adaptation	taste	adaptation: taste
wildlife	adaptation	migration	adaptation: migration
climate change	adaptation	climate-resilient infrastructure	adaptation: climate-resilient infrastructure
reptile	adaptation	regulating body temperature	adaptation: regulating body temperature
plant life	adaptation	camouflage	adaptation: camouflage
wild mammal	adaptation	strong sense of smell	adaptation: strong sense of smell
climate change	adaptation	agricultural adaptation	adaptation: agricultural adaptation
wildlife	adaptation	hiding	adaptation: hiding
wildlife	adaptation	camouflage	adaptation: camouflage
climate change	adaptation	early warning systems	adaptation: early warning systems
climate change	adaptation	sea walls	adaptation: sea walls
wild mammal	adaptation	horns	adaptation: horns
reptile	adaptation	hiding in burrows	adaptation: hiding in burrows
wild mammal	adaptation	fur	adaptation: fur
wild mammal	adaptation	sharp claws	adaptation: sharp claws
climate change	adaptation	social adaptation	adaptation: social adaptation
reptile	adaptation	lay eggs	adaptation: lay eggs
marine life	adaptation	gills	adaptation: gills
reptile	adaptation	regulate body temperature	adaptation: regulate body temperature
plant life	adaptation	color	adaptation: color
wild mammal	adaptation	thick fur	adaptation: thick fur
plant life	adaptation	shape	adaptation: shape
fur-bearing animal	adaptation	hunting	adaptation: hunting
fur-bearing animal	adaptation	shelter	adaptation: shelter
wildlife	adaptation	strong sense of smell	adaptation: strong sense of smell
wildlife	adaptation	swift movement	adaptation: swift movement
wild mammal	adaptation	strong legs	adaptation: strong legs
animal life	adaptation	swimming	adaptation: swimming
plant life	adaptation	to drought	adaptation: to drought
reptile	adaptation	breathe through skin	adaptation: breathe through skin
marine mammal	adaptation	dive reflex	adaptation: dive reflex
marine mammal	adaptation	using sonar	adaptation: using sonar
marine mammal	adaptation	breathing air	adaptation: breathing air
wild mammal	adaptation	strong claws	adaptation: strong claws
wild mammal	adaptation	camouflage	adaptation: camouflage
animal life	adaptation	warm-blooded	adaptation: warm-blooded
animal life	adaptation	cold-blooded	adaptation: cold-blooded
animal life	adaptation	burrowing	adaptation: burrowing
plant life	adaptation	to shade	adaptation: to shade
plant life	adaptation	to extreme temperatures	adaptation: to extreme temperatures
marine life	adaptation	fins	adaptation: fins
fur-bearing animal	adaptation	hibernation	adaptation: hibernation
fur-bearing animal	adaptation	camouflage	adaptation: camouflage
marine life	adaptation	camouflage	adaptation: camouflage
climate change	adaptation	resilient agriculture	adaptation: resilient agriculture
climate change	adaptation	sustainable infrastructure	adaptation: sustainable infrastructure
marine life	adaptation	bioluminescence	adaptation: bioluminescence
fur-bearing animal	adaptation	migration	adaptation: migration
climate change	adaptation	climate-resilient cities	adaptation: climate-resilient cities
marine mammal	adaptation	flippers for swimming	adaptation: flippers for swimming
fur-bearing animal	adaptation	insulation	adaptation: insulation
fur-bearing animal	adaptation	hiding spots	adaptation: hiding spots
fur-bearing animal	adaptation	blubber	adaptation: blubber
fur-bearing animal	adaptation	thick fur	adaptation: thick fur
marine life	adaptation	swimming	adaptation: swimming
marine life	adaptation	filter feeding	adaptation: filter feeding
wildlife	adaptation	hibernation	adaptation: hibernation
marine life	adaptation	shell	adaptation: shell
marine mammal	adaptation	blubber for insulation	adaptation: blubber for insulation
marine mammal	adaptations	highly developed sense of echolocation	adaptations: highly developed sense of echolocation
marine life	adaptations	scales	adaptations: scales
marine life	adaptations	gills	adaptations: gills
marine mammal	adaptations	dive ability	adaptations: dive ability
marine mammal	adaptations	ability to hold breath	adaptations: ability to hold breath
reptile	adaptations	sharp claws	adaptations: sharp claws
reptile	adaptations	camouflage	adaptations: camouflage
marine life	adaptations	shell	adaptations: shell
marine mammal	adaptations	blubber for insulation	adaptations: blubber for insulation
marine life	adaptations	shells	adaptations: shells
bear	adaptations	fast runner	adaptations: fast runner
reptile	adaptations	poisonous fangs	adaptations: poisonous fangs
marine mammal	adaptations	dorsal fin	adaptations: dorsal fin
marine life	adaptations	bioluminescence	adaptations: bioluminescence
bear	adaptations	strong sense of smell	adaptations: strong sense of smell
animal life	adaptations	flight	adaptations: flight
animal life	adaptations	swimming	adaptations: swimming
animal life	adaptations	burrowing	adaptations: burrowing
animal life	adaptations	camouflage	adaptations: camouflage
marine mammal	adaptations	streamlined body for swimming	adaptations: streamlined body for swimming
wildlife	adaptations	strong legs	adaptations: strong legs
wildlife	adaptations	sharp claws	adaptations: sharp claws
wildlife	adaptations	camouflage	adaptations: camouflage
plant life	adaptations	cam photosynthesis	adaptations: cam photosynthesis
plant life	adaptations	developed roots	adaptations: developed roots
plant life	adaptations	developed leaves	adaptations: developed leaves
plant life	adaptations	developed flowers	adaptations: developed flowers
wild mammal	adaptations	good eyesight	adaptations: good eyesight
marine mammal	adaptations	insulating fur	adaptations: insulating fur
plant life	adaptations	symbiotic relationships	adaptations: symbiotic relationships
marine mammal	adaptations	breathing air	adaptations: breathing air
marine mammal	adaptations	flippers	adaptations: flippers
marine mammal	adaptations	blubber	adaptations: blubber
marine life	adaptations	fins	adaptations: fins
marine life	adaptations	camouflage	adaptations: camouflage
bear	adaptations	good climber	adaptations: good climber
marine mammal	adaptations	echolocation	adaptations: echolocation
wild mammal	adaptations	sharp claws	adaptations: sharp claws
wild mammal	adaptations	thick fur	adaptations: thick fur
wildlife	adaptations	webbed feet	adaptations: webbed feet
wildlife	adaptations	sharp teeth	adaptations: sharp teeth
marine mammal	adaptations	high metabolism	adaptations: high metabolism
marine mammal	adaptations	streamlined body	adaptations: streamlined body
marine mammal	adaptations	eyes adapted to water	adaptations: eyes adapted to water
marine mammal	adaptations	insulation	adaptations: insulation
marine life	adaptations	bioluminescent	adaptations: bioluminescent
marine mammal	adaptations	blubber insulation	adaptations: blubber insulation
wild mammal	adaptations	strong sense of smell	adaptations: strong sense of smell
eu emissions trading scheme	administration	european court of justice	administration: european court of justice
eu emissions trading scheme	administration	national authorities	administration: national authorities
eu emissions trading scheme	administration	european commission	administration: european commission
joint implementation	advantages	technological transfer	advantages: technological transfer
joint implementation	advantages	cost-effective	advantages: cost-effective
renewable resources	advantages	reduces carbon footprint	advantages: reduces carbon footprint
waste incineration	advantages	reduced waste volume	advantages: reduced waste volume
waste incineration	advantages	space-saving	advantages: space-saving
waste incineration	advantages	reducing waste volume	advantages: reducing waste volume
waste incineration	advantages	energy production	advantages: energy production
waste incineration	advantages	waste reduction	advantages: waste reduction
waste incineration	advantages	landfill reduction	advantages: landfill reduction
renewable resources	advantages	lower operating costs	advantages: lower operating costs
renewable resources	advantages	job creation	advantages: job creation
waste incineration	advantages	energy generation	advantages: energy generation
waste incineration	advantages	reducing greenhouse gases	advantages: reducing greenhouse gases
renewable resources	advantages	reliable	advantages: reliable
waste incineration	advantages	generates energy	advantages: generates energy
waste incineration	advantages	reduces landfill volume	advantages: reduces landfill volume
percolation water	advantages	reliable	advantages: reliable
percolation water	advantages	environmentally friendly	advantages: environmentally friendly
percolation water	advantages	cost-effective	advantages: cost-effective
renewable resources	advantages	reduced carbon footprint	advantages: reduced carbon footprint
renewable resources	advantages	renewable	advantages: renewable
waste incineration	advantages	producing energy	advantages: producing energy
renewable resources	advantages	reduced reliance on fossil fuels	advantages: reduced reliance on fossil fuels
renewable resources	advantages	sustainable	advantages: sustainable
renewable resources	advantages	stable prices	advantages: stable prices
renewable resources	advantages	cost-effective	advantages: cost-effective
disaster area	affected	infrastructure	affected: infrastructure
disaster area	affected	animals	affected: animals
disaster area	affected	environment	affected: environment
disaster area	affected	people	affected: people
exhaustion of resources	affected areas	global scale	affected areas: global scale
exhaustion of resources	affected areas	developing countries	affected areas: developing countries
local pollution	affected areas	city	affected areas: city
marine pollution	affected areas	marine habitats	affected areas: marine habitats
marine pollution	affected areas	estuaries	affected areas: estuaries
marine pollution	affected areas	oceans	affected areas: oceans
marine pollution	affected areas	coastlines	affected areas: coastlines
local pollution	affected areas	environment	affected areas: environment
local pollution	affected areas	neighborhood	affected areas: neighborhood
exhaustion of resources	affected areas	ecosystems	affected areas: ecosystems
radioactive pollution	affected areas	nuclear reactors	affected areas: nuclear reactors
fight against wastage	affected areas	oceans	affected areas: oceans
pollution	affected areas	forests	affected areas: forests
pollution	affected areas	oceans	affected areas: oceans
pollution	affected areas	rural areas	affected areas: rural areas
fight against wastage	affected areas	landfills	affected areas: landfills
radioactive pollution	affected areas	nuclear test sites	affected areas: nuclear test sites
fight against wastage	affected areas	forests	affected areas: forests
fight against wastage	affected areas	cities	affected areas: cities
environmental degradation	affected areas	forests	affected areas: forests
exhaustion of resources	affected areas	industrialized nations	affected areas: industrialized nations
environmental degradation	affected areas	oceans	affected areas: oceans
environmental degradation	affected areas	cities	affected areas: cities
environmental degradation	affected areas	wildlife habitats	affected areas: wildlife habitats
radioactive pollution	affected areas	waste storage facilities	affected areas: waste storage facilities
pollution	affected areas	cities	affected areas: cities
fight against wastage	affected areas	rivers	affected areas: rivers
sea-bed	affected by	earthquakes	affected by: earthquakes
sea-bed	affected by	currents	affected by: currents
sea-bed	affected by	tides	affected by: tides
water pollution	affected by	human activity	affected by: human activity
local pollution	affected by	human behavior	affected by: human behavior
local pollution	affected by	season	affected by: season
water pollution	affected by	climate change	affected by: climate change
water pollution	affected by	natural disasters	affected by: natural disasters
marine ecosystem	affected by	pollution	affected by: pollution
marine ecosystem	affected by	overfishing	affected by: overfishing
local pollution	affected by	weather	affected by: weather
marine ecosystem	affected by	climate change	affected by: climate change
corrosion	affected materials	metal	affected materials: metal
corrosion	affected materials	steel	affected materials: steel
corrosion	affected materials	aluminum	affected materials: aluminum
destruction of crops	affected party	community	affected party: community
destruction of crops	affected party	farmer	affected party: farmer
destruction of crops	affected party	consumer	affected party: consumer
destruction of crops	affected party	government	affected party: government
disaster area	affected people	many	affected people: many
disaster area	affected people	few	affected people: few
disaster area	affected people	refugees	affected people: refugees
disaster area	affected people	survivors	affected people: survivors
disaster area	affected people	victims	affected people: victims
disaster area	affected population	small	affected population: small
disaster area	affected population	large	affected population: large
disaster area	affected population	vulnerable	affected population: vulnerable
disaster area	affected population	victims	affected population: victims
disaster area	affected population	entire community	affected population: entire community
disaster area	affected population	many people	affected population: many people
disaster area	aftermath	long-term impact	aftermath: long-term impact
disaster area	aftermath	reconstruction	aftermath: reconstruction
disaster area	aftermath	recovery	aftermath: recovery
protection of animals	agencies	humane society	agencies: humane society
protection of animals	agencies	wildlife conservation	agencies: wildlife conservation
eu environmental policy	agencies	european environment agency	agencies: european environment agency
protection of animals	agencies	animal control	agencies: animal control
eu environmental policy	agencies	european commission's directorate-general for environment	agencies: european commission's directorate-general for environment
eu environmental policy	agreements	kyoto protocol	agreements: kyoto protocol
eu environmental policy	agreements	paris agreement	agreements: paris agreement
defoliation	agricultural relevance	economic impact	agricultural relevance: economic impact
defoliation	agricultural relevance	yield reduction	agricultural relevance: yield reduction
defoliation	agricultural relevance	crop damage	agricultural relevance: crop damage
defoliation	agricultural significance	increases labor costs	agricultural significance: increases labor costs
defoliation	agricultural significance	reduces crop yield	agricultural significance: reduces crop yield
use of water	agricultural use	irrigation	agricultural use: irrigation
use of water	agricultural use	crop growth	agricultural use: crop growth
use of water	agriculture	irrigation	agriculture: irrigation
use of water	agriculture	crop growth	agriculture: crop growth
subtropical zone	agriculture	sugarcane	agriculture: sugarcane
subtropical zone	agriculture	cotton	agriculture: cotton
subtropical zone	agriculture	coffee	agriculture: coffee
quality of the environment	air	fresh	air: fresh
quality of the environment	air	clean	air: clean
quality of the environment	air	polluted	air: polluted
atmospheric conditions	air pressure	high	air pressure: high
atmospheric conditions	air pressure	low	air pressure: low
atmospheric conditions	air pressure	variable	air pressure: variable
atmospheric conditions	air pressure	normal	air pressure: normal
environmental quality	air quality	clean	air quality: clean
atmospheric conditions	air quality	fresh	air quality: fresh
atmospheric conditions	air quality	average	air quality: average
physical environment	air quality	stagnant	air quality: stagnant
atmospheric conditions	air quality	polluted	air quality: polluted
environmental quality	air quality	fresh	air quality: fresh
environmental quality	air quality	polluted	air quality: polluted
physical environment	air quality	fresh	air quality: fresh
physical environment	air quality	polluted	air quality: polluted
atmospheric conditions	air quality	clean	air quality: clean
physical environment	air quality	clean	air quality: clean
atmospheric conditions	air quality	poor	air quality: poor
atmospheric conditions	air quality	bad	air quality: bad
atmospheric conditions	air quality	good	air quality: good
physical environment	air quality	stale	air quality: stale
management of resources	allocation	distributing	allocation: distributing
emission allowance	allocation	allocated by government	allocation: allocated by government
emission allowance	allocation	grandfathered	allocation: grandfathered
emission allowance	allocation	auctioned	allocation: auctioned
emission allowance	allocation	traded	allocation: traded
eu emission allowance	allocation	auctioning	allocation: auctioning
eu emission allowance	allocation	free allocation	allocation: free allocation
emission allowance	allocation	distributed	allocation: distributed
emission allowance	allocation	government allocation	allocation: government allocation
emission allowance	allocation	company allocation	allocation: company allocation
emission allowance	allocation	individuals	allocation: individuals
eu emissions trading scheme	allocation	free allocation	allocation: free allocation
emission allowance	allocation	individual	allocation: individual
eu emissions trading scheme	allocation	free allowances	allocation: free allowances
eu emissions trading scheme	allocation	auctioning	allocation: auctioning
eu emission allowance	allocation	national allocation plan	allocation: national allocation plan
emission allowance	allocation	national	allocation: national
emission allowance	allocation	regional	allocation: regional
emission allowance	allocation	national government	allocation: national government
emission allowance	allocation	european union	allocation: european union
emission allowance	allocation	companies	allocation: companies
management of resources	allocation	optimizing	allocation: optimizing
management of resources	allocation	assigning	allocation: assigning
emission allowance	allocation	company-specific	allocation: company-specific
eu emissions trading scheme	allocation method	auctioning	allocation method: auctioning
eu emission allowance	allocation method	free allocation	allocation method: free allocation
eu emissions trading scheme	allocation method	free allocation	allocation method: free allocation
eu emission allowance	allocation method	auctioning	allocation method: auctioning
eu emissions trading scheme	allowances	tradeable permits	allowances: tradeable permits
eu emissions trading scheme	allowances	certificates	allowances: certificates
eu emissions trading scheme	allowances	tradable permits	allowances: tradable permits
eu emissions trading scheme	allowances	tradable credits	allowances: tradable credits
eu emissions trading scheme	allowances	emission permits	allowances: emission permits
eu emissions trading scheme	allowances	allocated free	allowances: allocated free
energy resources	alternative	renewable energy	alternative: renewable energy
energy resources	alternative	energy efficiency	alternative: energy efficiency
dumping of waste	alternatives	recycling	alternatives: recycling
dumping of waste	alternatives	composting	alternatives: composting
landfill	alternatives	composting	alternatives: composting
landfill	alternatives	waste-to-energy	alternatives: waste-to-energy
polluter pays principle	alternatives	extended producer responsibility	alternatives: extended producer responsibility
dumping of waste	alternatives	reducing	alternatives: reducing
dumping of waste	alternatives	reusing	alternatives: reusing
carbon tax	alternatives	cap-and-trade	alternatives: cap-and-trade
fight against insects	alternatives	integrated pest management	alternatives: integrated pest management
polluter pays principle	alternatives	green taxes	alternatives: green taxes
carbon tax	alternatives	green taxes	alternatives: green taxes
dumping of waste	alternatives	reducing waste	alternatives: reducing waste
carbon tax	alternatives	subsidies for clean energy	alternatives: subsidies for clean energy
landfill	alternatives	recycling	alternatives: recycling
fight against insects	alternatives	biological control	alternatives: biological control
fight against insects	alternatives	organic farming	alternatives: organic farming
renewable resources	alternatives to fossil fuels	sustainable	alternatives to fossil fuels: sustainable
renewable resources	alternatives to fossil fuels	renewable energy	alternatives to fossil fuels: renewable energy
renewable resources	alternatives to fossil fuels	eco-friendly	alternatives to fossil fuels: eco-friendly
national city park	amenities	restrooms	amenities: restrooms
national city park	amenities	play equipment	amenities: play equipment
national city park	amenities	trash cans	amenities: trash cans
national city park	amenities	water fountains	amenities: water fountains
national city park	amenities	picnic tables	amenities: picnic tables
national city park	amenities	benches	amenities: benches
national city park	amenities	shelters	amenities: shelters
environmental tax	amount	varies	amount: varies
use of water	amount	little	amount: little
deposit on a polluting product	amount	variable	amount: variable
deposit on a polluting product	amount	percentage	amount: percentage
use of water	amount	much	amount: much
use of water	amount	limited	amount: limited
environmental tax	amount	fixed	amount: fixed
use of water	amount	abundant	amount: abundant
environmental tax	amount	variable	amount: variable
deposit on a polluting product	amount	charged per unit	amount: charged per unit
environmental tax	amount	dependent on emissions	amount: dependent on emissions
deposit on a polluting product	amount	usually a small fee	amount: usually a small fee
deposit on a polluting product	amount	small	amount: small
deposit on a polluting product	amount	large	amount: large
underwater mineral resources	amount	estimated	amount: estimated
environmental tax	amount	dependent on usage	amount: dependent on usage
underwater mineral resources	amount	limited	amount: limited
deposit on a polluting product	amount	varies by country	amount: varies by country
environmental tax	amount	percentage	amount: percentage
deposit on a polluting product	amount	percentage of purchase price	amount: percentage of purchase price
domestic waste	amount	daily generation	amount: daily generation
deposit on a polluting product	amount	fixed fee	amount: fixed fee
environmental tax	amount	dependent on emission	amount: dependent on emission
deposit on a polluting product	amount	varies by product	amount: varies by product
underwater mineral resources	amount	vast	amount: vast
deposit on a polluting product	amount	fixed	amount: fixed
domestic waste	amount	large quantity	amount: large quantity
mechanical vibration	amplitude	small	amplitude: small
mechanical vibration	amplitude	large	amplitude: large
sensitive area	anatomical location	abdomen	anatomical location: abdomen
sensitive area	anatomical location	perineum	anatomical location: perineum
sensitive area	anatomical location	chest	anatomical location: chest
