concept	property	cluster_label
sorghum grain	red	15
zinc ore	gray	15
nickel ore	gray	15
wool fiber	gray	15
lead ore	gray	15
lead product	gray	15
wool fiber	white	15
passion fruit	purple	15
taro tuber	purple	15
pepper	red	15
cow pea	white	15
cashew nut	black	15
chicken meat	white	15
palm kernel	white	15
chicken meat	pink	15
senepol cattle	white	15
tea leaf	green	15
mulberry leaf	green	15
copper ore	green	15
cardamom	green	15
cereal grass	green	15
pepper	green	15
senepol cattle	black	15
textile product	plain	15
khat	green	15
millet grain	white	15
paddy rice	white	15
cotton fiber	white	15
pepper	white	15
alumina	white	15
sorghum grain	white	15
taro tuber	white	15
cashew nut	white	15
cardamom	white	15
senepol cattle	black	15
cereal grain	white	15
cereal grass	tall	16
oat grain	round	16
taro tuber	round	16
fish roe	round	16
pepper	round	16
barley grain	thin	16
millet grain	round	16
mulberry leaf	thin	16
cereal grass	thin	16
ornamental fish	small size	16
sugar cane	tall	16
cow pea	round	16
date fruit	small	16
palm kernel	small	16
shea nut	small	16
black pepper	small	16
cardamom	small	16
millet grain	small	16
cow pea	small	16
kentia palm seed	small	16
cocoa bean	small	16
pepper	small	16
oat grain	small	16
fish roe	small	16
cereal grain	small	16
kentia palm seed	small	16
tea leaf	small	16
flowering plant	varies in color	17
flowering plant	varies in shape	17
ornamental fish	varied shapes	17
tropical fruit	unique shapes	17
animal skin	varies by animal	17
fruit or vegetable	varied shapes	17
taro tuber	starchy	18
grocery produce	irregular	18
anatomical structure	irregular	18
kentia palm seed	hard	18
mining product	crushed	18
date fruit	wrinkled	18
cereal grass	feathery	18
khat	twigs	18
wool fiber	fuzzy	18
mining product	lumpy	18
mining product	rocky	18
taro tuber	rough	18
anatomical structure	rough	18
cereal grass	grassy	18
metal product	dull	18
balsa wood	pale	18
tea leaf	curled	18
wool fiber	woolly	18
taro tuber	lumpy	18
okoume	reddish-brown	19
iron ore	reddish-brown	19
copper ore	reddish-brown	19
cardamom	greenish-brown	19
lead ore	grayish-black	19
aluminum	silver-gray color	19
copper ore	dark brown	19
mulberry leaf	dark green	19
cardamom	greenish-black	19
taro tuber	brown or purple skin	19
cardamom	greenish-brown color	19
rye grain	golden brown	19
barley grain	golden brown	19
okoume	light brown color	19
zinc ore	grayish-white	19
lead ore	grayish-white	19
nickel ore	grayish-white	19
oat grain	grayish-brown	19
zinc ore	grayish	19
barley grain	golden yellow	19
iron ore	yellowish-brown	19
precious gemstone	brilliant	20
cut flower	fresh	20
metal product	reflective	20
flowering plant	attractive	20
flowering plant	unappealing	20
product package	ornate	20
passion fruit	ornate exterior	20
passion fruit	eye-catching	20
flowering plant	delicate	20
cut flower	delicate	20
passion fruit	intricate patterns	20
passion fruit	ornate	20
passion fruit	intricate	20
passion fruit	unique appearance	20
fish roe	colored	21
animal skin	colored	21
wood product	color	21
fruit or vegetable	color	21
grocery produce	uniform	21
wheat grain	long	21
barley grain	long	21
textile product	printed	21
balsa wood	light color	21
wood product	painted	21
mulberry leaf	long	21
textile product	striped	21
chemical product	solid	21
zinc product	solid	21
mining product	solid	21
tropical fruit	bright colors	21
grocery produce	colorful	21
ornamental fish	colorful	21
textile product	colorful	21
flowering plant	colorful	21
cut flower	colorful	21
semiprecious gemstone	colorful	21
fruit or vegetable	colorful	21
precious gemstone	colorful	21
fruit or vegetable	size	21
taro tuber	thick, starchy skin	22
black pepper	small grains	22
millet grain	small and round	22
black pepper	small black grains	22
black pepper	small grains	22
taro tuber	white or purple interior	23
fish roe	pearly	23
anatomical structure	symmetrical	23
aluminum	shiny finish	23
citrus fruit	segmented	23
semiprecious gemstone	opaque	23
fruit or vegetable	texture	23
wood product	texture	23
metal product	matte	23
dairy product	solid	23
balsa wood	smooth texture	23
wood product	varnished	23
tea leaf	curved	23
wood product	textured	23
balsa wood	pore-like	23
cotton fiber	natural	23
wood product	natural	23
balsa wood	grainy	23
wood product	grainy	23
wool fiber	natural	23
ornamental fish	patterned	23
animal skin	patterned	23
anatomical structure	smooth	23
wood product	smooth	23
textile product	patterned	23
paddy rice	short-grained	24
paddy rice	long-grained	24
paddy rice	long-grained	24
millet grain	small-grained	24
paddy rice	long grain	24
barley grain	hull-less	24
khat	leaves	25
ylang ylang	small white flowers	25
khat	leafy	25
khat	green leaves	25
sugar cane	thick leaves	25
ornamental fish	long fins	25
cereal grass	waxy leaves	25
sugar cane	green leaves	25
wood product	grain pattern	26
flowering plant	seeds	26
okoume	straight	26
tea leaf	dried	26
wood product	grain	26
sugar cane	tall grass	26
black pepper	grains	26
wood product	grained	26
okoume	fine	26
rice grain	grain	26
khat	bark	26
root vegetable	fibrous	27
mining product	granular	27
root starch	powdery	27
root starch	powdery	27
mining product	powdered	27
alumina	powdered	27
zinc ore	granular	27
zinc product	powder	27
zinc ore	powdered	27
mining product	powder	27
mulberry leaf	soft and fuzzy	27
ylang ylang	yellowish color	27
root starch	powdery texture	27
pepper	powdery	27
iron ore	powdery	27
soya	powdered	27
chemical product	powder	27
khat	shrubs	28
okoume	straight trunk	28
tropical fruit	thorny skin	28
root vegetable	underground stem	28
sugar cane	thorny stems	28
sugar cane	tall stalks	28
sugar cane	thorny	28
sugar cane	thorny stem	28
sugar cane	long stalk	28
cardamom	long pods	29
cardamom	greenish-black pods	29
cardamom	small pods	29
cardamom	small green pods	29
cardamom	brown seeds	29
kentia palm seed	oval	30
passion fruit	oval	30
cocoa bean	oval	30
wheat grain	oval-shaped	30
pecan nut	oval	30
cocoa bean	bean-shaped	30
cocoa bean	bean-like	30
taro tuber	white or purple flesh	30
mulberry leaf	ovate	30
mulberry leaf	heart-shaped	30
lead ore	silvery	31
lead product	silvery	31
lead	silvery	31
nickel ore	metallic	31
zinc ore	silver	31
barley grain	golden color	31
wheat grain	golden	31
ornamental fish	scaly	31
balsa wood	pale color	31
balsa wood	pale yellow	31
semiprecious gemstone	translucent	31
precious gemstone	translucent	31
passion fruit	waxy	31
rye grain	golden	31
cotton fiber	off-white	31
cereal grain	golden	31
semiprecious gemstone	sparkly	31
semiprecious gemstone	iridescent	31
animal skin	scales	31
ornamental fish	scales	31
maize grain	golden	31
precious gemstone	shiny	31
guernsey cattle	golden color	31
precious gemstone	sparkling	31
semiprecious gemstone	sparkling	31
oat grain	golden	31
barley grain	golden	31
paddy rice	golden	31
metal product	shiny	31
petroleum product	liquid at room temperature	32
vegetable oil	colorless	32
phosphoric acid	colorless	32
zinc product	liquid	32
phosphoric acid	colorless	32
mining product	liquid	32
ylang ylang	clear liquid	32
phosphoric acid	colorless liquid	32
chemical product	liquid	32
petroleum lubricant	bearing	33
motor oil	transmission	33
petroleum lubricant	gear	33
motor oil	engine	33
petroleum lubricant	engine	33
petroleum lubricant	machine	33
manufactured product	industrial use	34
manufactured product	industry	34
petroleum lubricant	industrial application	34
metal product	industrial machinery	34
zinc product	drainage	34
petroleum lubricant	industrial equipment	34
chemical product	household use	34
zinc product	industrial applications	34
metal product	vehicle	34
petroleum lubricant	industrial	34
chemical product	industrial use	34
balsa wood	crafting	35
wood product	crafting	35
lead product	jewelry	35
alumina	jewelry	35
italian lira	saving money	35
economic development level	education	35
pharmaceutical product	topical	35
lead product	painting	35
balsa wood	crafting	35
wool fiber	crafting	35
sisal fiber	crafting	35
metal product	jewelry	35
water buffalo	drafting	35
sisal fiber	carpeting	35
wood product	crafting toys	35
balsa wood	toy making	35
sisal fiber	crafts	35
economic attribute	budgeting	35
wood product	crafting	35
okoume	crafting	35
hemp fiber	bags	35
hemp fiber	industrial products	36
phosphoric acid	dental care products	36
petroleum lubricant	industrial	36
copper ore	industrial machinery	36
natural rubber	industrial products	36
petroleum lubricant	industrial machinery	36
alumina	coatings	36
zinc product	industrial manufacturing	36
aluminum	industrial equipment	36
petroleum product	making products	36
balsa wood	scientific instruments	36
aluminum	consumer goods	36
alumina	coating	36
hemp fiber	industrial materials	36
alumina	construction	37
flax fiber	construction	37
zinc ore	construction	37
okoume	construction	37
iron ore	construction	37
compound substance	construction	37
mining product	construction	37
aluminum	construction	37
flax fiber	fashion	37
metal product	building bridges	37
forest product	energy	37
sisal fiber	construction	37
sisal fiber	construction	37
economic development level	technology	37
metal product	building	37
forest product	building	37
petroleum product	industry	37
hemp fiber	fashion	37
economic attribute	taxation	37
wood product	construction	37
sisal fiber	construction	37
balsa wood	construction	37
metal product	construction	37
forest product	construction	37
root starch	paper industry	37
petroleum lubricant	marine	37
balsa wood	marine	37
metal product	engineering	37
aluminum	construction	37
sisal fiber	furniture	38
aluminum	packaging industry	38
food product	container	38
alumina	packaging	38
aluminum	packaging	38
forest product	packaging	38
wood product	furniture	38
aluminum	water pipes	38
forest product	packaging	38
forest product	packaging	38
aluminum	packaging	38
hemp fiber	packaging	38
forest product	packaging	38
forest product	packaging	38
aluminum	packaging	38
petroleum lubricant	aviation	39
metal product	aerospace	39
alumina	aerospace	39
petroleum product	airplanes	39
balsa wood	toy industry	39
aluminum	aircraft	39
balsa wood	aerospace	39
flax fiber	composites	39
aluminum	aerospace	39
aluminum	aerospace	39
petroleum lubricant	aerospace	39
balsa wood	aerospace	39
balsa wood	aerospace industry	39
sisal fiber	marine industry	39
petroleum lubricant	aerospace	39
aluminum	automotive parts	40
metal product	medical	40
metal product	electronics	40
petroleum lubricant	marine	40
aluminum	bicycles	40
zinc ore	automotive	40
motor oil	brakes	40
alumina	automotive	40
sisal fiber	marine	40
sisal fiber	automotive	40
metal product	automotive	40
petroleum lubricant	automotive	40
flax fiber	automotive	40
aluminum	transportation	40
petroleum lubricant	automotive	40
balsa wood	automotive	40
petroleum product	transportation	40
petroleum product	cars	40
metal product	making cars	40
petroleum lubricant	cars	40
aluminum	automotive	40
compound substance	pharmaceuticals	41
flax fiber	medical products	41
root starch	food industry	41
phosphoric acid	pharmaceutical	41
zinc ore	pharmaceuticals	41
chemical product	pharmaceuticals	41
alumina	pharmaceuticals	41
phosphoric acid	pharmaceuticals	41
petroleum product	energy generation	41
chemical product	pharmaceutical use	41
root starch	in pharmaceutical industry	41
alumina	pharmaceuticals	41
phosphoric acid	pharmaceuticals	41
flax fiber	medical	41
flax fiber	medical applications	41
natural rubber	medical applications	41
alumina	electronics	41
lead product	electronics	41
zinc product	pharmaceuticals	41
alumina	water filtration	42
alumina	water purification	42
phosphoric acid	water treatment	42
alumina	water treatment	42
alumina	water treatment	42
pharmaceutical product	fda	43
pharmaceutical product	ema	43
pharmaceutical product	approved by fda	43
pharmaceutical product	fda approved	43
pharmaceutical product	clinical trials	43
pharmaceutical product	patented	43
pharmaceutical product	clinically tested	43
pharmaceutical product	fda approval	43
change of possession	property	44
change of possession	player	44
change of possession	house	44
change of possession	car	44
semiprecious gemstone	birthstone	45
semiprecious gemstone	zodiac sign	45
tropical fruit	vacation	46
fish roe	luxury	46
tropical fruit	beach	46
tropical fruit	summer	46
animal skin	fur	47
animal skin	pelts	47
animal skin	pelt	47
animal skin	pelt	47
euro dollar	features different designs	48
euro dollar	has anti-counterfeiting measures	48
euro dollar	have security features	48
euro dollar	made of paper	48
euro dollar	made of paper and polymer	48
euro dollar	has anti-counterfeiting measures	48
afghan afghani	features of ancient afghan landmarks	49
afghan afghani	features of afghan presidents	49
japanese yen	features japanese historical figures	49
industry	market	50
turkey	social	50
water buffalo	social	50
economic attribute	affecting investment	50
economic attribute	influencing	50
economic attribute	influencing consumer behavior	50
ornamental fish	schooling	50
economic attribute	influences business decisions	50
water buffalo	aggressive	50
ornamental fish	playing	50
organic object	influencing	50
economic attribute	influenced	50
water buffalo	nocturnal	51
turkey	nomadic	51
economic attribute	independent	51
economic sector	consumptive	51
hoofed mammal	nomadic	51
water buffalo	curious	51
ornamental fish	curious	51
ornamental fish	plays with water	52
ornamental fish	swims actively	52
ornamental fish	swims slowly	52
ornamental fish	swims quickly	52
manufactured product	energy-efficient	53
durable good	energy-efficient	53
major appliance	energy-efficient	53
jute fiber	cost-effective	53
hemp fiber	environmentally friendly	53
aluminum	environmentally friendly	53
aluminum	energy-efficient	53
aluminum	cost-effective	53
motor oil	improve fuel efficiency	54
motor oil	improves fuel efficiency	54
motor oil	improves fuel efficiency	54
petroleum lubricant	increased efficiency	55
petroleum lubricant	improves efficiency	55
petroleum lubricant	extends equipment life	55
capital good	increases productivity	55
petroleum lubricant	increases efficiency	55
hemp fiber	reduces waste	56
flax fiber	reduced waste	56
flax fiber	increased sustainability	56
flax fiber	reduced carbon footprint	56
petroleum lubricant	reduces noise	56
petroleum lubricant	reduced maintenance	56
black pepper	anti-inflammatory	57
zinc product	anti-inflammatory	57
mulberry leaf	anti-inflammatory	57
cardamom	anti-inflammatory	57
mulberry leaf	antioxidant	58
ylang ylang	antioxidant	58
zinc product	antioxidant	58
black pepper	antioxidant	58
petroleum lubricant	anti-oxidation	58
citrus fruit	antioxidant properties	58
tea leaf	antioxidants	58
zinc product	antioxidant	58
mulberry leaf	antihistamine	58
zinc product	antioxidant	58
black pepper	antioxidant	58
pepper	antioxidant	58
pepper	antioxidant properties	58
forest product	sustainable	59
hemp fiber	sustainable	59
forest product	sustainable	59
flax fiber	soft	59
hemp fiber	carbon neutral	59
wood product	sustainable	59
sisal fiber	sustainable	59
flax fiber	sustainable	59
hemp fiber	sustainable	59
crop production	sustainable	59
hemp fiber	healthy	59
zinc product	healing acne	60
zinc product	healing	60
zinc product	wound healing	60
zinc product	soothing	60
zinc product	wound healing	60
zinc product	promoting wound healing	60
zinc product	wound healing	60
zinc product	wound care	60
zinc product	wound healing	60
zinc product	wound protection	60
zinc product	healing burns	60
zinc product	burn care	60
zinc product	boosting immune system	61
zinc product	boosts immune system	61
zinc product	boosting immunity	61
petroleum lubricant	extends lifespan	61
forest product	energy	61
zinc product	boosting immune system	61
vegetable oil	healthy fats	61
zinc product	boosting immune system	61
reproductive body	cell division	62
power generation	radioactive decay	62
reproductive body	meiosis	62
reproductive body	mitosis	62
reproductive body	cell differentiation	62
reproductive body	womb	63
anatomical structure	kidney	63
wearable item	ear	63
wearable item	ear	63
wearable item	head	63
wearable item	hand	63
anatomical structure	liver	63
corn	ear	63
wearable item	neck	63
reproductive body	penis	63
wearable item	ear	63
hoofed mammal	antlers	64
hoofed mammal	hooves	64
animal skin	shed and regrown	64
hoofed mammal	antlers	64
hoofed mammal	antlers	64
hoofed mammal	hooves	64
hoofed mammal	horns	64
beverage product	pepsi	65
beverage product	red bull	65
beverage product	sprite	65
beverage product	nestea	65
beverage product	fanta	65
beverage product	starbucks	65
beverage product	coca-cola	65
perfume essence	chanel	65
beverage product	lipton	65
beverage product	tropicana	65
perfume essence	dior	65
pharmaceutical product	proprietary	66
durable good	reliable brand	66
beverage product	well-known	66
food product	well-known	66
durable good	well-known	66
durable good	well-known brand	66
food product	familiar	66
durable good	reputable	66
lead product	reputable	66
beverage product	famous	66
food product	famous brand	66
cooking range	lg	67
major appliance	lg	67
cooking range	thermador	67
cooking range	kitchenaid	67
cooking range	whirlpool	67
major appliance	ge	67
major appliance	whirlpool	67
cooking range	samsung	67
major appliance	samsung	67
cooking range	bosch	67
major appliance	bosch	67
cooking range	general electric	67
major appliance	maytag	67
beverage product	local	68
food product	natural	68
beverage product	natural	68
lamb meat	organic	68
chemical product	organic	68
grocery produce	organic	68
food product	local	68
beverage product	artificial	68
food product	local brand	68
food product	organic	68
beverage product	organic	68
food product	non-organic brand	68
food product	organic brand	68
grocery produce	organic	68
motor oil	mobil	69
motor oil	castrol	69
motor oil	chevron	69
motor oil	valvoline	69
perfume essence	calvin klein	69
vegetable oil	coconut oil	70
vegetable oil	coconut oil	70
vegetable oil	olive oil	70
vegetable oil	sunflower oil	70
water buffalo	livestock	71
guernsey cattle	show cattle	71
guernsey cattle	dairy herd	71
water buffalo	agriculture	71
senepol cattle	ruminant	71
senepol cattle	beef	71
guernsey cattle	dairy	71
senepol cattle	livestock	71
senepol cattle	dairy	71
guernsey cattle	milk production	71
guernsey cattle	livestock	71
senepol cattle	beef and dairy	71
senepol cattle	cattle	71
guernsey cattle	cattle	71
senepol cattle	dual-purpose	71
guernsey cattle	dairy breed	71
guernsey cattle	smaller than holstein	71
water buffalo	cattle	71
guernsey cattle	heritage	72
guernsey cattle	british	72
senepol cattle	indigenous	72
guernsey cattle	herdbook	72
guernsey cattle	herd book	72
ornamental fish	difficult to breed	73
ornamental fish	easy	73
ornamental fish	easily breedable	73
ornamental fish	difficult	73
ornamental fish	rare	73
senepol cattle	easy to breed	73
senepol cattle	breeding	74
senepol cattle	artificial insemination	74
senepol cattle	crossbred	74
ornamental fish	naturally	74
senepol cattle	hybrid	74
ornamental fish	breeding process	74
senepol cattle	cross-breeding	74
ornamental fish	artificially	74
industry	retail	75
industry	production	75
economic sector	retail	75
industry	online	75
agricultural product	supermarket	75
industry	retail	75
industrial supply	online sales	75
industrial supply	wholesale	75
industrial supply	retail	75
shea nut	shea oil	76
shea nut	shea powder	76
shea nut	shea butter	76
maize grain	corn oil	77
palm kernel	producing palm oil	77
palm kernel	palm kernel meal	77
palm kernel	palm kernel oil	77
palm kernel	palm meal	77
palm kernel	palm oil	77
palm kernel	palm oil	77
palm kernel	palm kernel meal	77
sugar cane	ethanol	78
sugar cane	sugar	78
sugar cane	ethanol	78
mining product	tailings	78
maize grain	ethanol	78
mining product	gas	78
sugar cane	ethanol	78
mining product	water	78
economic attribute	inferential	79
economic attribute	statistical	79
economic attribute	mathematical	79
economic attribute	accounting	79
cut flower	placing in vase	80
cut flower	placing in vase	80
wearable item	polishing	81
crop production	fertilizing	81
cut flower	trimming	81
cut flower	watering	81
cut flower	watering	81
kentia palm seed	fertilizing	81
cut flower	fertilizing	81
ornamental fish	avoid overcrowding	81
cut flower	watering	81
kentia palm seed	watering	81
cut flower	trimming	81
kentia palm seed	pruning	81
cut flower	avoid drafts	82
cut flower	sunlight	82
cut flower	water	82
ornamental fish	medium	83
phosphoric acid	acidic	83
ornamental fish	hard	83
ornamental fish	easy	83
ornamental fish	difficult	83
ornamental fish	difficult	83
ornamental fish	medium	83
ornamental fish	easy	83
ornamental fish	regular feeding	84
ornamental fish	proper temperature	84
ornamental fish	require regular water changes	84
ornamental fish	water changes	84
cut flower	changing water	84
ornamental fish	proper water temperature	84
ornamental fish	water quality	84
ornamental fish	water temperature	84
ornamental fish	require specific water conditions	84
ornamental fish	regular water changes	84
ornamental fish	difficulty level	85
ornamental fish	need proper diet	85
ornamental fish	feeding schedule	85
ornamental fish	housing	85
ornamental fish	diet	85
ornamental fish	temperature control	85
economic development level	developing	86
economic development level	developing	86
economic development level	developed	86
economic development level	developing	86
fruit or vegetable	growing	86
economic development level	developing	86
passion fruit	sweet	87
grocery produce	fresh	87
grocery produce	fruits	87
green pepper	fruit	87
tropical fruit	fruit	87
citrus fruit	fruit	87
date fruit	fruit	87
palm kernel	fruit	87
passion fruit	fruit	87
edible nut	fruit	87
sweet pepper	fruit	87
grocery produce	fruit	87
passion fruit	tropical fruit	87
passion fruit	exotic fruit	87
grocery produce	fruit	87
manufactured product	electronic device	88
lead product	device	88
durable good	electronic device	88
lead product	gadget	88
lead product	electronic	88
lead product	electronic devices	88
manufactured product	electronic devices	88
major appliance	electrical device	88
root vegetable	plant	89
wheat grain	plant	89
sugar cane	plant	89
lead	poisonous	89
ylang ylang	flowering plant	89
ylang ylang	flower	89
khat	plant	89
flowering plant	living thing	89
turkey	bird	89
kentia palm seed	seed	89
cereal grass	grass	89
flowering plant	nature	89
kentia palm seed	nature	89
ylang ylang	tree	89
tea leaf	plant	89
rye grain	plant	89
cow pea	plant	89
forage crop	plant	89
flowering plant	botanical	89
mulberry leaf	leaf	89
kentia palm seed	plant	89
cereal grass	plant	89
oilseed	plant	89
perfume essence	floral	89
cut flower	plant	89
flowering plant	plant	89
mulberry leaf	plant	89
kentia palm seed	plant	89
cereal grass	plant	89
cereal grain	plant	89
oilseed	plant	89
green pepper	bell pepper	90
yam tuber	root vegetable	90
edible tuber	root vegetable	90
potato tuber	root vegetable	90
taro tuber	root vegetable	90
grocery produce	vegetables	90
sweet pepper	bell pepper	90
grocery produce	vegetable	90
potato	root vegetable	90
potato tuber	root crop	90
taro tuber	vegetable	90
corn	vegetable	90
potato	vegetable	90
grocery produce	vegetable	90
root vegetable	vegetable	90
sugar cane	vegetable	90
cow pea	vegetable	90
green pepper	vegetable	90
edible tuber	vegetable	90
sweet pepper	vegetable	90
potato tuber	vegetable	90
alumina	industrial material	91
jute fiber	sustainable material	91
aluminum	industrial material	91
metal product	industrial material	91
wood product	building material	91
wood product	construction material	91
metal product	industrial materials	91
wood product	craft material	91
lead	industrial material	91
oilseed	industrial raw material	91
ylang ylang	essential oil	92
perfume essence	aroma	92
mulberry leaf	herbal medicine	92
cardamom	aromatic	92
ylang ylang	aromatic plant	92
black pepper	aromatic	92
perfume essence	aroma	92
ylang ylang	aromatic plant	92
black pepper	herb	92
khat	herb	92
grocery produce	herb	92
tea leaf	herb	92
cardamom	herb	92
pepper	herb	92
mulberry leaf	herb	92
ylang ylang	essential oil	92
root starch	carbohydrates	93
root starch	complex carbohydrates	93
root vegetable	carbohydrate-rich	93
rice grain	carb source	93
food fish	healthy food	93
root vegetable	carbohydrate	93
rice grain	carbohydrate source	93
potato tuber	starchy food	93
taro tuber	starchy food	93
potato	starchy food	93
yam tuber	starchy food	93
root vegetable	carbohydrate-rich food	93
root starch	carbohydrate-rich	93
rice grain	carbohydrate	93
oilseed	plant product	94
potato	plant product	94
cocoa bean	plant product	94
agricultural product	crops	94
agricultural product	farm product	94
sisal fiber	agricultural product	94
forage crop	agricultural product	94
iron ore	natural resource	94
copper ore	natural resource	94
agricultural product	farm produce	94
sisal fiber	agricultural product	94
okoume	forest product	94
forage crop	agriculture	94
cereal grass	agricultural crop	94
wheat grain	cereal grain	95
maize grain	cereal grain	95
palm kernel	soft white kernel	95
barley grain	cereal grain	95
cereal grass	cereal crop	95
palm kernel	nut	96
cashew nut	tree nut	96
edible nut	tree nut	96
grocery produce	nuts	96
shea nut	edible nut	96
pecan nut	nut	96
shea nut	nut	96
macadamia nut	tree nut	96
almond nut	nut	96
macadamia nut	nut	96
cashew nut	tree nut	96
pecan nut	tree nut	96
shea nut	tree nut	96
almond nut	tree nut	96
cashew nut	nut	96
pepper	spice	97
green pepper	spice	97
cardamom	spice	97
grocery produce	spice	97
pepper	condiment	97
food product	condiment	97
shea nut	cosmetic ingredient	97
black pepper	condiment	97
green pepper	culinary ingredient	97
black pepper	spice	97
black pepper	seasoning	97
sweet pepper	spice	97
fruit	edible	97
dairy product	edible	97
food product	edible	97
fruit or vegetable	edible	97
cocoa bean	ingredient	97
food egg	ingredient	97
edible nut	ingredient	97
cashew nut	ingredient	97
rye grain	ingredient	97
vegetable oil	kitchen ingredient	97
pepper	seasoning	97
chemical product	consumer	98
metal product	consumer good	98
durable good	merchandise	98
aluminum	consumer product	98
metal product	consumer goods	98
manufactured product	consumer goods	98
beverage product	consumable	98
food product	consumable	98
metal product	consumer goods	98
pharmaceutical product	healthcare product	98
oilseed	food source	99
turkey meat	protein source	99
fish	protein source	99
fish product	protein source	99
chicken meat	protein source	99
soya	protein source	99
food fish	protein source	99
lamb meat	protein source	99
fish	protein-rich food	99
cereal grass	food source	99
food egg	protein source	99
forage crop	food source	99
fruit or vegetable	food group	99
food fish	protein	99
soya	vegetarian protein source	99
sugar cane	food source	99
lamb meat	protein source	99
food egg	protein	99
lamb meat	protein	99
turkey meat	protein	99
chicken meat	protein	99
lead product	jewelry	100
wearable item	jewelry	100
metal product	art supplies	100
wood product	furniture	100
forest product	furniture	100
wearable item	clothing	100
semiprecious gemstone	jewelry	100
wearable item	jewelry	100
vegetable oil	plant-based	101
hemp fiber	plant-based	101
natural rubber	plant-based	101
root starch	plant-based	101
perfume essence	plant-based	101
jute fiber	plant-based	101
cotton fiber	plant-based	101
edible nut	plant-based protein	101
soya	plant-based protein	101
oilseed	plant-based	101
cocoa bean	plant-based food	101
fruit or vegetable	plant-based food	101
root vegetable	plant-based food	101
soya	plant-based food	101
