concept	facet	property	facet_property
david beckham	achievements	uefa champions league	achievements: uefa champions league
roman reigns	achievements	wrestlemania main eventer	achievements: wrestlemania main eventer
roman reigns	achievements	royal rumble winner	achievements: royal rumble winner
martin luther king jr.	achievements	selma to montgomery marches	achievements: selma to montgomery marches
martin luther king jr.	achievements	author of 'letter from birmingham jail'	achievements: author of 'letter from birmingham jail'
martin luther king jr.	achievements	leader of montgomery bus boycott	achievements: leader of montgomery bus boycott
david beckham	achievements	world cup participant	achievements: world cup participant
martin luther king jr.	achievements	advocated for equality	achievements: advocated for equality
saddam hussein	achievements	fought iran-iraq war	achievements: fought iran-iraq war
saddam hussein	achievements	maintained power through repression	achievements: maintained power through repression
yoko ono	achievements	inducted into rock and roll hall of fame	achievements: inducted into rock and roll hall of fame
martin luther king jr.	achievements	voting rights act	achievements: voting rights act
martin luther king jr.	achievements	i have a dream speech	achievements: i have a dream speech
martin luther king jr.	achievements	march on washington	achievements: march on washington
saddam hussein	achievements	invaded kuwait	achievements: invaded kuwait
saddam hussein	achievements	led iraq in war with iran	achievements: led iraq in war with iran
adolf eichmann	achievements	organized deportation of jews	achievements: organized deportation of jews
dwight d. eisenhower	achievements	ending world war ii	achievements: ending world war ii
dwight d. eisenhower	achievements	building interstate highway system	achievements: building interstate highway system
phil collins	achievements	sold over 250 million records	achievements: sold over 250 million records
adolf eichmann	achievements	executed jews in gas chambers	achievements: executed jews in gas chambers
julian assange	achievements	raising awareness	achievements: raising awareness
julian assange	achievements	challenging power	achievements: challenging power
phil collins	achievements	had 21 top 40 singles in uk	achievements: had 21 top 40 singles in uk
saddam hussein	achievements	developed oil industry	achievements: developed oil industry
dwight d. eisenhower	achievements	launched interstate highway system	achievements: launched interstate highway system
david beckham	achievements	premier league winner	achievements: premier league winner
thomas edison	achievements	developed the first practical electric light	achievements: developed the first practical electric light
julian assange	achievements	publishing classified documents	achievements: publishing classified documents
bill murray	achievements	saturday night live cast member	achievements: saturday night live cast member
saddam hussein	achievements	building of infrastructure	achievements: building of infrastructure
bill murray	achievements	mtv movie award winner	achievements: mtv movie award winner
saddam hussein	achievements	rebuilding of iraq after war	achievements: rebuilding of iraq after war
lebron james	achievements	two-time olympic gold medalist	achievements: two-time olympic gold medalist
david beckham	achievements	golden ball	achievements: golden ball
david de gea	achievements	uefa champions league winner	achievements: uefa champions league winner
yoko ono	achievements	grammy award	achievements: grammy award
lebron james	achievements	four-time mvp	achievements: four-time mvp
lebron james	achievements	four-time nba champion	achievements: four-time nba champion
thomas edison	achievements	held over 1,000 patents	achievements: held over 1,000 patents
kurt cobain	achievements	cultural impact	achievements: cultural impact
david beckham	achievements	four premier league titles	achievements: four premier league titles
david de gea	achievements	premier league champion	achievements: premier league champion
thomas edison	achievements	held numerous patents	achievements: held numerous patents
thomas edison	achievements	developed phonograph	achievements: developed phonograph
julian assange	achievements	exposing government secrets	achievements: exposing government secrets
thomas edison	achievements	invented light bulb	achievements: invented light bulb
martin luther king jr.	achievements	led montgomery bus boycott	achievements: led montgomery bus boycott
lebron james	achievements	olympic gold medalist	achievements: olympic gold medalist
dwight d. eisenhower	achievements	issued civil rights executive order	achievements: issued civil rights executive order
david beckham	achievements	captain of the england national team	achievements: captain of the england national team
julian assange	achievements	exposed government secrets	achievements: exposed government secrets
julian assange	achievements	protected sources	achievements: protected sources
roman reigns	achievements	wrestlemania winner	achievements: wrestlemania winner
david beckham	achievements	holder of the record for most consecutive penalty kicks scored in the premier league	achievements: holder of the record for most consecutive penalty kicks scored in the premier league
david beckham	achievements	most free kicks scored in the premier league	achievements: most free kicks scored in the premier league
martin luther king jr.	achievements	advocated for racial equality	achievements: advocated for racial equality
david bowie	achievements	rock and roll hall of fame inductee	achievements: rock and roll hall of fame inductee
martin luther king jr.	achievements	gave famous speeches	achievements: gave famous speeches
julian assange	achievements	leaking sensitive information	achievements: leaking sensitive information
kirk douglas	achievements	starred in over 90 films	achievements: starred in over 90 films
kurt cobain	achievements	influence on music	achievements: influence on music
david beckham	achievements	english premier league	achievements: english premier league
david bowie	achievements	grammy award winner	achievements: grammy award winner
david de gea	achievements	la liga champion	achievements: la liga champion
roman reigns	acting career	playing a character in jumanji	acting career: playing a character in jumanji
roman reigns	acting career	playing a character in fast & furious	acting career: playing a character in fast & furious
phil collins	acting career	actor	acting career: actor
dave bautista	acting career	spectre	acting career: spectre
dave bautista	acting career	blade runner 2049	acting career: blade runner 2049
dave bautista	acting career	guardians of the galaxy	acting career: guardians of the galaxy
phil collins	acting career	appeared in films	acting career: appeared in films
phil collins	acting career	voice acting	acting career: voice acting
roman reigns	acting career	played a role in jumanji	acting career: played a role in jumanji
roman reigns	acting career	appeared in movies	acting career: appeared in movies
saddam hussein	actions	used chemical weapons	actions: used chemical weapons
adolf eichmann	actions	developed the final solution	actions: developed the final solution
adolf eichmann	actions	ordered executions	actions: ordered executions
adolf eichmann	actions	coordinated mass killings	actions: coordinated mass killings
saddam hussein	actions	invaded kuwait	actions: invaded kuwait
saddam hussein	actions	executed opponents	actions: executed opponents
jessica chastain	active in	hollywood	active in: hollywood
jessica chastain	active in	new york city	active in: new york city
alan arkin	active in	directing	active in: directing
alan arkin	active in	acting	active in: acting
jessica chastain	active in	film industry	active in: film industry
america ferrera	active years	1997-present	active years: 1997-present
america ferrera	activism	latina rights	activism: latina rights
america ferrera	activism	immigration rights	activism: immigration rights
robert redford	activism	anti-war activism	activism: anti-war activism
yoko ono	activism	peace movement	activism: peace movement
robert redford	activism	environmental activism	activism: environmental activism
yoko ono	activism	anti-war	activism: anti-war
america ferrera	activism	feminist	activism: feminist
yoko ono	activism	peace activism	activism: peace activism
yoko ono	activism	anti-war movement	activism: anti-war movement
america ferrera	activism	immigrant rights	activism: immigrant rights
robert redford	activism	environmental causes	activism: environmental causes
robert redford	activism	peace activism	activism: peace activism
zac efron	actor	male	actor: male
zac efron	actor	dancer	actor: dancer
zac efron	actor	american	actor: american
zac efron	actor	movie star	actor: movie star
zac efron	actor	hollywood celebrity	actor: hollywood celebrity
zac efron	actor	young adult	actor: young adult
zac efron	actor	singer	actor: singer
robert redford	actor roles	jason bourne	actor roles: jason bourne
robert redford	actor roles	butch cassidy	actor roles: butch cassidy
robert redford	actor roles	all the president's men	actor roles: all the president's men
kirk douglas	age	born in 1916	age: born in 1916
bill murray	age	active in entertainment	age: active in entertainment
talulah riley	age	active in the entertainment industry	age: active in the entertainment industry
jessica chastain	age	40+ years old	age: 40+ years old
david attenborough	age	centenarian	age: centenarian
david schwimmer	age	born in 1966	age: born in 1966
jude law	age	middle-aged	age: middle-aged
talulah riley	age	born 1985	age: born 1985
kiefer sutherland	age	born 1966	age: born 1966
kiefer sutherland	age	canadian nationality	age: canadian nationality
kirk douglas	age	died in 2020	age: died in 2020
jude law	age	adult	age: adult
bill murray	age	born in 1950	age: born in 1950
zac efron	age	middle-aged	age: middle-aged
robert redford	age	born in 1936	age: born in 1936
jessica chastain	age	middle-aged	age: middle-aged
david attenborough	age	born in 1926	age: born in 1926
david attenborough	age	elderly	age: elderly
david attenborough	age	long-lived	age: long-lived
zac efron	age	young adult	age: young adult
blake lively	age	36	age: 36
julie andrews	age	born in 1935	age: born in 1935
jessica chastain	age	adult	age: adult
julie andrews	age	still active	age: still active
david attenborough	age	still active	age: still active
kiefer sutherland	age	old	age: old
robert redford	age	still active	age: still active
jessica chastain	age	born in 1981	age: born in 1981
blake lively	age	adult	age: adult
zac efron	age	adult	age: adult
blake lively	age	middle-aged	age: middle-aged
david attenborough	age	over 90 years old	age: over 90 years old
kiefer sutherland	age	born in 1966	age: born in 1966
zac efron	age group	adult	age group: adult
zac efron	age group	young adult	age group: young adult
charlotte gainsbourg	album	irm	album: irm
charlotte gainsbourg	album	rest	album: rest
dave grohl	albums	the colour and the shape	albums: the colour and the shape
dave grohl	albums	wasting light	albums: wasting light
phil collins	albums	face value	albums: face value
david bowie	albums	the rise and fall of ziggy stardust and the spiders from mars	albums: the rise and fall of ziggy stardust and the spiders from mars
david bowie	albums	space oddity	albums: space oddity
dave grohl	albums	nevermind	albums: nevermind
phil collins	albums	no jacket required	albums: no jacket required
phil collins	albums	...but seriously	albums: ...but seriously
david bowie	albums	heroes	albums: heroes
pink	appearance	visible	appearance: visible
pink	appearance	attractive	appearance: attractive
pink	appearance	perceived	appearance: perceived
catherine, princess of wales	appearance	red hair	appearance: red hair
catherine, princess of wales	appearance	blue eyes	appearance: blue eyes
david attenborough	area of expertise	natural history	area of expertise: natural history
david attenborough	area of expertise	evolution	area of expertise: evolution
david attenborough	area of expertise	wildlife	area of expertise: wildlife
yoko ono	art style	experimental	art style: experimental
yoko ono	art style	conceptual	art style: conceptual
yoko ono	art style	avant-garde	art style: avant-garde
yoko ono	art style	performance	art style: performance
yoko ono	artistic medium	sculpture	artistic medium: sculpture
yoko ono	artistic medium	painting	artistic medium: painting
yoko ono	artistic medium	performance art	artistic medium: performance art
yoko ono	artistic medium	plastic art	artistic medium: plastic art
yoko ono	artistic medium	music	artistic medium: music
yoko ono	artistic medium	art	artistic medium: art
yoko ono	artistic medium	film	artistic medium: film
kurt cobain	artistic style	alternative	artistic style: alternative
yoko ono	artistic style	conceptual	artistic style: conceptual
yoko ono	artistic style	experimental	artistic style: experimental
yoko ono	artistic style	avant-garde	artistic style: avant-garde
kurt cobain	artistic style	grunge	artistic style: grunge
kurt cobain	artistic style	punk	artistic style: punk
yoko ono	artistic style	pop art	artistic style: pop art
david lynch	associated with	twin peaks	associated with: twin peaks
david lynch	associated with	industrial music	associated with: industrial music
pink	association	baby	association: baby
pink	association	baby shower	association: baby shower
pink	association	romance	association: romance
pink	association	fashion	association: fashion
yoko ono	association	john lennon	association: john lennon
pink	association	flirtation	association: flirtation
pink	association	love	association: love
yoko ono	association	beatles	association: beatles
pink	association	flirting	association: flirting
pink	association	femininity	association: femininity
pink	association	sunrise	association: sunrise
pink	association	florals	association: florals
pink	association	candy	association: candy
dave bautista	athletic background	professional wrestler	athletic background: professional wrestler
dave bautista	athletic background	champion in wwe	athletic background: champion in wwe
dave bautista	athletic background	wrestling champion	athletic background: wrestling champion
dave bautista	athletic background	former nfl player	athletic background: former nfl player
j. r. r. tolkien	author	the lord of the rings	author: the lord of the rings
ernest hemingway	author	short story writer	author: short story writer
j. r. r. tolkien	author	middle-earth	author: middle-earth
j. r. r. tolkien	author	fantasy	author: fantasy
ernest hemingway	author	novelist	author: novelist
ernest hemingway	author	journalist	author: journalist
barbra streisand	award	grammy	award: grammy
barbra streisand	award	oscar	award: oscar
america ferrera	award	golden globe award	award: golden globe award
charlotte gainsbourg	award	bafta award	award: bafta award
david mccallum	award	emmy award winner	award: emmy award winner
charlotte gainsbourg	award	césar award	award: césar award
lance reddick	award	naacp image award	award: naacp image award
lance reddick	award	black reel award	award: black reel award
lance reddick	award	saturn award	award: saturn award
america ferrera	award	emmy award winner	award: emmy award winner
america ferrera	award	golden globe winner	award: golden globe winner
zac efron	award	mtv movie award	award: mtv movie award
america ferrera	award	emmy award	award: emmy award
barbra streisand	award	emmy	award: emmy
david de gea	award	la liga best goalkeeper	award: la liga best goalkeeper
zac efron	award	teen choice award	award: teen choice award
david de gea	award	golden glove	award: golden glove
zac efron	award	golden globe award	award: golden globe award
david tennant	award received	bafta tv award	award received: bafta tv award
david tennant	award received	sfx award	award received: sfx award
david de gea	award winner	la liga best goalkeeper	award winner: la liga best goalkeeper
david de gea	award winner	golden glove	award winner: golden glove
yoko ono	award winner	grammy award	award winner: grammy award
yoko ono	award winner	inducted into rock and roll hall of fame	award winner: inducted into rock and roll hall of fame
david de gea	award winner	premier league golden glove	award winner: premier league golden glove
zac efron	award won	people's choice award	award won: people's choice award
kiefer sutherland	award won	golden globe award	award won: golden globe award
zac efron	award won	mtv movie award	award won: mtv movie award
kiefer sutherland	award won	emmy award	award won: emmy award
david beckham	awards	fifa 100	awards: fifa 100
thomas edison	awards	medal of honor	awards: medal of honor
jude law	awards	bafta award	awards: bafta award
david fincher	awards	golden globe award	awards: golden globe award
hans zimmer	awards	academy award	awards: academy award
talulah riley	awards	won a british academy television award	awards: won a british academy television award
yoko ono	awards	honorary knighthood	awards: honorary knighthood
yoko ono	awards	grammy nomination	awards: grammy nomination
hans zimmer	awards	golden globe award	awards: golden globe award
david fincher	awards	emmy award	awards: emmy award
barbra streisand	awards	academy award	awards: academy award
david de gea	awards	premier league golden glove	awards: premier league golden glove
julie andrews	awards	academy award	awards: academy award
david bowie	awards	golden globe award	awards: golden globe award
bill murray	awards	oscar nominee	awards: oscar nominee
lebron james	awards	fiba champion	awards: fiba champion
david attenborough	awards	bafta winner	awards: bafta winner
barbra streisand	awards	golden globe	awards: golden globe
blake lively	awards	mtv movie award	awards: mtv movie award
anne heche	awards	golden globe award	awards: golden globe award
alan arkin	awards	academy award	awards: academy award
alan arkin	awards	golden globe	awards: golden globe
alan arkin	awards	emmy award	awards: emmy award
anne heche	awards	emmy award	awards: emmy award
david de gea	awards	la liga best goalkeeper	awards: la liga best goalkeeper
julie andrews	awards	golden globe award	awards: golden globe award
hans zimmer	awards	grammy award winner	awards: grammy award winner
david bowie	awards	inducted into rock and roll hall of fame	awards: inducted into rock and roll hall of fame
david mccallum	awards	emmy award	awards: emmy award
ridley scott	awards	golden globe	awards: golden globe
david tennant	awards	tv quick award	awards: tv quick award
david tennant	awards	bafta tv award	awards: bafta tv award
ike turner	awards	grammy awards	awards: grammy awards
ike turner	awards	rock and roll hall of fame	awards: rock and roll hall of fame
david attenborough	awards	bafta-winning	awards: bafta-winning
jessica chastain	awards	oscar nominee	awards: oscar nominee
thomas edison	awards	national medal of science	awards: national medal of science
ridley scott	awards	academy award	awards: academy award
julie andrews	awards	tony award	awards: tony award
phil collins	awards	british academy film awards	awards: british academy film awards
alan arkin	awards	emmy	awards: emmy
phil collins	awards	grammy awards	awards: grammy awards
ridley scott	awards	golden globe winner	awards: golden globe winner
charlotte gainsbourg	awards	golden globe nominee	awards: golden globe nominee
zac efron	awards	mtv movie awards	awards: mtv movie awards
zac efron	awards	teen choice awards	awards: teen choice awards
lebron james	awards	all-star	awards: all-star
kiefer sutherland	awards	primetime emmy award	awards: primetime emmy award
kiefer sutherland	awards	golden globe award	awards: golden globe award
alan arkin	awards	oscar	awards: oscar
ernest hemingway	awards	pulitzer prize	awards: pulitzer prize
hans zimmer	awards	grammy award	awards: grammy award
phil collins	awards	mtv video music awards	awards: mtv video music awards
lance reddick	awards	tony award	awards: tony award
kurt cobain	awards	grammy awards	awards: grammy awards
talulah riley	awards	won several awards for her writing and acting	awards: won several awards for her writing and acting
hans zimmer	awards	golden globe	awards: golden globe
dave bautista	awards	teen choice award	awards: teen choice award
david beckham	awards	premier league champion	awards: premier league champion
ridley scott	awards	academy award winner	awards: academy award winner
david bowie	awards	grammy	awards: grammy
j.r.r. tolkien	awards	academic reputation	awards: academic reputation
david bowie	awards	brit award	awards: brit award
roman reigns	awards	wwe superstar of the year	awards: wwe superstar of the year
roman reigns	awards	wwe performance center coach of the year	awards: wwe performance center coach of the year
jude law	awards	nominations	awards: nominations
talulah riley	awards	golden globe nomination	awards: golden globe nomination
david attenborough	awards	emmy award	awards: emmy award
talulah riley	awards	bafta nomination	awards: bafta nomination
lance reddick	awards	saturn award	awards: saturn award
hans zimmer	awards	golden globe winner	awards: golden globe winner
hans zimmer	awards	academy award winner	awards: academy award winner
kirk douglas	awards	academy award winner	awards: academy award winner
lance reddick	awards	emmy award winner	awards: emmy award winner
david de gea	awards	golden glove	awards: golden glove
kirk douglas	awards	golden globe	awards: golden globe
kirk douglas	awards	emmy award	awards: emmy award
bill murray	awards	oscar nomination	awards: oscar nomination
lance reddick	awards	naacp image award	awards: naacp image award
phil collins	awards	british record industry awards	awards: british record industry awards
j.r.r. tolkien	awards	hugo award	awards: hugo award
lebron james	awards	finals mvp	awards: finals mvp
lebron james	awards	mvp	awards: mvp
lebron james	awards	nba champion	awards: nba champion
thomas edison	awards	nobel prize	awards: nobel prize
j.r.r. tolkien	awards	nebula award	awards: nebula award
anne heche	awards	golden globe nomination	awards: golden globe nomination
lance reddick	awards	bet award winner	awards: bet award winner
barbra streisand	awards	grammy award	awards: grammy award
zac efron	awards	teen choice award	awards: teen choice award
kirk douglas	awards	golden globe winner	awards: golden globe winner
hans zimmer	awards	grammy	awards: grammy
david beckham	awards	ballon d'or	awards: ballon d'or
david lynch	awards	academy award nomination	awards: academy award nomination
david beckham	awards	fifa world cup	awards: fifa world cup
david beckham	awards	uefa champions league	awards: uefa champions league
yoko ono	awards	lifetime achievement award	awards: lifetime achievement award
dave bautista	awards	mtv movie award	awards: mtv movie award
yoko ono	awards	grammy award	awards: grammy award
david fincher	awards	won golden globe	awards: won golden globe
david fincher	awards	won emmy	awards: won emmy
phil collins	awards	ivor novello award	awards: ivor novello award
phil collins	awards	british academy film award	awards: british academy film award
yoko ono	awards	inducted into the rock and roll hall of fame	awards: inducted into the rock and roll hall of fame
zac efron	awards	mtv movie award	awards: mtv movie award
phil collins	awards	grammy award	awards: grammy award
jessica chastain	awards	academy award nominee	awards: academy award nominee
david bowie	awards	grammy award	awards: grammy award
david mccallum	awards	golden globe award	awards: golden globe award
blake lively	awards	people's choice awards	awards: people's choice awards
j.r.r. tolkien	awards	tolkien society's highest award	awards: tolkien society's highest award
ridley scott	awards	golden lion winner	awards: golden lion winner
j.r.r. tolkien	awards	copley medal	awards: copley medal
blake lively	awards	people's choice award	awards: people's choice award
blake lively	awards	teen choice award	awards: teen choice award
ridley scott	awards	bafta winner	awards: bafta winner
yoko ono	awards	inducted into rock and roll hall of fame	awards: inducted into rock and roll hall of fame
david tennant	awards	bafta scotland award	awards: bafta scotland award
jessica chastain	awards	golden globe win	awards: golden globe win
david attenborough	awards	emmy winner	awards: emmy winner
blake lively	awards	teen choice awards	awards: teen choice awards
dave grohl	awards	mtv video music award	awards: mtv video music award
thomas edison	awards	cullum gold medal	awards: cullum gold medal
david schwimmer	awards	emmy award	awards: emmy award
talulah riley	awards	rising star award	awards: rising star award
kiefer sutherland	awards	emmy award	awards: emmy award
j. r. r. tolkien	awards	nebula award	awards: nebula award
j. r. r. tolkien	awards	pulitzer prize	awards: pulitzer prize
america ferrera	awards	golden globe award	awards: golden globe award
america ferrera	awards	emmy award	awards: emmy award
rod stewart	awards	brit awards	awards: brit awards
rod stewart	awards	american music awards	awards: american music awards
rod stewart	awards	grammy awards	awards: grammy awards
america ferrera	awards	screen actors guild award	awards: screen actors guild award
jude law	awards	oscar nomination	awards: oscar nomination
yoko ono	awards	british academy film award	awards: british academy film award
david bowie	awards	grammy awards	awards: grammy awards
david bowie	awards	brit awards	awards: brit awards
julie andrews	awards	oscar	awards: oscar
julie andrews	awards	tony	awards: tony
phil collins	awards	brit awards	awards: brit awards
david attenborough	awards	bafta	awards: bafta
bill murray	awards	emmy award	awards: emmy award
kurt cobain	awards	music critics	awards: music critics
bill murray	awards	golden globe	awards: golden globe
phil collins	awards	american music awards	awards: american music awards
david schwimmer	awards	golden globe award	awards: golden globe award
alan arkin	awards	golden globe award	awards: golden globe award
lance reddick	awards	tony nomination	awards: tony nomination
lance reddick	awards	emmy nomination	awards: emmy nomination
kurt cobain	awards	mtv	awards: mtv
kurt cobain	awards	grammy	awards: grammy
anne heche	awards	won a daytime emmy award	awards: won a daytime emmy award
julie andrews	awards	grammy	awards: grammy
anne heche	awards	nominated for several awards	awards: nominated for several awards
david lynch	awards	academy award	awards: academy award
bill murray	awards	golden globe winner	awards: golden globe winner
kirk douglas	awards	academy award	awards: academy award
anne heche	awards	independent spirit award	awards: independent spirit award
david fincher	awards	golden globe winner	awards: golden globe winner
david fincher	awards	academy award nominee	awards: academy award nominee
j.r.r. tolkien	awards	noble prize	awards: noble prize
j.r.r. tolkien	awards	honorary doctorate	awards: honorary doctorate
lance reddick	awards	golden globe nominations	awards: golden globe nominations
america ferrera	awards	golden globe	awards: golden globe
lance reddick	awards	emmy nominations	awards: emmy nominations
david beckham	awards	golden ball	awards: golden ball
david lynch	awards	palme d'or	awards: palme d'or
david lynch	awards	golden lion	awards: golden lion
david tennant	awards	critics' choice television award	awards: critics' choice television award
tallulah riley	awards	bafta nomination	awards: bafta nomination
ike turner	awards	grammy award	awards: grammy award
charlotte gainsbourg	awards	césar award	awards: césar award
charlotte gainsbourg	awards	bafta award	awards: bafta award
julie andrews	awards	grammy award	awards: grammy award
kirk douglas	awards	golden globe award	awards: golden globe award
martin luther king jr.	awards	presidential medal of freedom	awards: presidential medal of freedom
j. r. r. tolkien	awards	nobel prize in literature	awards: nobel prize in literature
jessica chastain	awards	academy award nomination	awards: academy award nomination
bill murray	awards	emmy award winner	awards: emmy award winner
jessica chastain	awards	golden globe award winner	awards: golden globe award winner
rod stewart	awards	american music award	awards: american music award
vin diesel	awards	teen choice award	awards: teen choice award
martin luther king jr.	awards	congressional gold medal	awards: congressional gold medal
talulah riley	awards	best actress award	awards: best actress award
david beckham	awards	uefa champions league winner	awards: uefa champions league winner
david tennant	awards	emmy award	awards: emmy award
kiefer sutherland	awards	won several awards for acting and music	awards: won several awards for acting and music
rod stewart	awards	grammy	awards: grammy
vin diesel	awards	mtv movie award	awards: mtv movie award
charlotte gainsbourg	awards	golden globe nomination	awards: golden globe nomination
charlotte gainsbourg	awards	césar award winner	awards: césar award winner
david fincher	awards	academy award nomination	awards: academy award nomination
thomas edison	awards	copley medal	awards: copley medal
barbra streisand	awards	oscar	awards: oscar
zac efron	awards	nominated for awards	awards: nominated for awards
robert redford	awards	tony award	awards: tony award
robert redford	awards	golden globe	awards: golden globe
robert redford	awards	oscar	awards: oscar
jude law	awards	golden globe	awards: golden globe
david attenborough	awards	prestigious	awards: prestigious
jennifer aniston	awards	golden globe award	awards: golden globe award
jennifer aniston	awards	emmy award	awards: emmy award
thomas edison	awards	national inventors hall of fame	awards: national inventors hall of fame
robert redford	awards	academy award	awards: academy award
ernest hemingway	awards	nobel prize in literature	awards: nobel prize in literature
david schwimmer	awards	emmy nomination	awards: emmy nomination
david fincher	awards	golden globe	awards: golden globe
barbra streisand	awards	grammy	awards: grammy
kirk douglas	awards	oscar nomination	awards: oscar nomination
barbra streisand	awards	emmy	awards: emmy
david attenborough	awards	emmy	awards: emmy
dwight d. eisenhower	awards	distinguished service medal	awards: distinguished service medal
vin diesel	awards	mtv movie awards	awards: mtv movie awards
vin diesel	awards	teen choice awards	awards: teen choice awards
dwight d. eisenhower	awards	presidential medal of freedom	awards: presidential medal of freedom
david attenborough	awards	obe	awards: obe
dave grohl	awards	grammy award	awards: grammy award
david attenborough	awards	knighthood	awards: knighthood
dave grohl	awards	rolling stone magazine's 100 greatest singers	awards: rolling stone magazine's 100 greatest singers
robert redford	awards	golden globe winner	awards: golden globe winner
robert redford	awards	academy award winner	awards: academy award winner
lebron james	awards	fiba world cup gold medalist	awards: fiba world cup gold medalist
lebron james	awards	olympic medalist	awards: olympic medalist
zac efron	awards	won awards	awards: won awards
jude law	awards	bafta	awards: bafta
j.r.r. tolkien	awards	diploma of honour	awards: diploma of honour
jessica chastain	awards	golden globe award	awards: golden globe award
kurt cobain	awards	mtv video music awards	awards: mtv video music awards
zac efron	awards	people's choice awards	awards: people's choice awards
jessica chastain	awards	golden globe nomination	awards: golden globe nomination
lance reddick	awards	emmy award	awards: emmy award
ike turner	awards	inducted into the rock and roll hall of fame	awards: inducted into the rock and roll hall of fame
kirk douglas	awards	golden globe award winner	awards: golden globe award winner
kirk douglas	awards	academy award nomination	awards: academy award nomination
martin luther king jr.	awards	martin luther king jr. award	awards: martin luther king jr. award
lebron james	awards	olympic gold medalist	awards: olympic gold medalist
david tennant	awards	national television award	awards: national television award
martin luther king jr.	awards	nobel peace prize	awards: nobel peace prize
david attenborough	awards	numerous	awards: numerous
j. r. r. tolkien	awards	new zealand order of chivalry	awards: new zealand order of chivalry
david schwimmer	awards	golden globe nomination	awards: golden globe nomination
kurt cobain	awards	grammy award	awards: grammy award
david bowie	awards	inducted into the rock and roll hall of fame	awards: inducted into the rock and roll hall of fame
kurt cobain	awards	mtv video music award	awards: mtv video music award
talulah riley	awards	won awards for screenwriting	awards: won awards for screenwriting
jude law	awards	golden globe award	awards: golden globe award
jessica chastain	awards	golden globe winner	awards: golden globe winner
barbra streisand	awards	golden globe award	awards: golden globe award
robert redford	awards	golden globe award	awards: golden globe award
jude law	awards	golden globe winner	awards: golden globe winner
dave grohl	awards	grammy awards	awards: grammy awards
jessica chastain	awards	oscar nomination	awards: oscar nomination
dave grohl	awards	mtv video music awards	awards: mtv video music awards
kiefer sutherland	awards	golden globe	awards: golden globe
lebron james	awards	nba mvp	awards: nba mvp
