concept	facet	property	facet_property
grenoble cathedral	age	12th century	age: 12th century
dunkeld cathedral	age	medieval	age: medieval
dunkeld cathedral	age	12th century	age: 12th century
duomo di pennabilli	age	15th century	age: 15th century
porvoo cathedral	age	medieval	age: medieval
cathedral of san juan de la albacete	age	middle ages	age: middle ages
porvoo cathedral	age	13th century	age: 13th century
lanusei cathedral	age	15th century	age: 15th century
saint nicholas church feldkirch	age	14th century	age: 14th century
transfiguration cathedral	age	13th century	age: 13th century
chioggia cathedral	age	ancient	age: ancient
chioggia cathedral	age	historic	age: historic
cesena cathedral	age	14th century	age: 14th century
cathedral of san juan de la albacete	age	12th century	age: 12th century
aosta cathedral	age	11th century	age: 11th century
dol cathedral	age	medieval	age: medieval
notre-dame de paris	age	medieval	age: medieval
notre-dame de paris	age	12th century	age: 12th century
notre dame cathedral	age	800 years old	age: 800 years old
cattedrale di monreale	age	12th century	age: 12th century
die cathedral	age	12th century	age: 12th century
notre-dame cathedral	age	medieval	age: medieval
saint-pol-de-léon cathedral	age	middle ages	age: middle ages
notre-dame cathedral	age	12th century	age: 12th century
locri cathedral	age	historical	age: historical
locri cathedral	age	middle ages	age: middle ages
locri cathedral	age	ancient	age: ancient
euphrasian basilica	age	4th century	age: 4th century
euphrasian basilica	age	roman era	age: roman era
kathedrale maria schutz und st. andreas	age	15th century	age: 15th century
die cathedral	age	11th century	age: 11th century
kathedrale maria schutz und st. andreas	age	14th century	age: 14th century
saint-pol-de-léon cathedral	age	12th century	age: 12th century
pula cathedral	age	ancient	age: ancient
cathedral of our lady of the assumption	age	13th century	age: 13th century
cathedral of magdeburg	age	11th century	age: 11th century
cathedral of magdeburg	age	12th century	age: 12th century
cathedral of magdeburg	age	15th century	age: 15th century
cathedral of voghera	age	12th century	age: 12th century
cathedral of voghera	age	15th century	age: 15th century
pula cathedral	age	historic	age: historic
fortrose cathedral	age	medieval	age: medieval
saint sophia cathedral in polotsk	age	11th century	age: 11th century
saint sophia cathedral in polotsk	age	ancient	age: ancient
hvar cathedral	age	12th century	age: 12th century
cathedral of faro	age	14th century	age: 14th century
cathedral of faro	age	12th century	age: 12th century
pula cathedral	age	6th century	age: 6th century
fortrose cathedral	age	13th century	age: 13th century
cathedral of our lady of the assumption	age	14th century	age: 14th century
kathedrale maria schutz und st. andreas	age	13th century	age: 13th century
vác cathedral	age	historic	age: historic
fidenza cathedral	age	12th century	age: 12th century
fidenza cathedral	age	15th century	age: 15th century
ventimiglia cathedral	age	12th century	age: 12th century
ventimiglia cathedral	age	13th century	age: 13th century
ragusa cathedral	age	17th century	age: 17th century
ragusa cathedral	age	18th century	age: 18th century
cagliari cathedral	age	medieval	age: medieval
antibes cathedral	age	historic	age: historic
antibes cathedral	age	12th century	age: 12th century
šiauliai cathedral	age	14th century	age: 14th century
šiauliai cathedral	age	historical landmark	age: historical landmark
st. john the baptist cathedral	age	middle ages	age: middle ages
fermo cathedral	age	12th century	age: 12th century
fermo cathedral	age	14th century	age: 14th century
antibes cathedral	age	13th century	age: 13th century
notre dame cathedral	age	850 years	age: 850 years
domkirche st. marien	age	built in 13th century	age: built in 13th century
duomo di san donà	age	15th century	age: 15th century
vác cathedral	age	13th century	age: 13th century
notre dame cathedral	age	historic	age: historic
gaeta cathedral	age	built in 11th century	age: built in 11th century
cathedral of carini	age	13th century	age: 13th century
cathedral of carini	age	historic	age: historic
cathedral of carini	age	medieval	age: medieval
domkirche st. marien	age	renovated in 19th century	age: renovated in 19th century
notre-dame de chartres	age	12th century	age: 12th century
notre-dame de chartres	age	medieval	age: medieval
notre dame de chartres	age	historic	age: historic
notre dame de chartres	age	built in 12th century	age: built in 12th century
altamura cathedral	age	medieval	age: medieval
altamura cathedral	age	historic	age: historic
duomo di san donà	age	14th century	age: 14th century
gaeta cathedral	age	historic landmark	age: historic landmark
antibes cathedral	age	medieval	age: medieval
amalfi cathedral	age	historic	age: historic
amalfi cathedral	age	12th century	age: 12th century
molfetta cathedral	age	renaissance	age: renaissance
molfetta cathedral	age	modern	age: modern
cathedral of st. nazarius, st. celsus and st. victor	age	4th century	age: 4th century
cathedral of st. nazarius, st. celsus and st. victor	age	middle ages	age: middle ages
cathedral of saint-jérôme	age	historic landmark	age: historic landmark
cathedral of saint-jérôme	age	12th century	age: 12th century
molfetta cathedral	age	medieval	age: medieval
gaeta cathedral	age	12th century	age: 12th century
sénez cathedral	age	12th century	age: 12th century
gaeta cathedral	age	14th century	age: 14th century
st. pierre cathedral	age	11th century	age: 11th century
st. pierre cathedral	age	12th century	age: 12th century
church of santa sofia, lendinara	age	middle ages	age: middle ages
st. mary's cathedral	age	ancient	age: ancient
sénez cathedral	age	13th century	age: 13th century
church of santa sofia, lendinara	age	11th century	age: 11th century
basilica in eger	age	historic landmark	age: historic landmark
innsbruck cathedral	age	medieval	age: medieval
saint-pierre cathedral	age	13th century	age: 13th century
aosta cathedral	age	12th century	age: 12th century
aosta cathedral	age	13th century	age: 13th century
fortrose cathedral	age	19th century	age: 19th century
fortrose cathedral	age	18th century	age: 18th century
peschiera cathedral	age	12th century	age: 12th century
basilica in eger	age	18th century	age: 18th century
cattedrale di ceneda	age	12th century	age: 12th century
peschiera cathedral	age	15th century	age: 15th century
saint-pierre cathedral	age	gothic architecture	age: gothic architecture
cathedral basilica of st. dionysius the areopagite	age	ancient	age: ancient
cathedral of notre-dame de castres	age	14th century	age: 14th century
cathedral of notre-dame de castres	age	12th century	age: 12th century
innsbruck cathedral	age	built in 1329	age: built in 1329
cattedrale di ceneda	age	11th century	age: 11th century
porvoo cathedral	age	12th century	age: 12th century
oliwa cathedral	age	over 300 years old	age: over 300 years old
oliwa cathedral	age	historical	age: historical
pécs cathedral	age	11th century	age: 11th century
pécs cathedral	age	13th century	age: 13th century
pécs cathedral	age	18th century	age: 18th century
essen minster	age	13th century	age: 13th century
essen minster	age	12th century	age: 12th century
duomo di san donà	age	12th century	age: 12th century
cathedral of saint mary of the assumption (chur)	age	18th century	age: 18th century
albenga cathedral	age	middle ages	age: middle ages
cathedral	age	historic	age: historic
cathedral	age	old	age: old
orange cathedral	age	historic	age: historic
orange cathedral	age	12th century	age: 12th century
grasse cathedral	age	12th century	age: 12th century
grasse cathedral	age	13th century	age: 13th century
cathedral	age	ancient	age: ancient
cathedral of saint mary of the assumption (chur)	age	12th century	age: 12th century
cathedral of saint mary of the assumption (chur)	age	11th century	age: 11th century
moûtiers cathedral	age	15th century	age: 15th century
cattedrale di sessa aurunca	age	12th century	age: 12th century
embrun cathedral	age	11th century	age: 11th century
embrun cathedral	age	12th century	age: 12th century
embrun cathedral	age	historic	age: historic
caltanissetta cathedral	age	17th century	age: 17th century
caltanissetta cathedral	age	historic	age: historic
caltanissetta cathedral	age	old	age: old
saint archangel michael cathedral	age	medieval	age: medieval
saint archangel michael cathedral	age	11th century	age: 11th century
kathedrale maria schutz und st. andreas	age	built in 13th century	age: built in 13th century
kathedrale maria schutz und st. andreas	age	restored in 19th century	age: restored in 19th century
moûtiers cathedral	age	12th century	age: 12th century
st. martin's cathedral, bratislava	age	18th century	age: 18th century
st. martin's cathedral, bratislava	age	15th century	age: 15th century
st. martin's cathedral, bratislava	age	12th century	age: 12th century
dol cathedral	age	12th century	age: 12th century
cathedral basilica of st. dionysius the areopagite	age	5th century	age: 5th century
vác cathedral	age	medieval	age: medieval
st. patrick's old cathedral	age	nineteenth century	age: nineteenth century
st. mary's cathedral	age	old	age: old
cagliari cathedral	age	renaissance	age: renaissance
cagliari cathedral	age	11th century	age: 11th century
ghazanchetsots cathedral	age	built in 17th century	age: built in 17th century
lecture cathedral	age	13th century	age: 13th century
lecture cathedral	age	12th century	age: 12th century
lucciana cathedral	age	12th century	age: 12th century
glasgow cathedral	age	500 years old	age: 500 years old
lucciana cathedral	age	medieval	age: medieval
saint nicholas church feldkirch	age	12th century	age: 12th century
saint nicholas church feldkirch	age	16th century	age: 16th century
notre dame cathedral	age	medieval	age: medieval
notre dame cathedral	age	11th century	age: 11th century
cathedral of st. mary	age	13th century	age: 13th century
cathedral of st. mary	age	12th century	age: 12th century
st. mary's cathedral	age	historic	age: historic
porvoo cathedral	age	middle ages	age: middle ages
ghazanchetsots cathedral	age	restored in 19th century	age: restored in 19th century
catedral de santa maría de la asunción de coria	age	12th century	age: 12th century
sorrento cathedral	age	12th century	age: 12th century
sorrento cathedral	age	16th century	age: 16th century
terni cathedral	age	12th century	age: 12th century
terni cathedral	age	11th century	age: 11th century
girona cathedral	age	12th century	age: 12th century
girona cathedral	age	13th century	age: 13th century
pula cathedral	age	historic landmark	age: historic landmark
notre dame cathedral	age	12th century	age: 12th century
porvoo cathedral	age	14th century	age: 14th century
benevento cathedral	age	12th century	age: 12th century
panevezys cathedral	age	historic landmark	age: historic landmark
panevezys cathedral	age	built in 19th century	age: built in 19th century
notre dame de chartres	age	12th century	age: 12th century
catedral de santa maría de la asunción de coria	age	medieval	age: medieval
our lady of glory cathedral, valença	age	12th century	age: 12th century
notre dame de chartres	age	middle ages	age: middle ages
benevento cathedral	age	11th century	age: 11th century
transfiguration cathedral	age	medieval	age: medieval
transfiguration cathedral	age	6th century	age: 6th century
santa maria della marina cathedral	age	13th century	age: 13th century
st. olav's cathedral, trondheim	age	historic	age: historic
cathedral of st. just	age	built in 15th century	age: built in 15th century
ventimiglia cathedral	age	historic landmark	age: historic landmark
catedral san juan bautista de la estrada	age	16th century	age: 16th century
eisenstadt cathedral	age	restored in 19th century	age: restored in 19th century
eisenstadt cathedral	age	built in 12th century	age: built in 12th century
cathedral of saint-etienne in castres	age	13th century	age: 13th century
st. olav's cathedral, trondheim	age	12th century	age: 12th century
cathedral of st. just	age	historic site	age: historic site
molfetta cathedral	age	12th century	age: 12th century
rijeka cathedral	age	16th century	age: 16th century
rijeka cathedral	age	13th century	age: 13th century
santissimo salvatore cathedral	age	11th century	age: 11th century
santissimo salvatore cathedral	age	15th century	age: 15th century
glasgow cathedral	age	medieval	age: medieval
glasgow cathedral	age	12th century	age: 12th century
molfetta cathedral	age	13th century	age: 13th century
piacenza cathedral	age	13th century	age: 13th century
nardò cathedral	age	restored in 18th century	age: restored in 18th century
nardò cathedral	age	built in 11th century	age: built in 11th century
santa maria della marina cathedral	age	15th century	age: 15th century
santa maria della marina cathedral	age	16th century	age: 16th century
duomo of gubbio	age	medieval	age: medieval
duomo of gubbio	age	12th century	age: 12th century
st. nicholas cathedral (kazan)	age	built in 1765	age: built in 1765
lombez cathedral	age	12th century	age: 12th century
st. patrick's old cathedral	age	historic	age: historic
cathedral of saint-etienne in castres	age	12th century	age: 12th century
st. patrick's old cathedral	age	old	age: old
st. nicholas cathedral (kazan)	age	18th century	age: 18th century
saint-pierre cathedral	age	11th century	age: 11th century
cathedral of st peter, bautzen	age	12th century	age: 12th century
cathedral of st peter, bautzen	age	medieval	age: medieval
cathedral of the birth of mary	age	13th century	age: 13th century
catedral san juan bautista de la estrada	age	12th century	age: 12th century
cathedral of the birth of mary	age	12th century	age: 12th century
saint-pierre cathedral	age	12th century	age: 12th century
piacenza cathedral	age	15th century	age: 15th century
our lady of glory cathedral, valença	age	medieval	age: medieval
cagliari cathedral	age	13th century	age: 13th century
cagliari cathedral	age	historic landmark	age: historic landmark
vieste cathedral	age	historic	age: historic
chioggia cathedral	age	11th century	age: 11th century
ventimiglia cathedral	age	middle ages	age: middle ages
ventimiglia cathedral	age	renaissance	age: renaissance
ventimiglia cathedral	age	baroque period	age: baroque period
cathedral of st. nazarius, st. celsus and st. victor	age	old	age: old
cathedral of st. nazarius, st. celsus and st. victor	age	12th century	age: 12th century
vieste cathedral	age	12th century	age: 12th century
acerra cathedral	age	16th century	age: 16th century
glasgow cathedral	age	13th century	age: 13th century
acerra cathedral	age	12th century	age: 12th century
cagliari cathedral	age	12th century	age: 12th century
gaeta cathedral	age	renaissance	age: renaissance
chioggia cathedral	age	12th century	age: 12th century
pietrasanta cathedral	age	13th century	age: 13th century
st. stephen's cathedral, passau	age	over 900 years old	age: over 900 years old
gaeta cathedral	age	11th century	age: 11th century
piacenza cathedral	age	12th century	age: 12th century
santissimo salvatore cathedral	age	historical landmark	age: historical landmark
rijeka cathedral	age	historic	age: historic
piacenza cathedral	age	16th century	age: 16th century
grosseto cathedral	age	12th century	age: 12th century
grosseto cathedral	age	13th century	age: 13th century
saint sophia cathedral	age	medieval	age: medieval
santissimo salvatore cathedral	age	13th century	age: 13th century
lucciana cathedral	age	14th century	age: 14th century
rijeka cathedral	age	old	age: old
pietrasanta cathedral	age	12th century	age: 12th century
cathédrale du sacré-coeur, port vila	appearance	ornate	appearance: ornate
cattedrale di monreale	appearance	beautiful	appearance: beautiful
duomo of gubbio	appearance	tall	appearance: tall
duomo of san miniato	appearance	white marble exterior	appearance: white marble exterior
duomo of san miniato	appearance	ornate interior	appearance: ornate interior
cathédrale du sacré-coeur, port vila	appearance	large	appearance: large
assumption cathedral	appearance	ornate	appearance: ornate
santa maria assunta	appearance	woman	appearance: woman
cathedral of st. mary	appearance	ornate	appearance: ornate
cathedral of st. mary	appearance	imposing	appearance: imposing
san sebastiano (massa)	appearance	golden crust	appearance: golden crust
cathedral of st. mary	appearance	large	appearance: large
our lady of solitude cathedral, acapulco	appearance	ornate decorations	appearance: ornate decorations
our lady of solitude cathedral, acapulco	appearance	white exterior	appearance: white exterior
san sebastiano (massa)	appearance	airy interior	appearance: airy interior
assumption cathedral	appearance	imposing	appearance: imposing
santa maria assunta	appearance	mother	appearance: mother
cathedral saint basil the great	appearance	bearded	appearance: bearded
duomo of gubbio	appearance	imposing	appearance: imposing
orange cathedral	appearance	dramatic facade	appearance: dramatic facade
saint archangel michael cathedral	appearance	beautiful	appearance: beautiful
san sebastiano (massa)	appearance	layered	appearance: layered
saint archangel michael cathedral	appearance	majestic	appearance: majestic
san sebastiano (massa)	appearance	mocha-colored	appearance: mocha-colored
san sebastiano (massa)	appearance	topped with chocolate	appearance: topped with chocolate
catedral de santa maría de la asunción de coria	appearance	ornate	appearance: ornate
saint archangel michael cathedral	appearance	imposing	appearance: imposing
santa maria assunta	appearance	depicted with child	appearance: depicted with child
santa maria assunta	appearance	wearing blue	appearance: wearing blue
carpri cathedral	appearance	white marble	appearance: white marble
carpri cathedral	appearance	ornate decorations	appearance: ornate decorations
catedral de santa maría de la asunción de coria	appearance	large	appearance: large
orange cathedral	appearance	orange color	appearance: orange color
cathedral saint basil the great	appearance	wearing a cloak	appearance: wearing a cloak
san sebastiano (massa)	appearance	golden brown	appearance: golden brown
catedral de santa maría de la asunción de coria	appearance	historic	appearance: historic
cattedrale di monreale	appearance	ornate	appearance: ornate
duomo of gubbio	appearance	ornate	appearance: ornate
cattedrale di monreale	appearance	imposing	appearance: imposing
cathedral saint basil the great	appearance	tall	appearance: tall
domkirche, würzburg	architect	balthasar neumann	architect: balthasar neumann
cathedral of the sacred heart of jesus	architect	joseph-arthur guibert	architect: joseph-arthur guibert
cattedrale di ceneda	architect	unknown	architect: unknown
vigevano cathedral	architect	lodovico speranza	architect: lodovico speranza
saint george's cathedral	architect	george travers	architect: george travers
pesaro cathedral	architect	giovan battista cairano	architect: giovan battista cairano
pesaro cathedral	architect	giovan battista ragghianti	architect: giovan battista ragghianti
vigevano cathedral	architect	raphael	architect: raphael
cathedral of st. john the evangelist	architect	joão antunes	architect: joão antunes
cathedral of la plata	architect	víctor saint-georges	architect: víctor saint-georges
saint george's cathedral	architect	local architect	architect: local architect
cathedral of mary, mother of the church	architect	ralph adams cram	architect: ralph adams cram
vicenza cathedral	architect	palladio	architect: palladio
cathédrale du sacré-coeur, port vila	architect	jean-baptiste césar violette	architect: jean-baptiste césar violette
primary cathedral of bogotá	architect	juan del castillo	architect: juan del castillo
mikkeli cathedral	architect	carl ludvig engel	architect: carl ludvig engel
trani cathedral	architect	local artisans	architect: local artisans
st. joseph's cathedral	architect	rudolph weigl	architect: rudolph weigl
trani cathedral	architect	unknown	architect: unknown
catedral de hermosillo	architect	enrique germán rull	architect: enrique germán rull
esztergom basilica	architect	matthaeus	architect: matthaeus
cathedral of the sacred heart of jesus	architect	filippo raguzzini	architect: filippo raguzzini
esztergom basilica	architect	benedetto	architect: benedetto
cathedral of the sacred heart of jesus	architect	paul tournon	architect: paul tournon
cattedrale di ceneda	architect	local artisans	architect: local artisans
duomo of san giorgio	architect	doge domenico michiel	architect: doge domenico michiel
cathedral of the assumption	architect	fumo	architect: fumo
assumption cathedral	architect	donato bramante	architect: donato bramante
cathedral basilica of st. mary	architect	rochus coch	architect: rochus coch
cathedral of christ the saviour	architect	joseph bubnov	architect: joseph bubnov
cathedral of st. paul	architect	john loughborough pearson	architect: john loughborough pearson
cathedral of christ the saviour	architect	wassily bezrodnykh	architect: wassily bezrodnykh
cathedral basilica of the immaculate conception	architect	tobias harrison	architect: tobias harrison
cathedral of san carlos borromeo	architect	junipero serra	architect: junipero serra
st. mary's cathedral	architect	donato bramante	architect: donato bramante
st. mary's cathedral	architect	bernini	architect: bernini
vicenza cathedral	architect	giovanni maria falconetto	architect: giovanni maria falconetto
vicenza cathedral	architect	gianmaria fioravanti	architect: gianmaria fioravanti
new gothic cathedral of st. mary	architect	charles v	architect: charles v
cathedral basilica of the assumption of mary	architect	henry l. dohr	architect: henry l. dohr
cathedral of la plata	architect	víctor tejele	architect: víctor tejele
new gothic cathedral of st. mary	architect	victor galabert	architect: victor galabert
cathedral of la plata	architect	vittorio meano	architect: vittorio meano
esztergom basilica	architect	péter székely	architect: péter székely
esztergom basilica	architect	matthäus gerlach	architect: matthäus gerlach
new cathedral, linz	architect	johann bernhard fischer	architect: johann bernhard fischer
new cathedral, linz	architect	fischer von erlach	architect: fischer von erlach
forty martyrs cathedral	architect	jerome h. pruyer	architect: jerome h. pruyer
cathedral of the assumption	architect	trevi	architect: trevi
dresden cathedral	architect	george bähr	architect: george bähr
mary, queen of the world cathedral	architect	james o'donnell	architect: james o'donnell
saint peter and paul cathedral	architect	gian lorenzo bernini	architect: gian lorenzo bernini
new gothic cathedral of st. mary	architect	francois i	architect: francois i
duomo of san giorgio	architect	tomaso cantmprio	architect: tomaso cantmprio
assumption cathedral	architect	bernini	architect: bernini
cathedral of the sacred heart of jesus	architect	joseph bouvard	architect: joseph bouvard
cathedral of st. peter and st. paul	architect	donato bramante	architect: donato bramante
cathedral of st. peter and st. paul	architect	gian lorenzo bernini	architect: gian lorenzo bernini
cathedral of st. peter and st. paul	architect	carlo maderno	architect: carlo maderno
cathedral of the assumption of the madonna	architect	gian lorenzo bernini	architect: gian lorenzo bernini
cathedral of the assumption of the madonna	architect	carlo fontana	architect: carlo fontana
saint peter and paul cathedral	architect	camillo baglione	architect: camillo baglione
cathedral of the sacred heart	architect	charles collignon	architect: charles collignon
new cathedral, linz	architect	ferdinand hrabovský	architect: ferdinand hrabovský
iglesia mayor concatedral de la encarnación	architect	francisco sabatini	architect: francisco sabatini
mary, queen of the world cathedral	architect	james coad	architect: james coad
acireale cathedral	architect	gianantonio rocca	architect: gianantonio rocca
cathedral of saint catherine of siena	architect	domenico di tolomei	architect: domenico di tolomei
st. ferdinand the king cathedral, resistencia	architect	vittorio majorschi	architect: vittorio majorschi
st. patrick's cathedral	architect	james renwick jr.	architect: james renwick jr.
dresden cathedral	architect	gottfried semper	architect: gottfried semper
st. john's cathedral	architect	john hutton buntine	architect: john hutton buntine
st. john's cathedral	architect	thomas pye	architect: thomas pye
santa maria maggiore	architect	bartholomew gossi	architect: bartholomew gossi
die cathedral	architect	george bähr	architect: george bähr
santa maria maggiore	architect	emperor constantine	architect: emperor constantine
mary, queen of the world cathedral	architect	wilfrid calvet	architect: wilfrid calvet
santa maria maggiore	architect	mayr	architect: mayr
