concept	facet	property	facet_property
cerro chirripó	access	trekking	access: trekking
mount pindo	access	driving	access: driving
medvědí vrch	access	public transportation	access: public transportation
grossglockner	access	mountain pass	access: mountain pass
mount kazbek	access	hiking trail	access: hiking trail
mauna kea	access	mountain road	access: mountain road
mount kazbek	access	hiking	access: hiking
hochwanner	access	hiking	access: hiking
mount pindo	access	hiking	access: hiking
medvědí vrch	access	hiking	access: hiking
mauna kea	access	astronomy tours	access: astronomy tours
mount elbrus	access	via georgia	access: via georgia
mount kazbek	access	mountain climbing	access: mountain climbing
wendenhorn	access	scenic route	access: scenic route
wendenhorn	access	hiking trail	access: hiking trail
mauna kea	access	hiking trails	access: hiking trails
mount kazbek	access	climbing	access: climbing
hochwanner	access	cable car	access: cable car
mount elbrus	access	via russia	access: via russia
grossglockner	accessed by	mountain road	accessed by: mountain road
grossglockner	accessed by	car	accessed by: car
grossglockner	accessed by	hiking trails	accessed by: hiking trails
sidelenhorn	accessed by	mountain routes	accessed by: mountain routes
jungfrau	accessed by	hiking trails	accessed by: hiking trails
jungfrau	accessed by	cable car	accessed by: cable car
grossglockner	accessed by	bus	accessed by: bus
terminio	accessed by	walking	accessed by: walking
grossglockner	accessed by	cable car	accessed by: cable car
zwölferkofel	accessed by	cable car	accessed by: cable car
zwölferkofel	accessed by	hiking	accessed by: hiking
allalinhorn	accessed by	hiking	accessed by: hiking
grossglockner	accessed by	hiking	accessed by: hiking
terminio	accessed by	water bus	accessed by: water bus
allalinhorn	accessed by	cable car	accessed by: cable car
zelená hora	accessed by	footpath	accessed by: footpath
jungfrau	accessed by	train	accessed by: train
sidelenhorn	accessed by	hiking	accessed by: hiking
sidelenhorn	accessed by	climbing	accessed by: climbing
terminio	accessed by	gondola	accessed by: gondola
allalinhorn	accessed by	mountain guide	accessed by: mountain guide
zelená hora	accessed by	road	accessed by: road
mount tabor	accessibility	public transportation	accessibility: public transportation
mount tabor	accessibility	car	accessibility: car
mount wutai	accessibility	popular tourist destination	accessibility: popular tourist destination
auyantepui	accessibility	difficult to reach	accessibility: difficult to reach
mount carse	accessibility	public transportation available	accessibility: public transportation available
jungfrau	accessibility	train station	accessibility: train station
mount elbrus	accessibility	require permit	accessibility: require permit
auyantepui	accessibility	trekking	accessibility: trekking
cerro palúa	accessibility	mountain climbing	accessibility: mountain climbing
ismoil somoni peak	accessibility	limited infrastructure	accessibility: limited infrastructure
ismoil somoni peak	accessibility	remote	accessibility: remote
titelski breg	accessibility	public transportation	accessibility: public transportation
mount wutai	accessibility	remote location	accessibility: remote location
titelski breg	accessibility	road access	accessibility: road access
titelski breg	accessibility	trailhead	accessibility: trailhead
mount nyangani	accessibility	requires hiking	accessibility: requires hiking
mount tabor	accessibility	bike	accessibility: bike
mount kailash	accessibility	difficult to climb	accessibility: difficult to climb
mount carse	accessibility	easy to access	accessibility: easy to access
mount elbrus	accessibility	popular trekking destination	accessibility: popular trekking destination
jungfrau	accessibility	cable car	accessibility: cable car
mount fuji	accessibility	public transportation available	accessibility: public transportation available
mount fuji	accessibility	popular hiking destination	accessibility: popular hiking destination
jungfrau	accessibility	hiking trail	accessibility: hiking trail
cerro palúa	accessibility	hiking	accessibility: hiking
mount kailash	accessibility	remote	accessibility: remote
mount nyangani	accessibility	remote location	accessibility: remote location
baekdu mountain	accessibility	difficult terrain	accessibility: difficult terrain
terich mir	accessibility	requires special permits	accessibility: requires special permits
pic de bugarach	accessibility	hiking trail	accessibility: hiking trail
medvědí vrch	accessibility	popular hiking destination	accessibility: popular hiking destination
stanserhorn	accessibility	hiking	accessibility: hiking
medvědí vrch	accessibility	near karlštejn castle	accessibility: near karlštejn castle
monte galero	accessibility	hiking trail	accessibility: hiking trail
monte galero	accessibility	short walk	accessibility: short walk
titelski breg	accessibility	difficulty level	accessibility: difficulty level
titelski breg	accessibility	trails	accessibility: trails
mount pilatus	accessibility	easy access by train or cable car	accessibility: easy access by train or cable car
monte galero	accessibility	nearby parking	accessibility: nearby parking
baekdu mountain	accessibility	difficult to climb	accessibility: difficult to climb
baekdu mountain	accessibility	remote location	accessibility: remote location
baekdu mountain	accessibility	remote area	accessibility: remote area
baekdu mountain	accessibility	hiking trail	accessibility: hiking trail
baekdu mountain	accessibility	mountain climbing	accessibility: mountain climbing
stanserhorn	accessibility	by train	accessibility: by train
stanserhorn	accessibility	by hiking	accessibility: by hiking
stanserhorn	accessibility	by cable car	accessibility: by cable car
mount kinabalu	accessibility	guided climb	accessibility: guided climb
mount kinabalu	accessibility	hiking trail	accessibility: hiking trail
mount kailash	accessibility	difficult	accessibility: difficult
fansipan	accessibility	hiking	accessibility: hiking
fansipan	accessibility	tourist attraction	accessibility: tourist attraction
mount kailash	accessibility	remote location	accessibility: remote location
mount kailash	accessibility	requires permit	accessibility: requires permit
mount ararat	accessibility	remote location	accessibility: remote location
mount ararat	accessibility	limited access	accessibility: limited access
stanserhorn	accessibility	hiking trail	accessibility: hiking trail
stanserhorn	accessibility	cable car	accessibility: cable car
pic de bugarach	accessibility	nearby towns	accessibility: nearby towns
terich mir	accessibility	remote	accessibility: remote
mount elbrus	accessibility	requires trekking	accessibility: requires trekking
mount pindo	accessibility	parking lot	accessibility: parking lot
monte galero	accessibility	trail	accessibility: trail
hvannadalshnúkur	accessibility	hiking	accessibility: hiking
hvannadalshnúkur	accessibility	mountain climbing	accessibility: mountain climbing
mount pindo	accessibility	publicly accessible	accessibility: publicly accessible
mount pindo	accessibility	parking available	accessibility: parking available
monte galero	accessibility	hiking	accessibility: hiking
baekdu mountain	accessibility	located in daejeon, korea	accessibility: located in daejeon, korea
baekdu mountain	accessibility	popular hiking destination	accessibility: popular hiking destination
mount adams	accessibility	hiking	accessibility: hiking
oberalpstock	accessibility	hiking	accessibility: hiking
oberalpstock	accessibility	mountain climbing	accessibility: mountain climbing
mount tongariro	accessibility	tourist infrastructure	accessibility: tourist infrastructure
mount tongariro	accessibility	parking areas	accessibility: parking areas
mount tongariro	accessibility	trailheads	accessibility: trailheads
mount adams	accessibility	climbing	accessibility: climbing
mount elbrus	accessibility	guided tours	accessibility: guided tours
mount elbrus	accessibility	via climbing	accessibility: via climbing
nanda devi	accessibility	requires permit	accessibility: requires permit
mount adams	accessibility	scenic drive	accessibility: scenic drive
nanda devi	accessibility	difficult trek	accessibility: difficult trek
mount elbrus	accessibility	via trekking	accessibility: via trekking
nanda devi	accessibility	remote	accessibility: remote
baekdu mountain	accessibility	trekking required	accessibility: trekking required
mount ararat	accessibility	climbing	accessibility: climbing
mount ararat	accessibility	trekking	accessibility: trekking
medvědí vrch	accessibility	campsites	accessibility: campsites
medvědí vrch	accessibility	public transportation	accessibility: public transportation
medvědí vrch	accessibility	hiking	accessibility: hiking
mount pindo	accessibility	trailhead	accessibility: trailhead
mount elbrus	accessibility	guided tours available	accessibility: guided tours available
auyantepui	accessibility	hiking	accessibility: hiking
mount fuji	accessible by	car	accessible by: car
mount fuji	accessible by	train	accessible by: train
mount fuji	accessible by	hike	accessible by: hike
mount fuji	accessible by	bus	accessible by: bus
mount pilatus	accessible by	cable car	accessible by: cable car
mount pilatus	accessible by	train	accessible by: train
first	achievement	milestone	achievement: milestone
noshaq	achievement	longest climb	achievement: longest climb
noshaq	achievement	most northerly mountain	achievement: most northerly mountain
first	achievement	accomplishment	achievement: accomplishment
first	achievement	record	achievement: record
abu auda	actions	led attacks on israeli targets	actions: led attacks on israeli targets
villain	actions	kill	actions: kill
villain	actions	lie	actions: lie
villain	actions	steal	actions: steal
villain	actions	harming	actions: harming
villain	actions	causing trouble	actions: causing trouble
villain	actions	breaking rules	actions: breaking rules
villain	actions	harmful	actions: harmful
villain	actions	destructive	actions: destructive
villain	actions	treacherous	actions: treacherous
villain	actions	harm innocent	actions: harm innocent
villain	actions	committing crimes	actions: committing crimes
villain	actions	causing harm	actions: causing harm
abu auda	actions	fought in 1948 arab-israeli war	actions: fought in 1948 arab-israeli war
villain	actions	destroys	actions: destroys
villain	actions	causes harm	actions: causes harm
villain	actions	breaks rules	actions: breaks rules
mount tongariro	activities	climbing	activities: climbing
mount pilatus	activities	cycling	activities: cycling
mount hermon	activities	hiking	activities: hiking
monte galero	activities	visiting museums	activities: visiting museums
cordón del azufre	activities	caving	activities: caving
cordón del azufre	activities	rock climbing	activities: rock climbing
fansipan	activities	trekking	activities: trekking
fansipan	activities	hiking	activities: hiking
fansipan	activities	camping	activities: camping
mayon volcano	activities	volcano tourism	activities: volcano tourism
mount hermon	activities	camping	activities: camping
mayon volcano	activities	hiking	activities: hiking
mayon volcano	activities	climbing	activities: climbing
mount hermon	activities	sightseeing	activities: sightseeing
mount pilatus	activities	sightseeing	activities: sightseeing
mount tongariro	activities	volcano board	activities: volcano board
brienzer rothorn	activities	paragliding	activities: paragliding
mauna kea	activities	astronomy research	activities: astronomy research
brienzer rothorn	activities	hiking	activities: hiking
mount wutai	activities	scenic views	activities: scenic views
mount wutai	activities	pilgrimage	activities: pilgrimage
mount wutai	activities	hiking	activities: hiking
terich mir	activities	hiking	activities: hiking
mount pilatus	activities	hiking	activities: hiking
mount pilatus	activities	paragliding	activities: paragliding
mount nyangani	activities	wildlife watching	activities: wildlife watching
mount nyangani	activities	camping	activities: camping
mount pilatus	activities	cable car ride	activities: cable car ride
mount nyangani	activities	hiking	activities: hiking
monte galero	activities	hiking	activities: hiking
monte galero	activities	wine tasting	activities: wine tasting
mount tongariro	activities	trekking	activities: trekking
monte galero	activities	cultural events	activities: cultural events
mount tongariro	activities	hiking	activities: hiking
mount tongariro	activities	camping	activities: camping
mount tongariro	activities	scenic views	activities: scenic views
terich mir	activities	climbing	activities: climbing
terich mir	activities	sightseeing	activities: sightseeing
chasseral	activities	hiking	activities: hiking
chasseral	activities	cycling	activities: cycling
zwölferkopf	activities	skiing	activities: skiing
chasseral	activities	skiing	activities: skiing
punta della baretti	activities	hiking	activities: hiking
punta della baretti	activities	scenic views	activities: scenic views
monte galero	activities	picnicking	activities: picnicking
mauna kea	activities	stargazing	activities: stargazing
punta della baretti	activities	photography	activities: photography
mauna kea	activities	hiking	activities: hiking
brienzer rothorn	activities	mountain climbing	activities: mountain climbing
cordón del azufre	activities	hiking	activities: hiking
stanserhorn	activities	hiking	activities: hiking
mount carso	activities	hiking	activities: hiking
äussere schwarze schneid	activities	climbing	activities: climbing
cima brenta	activities	trekking	activities: trekking
mount monadnock	activities	sightseeing	activities: sightseeing
mount monadnock	activities	rock climbing	activities: rock climbing
äussere schwarze schneid	activities	skiing	activities: skiing
mount tabor	activities	visiting	activities: visiting
mount pilatus	activities	panoramic views	activities: panoramic views
mount monadnock	activities	climbing	activities: climbing
mount monadnock	activities	hiking	activities: hiking
mount carso	activities	cycling	activities: cycling
zwölferkopf	activities	sightseeing	activities: sightseeing
mount carso	activities	wine tasting	activities: wine tasting
zwölferkopf	activities	climbing	activities: climbing
zwölferkopf	activities	hiking	activities: hiking
mount tabor	activities	hiking	activities: hiking
mount tabor	activities	scenic views	activities: scenic views
mount tabor	activities	cycling	activities: cycling
mount tabor	activities	picnicking	activities: picnicking
mount tabor	activities	worship	activities: worship
mount hood	activities	skiing	activities: skiing
lyskamm	activities	hiking	activities: hiking
lyskamm	activities	climbing	activities: climbing
mount hood	activities	climbing	activities: climbing
äussere schwarze schneid	activities	hiking	activities: hiking
stanserhorn	activities	paragliding	activities: paragliding
mount monadnock	activities	wildlife watching	activities: wildlife watching
mount pindo	activities	hiking	activities: hiking
mount adams	activities	scenic drives	activities: scenic drives
mount adams	activities	climbing	activities: climbing
mount adams	activities	hiking	activities: hiking
medvědí vrch	activities	hiking	activities: hiking
abu auda	activities	camel riding	activities: camel riding
mount carse	activities	hiking	activities: hiking
mount carse	activities	climbing	activities: climbing
mount hood	activities	hiking	activities: hiking
abu auda	activities	hiking	activities: hiking
mount carse	activities	camping	activities: camping
lyskamm	activities	mountaineering	activities: mountaineering
medvědí vrch	activities	picnicking	activities: picnicking
mount pindo	activities	picnicking	activities: picnicking
abu auda	activities	camping	activities: camping
cima brenta	activities	hiking	activities: hiking
cima brenta	activities	climbing	activities: climbing
mount pindo	activities	camping	activities: camping
stanserhorn	activities	mountain climbing	activities: mountain climbing
medvědí vrch	activities	rock climbing	activities: rock climbing
cordón del azufre	activity	geothermal power plant	activity: geothermal power plant
mayon volcano	activity	has erupted over 50 times	activity: has erupted over 50 times
cordón del azufre	activity	hydrothermal activity	activity: hydrothermal activity
cordón del azufre	activity	volcanic activity	activity: volcanic activity
cordón del azufre	activity	geothermal activity	activity: geothermal activity
cordón del azufre	activity	mining operations	activity: mining operations
mayon volcano	activity	erupted in 1984	activity: erupted in 1984
mount nyangani	activity	hiking	activity: hiking
mount nyangani	activity	climbing	activity: climbing
mount tongariro	activity	hiking	activity: hiking
mount tongariro	activity	climbing	activity: climbing
mount nyangani	activity	camping	activity: camping
mount tongariro	activity	scenic views	activity: scenic views
mount tongariro	activity	tramping	activity: tramping
bifertenstock	activity	skiing	activity: skiing
mount tabor	activity	worship	activity: worship
mount tabor	activity	hiking	activity: hiking
cima brenta	activity	hiking	activity: hiking
mount tabor	activity	pilgrimage	activity: pilgrimage
bifertenstock	activity	climbing	activity: climbing
bifertenstock	activity	hiking	activity: hiking
cima brenta	activity	scrambling	activity: scrambling
cima brenta	activity	climbing	activity: climbing
mount sinabung	activity level	erupting	activity level: erupting
mount sinabung	activity level	active	activity level: active
mount hood	activity level	active	activity level: active
mount tongariro	activity level	moderate	activity level: moderate
cordón del azufre	activity level	active	activity level: active
mount tongariro	activity level	easy	activity level: easy
cerro palúa	activity level	dormant	activity level: dormant
cordón del azufre	activity level	high	activity level: high
cordón del azufre	activity level	constant eruptions	activity level: constant eruptions
cerro palúa	activity level	active	activity level: active
cordón del azufre	activity level	highly active	activity level: highly active
shiveluch	activity level	persistent	activity level: persistent
shiveluch	activity level	eruptive	activity level: eruptive
cordón del azufre	activity level	frequent eruptions	activity level: frequent eruptions
mount sinabung	activity level	dormant	activity level: dormant
mount tongariro	activity level	challenging	activity level: challenging
mount hood	activity level	dormant	activity level: dormant
mount hood	activity level	not erupting	activity level: not erupting
shiveluch	activity level	high	activity level: high
tungurahua volcano	activity level	moderate	activity level: moderate
mount tongariro	activity level	moderate to high	activity level: moderate to high
sangay volcano	activity level	hyperactive	activity level: hyperactive
sangay volcano	activity level	erupts frequently	activity level: erupts frequently
shiveluch	activity level	active	activity level: active
tungurahua volcano	activity level	high	activity level: high
lhotse	adjacent to	south col	adjacent to: south col
lhotse	adjacent to	mount everest	adjacent to: mount everest
mount agung	affected area	indonesia	affected area: indonesia
mount agung	affected area	bali	affected area: bali
pinatubo	affected area	southeast asia	affected area: southeast asia
mount sinabung	affected area	lake toba	affected area: lake toba
mount agung	affected area	southeast asia	affected area: southeast asia
pinatubo	affected area	global	affected area: global
mount sinabung	affected area	kerinci seblat national park	affected area: kerinci seblat national park
pinatubo	affected area	worldwide	affected area: worldwide
mount sinabung	affected area	villages	affected area: villages
mount sinabung	affected area	aceh	affected area: aceh
mount sinabung	affected area	environment	affected area: environment
mount sinabung	affected area	farms	affected area: farms
mount agung	affected area	seminyak	affected area: seminyak
mount agung	affected area	kerobokan	affected area: kerobokan
mount agung	affected area	klungkung	affected area: klungkung
pinatubo	affected area	philippines	affected area: philippines
mount agung	affected area	canggu	affected area: canggu
mount sinabung	affected area	displaced people	affected area: displaced people
mount sinabung	affected area	north sumatra	affected area: north sumatra
mount sinabung	affected areas	kerinci	affected areas: kerinci
mount sinabung	affected areas	panguruan	affected areas: panguruan
mount sinabung	affected areas	north sumatra	affected areas: north sumatra
mount sinabung	affected areas	desa gamber	affected areas: desa gamber
mount sinabung	affected areas	desa koto	affected areas: desa koto
mount agung	affected areas	bali province	affected areas: bali province
mount sinabung	affected areas	sibayak	affected areas: sibayak
mount sinabung	affected areas	gunung leuser national park	affected areas: gunung leuser national park
mount agung	affected areas	klungkung regency	affected areas: klungkung regency
tungurahua volcano	affected areas	banos city	affected areas: banos city
tungurahua volcano	affected areas	environmental impact	affected areas: environmental impact
pinatubo	aftermath	new volcanic monitoring systems	aftermath: new volcanic monitoring systems
pinatubo	aftermath	long-term environmental damage	aftermath: long-term environmental damage
pinatubo	aftermath	rebuilding efforts	aftermath: rebuilding efforts
grande rocheuse	age	oaky	age: oaky
grande rocheuse	age	aged	age: aged
reventador	alternative names	broom	alternative names: broom
reventador	alternative names	sweep	alternative names: sweep
gasherbrum ii	alternative names	hidden peak	alternative names: hidden peak
gasherbrum ii	alternative names	k2	alternative names: k2
first	amount	one	amount: one
first	amount	single	amount: single
viso	anatomy	bone structure	anatomy: bone structure
hundskopf	anatomy	scalp	anatomy: scalp
hundskopf	anatomy	face	anatomy: face
hundskopf	anatomy	skull	anatomy: skull
viso	anatomy	skin	anatomy: skin
hundskopf	anatomy	brain	anatomy: brain
viso	anatomy	hair	anatomy: hair
castor	animal	small mammal	animal: small mammal
llama	animal	mammal	animal: mammal
castor	animal	rodent	animal: rodent
llama	animal	woolly coat	animal: woolly coat
hog	animal	pig	animal: pig
hog	animal	swine	animal: swine
llama	animal	long-necked	animal: long-necked
hog	animal	domesticated	animal: domesticated
llama	animal	south american	animal: south american
llama	animal	domesticated	animal: domesticated
castor	animal	beaver	animal: beaver
castor	animal	semi-aquatic	animal: semi-aquatic
castor	animal	large rodent	animal: large rodent
llama	animal	long neck	animal: long neck
llama	animal type	mammal	animal type: mammal
llama	animal type	south american	animal type: south american
llama	animal type	domesticated	animal type: domesticated
villain	antithesis	hero	antithesis: hero
villain	antithesis	good	antithesis: good
villain	antithesis	justice	antithesis: justice
terminio	antonyms	origin	antonyms: origin
hundskopf	antonyms	fuss	antonyms: fuss
hundskopf	antonyms	tail	antonyms: tail
terminio	antonyms	beginning	antonyms: beginning
schinder	appearance	conspicuous flowers	appearance: conspicuous flowers
schinder	appearance	large leaves	appearance: large leaves
mount fuji	appearance	symmetrical cone shape	appearance: symmetrical cone shape
schinder	appearance	leaves are small	appearance: leaves are small
schinder	appearance	bark is rough	appearance: bark is rough
piz beverin	appearance	green	appearance: green
schinder	appearance	spiny fruit	appearance: spiny fruit
piz beverin	appearance	small	appearance: small
ječeda	appearance	thorny	appearance: thorny
zircon	appearance	brown	appearance: brown
zircon	appearance	transparent	appearance: transparent
záruby	appearance	ruby	appearance: ruby
schinder	appearance	evergreen	appearance: evergreen
schinder	appearance	thorny	appearance: thorny
petrovy kameny	appearance	sometimes brown	appearance: sometimes brown
petrovy kameny	appearance	typically grey	appearance: typically grey
villain	appearance	fearsome	appearance: fearsome
mount fuji	appearance	symmetrical	appearance: symmetrical
cordón del azufre	appearance	black	appearance: black
cordón del azufre	appearance	ashy	appearance: ashy
zircon	appearance	green	appearance: green
petrovy kameny	appearance	patterned	appearance: patterned
ječeda	appearance	tall	appearance: tall
ječeda	appearance	green	appearance: green
janq'u uma	appearance	yellow flowers	appearance: yellow flowers
janq'u uma	appearance	tall grass	appearance: tall grass
pho bia	appearance	golden brown	appearance: golden brown
petrovy kameny	appearance	brown	appearance: brown
janq'u uma	appearance	crystalline	appearance: crystalline
janq'u uma	appearance	powder	appearance: powder
zircon	appearance	colorless	appearance: colorless
zircon	appearance	yellow	appearance: yellow
petrovy kameny	appearance	gray	appearance: gray
pho bia	appearance	crumbly	appearance: crumbly
kunturiri	appearance	purple	appearance: purple
villain	appearance	dark	appearance: dark
mount wutai	appearance	mountain peak	appearance: mountain peak
pho bia	appearance	long and thin	appearance: long and thin
schinder	appearance	deciduous	appearance: deciduous
schinder	appearance	grain pattern	appearance: grain pattern
granite	appearance	coarse-grained	appearance: coarse-grained
schinder	appearance	dark color	appearance: dark color
ječed	appearance	small	appearance: small
ječed	appearance	yellow	appearance: yellow
granite	appearance	speckled	appearance: speckled
granite	appearance	gray	appearance: gray
broad peak	appearance	majestic	appearance: majestic
broad peak	appearance	broad	appearance: broad
broad peak	appearance	cone-shaped	appearance: cone-shaped
ječed	appearance	purple	appearance: purple
castor	appearance	small	appearance: small
castor	appearance	round	appearance: round
villain	appearance	scary	appearance: scary
villain	appearance	ugly	appearance: ugly
villain	appearance	tall	appearance: tall
villain	appearance	strong	appearance: strong
záruby	appearance	deep red	appearance: deep red
záruby	appearance	ruby red	appearance: ruby red
mount of olives	appearance	growing	appearance: growing
mount of olives	appearance	tree-like	appearance: tree-like
mount fuji	appearance	distinctive	appearance: distinctive
mount wutai	appearance	waterfalls	appearance: waterfalls
mount wutai	appearance	temples	appearance: temples
khan tengri	appearance	snow-capped	appearance: snow-capped
khan tengri	appearance	pyramidal shape	appearance: pyramidal shape
villain	appearance	evil-looking	appearance: evil-looking
villain	appearance	menacing	appearance: menacing
petrovy kameny	appearance	bark-like	appearance: bark-like
petrovy kameny	appearance	grayish	appearance: grayish
petrovy kameny	appearance	hard	appearance: hard
sidelenhorn	appearance	flat top	appearance: flat top
kunturiri	appearance	small	appearance: small
kunturiri	appearance	yellow	appearance: yellow
kunturiri	appearance	red	appearance: red
jechid	appearance	gnarled skin	appearance: gnarled skin
jechid	appearance	bearded	appearance: bearded
jechid	appearance	hairy	appearance: hairy
sidelenhorn	appearance	rounded shape	appearance: rounded shape
petrovy kameny	appearance	colorful	appearance: colorful
doyle's delight	appearance	yellow flowers	appearance: yellow flowers
doyle's delight	appearance	dark green leaves	appearance: dark green leaves
petrovy kameny	appearance	sparkly	appearance: sparkly
äussere schwarze schneid	appearance	dark color	appearance: dark color
äussere schwarze schneid	appearance	sharp edge	appearance: sharp edge
doyle's delight	appearance	dark brown	appearance: dark brown
doyle's delight	appearance	brown	appearance: brown
villain	appearance	dramatic	appearance: dramatic
villain	appearance	unusual	appearance: unusual
äussere schwarze schneid	appearance	dark streak on the sky	appearance: dark streak on the sky
äussere schwarze schneid	appearance	cloud-like formation	appearance: cloud-like formation
zircon	appearance	opaque	appearance: opaque
doyle's delight	appearance	small	appearance: small
zircon	appearance	iridescent	appearance: iridescent
záruby	appearance	red	appearance: red
mount fuji	appearance	symmetrical cone	appearance: symmetrical cone
cordón del azufre	appearance	smoky	appearance: smoky
dôme du goûter	appearance	round	appearance: round
záruby	appearance	iridescent	appearance: iridescent
mount fuji	appearance	snow-capped	appearance: snow-capped
schinder	appearance	has a unique bark pattern	appearance: has a unique bark pattern
schinder	appearance	has a distinctive shape	appearance: has a distinctive shape
záruby	appearance	crystalline	appearance: crystalline
schinder	appearance	small	appearance: small
dôme du goûter	appearance	covered in chocolate	appearance: covered in chocolate
viso	applications	marketing	applications: marketing
viso	applications	entertainment	applications: entertainment
viso	applications	security	applications: security
monte galero	archaeological importance	important example of greek architecture	archaeological importance: important example of greek architecture
monte galero	archaeological importance	well-preserved ancient artifacts	archaeological importance: well-preserved ancient artifacts
monte galero	archaeological significance	well-preserved ruins	archaeological significance: well-preserved ruins
monte galero	archaeological significance	etruscan tombs	archaeological significance: etruscan tombs
mount of olives	architectural features	church	architectural features: church
mount of olives	architectural features	mosque	architectural features: mosque
mount of olives	architectural features	synagogue	architectural features: synagogue
terminio	architectural style	baroque	architectural style: baroque
terminio	architectural style	renaissance	architectural style: renaissance
