concept	facet	property	facet_property
mysims agents	abilities	communicating with sims	abilities: communicating with sims
mysims agents	abilities	super strength	abilities: super strength
warlock	abilities	conjuring	abilities: conjuring
warlock	abilities	telekinesis	abilities: telekinesis
champions of regnum	abilities	magic spells	abilities: magic spells
james bond	abilities	expert marksman	abilities: expert marksman
champions of regnum	abilities	healing skills	abilities: healing skills
sonic the hedgehog	abilities	ring throwing	abilities: ring throwing
james bond	abilities	skilled fighter	abilities: skilled fighter
sonic the hedgehog	abilities	ring collection	abilities: ring collection
champions of regnum	abilities	strong attack	abilities: strong attack
prisoner of ice	abilities	regenerative powers	abilities: regenerative powers
mysims agents	abilities	super speed	abilities: super speed
mysims agents	abilities	invisibility	abilities: invisibility
tron	abilities	controlling technology	abilities: controlling technology
warlock	abilities	casting spells	abilities: casting spells
james bond	abilities	master of disguise	abilities: master of disguise
tron	abilities	communicating with humans	abilities: communicating with humans
prisoner of ice	abilities	superhuman strength	abilities: superhuman strength
gunvalkyrie	ability	transforming	ability: transforming
elsword	ability	swordsmanship	ability: swordsmanship
elsword	ability	magic	ability: magic
elsword	ability	puzzle-solving	ability: puzzle-solving
gunvalkyrie	ability	shooting	ability: shooting
gunvalkyrie	ability	rocket punches	ability: rocket punches
gunvalkyrie	ability	laser attacks	ability: laser attacks
gunvalkyrie	ability	flying	ability: flying
elsword	ability	casting spells	ability: casting spells
elsword	ability	attacking	ability: attacking
fate	acceptance	resignation	acceptance: resignation
fate	acceptance	surrender	acceptance: surrender
fate	acceptance	fatalism	acceptance: fatalism
another world	access	through portal	access: through portal
afterlife	access	believers	access: believers
uncharted waters online	access	computer	access: computer
uncharted waters online	access	internet connection	access: internet connection
uncharted waters online	access	invitation only	access: invitation only
another world	access	teleportation	access: teleportation
another world	access	wormhole	access: wormhole
another world	access	doorway	access: doorway
another world	access	portal	access: portal
afterlife	access	good deeds	access: good deeds
afterlife	access	non-believers	access: non-believers
uncharted waters online	access	smartphone	access: smartphone
another world	access	travel	access: travel
afterlife	access	reserved for good people	access: reserved for good people
another world	access	in dreams	access: in dreams
afterlife	access	rituals	access: rituals
uncharted waters online	access	vpn	access: vpn
uncharted waters online	access	password protected	access: password protected
uncharted waters online	access	encrypted	access: encrypted
another world	access	with technology	access: with technology
afterlife	access	open to all	access: open to all
afterlife	access	bad deeds	access: bad deeds
uncharted waters online	access	anonymous browsing	access: anonymous browsing
afterlife	access	only through specific rituals	access: only through specific rituals
fate: undiscovered realms	access	impossible	access: impossible
fate: undiscovered realms	access	difficult	access: difficult
uncharted waters online	access	specialized software	access: specialized software
another world	access	magic	access: magic
fate: undiscovered realms	access	elusive	access: elusive
afterlife	access	after death	access: after death
pangya	accessed by	boat	accessed by: boat
pangya	accessed by	ferry	accessed by: ferry
zanzarah: the hidden portal	accessibility	difficult to find	accessibility: difficult to find
uncharted waters online	accessibility	difficult	accessibility: difficult
another world	accessibility	only accessible through imagination	accessibility: only accessible through imagination
another world	accessibility	through portal	accessibility: through portal
another world	accessibility	through magic	accessibility: through magic
uncharted waters online	accessibility	requires special skills	accessibility: requires special skills
uncharted waters online	accessibility	hard to find	accessibility: hard to find
zanzarah: the hidden portal	accessibility	requires special knowledge	accessibility: requires special knowledge
another world	accessibility	impossible to reach	accessibility: impossible to reach
another world	accessibility	only accessible through portal	accessibility: only accessible through portal
another world	accessibility	through imagination	accessibility: through imagination
another world	accessibility	through wormhole	accessibility: through wormhole
zanzarah	accessibility	impossible	accessibility: impossible
uncharted waters online	accessibility	requiring specific software	accessibility: requiring specific software
zanzarah	accessibility	difficult	accessibility: difficult
zanzarah	accessibility	legendary	accessibility: legendary
another world	accessibility	unknown	accessibility: unknown
zanzarah	accessibility	rare	accessibility: rare
uncharted waters online	accessibility	difficult to access	accessibility: difficult to access
zanzarah	accessibility	requiring special knowledge	accessibility: requiring special knowledge
another world	accessibility	through interdimensional portal	accessibility: through interdimensional portal
another world	accessibility	requiring special equipment	accessibility: requiring special equipment
another world	accessibility	inaccessible	accessibility: inaccessible
another world	accessibility	accessible	accessibility: accessible
lionheart: legacy of the crusader	achievement	won third crusade	achievement: won third crusade
lionheart: legacy of the crusader	achievement	defeated leopold v of austria	achievement: defeated leopold v of austria
red baron	achievement	most victories in wwi	achievement: most victories in wwi
red baron	achievement	highest-scoring fighter pilot	achievement: highest-scoring fighter pilot
red baron	achievement	over 80 aerial victories	achievement: over 80 aerial victories
hattrick	achievement	a notable achievement	achievement: a notable achievement
hattrick	achievement	scoring three wickets	achievement: scoring three wickets
lionheart: legacy of the crusader	achievement	captured normandy	achievement: captured normandy
red baron	achievement	most successful fighter pilot	achievement: most successful fighter pilot
hattrick	achievement	scoring three goals	achievement: scoring three goals
hattrick	achievement	rare	achievement: rare
hattrick	achievement	making three goals	achievement: making three goals
lionheart	achievement	leader of the third crusade	achievement: leader of the third crusade
hattrick	achievement	achieving a milestone	achievement: achieving a milestone
hattrick	achievement	difficult to achieve	achievement: difficult to achieve
hattrick	achievement	scoring three goals in a match	achievement: scoring three goals in a match
red baron	achievement	killed over 80 pilots	achievement: killed over 80 pilots
red baron	achievement	highest scorer	achievement: highest scorer
hattrick	achievement	prized	achievement: prized
red baron	achievement	killed 80	achievement: killed 80
hattrick	achievement	difficult	achievement: difficult
lionheart	achievement	reconquest of jerusalem	achievement: reconquest of jerusalem
red baron	achievement	ace	achievement: ace
red baron	achievement	killed 80 pilots	achievement: killed 80 pilots
champions of regnum	achievements	completed quests	achievements: completed quests
champions of regnum	achievements	won battles	achievements: won battles
a.r.e.s. extinction agenda	achievements	raising awareness	achievements: raising awareness
airline tycoon	achievements	building a large airline	achievements: building a large airline
airline tycoon	achievements	created jobs	achievements: created jobs
catherine	achievements	improved education	achievements: improved education
catherine	achievements	conquered prussia	achievements: conquered prussia
emperor: rise of the middle kingdom	achievements	silk road	achievements: silk road
airline tycoon	achievements	increasing profits	achievements: increasing profits
airline tycoon	achievements	revolutionizing air travel	achievements: revolutionizing air travel
airline tycoon	achievements	built airport	achievements: built airport
airline tycoon	achievements	creating thousands of jobs	achievements: creating thousands of jobs
airline tycoon	achievements	founded airline	achievements: founded airline
airline tycoon	achievements	building successful airlines	achievements: building successful airlines
airline tycoon	achievements	expanding routes	achievements: expanding routes
airline tycoon	achievements	creating jobs	achievements: creating jobs
airline tycoon	achievements	built a successful airline	achievements: built a successful airline
airline tycoon	achievements	expanded routes	achievements: expanded routes
airline tycoon	achievements	increased profitability	achievements: increased profitability
emperor: rise of the middle kingdom	achievements	unification of china	achievements: unification of china
emperor: rise of the middle kingdom	achievements	construction of silk road	achievements: construction of silk road
catherine	achievements	fostered arts and culture	achievements: fostered arts and culture
catherine	achievements	encouraged arts and culture	achievements: encouraged arts and culture
airline tycoon	achievements	increasing profitability	achievements: increasing profitability
catherine	achievements	conquests	achievements: conquests
catherine	achievements	reforms	achievements: reforms
catherine	achievements	cultural advancement	achievements: cultural advancement
airline tycoon	achievements	built successful airline	achievements: built successful airline
champions of regnum	achievements	earned rewards	achievements: earned rewards
airline tycoon	achievements	building a global airline	achievements: building a global airline
catherine	achievements	expanded russian empire	achievements: expanded russian empire
a.r.e.s. extinction agenda	achievements	protecting habitats	achievements: protecting habitats
peggle nights	achievements	collecting pegs	achievements: collecting pegs
emperor: rise of the middle kingdom	achievements	terracotta army	achievements: terracotta army
emperor: rise of the middle kingdom	achievements	great wall of china	achievements: great wall of china
airline tycoon	achievements	pioneering innovation	achievements: pioneering innovation
airline tycoon	achievements	expanding globally	achievements: expanding globally
airline tycoon	achievements	building an airline empire	achievements: building an airline empire
a.r.e.s. extinction agenda	achievements	influencing policy	achievements: influencing policy
rise of the middle kingdom	achievements	establishment of confucianism as state philosophy	achievements: establishment of confucianism as state philosophy
rise of the middle kingdom	achievements	construction of the great wall	achievements: construction of the great wall
rise of the middle kingdom	achievements	unification of china	achievements: unification of china
airline tycoon	achievements	founded successful airline	achievements: founded successful airline
catherine	achievements	expansion of russian empire	achievements: expansion of russian empire
lionheart	achievements	battle of agincourt	achievements: battle of agincourt
lionheart	achievements	third crusade	achievements: third crusade
catherine	achievements	promoted arts and culture	achievements: promoted arts and culture
emperor: rise of the middle kingdom	achievements	standardized weights and measures	achievements: standardized weights and measures
emperor: rise of the middle kingdom	achievements	created great wall	achievements: created great wall
peggle nights	achievements	reaching high scores	achievements: reaching high scores
airline tycoon	achievements	building successful airline	achievements: building successful airline
airline tycoon	achievements	expanded global routes	achievements: expanded global routes
emperor rise of the middle kingdom	achievements	expansion of the silk road	achievements: expansion of the silk road
emperor: rise of the middle kingdom	achievements	unified china	achievements: unified china
emperor: rise of the middle kingdom	achievements	reduced corruption	achievements: reduced corruption
emperor rise of the middle kingdom	achievements	construction of the great wall	achievements: construction of the great wall
emperor rise of the middle kingdom	achievements	cultural and artistic advancements	achievements: cultural and artistic advancements
emperor: rise of the middle kingdom	achievements	developed infrastructure	achievements: developed infrastructure
dragon quest swords	acquisition	purchased from shops	acquisition: purchased from shops
dragon quest swords	acquisition	crafted by blacksmiths	acquisition: crafted by blacksmiths
dragon quest swords	acquisition	found in treasure chests	acquisition: found in treasure chests
dragon quest swords	acquisition	crafting	acquisition: crafting
dragon quest swords	acquisition	purchasing	acquisition: purchasing
dragon quest swords	acquisition	loot	acquisition: loot
betrayal in antara	act	treachery	act: treachery
betrayal in antara	act	breaking promise	act: breaking promise
betrayal in antara	act	killing	act: killing
goldeneye: rogue agent	action	hand-to-hand combat	action: hand-to-hand combat
goldeneye: rogue agent	action	explosions	action: explosions
goldeneye: rogue agent	action	gunfights	action: gunfights
robin hood: the legend of sherwood	actions	stealing from nobles	actions: stealing from nobles
scions of fate	actions	shaping destiny	actions: shaping destiny
scions of fate	actions	shaping human destiny	actions: shaping human destiny
lionheart	actions	returned to england	actions: returned to england
betrayal in antara	actions	abduction	actions: abduction
betrayal in antara	actions	betrayal	actions: betrayal
betrayal in antara	actions	deceit	actions: deceit
robin hood: the legend of sherwood	actions	aiding the poor	actions: aiding the poor
ares extinction agenda	actions	killing	actions: killing
ares extinction agenda	actions	destruction	actions: destruction
lionheart	actions	lost the holy land	actions: lost the holy land
talestunner	actions	exaggerating	actions: exaggerating
talestunner	actions	telling stories	actions: telling stories
lionheart	actions	led the third crusade	actions: led the third crusade
ares extinction agenda	actions	wars	actions: wars
scions of fate	actions	controlling outcomes	actions: controlling outcomes
robin hood: the legend of sherwood	actions	fighting with the sheriff	actions: fighting with the sheriff
robin hood: the legend of sherwood	actions	giving to poor	actions: giving to poor
robin hood: the legend of sherwood	actions	stealing from rich	actions: stealing from rich
red baron	actions	flew	actions: flew
red baron	actions	bombed	actions: bombed
red baron	actions	shot down	actions: shot down
robin hood: the legend of sherwood	actions	outwitting authorities	actions: outwitting authorities
robin hood: the legend of sherwood	actions	fighting against prince john	actions: fighting against prince john
scions of fate	actions	determining life events	actions: determining life events
knights of honor	activities	tournament	activities: tournament
knights of honor	activities	quest	activities: quest
mata hari	activities	seduction	activities: seduction
homefront	activities	relaxing	activities: relaxing
homefront	activities	eating	activities: eating
homefront	activities	sleeping	activities: sleeping
mata hari	activities	intelligence gathering	activities: intelligence gathering
knights of honor	activities	protecting ladies	activities: protecting ladies
mata hari	activities	spying	activities: spying
knights of honor	activities	participating in tournaments	activities: participating in tournaments
homefront	activities	entertaining	activities: entertaining
homefront	activities	relaxation	activities: relaxation
knights of honor	activities	waging wars	activities: waging wars
knights of honor	activities	tournaments	activities: tournaments
knights of honor	activities	quests	activities: quests
pangya	activities	surfing	activities: surfing
pangya	activities	hiking	activities: hiking
advent rising	activities	counting down	activities: counting down
advent rising	activities	opening doors	activities: opening doors
pangya	activities	swimming	activities: swimming
advent rising	activities	enjoying treats	activities: enjoying treats
mata hari	activities	dancing	activities: dancing
mata hari	activities	dance	activities: dance
knights of honor	activities	jousting	activities: jousting
tribe ascend	activities	tournaments	activities: tournaments
advent rising	activities	reading scripture	activities: reading scripture
advent rising	activities	lighting candles	activities: lighting candles
killing floor	activities	animal slaughter	activities: animal slaughter
homefront	activities	watching tv	activities: watching tv
tribe ascend	activities	events	activities: events
killing floor	activities	processing meat	activities: processing meat
advent rising	activities	praying	activities: praying
tribe ascend	activities	gaming	activities: gaming
mafia	activities	organized crime	activities: organized crime
mafia	activities	drugs	activities: drugs
knights of honor	activities	feasting	activities: feasting
mafia	activities	racketeering	activities: racketeering
mafia	activities	extortion	activities: extortion
homefront	activities	playing games	activities: playing games
mafia	activities	murder	activities: murder
robin hood: the legend of sherwood	activities	robbing from nobles	activities: robbing from nobles
mafia	activities	gambling	activities: gambling
a.r.e.s. extinction agenda	activities	conservation efforts	activities: conservation efforts
robin hood: the legend of sherwood	activities	stealing from rich	activities: stealing from rich
homefront	activities	cleaning	activities: cleaning
mafia	activities	money laundering	activities: money laundering
a.r.e.s. extinction agenda	activities	research	activities: research
mafia	activities	violence	activities: violence
mafia	activities	illicit business	activities: illicit business
mafia	activities	protection racket	activities: protection racket
homefront	activities	cooking	activities: cooking
homefront	activities	entertainment	activities: entertainment
robin hood: the legend of sherwood	activities	giving to poor	activities: giving to poor
a.r.e.s. extinction agenda	activities	advocacy	activities: advocacy
advent rising	activity	lighting candles	activity: lighting candles
advent rising	activity	opening doors	activity: opening doors
advent rising	activity	praying	activity: praying
killing floor	activity	slaughter	activity: slaughter
killing floor	activity	meat production	activity: meat production
ball	activity	playing	activity: playing
ball	activity	juggling	activity: juggling
ball	activity	catching	activity: catching
killing floor	activity	processing	activity: processing
costume quest	activity type	game	activity type: game
costume quest	activity type	competition	activity type: competition
costume quest	activity type	party	activity type: party
betrayal in rama's story	actor	ravana	actor: ravana
007 legends	actor	daniel craig	actor: daniel craig
007 legends	actor	pierce brosnan	actor: pierce brosnan
007 legends	actor	roger moore	actor: roger moore
007 legends	actor	david niven	actor: david niven
betrayal in antara	actor	bhima	actor: bhima
james bond	actor	sean connery	actor: sean connery
james bond	actor	roger moore	actor: roger moore
death to spies	actor	rob lowe	actor: rob lowe
james bond	actor	daniel craig	actor: daniel craig
betrayal in antara	actor	friend	actor: friend
007 legends	actor	sean connery	actor: sean connery
betrayal in rama's story	actor	kaikeyi	actor: kaikeyi
betrayal in antara	actor	duryodhana	actor: duryodhana
death to spies	actor	mike myers	actor: mike myers
death to spies	actor	elizabeth hurley	actor: elizabeth hurley
betrayal in antara	actor	karna	actor: karna
act of war	actors	states	actors: states
saw ii: flesh & blood	actors	lindsey connor	actors: lindsey connor
saw ii: flesh & blood	actors	jimmy glover	actors: jimmy glover
saw ii: flesh & blood	actors	christina mills	actors: christina mills
act of war	actors	terrorist groups	actors: terrorist groups
act of war	actors	individuals	actors: individuals
pirates of the caribbean	actors	johnny depp	actors: johnny depp
007 legends	actors	sean connery	actors: sean connery
james bond	actors	roger moore	actors: roger moore
007 legends	actors	roger moore	actors: roger moore
american conquest	actors	european colonizers	actors: european colonizers
american conquest	actors	native american tribes	actors: native american tribes
american conquest	actors	american settlers	actors: american settlers
james bond	actors	daniel craig	actors: daniel craig
the saw ii: flesh & blood	actors	donnie wahlberg	actors: donnie wahlberg
the saw ii: flesh & blood	actors	emilie de ravin	actors: emilie de ravin
james bond	actors	sean connery	actors: sean connery
tron	actors	bruce boxleitner	actors: bruce boxleitner
pirates of the caribbean	actors	geoffrey rush	actors: geoffrey rush
x2: wolverine's revenge	actors	patrick stewart	actors: patrick stewart
x2: wolverine's revenge	actors	hugh jackman	actors: hugh jackman
pirates of the caribbean	actors	keira knightley	actors: keira knightley
pirates of the caribbean	actors	orlando bloom	actors: orlando bloom
007 legends	actors	pierce brosnan	actors: pierce brosnan
007 legends	actors	daniel craig	actors: daniel craig
tron	actors	jeff bridges	actors: jeff bridges
steins;gate	adaptation	light novel	adaptation: light novel
game of thrones	adaptation	movie adaptation	adaptation: movie adaptation
steins;gate	adaptation	video game	adaptation: video game
steins;gate	adaptation	manga	adaptation: manga
game of thrones	adaptation	book series	adaptation: book series
game of thrones	adaptation	video game	adaptation: video game
game of thrones	adaptation	film	adaptation: film
the lion king	adaptation	broadway musical	adaptation: broadway musical
the lion king	adaptation	disney movie	adaptation: disney movie
game of thrones	adaptation	tv series	adaptation: tv series
romance of the three kingdoms vii	adaptations	film	adaptations: film
metro 2033	adaptations	video game	adaptations: video game
metro 2033	adaptations	movie	adaptations: movie
the witcher	adaptations	netflix original series	adaptations: netflix original series
the witcher	adaptations	video game series	adaptations: video game series
the witcher	adaptations	tv series	adaptations: tv series
romance of the three kingdoms vii	adaptations	video game	adaptations: video game
romance of the three kingdoms vii	adaptations	novel	adaptations: novel
the witcher	adaptations	film	adaptations: film
steins;gate	adaptations	manga	adaptations: manga
romance of the three kingdoms vii	adaptations	video games	adaptations: video games
romance of the three kingdoms vii	adaptations	tv series	adaptations: tv series
romance of the three kingdoms vii	adaptations	movies	adaptations: movies
the hobbit	adaptations	book	adaptations: book
the hobbit	adaptations	movie	adaptations: movie
the hobbit	adaptations	board game	adaptations: board game
the hobbit	adaptations	video game	adaptations: video game
clannad	adaptations	anime series	adaptations: anime series
steins;gate	adaptations	anime	adaptations: anime
the witcher	adaptations	book series	adaptations: book series
clannad	adaptations	video game	adaptations: video game
romance of the three kingdoms vii	adaptations	plays	adaptations: plays
the witcher	adaptations	video game	adaptations: video game
steins;gate	adaptations	visual novel	adaptations: visual novel
clannad	adaptations	movie	adaptations: movie
asphalt	advantages	low cost	advantages: low cost
asphalt	advantages	smooth ride	advantages: smooth ride
asphalt	advantages	easy to maintain	advantages: easy to maintain
asphalt	advantages	long-lasting	advantages: long-lasting
asphalt	advantages	cost-effective	advantages: cost-effective
asphalt	advantages	easy to lay	advantages: easy to lay
asphalt	advantages	good traction	advantages: good traction
asphalt	advantages	high durability	advantages: high durability
asphalt	advantages	low maintenance	advantages: low maintenance
asphalt	advantages	easy to install	advantages: easy to install
asphalt	advantages	traffic-resistant	advantages: traffic-resistant
asphalt	advantages	durable	advantages: durable
asphalt	advantages	traffic resistance	advantages: traffic resistance
temple of elemental evil	adventuring challenges	riddles	adventuring challenges: riddles
temple of elemental evil	adventuring challenges	traps	adventuring challenges: traps
temple of elemental evil	adventuring challenges	monsters	adventuring challenges: monsters
temple of elemental evil	adventuring challenges	puzzles	adventuring challenges: puzzles
a.r.e.s. extinction agenda	affected areas	ecosystems	affected areas: ecosystems
a.r.e.s. extinction agenda	affected areas	polar regions	affected areas: polar regions
a.r.e.s. extinction agenda	affected areas	coastal cities	affected areas: coastal cities
metal drift	affected by	gravity	affected by: gravity
metal drift	affected by	water	affected by: water
metal drift	affected by	wind	affected by: wind
metal drift	affected by	human intervention	affected by: human intervention
shattered union	affected entities	african americans	affected entities: african americans
shattered union	affected entities	united states	affected entities: united states
shattered union	affected entities	southern states	affected entities: southern states
star wars: the clone wars – republic heroes	affiliation	jedi order	affiliation: jedi order
jedi academy	affiliation	jedi order	affiliation: jedi order
star wars: the clone wars – republic heroes	affiliation	republic	affiliation: republic
jedi academy	affiliation	galactic republic	affiliation: galactic republic
army men	age range	children	age range: children
saboteur ii: avenging angel	age range	12 and up	age range: 12 and up
little inferno	age range	6 and up	age range: 6 and up
army men	age range	adult collectors	age range: adult collectors
star wars: x-wing vs. tie fighter	aircraft	galactic empire	aircraft: galactic empire
the red baron	aircraft	fighter plane	aircraft: fighter plane
red baron	aircraft	fokker dr.i triplane	aircraft: fokker dr.i triplane
star wars: x-wing vs. tie fighter	aircraft	starfighter	aircraft: starfighter
red baron	aircraft	fokker dr.i	aircraft: fokker dr.i
red baron	aircraft	triplane	aircraft: triplane
star wars: x-wing vs. tie fighter	aircraft	rebel alliance	aircraft: rebel alliance
red baron	aircraft	triple-winged	aircraft: triple-winged
red baron	aircraft	fighter plane	aircraft: fighter plane
star wars: x-wing vs. tie fighter	aircraft	fighter	aircraft: fighter
the red baron	aircraft	triplane	aircraft: triplane
the red baron	aircraft	fokker dr.i	aircraft: fokker dr.i
star wars: x-wing vs. tie fighter	aircraft	x-wing	aircraft: x-wing
star wars: x-wing vs. tie fighter	aircraft	military	aircraft: military
star wars: x-wing vs. tie fighter	aircraft	spacecraft	aircraft: spacecraft
finnair	airline	finnish	airline: finnish
finnair	airline	low-cost	airline: low-cost
finnair	airline	long-haul	airline: long-haul
finnair	airline	europe	airline: europe
star wars galaxies	aliens	rebels	aliens: rebels
star wars galaxies	aliens	sith	aliens: sith
star wars galaxies	aliens	humans	aliens: humans
star wars: the clone wars – republic heroes	alignment	rebel	alignment: rebel
star wars: the clone wars – republic heroes	alignment	republic	alignment: republic
mata hari	allegations	involvement in world war i	allegations: involvement in world war i
mata hari	allegations	russian spy	allegations: russian spy
mata hari	allegations	german spy	allegations: german spy
mata hari	allegations	spying for germany	allegations: spying for germany
z	alphabet	uppercase	alphabet: uppercase
z	alphabet	letter	alphabet: letter
z	alphabet	26th letter	alphabet: 26th letter
z	alphabet	last letter	alphabet: last letter
z	alphabet	lowercase	alphabet: lowercase
the incredible hulk	alter ego	scientist	alter ego: scientist
the incredible hulk	alter ego	bruce banner	alter ego: bruce banner
killing floor	alternatives	vegan diet	alternatives: vegan diet
killing floor	alternatives	vegetarian diet	alternatives: vegetarian diet
frontlines: fuel of war	alternatives	alternative fuels	alternatives: alternative fuels
frontlines: fuel of war	alternatives	electricity	alternatives: electricity
frontlines: fuel of war	alternatives	renewable energy	alternatives: renewable energy
jedi academy	alumni	obi-wan kenobi	alumni: obi-wan kenobi
jedi academy	alumni	luke skywalker	alumni: luke skywalker
luxor 3	amenities	fitness center	amenities: fitness center
luxor 3	amenities	swimming pool	amenities: swimming pool
luxor 3	amenities	restaurant	amenities: restaurant
luxor 3	amenities	bar	amenities: bar
wings	anatomy	appendage	anatomy: appendage
wings	anatomy	appendages	anatomy: appendages
wings	anatomy	found on birds	anatomy: found on birds
wings	anatomy	bird's	anatomy: bird's
wings	anatomy	feathered	anatomy: feathered
wings	anatomy	used for flying	anatomy: used for flying
wings	anatomy	part of bird	anatomy: part of bird
wings	anatomy	feathers	anatomy: feathers
luxor	ancient city	capital of egypt	ancient city: capital of egypt
luxor	ancient city	west bank	ancient city: west bank
luxor	ancient city	capital of thebes	ancient city: capital of thebes
luxor	ancient city	temple of karnak	ancient city: temple of karnak
luxor	ancient city	temple of luxor	ancient city: temple of luxor
luxor	ancient city	valley of the kings	ancient city: valley of the kings
luxor	ancient city	temple of amun	ancient city: temple of amun
luxor	ancient city	thebes	ancient city: thebes
luxor	ancient city	ruins of ancient city	ancient city: ruins of ancient city
rise of the argonauts	ancient greek myth	quest for the golden fleece	ancient greek myth: quest for the golden fleece
rise of the argonauts	ancient greek myth	heroic journey	ancient greek myth: heroic journey
luxor	ancient history	pharaohs	ancient history: pharaohs
luxor	ancient history	ancient egyptian	ancient history: ancient egyptian
luxor	ancient history	mummies	ancient history: mummies
turkey	animal	meat source	animal: meat source
turkey	animal	bird	animal: bird
sheep, dog, wolf	animal	mammal	animal: mammal
sheep, dog, wolf	animal	herbivore	animal: herbivore
turkey	animal	large	animal: large
turkey	animal	poultry	animal: poultry
sheep, dog, wolf	animal	carnivore	animal: carnivore
turkey	animal	domesticated	animal: domesticated
wings	animal feature	bat	animal feature: bat
wings	animal feature	bird	animal feature: bird
wings	animal feature	insect	animal feature: insect
killing floor	animal treatment	humane	animal treatment: humane
killing floor	animal treatment	in humane	animal treatment: in humane
sheep, dog, wolf	animal type	carnivore	animal type: carnivore
sheep, dog, wolf	animal type	herbivore	animal type: herbivore
sheep, dog, wolf	animal type	mammal	animal type: mammal
sheep, dog, wolf	animals	carnivore	animals: carnivore
sheep, dog 'n' wolf	animals	wolf	animals: wolf
sheep, dog, wolf	animals	herbivore	animals: herbivore
sheep, dog, wolf	animals	mammal	animals: mammal
sheep, dog 'n' wolf	animals	mammal	animals: mammal
sheep, dog 'n' wolf	animals	herbivore	animals: herbivore
sheep, dog 'n' wolf	animals	dog	animals: dog
