concept	facet	property	facet_property
driving home for christmas	action	driving	action: driving
pump up the volume	action	turn a knob	action: turn a knob
being boiled	action	heating	action: heating
being boiled	action	processing	action: processing
the last night a d.j. saved my life	action	administered first aid	action: administered first aid
the last night a d.j. saved my life	action	called 911	action: called 911
the last night a d.j. saved my life	action	provided medical help	action: provided medical help
driving home for christmas	action	journey	action: journey
a groovy kind of love	actions	encouragement	actions: encouragement
love	actions	sacrifices	actions: sacrifices
love	actions	devotion	actions: devotion
a groovy kind of love	actions	commitment	actions: commitment
a groovy kind of love	actions	support	actions: support
love	actions	supporting	actions: supporting
love	actions	caring	actions: caring
love	actions	showing affection	actions: showing affection
love	actions	being devoted	actions: being devoted
love	actions	being generous	actions: being generous
love	actions	cherishing	actions: cherishing
a groovy kind of love	actions	protective	actions: protective
a groovy kind of love	actions	nurturing	actions: nurturing
love	actions	expressing affection	actions: expressing affection
love	actions	showing care	actions: showing care
love	actions	making sacrifices	actions: making sacrifices
a groovy kind of love	actions	encouraging	actions: encouraging
love	actions	acts of kindness	actions: acts of kindness
market square heroes	actions	assist	actions: assist
femme like you	actions	standing up for oneself	actions: standing up for oneself
femme like you	actions	being unapologetic	actions: being unapologetic
femme like you	actions	taking care of oneself	actions: taking care of oneself
crazy	actions	lashing out	actions: lashing out
love	actions	sharing	actions: sharing
love	actions	giving	actions: giving
crazy	actions	making irrational decisions	actions: making irrational decisions
crazy	actions	acting impulsively	actions: acting impulsively
wannabe	actions	copying others	actions: copying others
wannabe	actions	trying to fit in	actions: trying to fit in
crazy	actions	unusual	actions: unusual
the last night a d.j. saved my life	actions	provided aid	actions: provided aid
the last night a d.j. saved my life	actions	called for help	actions: called for help
wannabe	actions	seeking validation	actions: seeking validation
crazy	actions	inconsistent	actions: inconsistent
market square heroes	actions	aid	actions: aid
market square heroes	actions	rescuing	actions: rescuing
market square heroes	actions	helping	actions: helping
the last night a d.j. saved my life	actions	intervened	actions: intervened
young love	actions	texting	actions: texting
young love	actions	dating	actions: dating
market square heroes	actions	defending	actions: defending
young love	actions	gift-giving	actions: gift-giving
market square heroes	actions	provide help	actions: provide help
market square heroes	actions	protecting	actions: protecting
crazy	actions	chaotic	actions: chaotic
market square heroes	activities	trading	activities: trading
market square heroes	activities	selling	activities: selling
market square heroes	activities	buying	activities: buying
ganz wien	activities	food stalls	activities: food stalls
ganz wien	activities	concerts	activities: concerts
ganz wien	activities	performances	activities: performances
market square heroes	activities	bargaining	activities: bargaining
market square heroes	activity	trading	activity: trading
standing still	activity	waiting	activity: waiting
driving home for christmas	activity	visiting	activity: visiting
market square heroes	activity	selling	activity: selling
market square heroes	activity	bargaining	activity: bargaining
driving home for christmas	activity	traveling	activity: traveling
standing still	activity	passive	activity: passive
dance with you	activity	social	activity: social
standing still	activity	relaxation	activity: relaxation
standing still	activity	rest	activity: rest
dance with you	activity	romantic	activity: romantic
dance with you	activity	recreational	activity: recreational
breakdancing	activity	physical	activity: physical
standing still	activity	meditation	activity: meditation
driving home for christmas	activity	driving	activity: driving
breakdancing	activity	dancing	activity: dancing
driving home for christmas	activity	spending time with family	activity: spending time with family
breakdancing	activity	competitive	activity: competitive
dance with you	activity level	high	activity level: high
dance with you	activity level	medium	activity level: medium
standing still	activity level	low	activity level: low
standing still	activity level	minimal	activity level: minimal
dance with you	activity level	low	activity level: low
ganz wien	address	vienna	address: vienna
ganz wien	address	austria	address: austria
baker street	address	221b	address: 221b
ganz wien	address	rudolfskai	address: rudolfskai
supersonic	advantages	increased efficiency	advantages: increased efficiency
supersonic	advantages	faster travel	advantages: faster travel
supersonic	advantages	reduced travel time	advantages: reduced travel time
music sounds better with you	advertising campaign	famous	advertising campaign: famous
music sounds better with you	advertising campaign	successful	advertising campaign: successful
wannabe	advice	accept oneself	advice: accept oneself
wannabe	advice	develop own identity	advice: develop own identity
beautiful target	aesthetics	pleasing	aesthetics: pleasing
beautiful target	aesthetics	appealing	aesthetics: appealing
beautiful target	aesthetics	attractive	aesthetics: attractive
roll it gal	age range	6 and up	age range: 6 and up
supersonic	aircraft	fighter jets	aircraft: fighter jets
supersonic	aircraft	commercial	aircraft: commercial
supersonic	aircraft	sr-71	aircraft: sr-71
supersonic	aircraft	concorde	aircraft: concorde
supersonic	aircraft	x-15	aircraft: x-15
supersonic	aircraft	specifically designed	aircraft: specifically designed
supersonic	aircraft	military	aircraft: military
supersonic	aircraft	jet	aircraft: jet
supersonic	aircraft	experimental planes	aircraft: experimental planes
supersonic	aircraft	fighter	aircraft: fighter
supersonic	aircraft	military jets	aircraft: military jets
supersonic	aircraft	commercial airliners	aircraft: commercial airliners
supersonic	aircraft type	military	aircraft type: military
supersonic	aircraft type	experimental	aircraft type: experimental
supersonic	aircraft type	fighter	aircraft type: fighter
supersonic	aircraft type	jet	aircraft type: jet
the all things she said	airing	2008-2011	airing: 2008-2011
the all things she said	airing	mtv	airing: mtv
oh carolina	album	the generous mr. love	album: the generous mr. love
oh carolina	album	welcome to the dry land	album: welcome to the dry land
pump up the volume	album	punk rock anthems	album: punk rock anthems
the bartman	album	dookie	album: dookie
pump up the volume	album	animal boy	album: animal boy
wait and bleed	album	the number of the beast	album: the number of the beast
wait and bleed	album	the strange case of...	album: the strange case of...
pump up the volume	album	ramones	album: ramones
last night a d.j. saved my life	album	the rhythm of the heat	album: the rhythm of the heat
give peace a chance	album	the beatles	album: the beatles
give peace a chance	album	the white album	album: the white album
in the air tonight	album	hello, i must be going!	album: hello, i must be going!
wait and bleed	album	constellations	album: constellations
wait and bleed	album	the end of heartache	album: the end of heartache
wait and bleed	album	ascendancy	album: ascendancy
wait and bleed	album	white pony	album: white pony
pump up the volume	album	depeche mode's sixth studio album	album: depeche mode's sixth studio album
last night a d.j. saved my life	album	jasper, texas	album: jasper, texas
pon de replay	album	music of the sun	album: music of the sun
working my way back to you	album	music collection	album: music collection
working my way back to you	album	album	album: album
working my way back to you	album	fore!	album: fore!
pump up the volume	album	music for the masses	album: music for the masses
pump up the volume	album	the first of the last of the english gentleman	album: the first of the last of the english gentleman
pump up the volume	album	pretenders	album: pretenders
pump up the volume	album	introducing the happy mix	album: introducing the happy mix
you really got me	album	greatest hits	album: greatest hits
anarchy in the uk	album	the clash	album: the clash
jar of hearts	album	compilation	album: compilation
wait and bleed	album	the crusade	album: the crusade
fight for this love	album	all rise	album: all rise
break on through	album	first album	album: first album
break on through	album	the doors	album: the doors
give peace a chance	album	anthology 1	album: anthology 1
give peace a chance	album	1969	album: 1969
in the air tonight	album	sailing	album: sailing
in the air tonight	album	rock album	album: rock album
fight for this love	album	debut album	album: debut album
give peace a chance	album	unfinished music no. 1	album: unfinished music no. 1
brown eyed girl	album	feelings	album: feelings
brown eyed girl	album	after me the flood	album: after me the flood
you really got me	album	debut album	album: debut album
you really got me	album	the kink kontroversy	album: the kink kontroversy
you really got me	album	kink kontroversy	album: kink kontroversy
pon de replay	album	rihanna's debut album	album: rihanna's debut album
the bartman	album	the simpsons sing the blues	album: the simpsons sing the blues
give peace a chance	album	live peace in toronto 1969	album: live peace in toronto 1969
jar of hearts	album	a heroic act	album: a heroic act
jar of hearts	album	collection	album: collection
brown eyed girl	album	van halen ii	album: van halen ii
kernkraft 400	album	before the storm	album: before the storm
all that she wants	album	whitney houston	album: whitney houston
break on through	album	self-titled debut album	album: self-titled debut album
jar of hearts	album	my kind of girl	album: my kind of girl
give peace a chance	album	plastic ono band	album: plastic ono band
anarchy in the u.k.	album	the clash	album: the clash
jar of hearts	album	music box	album: music box
all that she wants	album	debut album	album: debut album
give peace a chance	album	live in new york city	album: live in new york city
give peace a chance	album	anthology 2	album: anthology 2
anarchy in the uk	album	never mind the bollocks, here's the sex pistols	album: never mind the bollocks, here's the sex pistols
jar of hearts	album	lovestrong	album: lovestrong
jar of hearts	album	this is me... then	album: this is me... then
wait and bleed	album	white ladder	album: white ladder
kernkraft 400	album	world of motion	album: world of motion
the bartman	album	breakthrough album	album: breakthrough album
brown eyed girl	album	astral weeks	album: astral weeks
brown eyed girl	album	blowin' your mind!	album: blowin' your mind!
give peace a chance	album	please please me	album: please please me
working my way back to you	album	popular album	album: popular album
you really got me	album	kinksize session ep	album: kinksize session ep
you really got me	album	kinksize session	album: kinksize session
wait and bleed	album	wait and bleed	album: wait and bleed
wait and bleed	album	the downward spiral	album: the downward spiral
in the air tonight	album	face value	album: face value
fight for this love	album	in the lonely hour	album: in the lonely hour
fight for this love	album	i cry when you go	album: i cry when you go
all that she wants	album	soundtrack	album: soundtrack
all that she wants	album	the bodyguard	album: the bodyguard
give peace a chance	album	white album	album: white album
swagga jagger	album	tattoo you	album: tattoo you
jar of hearts	album	this is me... then.	album: this is me... then.
working my way back to you	album	1983 release	album: 1983 release
swagga jagger	album	some girls	album: some girls
working my way back to you	album	1986 release	album: 1986 release
break on through	album	the doors (1967 album)	album: the doors (1967 album)
in the air tonight	album	debut album	album: debut album
wait and bleed	album	that's the spirit	album: that's the spirit
working my way back to you	album	sports	album: sports
wait and bleed	album	as daylight dies	album: as daylight dies
wait and bleed	album	shadows are security	album: shadows are security
hey oh	album	by the way	album: by the way
hey oh	album	californication	album: californication
wait and bleed	album	the stage	album: the stage
oh carolina	album	after the gold rush	album: after the gold rush
working my way back to you	album	compilation album	album: compilation album
in the air tonight	album	1981 release	album: 1981 release
wait and bleed	album	still searching	album: still searching
wait and bleed	album	scream aim fire	album: scream aim fire
last night a d.j. saved my life	album	automatic for the people	album: automatic for the people
the bartman	album	weird al's 11th studio album	album: weird al's 11th studio album
oh carolina	album	1970 release	album: 1970 release
oh carolina	album	classic album	album: classic album
in the air tonight	album	1981 album	album: 1981 album
the bartman	album	dare to be stupid	album: dare to be stupid
wait and bleed	album	bleed american	album: bleed american
break on through	album context	counterculture era	album context: counterculture era
break on through	album context	1967 music	album context: 1967 music
break on through	album context	the doors album	album context: the doors album
pump up the volume	album title	pump up the volume	album title: pump up the volume
market square heroes	antagonists	evil sorcerer	antagonists: evil sorcerer
market square heroes	antagonists	dark lord	antagonists: dark lord
market square heroes	antagonists	treacherous knight	antagonists: treacherous knight
tomorrow	anticipation	expecting	anticipation: expecting
tomorrow	anticipation	anxiety	anticipation: anxiety
tomorrow	anticipation	hoping	anticipation: hoping
tomorrow	anticipation	plans	anticipation: plans
tomorrow	anticipation	expected events	anticipation: expected events
tomorrow	anticipation	expected	anticipation: expected
tomorrow	anticipation	planned	anticipation: planned
tomorrow	anticipation	expectations	anticipation: expectations
tomorrow	anticipation	excitement	anticipation: excitement
tomorrow	anticipation	fear	anticipation: fear
tomorrow	anticipation	hope	anticipation: hope
tomorrow	anticipation	looking forward	anticipation: looking forward
tomorrow	anticipation	expectation	anticipation: expectation
daylight in eyes	appearance	dazzling	appearance: dazzling
black	appearance	shadowy	appearance: shadowy
black	appearance	absorbs light	appearance: absorbs light
femme like you	appearance	feminine	appearance: feminine
market square heroes	appearance	strong physique	appearance: strong physique
market square heroes	appearance	heroic attire	appearance: heroic attire
black	appearance	unlit	appearance: unlit
black	appearance	shadow	appearance: shadow
femme like you	appearance	attractive	appearance: attractive
femme like you	appearance	beautiful	appearance: beautiful
femme like you	appearance	curvy	appearance: curvy
beautiful target	appearance	eye-catching	appearance: eye-catching
beautiful target	appearance	aesthetically pleasing	appearance: aesthetically pleasing
market square heroes	appearance	determined look	appearance: determined look
daylight in eyes	appearance	glowing	appearance: glowing
daylight in eyes	appearance	shining	appearance: shining
daylight in eyes	appearance	radiant	appearance: radiant
daylight in eyes	appearance	shine	appearance: shine
fire	appearance	flame	appearance: flame
beautiful target	appearance	pleasing to the eye	appearance: pleasing to the eye
beautiful target	appearance	appealing	appearance: appealing
black	appearance	absence of hue	appearance: absence of hue
daylight in eyes	appearance	bright	appearance: bright
daylight in eyes	appearance	clear	appearance: clear
daylight in eyes	appearance	sparkling	appearance: sparkling
tom's diner	appearance	unique	appearance: unique
tom's diner	appearance	quirky	appearance: quirky
daylight in your eyes	appearance	golden	appearance: golden
daylight in your eyes	appearance	warm	appearance: warm
tom's diner	appearance	small	appearance: small
black	appearance	dark shade	appearance: dark shade
black	appearance	absence of light	appearance: absence of light
daylight in your eyes	appearance	bright	appearance: bright
black	appearance	absence of color	appearance: absence of color
black	appearance	darkness	appearance: darkness
black	appearance	absent of light	appearance: absent of light
daylight in eyes	appearance	glare	appearance: glare
black	appearance	no color	appearance: no color
beautiful target	appearance	lovely	appearance: lovely
black	appearance	opaque	appearance: opaque
beautiful target	appearance	pleasing	appearance: pleasing
beautiful target	appearance	alluring	appearance: alluring
popcorn	appearance	white	appearance: white
popcorn	appearance	fluffy	appearance: fluffy
beautiful target	appearance	attractive	appearance: attractive
fire	appearance	heat	appearance: heat
fire	appearance	light	appearance: light
tom's diner	appearance	cozy	appearance: cozy
black	appearance	dark	appearance: dark
daylight in your eyes	appearance	shining	appearance: shining
black	appearance	dark color	appearance: dark color
tom's diner	appearance	iconic	appearance: iconic
drip drop	appearance	colorless	appearance: colorless
drip drop	appearance	clear	appearance: clear
tom's diner	appearance	quaint	appearance: quaint
tom's diner	appearance	retro	appearance: retro
fire	appearance	glow	appearance: glow
daylight in your eyes	appearance	glowing	appearance: glowing
black	appearance	dark tone	appearance: dark tone
supersonic	application	long-distance travel	application: long-distance travel
supersonic	application	reconnaissance	application: reconnaissance
supersonic	application	military	application: military
supersonic	application	space exploration	application: space exploration
supersonic	applications	military use	applications: military use
supersonic	applications	space exploration	applications: space exploration
supersonic	applications	high-speed transportation	applications: high-speed transportation
supersonic	applications	military	applications: military
supersonic	applications	commercial transportation	applications: commercial transportation
longview	applications	goal setting	applications: goal setting
longview	applications	investment strategy	applications: investment strategy
longview	applications	business planning	applications: business planning
tom's diner	architectural style	retro	architectural style: retro
tom's diner	architectural style	fifties	architectural style: fifties
ganz wien	architecture	art nouveau	architecture: art nouveau
tom's diner	architecture	retro decor	architecture: retro decor
ganz wien	architecture	baroque	architecture: baroque
tom's diner	architecture	unique neon sign	architecture: unique neon sign
ganz wien	architecture	historicist	architecture: historicist
oh carolina	artist	chuck berry	artist: chuck berry
pump up the volume	artist	m|a|r|r$	artist: m|a|r|r$
the bartman	artist	weezer	artist: weezer
pump up the volume	artist	ramones	artist: ramones
all that she wants	artist	tlc	artist: tlc
pump up the volume	artist	dee dee ramone	artist: dee dee ramone
fight for this love	artist	british singer	artist: british singer
jar of hearts	artist	songwriter	artist: songwriter
jar of hearts	artist	musician	artist: musician
last night a d.j. saved my life	artist	stewart copeland	artist: stewart copeland
pump up the volume	artist	m|a|r|r|s	artist: m|a|r|r|s
pump up the volume	artist	new wave	artist: new wave
pump up the volume	artist	80s	artist: 80s
break on through	artist	the doors	artist: the doors
working my way back to you	artist	huey lewis and the news	artist: huey lewis and the news
working my way back to you	artist	band	artist: band
working my way back to you	artist	musical group	artist: musical group
pump up the volume	artist	british	artist: british
the bartman	artist	punk rock band	artist: punk rock band
last night a d.j. saved my life	artist	stevie wonder	artist: stevie wonder
kernkraft 400	artist	snap!	artist: snap!
jar of hearts	artist	chris de burgh	artist: chris de burgh
pon de replay	artist	rihanna	artist: rihanna
all that she wants	artist	girl group	artist: girl group
wait and bleed	artist	trivium	artist: trivium
the all-new everything she said	artist	louise post	artist: louise post
the all-new everything she said	artist	veruca salt	artist: veruca salt
oh carolina	artist	neil young	artist: neil young
jar of hearts	artist	mariah carey	artist: mariah carey
jar of hearts	artist	jennifer lopez	artist: jennifer lopez
jar of hearts	artist	christina aguilera	artist: christina aguilera
oh carolina	artist	legendary musician	artist: legendary musician
brown eyed girl	artist	the chieftains	artist: the chieftains
oh carolina	artist	earl scruggs	artist: earl scruggs
oh carolina	artist	bill monroe	artist: bill monroe
kernkraft 400	artist	armin van buuren	artist: armin van buuren
all that she wants	artist	the winner's circle	artist: the winner's circle
wait and bleed	artist	august burns red	artist: august burns red
i wan'na be like you	artist	noah's ark	artist: noah's ark
i wan'na be like you	artist	band	artist: band
jar of hearts	artist	pink	artist: pink
all that she wants	artist	legendary singer	artist: legendary singer
all that she wants	artist	whitney houston	artist: whitney houston
wait and bleed	artist	killswitch engage	artist: killswitch engage
jar of hearts	artist	lady gaga	artist: lady gaga
the bartman	artist	the simpsons	artist: the simpsons
the bartman	artist	green day	artist: green day
anarchy in the uk	artist	the clash	artist: the clash
anarchy in the uk	artist	joe strummer	artist: joe strummer
anarchy in the uk	artist	paul simonon	artist: paul simonon
wait and bleed	artist	halestorm	artist: halestorm
wait and bleed	artist	iron maiden	artist: iron maiden
wait and bleed	artist	tool	artist: tool
swagga jagger	artist	rolling stones	artist: rolling stones
you raise me up	artist	secret garden	artist: secret garden
i wan'na be like you	artist	billy corgan	artist: billy corgan
do the bartman	artist	bart simpson	artist: bart simpson
verdammt, ich lieb' dich	artist	nena	artist: nena
verdammt, ich lieb' dich	artist	1980s musician	artist: 1980s musician
fight for this love	artist	pop icon	artist: pop icon
do the bartman	artist	the bartman	artist: the bartman
i wanna be like you	artist	darren hayes	artist: darren hayes
in the air tonight	artist	genesis	artist: genesis
kernkraft 400	artist	kernkraft 400	artist: kernkraft 400
kernkraft 400	artist	pain	artist: pain
kernkraft 400	artist	darren styles	artist: darren styles
pon de replay	artist	barbadian singer	artist: barbadian singer
brown eyed girl	artist	them	artist: them
brown eyed girl	artist	van morrison	artist: van morrison
all that she wants	artist	nina persson	artist: nina persson
all that she wants	artist	the cardigans	artist: the cardigans
fight for this love	artist	jess glynne	artist: jess glynne
verdammt, ich lieb' dich	artist	german band	artist: german band
verdammt, ich lieb' dich	artist	rammstein	artist: rammstein
fight for this love	artist	sam smith	artist: sam smith
i wanna be like you	artist	savage garden	artist: savage garden
fight for this love	artist	peter andre	artist: peter andre
you raise me up	artist	westlife	artist: westlife
fight for this love	artist	pop duo	artist: pop duo
fight for this love	artist	fiona	artist: fiona
fight for this love	artist	peter andré	artist: peter andré
wait and bleed	artist	rage against the machine	artist: rage against the machine
wait and bleed	artist	radiohead	artist: radiohead
in the air tonight	artist	phil collins	artist: phil collins
swagga jagger	artist	mick jagger	artist: mick jagger
swingin' blue jean	artist	the rolling stones	artist: the rolling stones
all that she wants	artist	swedish pop group	artist: swedish pop group
music sounds better with you	artist	mary j blige	artist: mary j blige
oh carolina	artist	mercyme	artist: mercyme
music sounds better with you	artist	jennifer hudson	artist: jennifer hudson
all that she wants	artist	ace of base	artist: ace of base
hey oh	artist	anthony kiedis	artist: anthony kiedis
working my way back to you	artist	rock band	artist: rock band
working my way back to you	artist	1980s	artist: 1980s
working my way back to you	artist	pop band	artist: pop band
you really got me	artist	ray davies	artist: ray davies
hey oh	artist	red hot chili peppers	artist: red hot chili peppers
the all-new everything she said	artist	steve warren	artist: steve warren
all that she wants	artist	i will always love you	artist: i will always love you
fight for this love	artist	westlife	artist: westlife
you really got me	artist	the kinks	artist: the kinks
i wan'na be like you	artist	goo goo dolls	artist: goo goo dolls
music sounds better with you	artist	usher	artist: usher
fight for this love	artist	irish boyband	artist: irish boyband
you raise me up	artist	josh groban	artist: josh groban
swingin' blue jean	artist	mick jagger	artist: mick jagger
jar of hearts	artist	britney spears	artist: britney spears
jar of hearts	artist	kevin rudolf	artist: kevin rudolf
break on through	artist	the doors band	artist: the doors band
dur dur d'être bébé!	artist	gérard lenorman	artist: gérard lenorman
fight for this love	artist	blue	artist: blue
give peace a chance	artist	john lennon	artist: john lennon
rapper's delight	artist	the sugarhill gang	artist: the sugarhill gang
pump up the volume	artist	m.a.r.r.s.	artist: m.a.r.r.s.
dur dur d'être bébé!	artist	gigi	artist: gigi
dur dur d'être bébé!	artist	french singer	artist: french singer
rapper's delight	artist	big bank hank	artist: big bank hank
jar of hearts	artist	fontaines d.c.	artist: fontaines d.c.
jar of hearts	artist	christina perri	artist: christina perri
oh carolina	artist	e street band	artist: e street band
give peace a chance	artist	yoko ono	artist: yoko ono
music sounds better with you	artist	female vocalist	artist: female vocalist
music sounds better with you	artist	male vocalist	artist: male vocalist
rapper's delight	artist	sugarhill gang	artist: sugarhill gang
fight for this love	artist	antony costa	artist: antony costa
give peace a chance	artist	the beatles	artist: the beatles
break on through	artist	jim morrison	artist: jim morrison
brown eyed girl	artist	van halen	artist: van halen
dur dur d'être bébé!	artist	l'algérino	artist: l'algérino
all that she wants	artist	swedish band	artist: swedish band
give peace a chance	artist	the plastic ono band	artist: the plastic ono band
pon de replay	artist	debut single	artist: debut single
pon de replay	artist	sean paul	artist: sean paul
all that she wants	artist	song of the year	artist: song of the year
oh carolina	artist	bruce springsteen	artist: bruce springsteen
fight for this love	artist	simon webbe	artist: simon webbe
the all-new everything she said	artist	nicole fiorentino	artist: nicole fiorentino
oh carolina	artist	singer-songwriter	artist: singer-songwriter
oh carolina	artist	neil diamond	artist: neil diamond
pon de replay	artist	bounty killer	artist: bounty killer
all that she wants	artist	taylor swift	artist: taylor swift
kernkraft 400	artist	darude	artist: darude
all that she wants	artist	ascap	artist: ascap
music sounds better with you	artist	soul singer	artist: soul singer
we are the world	artist involvement	usa for africa	artist involvement: usa for africa
we are the world	artist involvement	many famous artists	artist involvement: many famous artists
music sounds better with you	artist/performer	mariah carey	artist/performer: mariah carey
music sounds better with you	artist/performer	adele	artist/performer: adele
music sounds better with you	artist/performer	john legend	artist/performer: john legend
wordy rappinghood	artistic expression	vocal	artistic expression: vocal
wordy rappinghood	artistic expression	lyrical	artistic expression: lyrical
wordy rappinghood	artistic expression	musical	artistic expression: musical
wordy rappinghood	artistic movement	golden age of hip-hop	artistic movement: golden age of hip-hop
wordy rappinghood	artistic style	rap	artistic style: rap
wordy rappinghood	artistic style	hip-hop	artistic style: hip-hop
wordy rappinghood	artistic style	lyrical flow	artistic style: lyrical flow
wordy rappinghood	artistic style	lyrical	artistic style: lyrical
wordy rappinghood	artistic style	vocal delivery	artistic style: vocal delivery
we are the world	artists	superstar musicians	artists: superstar musicians
we are the world	artists	stevie wonder	artists: stevie wonder
we are the world	artists	paul simon	artists: paul simon
we are the world	artists	dan aykroyd	artists: dan aykroyd
we are the world	artists	terry bradshaw	artists: terry bradshaw
we are the world	artists	kim carnes	artists: kim carnes
we are the world	artists	kim wilde	artists: kim wilde
wordy rappinghood	artists	mf doom	artists: mf doom
wordy rappinghood	artists	dj shadow	artists: dj shadow
wordy rappinghood	artists	grandmaster flash	artists: grandmaster flash
we are the world	artists	patti labelle	artists: patti labelle
wordy rappinghood	artists	de la soul	artists: de la soul
wordy rappinghood	artists	krs one	artists: krs one
you really got me	artists	the drifters	artists: the drifters
you really got me	artists	the platters	artists: the platters
we are the world	artists	bruce springsteen	artists: bruce springsteen
we are the world	artists	huey lewis	artists: huey lewis
we are the world	artists	bob geldof	artists: bob geldof
we are the world	artists	sting	artists: sting
oh carolina	artists	brad nowell	artists: brad nowell
give peace a chance	artists	john lennon	artists: john lennon
wordy rappinghood	artists	black star	artists: black star
wordy rappinghood	artists	a tribe called quest	artists: a tribe called quest
we are the world	artists	diana ross	artists: diana ross
we are the world	artists	the boys choir of harlem	artists: the boys choir of harlem
we are the world	artists	cyndi lauper	artists: cyndi lauper
we are the world	artists	bob dylan	artists: bob dylan
we are the world	artists	billy joel	artists: billy joel
we are the world	artists	flea	artists: flea
we are the world	artists	tina turner	artists: tina turner
oh carolina	artists	lynard skynard	artists: lynard skynard
we are the world	artists	harry belafonte	artists: harry belafonte
we are the world	artists	latoya jackson	artists: latoya jackson
wordy rappinghood	artists	the furious five	artists: the furious five
wordy rappinghood	artists	the cold crush brothers	artists: the cold crush brothers
wordy rappinghood	artists	grandmaster caz	artists: grandmaster caz
we are the world	artists	al shener	artists: al shener
in the air tonight	artists	phil collins	artists: phil collins
in the air tonight	artists	genesis	artists: genesis
dur dur d'être bébé	artists	felix gray	artists: felix gray
oh carolina	artists	sublime	artists: sublime
we are the world	artists	lionel richie	artists: lionel richie
give peace a chance	artists	yoko ono	artists: yoko ono
we are the world	artists	kenny rogers	artists: kenny rogers
give peace a chance	artists	the plastic ono band	artists: the plastic ono band
we are the world	artists	ray charles	artists: ray charles
we are the world	artists	dionne warwick	artists: dionne warwick
we are the world	artists	michael jackson	artists: michael jackson
we are the world	artists	james ingram	artists: james ingram
wordy rappinghood	artists associated	run-dmc	artists associated: run-dmc
wordy rappinghood	artists associated	a tribe called quest	artists associated: a tribe called quest
wordy rappinghood	artists associated with	q-tip	artists associated with: q-tip
wordy rappinghood	artists associated with	black thought	artists associated with: black thought
wordy rappinghood	artists associated with	del tha funkee homosapien	artists associated with: del tha funkee homosapien
wordy rappinghood	artists associated with	the roots	artists associated with: the roots
wordy rappinghood	artists associated with	black star	artists associated with: black star
wordy rappinghood	artists associated with	a tribe called quest	artists associated with: a tribe called quest
we are the world	artists involved	usa for africa	artists involved: usa for africa
we are the world	artists involved	michael jackson	artists involved: michael jackson
