concept	facet	property	facet_property
archlord	background	politics	background: politics
archlord	background	military	background: military
archlord	background	mythological	background: mythological
fortnite	battle pass	exclusive rewards	battle pass: exclusive rewards
fortnite	battle pass	seasonal updates	battle pass: seasonal updates
knight	behavior	loyal	behavior: loyal
knight	behavior	honor-bound	behavior: honor-bound
aion	behavior	participates in electromagnetic interactions	behavior: participates in electromagnetic interactions
aion	behavior	does not participate in strong or weak nuclear interactions	behavior: does not participate in strong or weak nuclear interactions
little fighter	behaviors	struggling	behaviors: struggling
little fighter	behaviors	fighting	behaviors: fighting
little fighter	behaviors	persevering	behaviors: persevering
archlord	behaviour	brave	behaviour: brave
archlord	behaviour	authoritative	behaviour: authoritative
archlord	behaviour	wise	behaviour: wise
minecraft	biomes	forest	biomes: forest
minecraft	biomes	desert	biomes: desert
minecraft	biomes	ocean	biomes: ocean
minecraft	biomes	mountain	biomes: mountain
minecraft	block types	grass	block types: grass
minecraft	block types	dirt	block types: dirt
minecraft	block types	metal	block types: metal
minecraft	block types	wood	block types: wood
minecraft	block types	stone	block types: stone
minecraft	block types	water	block types: water
four-story	building type	residential building	building type: residential building
four-story	building type	commercial	building type: commercial
four-story	building type	office	building type: office
four-story	building type	residential	building type: residential
world of warcraft	business model	subscription-based	business model: subscription-based
eve online	business model	in-game purchases	business model: in-game purchases
world of warcraft	business model	microtransactions	business model: microtransactions
age of conan	business model	subscription-based	business model: subscription-based
age of conan	business model	free-to-play	business model: free-to-play
knight online	business model	free-to-play	business model: free-to-play
knight online	business model	microtransactions	business model: microtransactions
eve online	business model	free-to-play	business model: free-to-play
eve online	business model	free-to-play with in-game purchases	business model: free-to-play with in-game purchases
world of warcraft	business model	free-to-play	business model: free-to-play
eve online	business model	subscription-based	business model: subscription-based
little fighter	category	fighter	category: fighter
little fighter	category	boxer	category: boxer
archlord	category	gaming	category: gaming
banana	category	healthy snack	category: healthy snack
banana	category	fruit	category: fruit
little fighter	category	person	category: person
aion	category	element	category: element
tera	category	mountain	category: mountain
archlord	category	online multiplayer	category: online multiplayer
banana peel	category	biodegradable	category: biodegradable
banana peel	category	plant part	category: plant part
tera	category	landform	category: landform
aion	category	chemical symbol	category: chemical symbol
banana peel	category	waste	category: waste
banana	category	food	category: food
aion	category	natural phenomenon	category: natural phenomenon
aion	category	weather	category: weather
archlord	category	warrior	category: warrior
archlord	category	leader	category: leader
archlord	category	character	category: character
aion	category	atmospheric phenomenon	category: atmospheric phenomenon
aion	category	environmental issue	category: environmental issue
aion	category	atmospheric gas	category: atmospheric gas
getamped	cause	mental stress	cause: mental stress
getamped	cause	physical activity	cause: physical activity
getamped	cause	emotional burden	cause: emotional burden
getamped	cause	stress	cause: stress
getamped	cause	traumatic event	cause: traumatic event
getamped	cause	stressful situation	cause: stressful situation
getamped	cause	lack of sleep	cause: lack of sleep
aion	causes	solar winds	causes: solar winds
state of decay	causes	heat	causes: heat
state of decay	causes	moisture	causes: moisture
aion	causes	aurorae	causes: aurorae
state of decay	causes	microbial action	causes: microbial action
state of decay	causes	enzymes	causes: enzymes
state of decay	causes	oxidation	causes: oxidation
state of decay	causes	bacteria	causes: bacteria
state of decay	causes	microbial activity	causes: microbial activity
state of decay	causes	fungi	causes: fungi
state of decay	causes	microorganisms	causes: microorganisms
aion	causes	geomagnetic storms	causes: geomagnetic storms
state of decay	causes	time	causes: time
state of decay	causes	enzymatic activity	causes: enzymatic activity
state of decay	causes	water content	causes: water content
getamped	causes	mental stress	causes: mental stress
state of decay	causes	chemical reactions	causes: chemical reactions
getamped	causes	physical activity	causes: physical activity
getamped	causes	lack of sleep	causes: lack of sleep
state of decay	causes	environment	causes: environment
state of decay	causes	oxygen	causes: oxygen
state of decay	causes	water presence	causes: water presence
state of decay	causes	oxygen exposure	causes: oxygen exposure
league of legends	champions	different roles	champions: different roles
league of legends	champions	over 150 characters	champions: over 150 characters
league of legends	champions	unique abilities	champions: unique abilities
little fighter	character	main protagonist	character: main protagonist
little fighter	character	young boy	character: young boy
little fighter	character	japanese anime character	character: japanese anime character
team fortress 2	character classes	sniper	character classes: sniper
dc universe online	character classes	hero	character classes: hero
dc universe online	character classes	agent	character classes: agent
team fortress 2	character classes	soldier	character classes: soldier
dc universe online	character classes	villain	character classes: villain
team fortress 2	character classes	demoman	character classes: demoman
team fortress 2	character classes	engi	character classes: engi
team fortress 2	character classes	pyro	character classes: pyro
team fortress 2	character classes	heavy	character classes: heavy
team fortress 2	character classes	medic	character classes: medic
team fortress 2	character classes	scout	character classes: scout
team fortress 2	character classes	spy	character classes: spy
guild wars 2	character customization	wide range of skills and traits	character customization: wide range of skills and traits
guild wars 2	character customization	ability to customize characters	character customization: ability to customize characters
archlord	character type	warrior	character type: warrior
archlord	character type	hero	character type: hero
archlord	character type	strong leader	character type: strong leader
archlord	character type	powerful ruler	character type: powerful ruler
archlord	character type	high-ranking character	character type: high-ranking character
archlord	characteristic	powerful	characteristic: powerful
terra	characteristic	variable	characteristic: variable
terra	characteristic	dynamic	characteristic: dynamic
archlord	characteristic	authoritative	characteristic: authoritative
terra	characteristic	changeable	characteristic: changeable
little fighter	characteristics	aggressive	characteristics: aggressive
heroes of newerth	characteristics	strengths and weaknesses	characteristics: strengths and weaknesses
little fighter	characteristics	resilient	characteristics: resilient
heroes of newerth	characteristics	unique abilities	characteristics: unique abilities
heroes of newerth	characteristics	upgradable	characteristics: upgradable
heroes of newerth	characteristics	strengths	characteristics: strengths
rappelz	characteristics	large open world	characteristics: large open world
archlord	characteristics	authoritative	characteristics: authoritative
heroes of newerth	characteristics	weaknesses	characteristics: weaknesses
rappelz	characteristics	complex combat system	characteristics: complex combat system
little fighter	characteristics	maneuverable	characteristics: maneuverable
little fighter	characteristics	determined	characteristics: determined
little fighter	characteristics	agile	characteristics: agile
archlord	characteristics	strong leader	characteristics: strong leader
heroes of newerth	characteristics	upgradeable	characteristics: upgradeable
archlord	characteristics	highly skilled	characteristics: highly skilled
little fighter	characteristics	small	characteristics: small
bad piggies	characteristics	features cartoon-style pigs	characteristics: features cartoon-style pigs
rappelz	characteristics	dynamic events	characteristics: dynamic events
little fighter	characteristics	fast	characteristics: fast
bad piggies	characteristics	has levels with obstacles	characteristics: has levels with obstacles
bad piggies	characteristics	has power-ups	characteristics: has power-ups
archlord	characteristics	influential	characteristics: influential
archlord	characteristics	powerful	characteristics: powerful
aion	characteristics	translucent	characteristics: translucent
world of warcraft	characteristics	real-time combat	characteristics: real-time combat
champions of regnum	characteristics	physical	characteristics: physical
little fighter	characteristics	brave	characteristics: brave
little fighter	characteristics	strong	characteristics: strong
perfect world	characteristics	fair	characteristics: fair
perfect world	characteristics	equal	characteristics: equal
tribe ascend	characteristics	persistent world	characteristics: persistent world
champions of regnum	characteristics	strong	characteristics: strong
perfect world	characteristics	just	characteristics: just
perfect world	characteristics	harmonious	characteristics: harmonious
perfect world	characteristics	peaceful	characteristics: peaceful
state of decay	characteristics	unpleasant odor	characteristics: unpleasant odor
state of decay	characteristics	softening of texture	characteristics: softening of texture
rappelz	characteristics	pvp combat	characteristics: pvp combat
9dragons	characteristics	high-fantasy	characteristics: high-fantasy
rappelz	characteristics	questing system	characteristics: questing system
state of decay	characteristics	softening	characteristics: softening
state of decay	characteristics	discoloration	characteristics: discoloration
state of decay	characteristics	odor	characteristics: odor
state of decay	characteristics	putrefaction	characteristics: putrefaction
state of decay	characteristics	decomposition	characteristics: decomposition
state of decay	characteristics	disintegration	characteristics: disintegration
knight online	characteristics	character customization	characteristics: character customization
knight online	characteristics	skill-based combat	characteristics: skill-based combat
world of warcraft	characteristics	character customization	characteristics: character customization
aion	characteristics	temperature decreases with altitude	characteristics: temperature decreases with altitude
aion	characteristics	transparent	characteristics: transparent
aion	characteristics	thin	characteristics: thin
archlord	characteristics	dominant	characteristics: dominant
rappelz	characteristics	character customization	characteristics: character customization
9dragons	characteristics	action-packed	characteristics: action-packed
champions of regnum	characteristics	magical	characteristics: magical
tribe ascend	characteristics	player vs player combat	characteristics: player vs player combat
the idolm@ster cinderella girls	characteristics	school life	characteristics: school life
archlord	characteristics	wise	characteristics: wise
archlord	characteristics	strong	characteristics: strong
9dragons	characteristics	character customization	characteristics: character customization
world of warcraft	characteristics	expansion packs	characteristics: expansion packs
perfect world	characteristics	equitable	characteristics: equitable
the idolm@ster cinderella girls	characteristics	music performance	characteristics: music performance
aion	characteristics	electrically charged	characteristics: electrically charged
league of legends	characteristics	competitive	characteristics: competitive
grand theft auto: chinatown wars	characteristics	top-down perspective	characteristics: top-down perspective
grand theft auto: chinatown wars	characteristics	touchscreen controls	characteristics: touchscreen controls
archlord	characteristics	courageous	characteristics: courageous
aion	characteristics	visible only at high altitudes	characteristics: visible only at high altitudes
league of legends	characteristics	fast-paced	characteristics: fast-paced
aion	characteristics	atmospheric	characteristics: atmospheric
the idolm@ster cinderella girls	characteristics	idol training	characteristics: idol training
bad piggies	characters	pigs	characters: pigs
league of legends	characters	champions	characters: champions
clone wars adventures	characters	clone troopers	characters: clone troopers
bad piggies	characters	obstacles	characters: obstacles
bad piggies	characters	enemies	characters: enemies
team fortress 2	characters	soldier	characters: soldier
black mesa	characters	ellen mcloughlin	characters: ellen mcloughlin
clone wars adventures	characters	obi-wan kenobi	characters: obi-wan kenobi
clone wars adventures	characters	anakin skywalker	characters: anakin skywalker
clone wars adventures	characters	chewbacca	characters: chewbacca
black mesa	characters	glados	characters: glados
bad piggies	characters	trucks	characters: trucks
black mesa	characters	gordon freeman	characters: gordon freeman
bad piggies	characters	tunnels	characters: tunnels
team fortress 2	characters	spy	characters: spy
team fortress 2	characters	sniper	characters: sniper
team fortress 2	characters	medic	characters: medic
grand theft auto: chinatown wars	characters	luca stettler	characters: luca stettler
the idolmaster cinderella girls	characters	trainable	characters: trainable
the idolmaster cinderella girls	characters	unique idols	characters: unique idols
black mesa	characters	eli vance	characters: eli vance
bad piggies	characters	traps	characters: traps
team fortress 2	characters	engineer	characters: engineer
team fortress 2	characters	demoman	characters: demoman
black mesa	characters	dr. isaac kleiner	characters: dr. isaac kleiner
league of legends	characters	summoner spells	characters: summoner spells
black mesa	characters	resistance fighters	characters: resistance fighters
league of legends	characters	heroes	characters: heroes
team fortress 2	characters	heavy	characters: heavy
story	characters	antagonist	characters: antagonist
league of legends	characters	unique abilities	characters: unique abilities
story	characters	supporting	characters: supporting
story	characters	main	characters: main
dc universe online	characters	superman	characters: superman
dc universe online	characters	batman	characters: batman
dc universe online	characters	wonder woman	characters: wonder woman
the idolm@ster cinderella girls	characters	different voices	characters: different voices
grand theft auto: chinatown wars	characters	dale	characters: dale
the idolm@ster cinderella girls	characters	unique personalities	characters: unique personalities
dc universe online	characters	the flash	characters: the flash
the idolm@ster cinderella girls	characters	main characters	characters: main characters
clone wars adventures	characters	ahsoka tano	characters: ahsoka tano
the idolm@ster cinderella girls	characters	idol trainees	characters: idol trainees
the idolm@ster cinderella girls	characters	cinderella girls	characters: cinderella girls
the idolmaster cinderella girls	characters	different personalities	characters: different personalities
heroes of newerth	characters	unique abilities	characters: unique abilities
heroes of newerth	characters	different roles	characters: different roles
heroes of newerth	characters	customization	characters: customization
the idolm@ster cinderella girls	characters	idol training	characters: idol training
heroes of newerth	characters	different abilities	characters: different abilities
the idolmaster cinderella girls	characters	various backgrounds	characters: various backgrounds
carmageddon	characters	silly	characters: silly
carmageddon	characters	humorous	characters: humorous
carmageddon	characters	violent	characters: violent
heroes of newerth	characters	unique heroes	characters: unique heroes
story	characters	protagonist	characters: protagonist
team fortress 2	characters	pyro	characters: pyro
team fortress 2	characters	scout	characters: scout
the idolmaster cinderella girls	characters	distinctive designs	characters: distinctive designs
league of legends	characters	different roles	characters: different roles
the idolmaster cinderella girls	characters	customizable	characters: customizable
the idolm@ster cinderella girls	characters	cute girls	characters: cute girls
story	characters	supporting characters	characters: supporting characters
the idolmaster cinderella girls	characters	unique idols with distinct personalities	characters: unique idols with distinct personalities
the idolm@ster cinderella girls	characters	idols	characters: idols
the idolm@ster cinderella girls	characters	moe	characters: moe
grand theft auto: chinatown wars	characters	samantha	characters: samantha
the idolmaster cinderella girls	characters	unique personalities	characters: unique personalities
aion	chemical	nitrogen	chemical: nitrogen
aion	chemical	oxygen	chemical: oxygen
aion	chemical	argon	chemical: argon
nine dragons	chinese culture	associated with prosperity	chinese culture: associated with prosperity
nine dragons	chinese culture	significant in chinese culture	chinese culture: significant in chinese culture
nine dragons	chinese mythology	symbol of good luck	chinese mythology: symbol of good luck
nine dragons	chinese mythology	legendary dragons	chinese mythology: legendary dragons
knight	class	chivalrous	class: chivalrous
knight	class	warrior	class: warrior
team fortress 2	classes	sniper	classes: sniper
team fortress 2	classes	demoman	classes: demoman
team fortress 2	classes	engineer	classes: engineer
team fortress 2	classes	medic	classes: medic
team fortress 2	classes	spy	classes: spy
team fortress 2	classes	soldier	classes: soldier
team fortress 2	classes	heavy	classes: heavy
team fortress 2	classes	pyro	classes: pyro
team fortress 2	classes	scout	classes: scout
tera	climbing difficulty	technical	climbing difficulty: technical
tera	climbing difficulty	challenging	climbing difficulty: challenging
tera	climbing difficulty	requires mountaineering skills	climbing difficulty: requires mountaineering skills
curiosity – what's inside the cube?	cognitive aspect	critical thinking	cognitive aspect: critical thinking
curiosity – what's inside the cube?	cognitive aspect	problem-solving	cognitive aspect: problem-solving
curiosity - what's inside the cube?	cognitive bias	curiosity bias	cognitive bias: curiosity bias
curiosity - what's inside the cube?	cognitive bias	confirmation bias	cognitive bias: confirmation bias
curiosity - what's inside the cube?	cognitive bias	novelty seeking	cognitive bias: novelty seeking
curiosity - what's inside the cube?	cognitive process	questioning	cognitive process: questioning
curiosity - what's inside the cube?	cognitive process	investigating	cognitive process: investigating
curiosity - what's inside the cube?	cognitive process	exploring	cognitive process: exploring
banana	color	yellow	color: yellow
banana	color	green	color: green
spectromancer	commonly found in	industrial settings	commonly found in: industrial settings
spectromancer	commonly found in	laboratories	commonly found in: laboratories
spectromancer	commonly found in	research institutions	commonly found in: research institutions
spectromancer	commonly found in	research laboratory	commonly found in: research laboratory
spectromancer	commonly found in	industry	commonly found in: industry
spectromancer	commonly found in	university	commonly found in: university
getamped	commonly used by	gamers	commonly used by: gamers
getamped	commonly used by	programmers	commonly used by: programmers
getamped	commonly used by	young adults	commonly used by: young adults
league of legends	community	large player base	community: large player base
age of empires online	community	user-generated content	community: user-generated content
guild wars 2	community	player-versus-player combat	community: player-versus-player combat
guild wars 2	community	player-driven story	community: player-driven story
guild wars 2	community	active community	community: active community
league of legends	community	esports scene	community: esports scene
age of empires online	community	large player base	community: large player base
league of legends	community	professional esports scene	community: professional esports scene
league of legends	community	esports tournaments	community: esports tournaments
world of warcraft	community	active community	community: active community
guild wars 2	community	player-driven storytelling	community: player-driven storytelling
runescape	community	active forums	community: active forums
runescape	community	large player base	community: large player base
eve online	community	player-driven content	community: player-driven content
league of legends	community	online forums	community: online forums
world of warcraft	community	large player base	community: large player base
fortnite	community	streaming	community: streaming
league of legends	community	competitive scene	community: competitive scene
eve online	community	active community	community: active community
world of warcraft	community	gaming culture	community: gaming culture
world of warcraft	community	online multiplayer	community: online multiplayer
age of conan	community	active player base	community: active player base
world of warcraft	community	cosplay	community: cosplay
eve online	community	active	community: active
eve online	community	dedicated	community: dedicated
eve online	community	large	community: large
eve online	community	user-generated content	community: user-generated content
age of conan	community	forums	community: forums
age of conan	community	wiki	community: wiki
league of legends	community	forums	community: forums
anarchy online	community	mmorpg	community: mmorpg
anarchy online	community	active player base	community: active player base
knight online	community	active forums	community: active forums
knight online	community	large player base	community: large player base
world of warcraft	community	player-driven economy	community: player-driven economy
world of warcraft	community	active forums	community: active forums
league of legends	community	regular updates	community: regular updates
league of legends	community	competitive esports scene	community: competitive esports scene
battlefield online	community	active forums	community: active forums
eve online	community	large player base	community: large player base
anarchy online	community	active	community: active
fortnite	community	competitive scene	community: competitive scene
fortnite	community	large player base	community: large player base
anarchy online	community	dedicated	community: dedicated
age of empires online	community	active forums	community: active forums
eve online	community	player-run corporations	community: player-run corporations
age of empires online	community	regular updates	community: regular updates
battlefield online	community	large player base	community: large player base
eve online	community	community-driven content	community: community-driven content
ragnarok online	community	active community	community: active community
ragnarok online	community	large player base	community: large player base
story	components	setting	components: setting
story	components	plot	components: plot
story	components	characters	components: characters
aion	composition	mostly gases	composition: mostly gases
aion	composition	some dust	composition: some dust
aion	composition	oxygen	composition: oxygen
aion	composition	nitrogen	composition: nitrogen
aion	composition	argon	composition: argon
aion	composition	tiny particles	composition: tiny particles
aion	composition	carbon dioxide	composition: carbon dioxide
aion	concentration	0.03% of the atmosphere	concentration: 0.03% of the atmosphere
clone wars adventures	connection to other concepts	star wars	connection to other concepts: star wars
clone wars adventures	connection to other concepts	jedi order	connection to other concepts: jedi order
clone wars adventures	connection to other concepts	sith lord	connection to other concepts: sith lord
little fighter	connotation	negative	connotation: negative
little fighter	connotation	positive	connotation: positive
gunfight	consequences	trial	consequences: trial
gunfight	consequences	killing	consequences: killing
gunfight	consequences	life-changing	consequences: life-changing
gunfight	consequences	wounding	consequences: wounding
gunfight	consequences	arrest	consequences: arrest
black mesa	consequences	dimensional portal	consequences: dimensional portal
black mesa	consequences	alien invasion	consequences: alien invasion
black mesa	consequences	scientific controversy	consequences: scientific controversy
gun duel	consequences	deadly	consequences: deadly
black mesa	consequences	environmental disaster	consequences: environmental disaster
gun duel	consequences	fatal	consequences: fatal
gun duel	consequences	dramatic	consequences: dramatic
gun duel	consequences	criminal charges	consequences: criminal charges
gunfight	consequences	fatal	consequences: fatal
gun duel	consequences	wounding	consequences: wounding
gun duel	consequences	reputation loss	consequences: reputation loss
gunfight	consequences	social impact	consequences: social impact
gun duel	consequences	social stigma	consequences: social stigma
gun duel	consequences	reputation	consequences: reputation
gun duel	consequences	serious injury	consequences: serious injury
gun duel	consequences	death	consequences: death
gun duel	consequences	violent	consequences: violent
gun duel	consequences	historic	consequences: historic
four-story	construction	concrete foundation	construction: concrete foundation
four-story	construction	steel frame	construction: steel frame
curiosity – what's inside the cube?	content	hidden object	content: hidden object
curiosity – what's inside the cube?	content	surprise	content: surprise
apb	content	description	content: description
apb	content	crime details	content: crime details
apb	content	wanted information	content: wanted information
apb	content	identification	content: identification
apb	content	location	content: location
apb	content	suspect	content: suspect
story	content	setting	content: setting
apb	content	missing person	content: missing person
apb	content	crime description	content: crime description
curiosity - what's inside the cube?	content	unknown	content: unknown
curiosity – what's inside the cube?	content	surprising	content: surprising
apb	content	information about a crime	content: information about a crime
apb	content	description of a suspect	content: description of a suspect
curiosity – what's inside the cube?	content	secret	content: secret
curiosity – what's inside the cube?	content	hidden	content: hidden
story	content	characters	content: characters
story	content	plot	content: plot
apb	content	description of suspect	content: description of suspect
apb	content	wanted person	content: wanted person
story	content	narrative	content: narrative
curiosity - what's inside the cube?	content	hidden	content: hidden
apb	content	description of crime	content: description of crime
curiosity - what's inside the cube?	content	mysterious	content: mysterious
curiosity - what's inside the cube?	contents unknown	hidden	contents unknown: hidden
curiosity - what's inside the cube?	contents unknown	secret	contents unknown: secret
curiosity - what's inside the cube?	contents unknown	unseen	contents unknown: unseen
gun duel	context	western culture	context: western culture
little fighter	context	in a boxing match	context: in a boxing match
little fighter	context	in a metaphorical sense	context: in a metaphorical sense
getamped	context	daily life	context: daily life
getamped	context	work	context: work
getamped	context	sports	context: sports
getamped	context	travel	context: travel
little fighter	context	competition	context: competition
little fighter	context	sports	context: sports
gun duel	context	lawless frontier	context: lawless frontier
aion	cosmological role	energy carrier	cosmological role: energy carrier
aion	cosmological role	binding force	cosmological role: binding force
clone wars adventures	created by	george lucas	created by: george lucas
clone wars adventures	created by	dave filoni	created by: dave filoni
minecraft	created by	mojang	created by: mojang
minecraft	created by	microsoft	created by: microsoft
fortnite	creator	tim sweeney	creator: tim sweeney
fortnite	creator	epic games	creator: epic games
minecraft	creators	mojang	creators: mojang
minecraft	creators	microsoft	creators: microsoft
minecraft	creatures	enderman	creatures: enderman
minecraft	creatures	creeper	creatures: creeper
minecraft	creatures	skeleton	creatures: skeleton
minecraft	creatures	zombie	creatures: zombie
tera	cultural significance	national pride	cultural significance: national pride
gun duel	cultural significance	symbol of masculinity	cultural significance: symbol of masculinity
gun duel	cultural significance	test of courage	cultural significance: test of courage
gun duel	cultural significance	legendary showdown	cultural significance: legendary showdown
tera	cultural significance	tourist attraction	cultural significance: tourist attraction
tera	cultural significance	spiritual	cultural significance: spiritual
gun duel	culture	code of honor	culture: code of honor
gun duel	culture	western movies and literature	culture: western movies and literature
gun duel	culture	outlaw	culture: outlaw
tribe: asend	culture	hunter-gatherer	culture: hunter-gatherer
tribe: asend	culture	nomadic	culture: nomadic
tribe: asend	culture	traditional	culture: traditional
gun duel	culture	symbol of honor	culture: symbol of honor
gun duel	culture	wild west	culture: wild west
getamped	cure	rest	cure: rest
getamped	cure	coffee	cure: coffee
getamped	cure	nap	cure: nap
curiosity - what's inside the cube?	curiosity trigger	what's inside	curiosity trigger: what's inside
curiosity - what's inside the cube?	curiosity trigger	opening the box	curiosity trigger: opening the box
