concept	facet	property	facet_property
beginner	actions	seeking guidance	actions: seeking guidance
friends	actions	support	actions: support
with a child's heart	actions	playing	actions: playing
thank you	actions	making a gift	actions: making a gift
with a child's heart	actions	nurturing	actions: nurturing
with a child's heart	actions	protecting	actions: protecting
with a child's heart	actions	encouraging	actions: encouraging
alejandro	actions	warring	actions: warring
alejandro	actions	building	actions: building
alejandro	actions	conquering	actions: conquering
pride	actions	walking with head held high	actions: walking with head held high
pride	actions	showing off	actions: showing off
pride	actions	defending oneself	actions: defending oneself
thank you	actions	writing a thank-you note	actions: writing a thank-you note
friends	actions	call	actions: call
friends	actions	visit	actions: visit
judas	actions	handed jesus over to the romans	actions: handed jesus over to the romans
romance	actions	quality time	actions: quality time
romance	actions	gift-giving	actions: gift-giving
romance	actions	dating	actions: dating
boyfriend	actions	listening	actions: listening
boyfriend	actions	giving gifts	actions: giving gifts
boyfriend	actions	spending time together	actions: spending time together
i wanna go	actions	traveling	actions: traveling
judas	actions	denied jesus	actions: denied jesus
judas	actions	betrayed jesus	actions: betrayed jesus
thank you	actions	verbally expressing gratitude	actions: verbally expressing gratitude
you're my best friend	actions	being there	actions: being there
right by my side	actions	providing comfort	actions: providing comfort
you're my best friend	actions	encouragement	actions: encouragement
you're my best friend	actions	help	actions: help
with a child's heart	actions	comforting	actions: comforting
you're my best friend	actions	thoughtful	actions: thoughtful
you're my best friend	actions	considerate	actions: considerate
with a child's heart	actions	supporting	actions: supporting
you're my best friend	actions	careful	actions: careful
you're my best friend	actions	helpful	actions: helpful
boyfriend	actions	spontaneous trips	actions: spontaneous trips
boyfriend	actions	gift giving	actions: gift giving
with a child's heart	actions	caring	actions: caring
with a child's heart	actions	ask questions	actions: ask questions
with a child's heart	actions	laugh	actions: laugh
you're my best friend	actions	caring	actions: caring
you're my best friend	actions	listening	actions: listening
you're my best friend	actions	helping	actions: helping
romance	actions	caring	actions: caring
romance	actions	sharing	actions: sharing
romance	actions	giving	actions: giving
judas	actions	hanged himself	actions: hanged himself
judas	actions	collected 30 pieces of silver	actions: collected 30 pieces of silver
right by my side	actions	offering help	actions: offering help
you're my best friend	actions	encouraging	actions: encouraging
with a child's heart	actions	exploring	actions: exploring
boyfriend	actions	dinner dates	actions: dinner dates
i wanna go	actions	packing	actions: packing
with a child's heart	actions	listening	actions: listening
judas	actions	received thirty pieces of silver	actions: received thirty pieces of silver
judas	actions	betrayal	actions: betrayal
you're my best friend	actions	being present	actions: being present
judas	actions	handed jesus over to roman authorities	actions: handed jesus over to roman authorities
i wanna go	actions	packing luggage	actions: packing luggage
right by my side	actions	giving support	actions: giving support
beginner	actions	experimenting	actions: experimenting
friends	actions	share	actions: share
i wanna go	actions	booking flight	actions: booking flight
beginner	actions	learning	actions: learning
judas	actions	receives thirty pieces of silver	actions: receives thirty pieces of silver
with a child's heart	actions	sharing	actions: sharing
friends	actions	help	actions: help
right by my side	actions	being present	actions: being present
judas	actions	handed jesus over	actions: handed jesus over
judas	actions	kissed jesus	actions: kissed jesus
friends	actions	listen	actions: listen
i wanna go	actions	saying goodbye	actions: saying goodbye
judas	actions	kisses jesus	actions: kisses jesus
with a child's heart	actions	helping	actions: helping
right by my side	actions	holding hands	actions: holding hands
aku no musume	active years	1997-2003	active years: 1997-2003
planetarium	activities	space camp	activities: space camp
paris latin quarter	activities	attending performances	activities: attending performances
friends	activities	having fun	activities: having fun
world	activities	diplomacy	activities: diplomacy
after dark	activities	entertainment	activities: entertainment
after dark	activities	relaxing	activities: relaxing
after dark	activities	sleeping	activities: sleeping
friends	activities	having parties	activities: having parties
paris latin quarter	activities	dining	activities: dining
paris latin quarter	activities	shopping	activities: shopping
paris latin quarter	activities	walking	activities: walking
boyfriend	activities	date nights	activities: date nights
all around the world	activities	food and drink	activities: food and drink
all around the world	activities	indoor activities	activities: indoor activities
world	activities	trade	activities: trade
party in the u.s.a.	activities	dancing	activities: dancing
friends	activities	communicating	activities: communicating
world	activities	exploration	activities: exploration
friends	activities	spending time	activities: spending time
party in the u.s.a.	activities	games	activities: games
party in the u.s.a.	activities	food	activities: food
after dark	activities	watching movie	activities: watching movie
world	activities	travel	activities: travel
boyfriend	activities	cooking	activities: cooking
friends	activities	participating in activities	activities: participating in activities
boyfriend	activities	hiking	activities: hiking
after dark	activities	having dinner	activities: having dinner
paris latin quarter	activities	visiting museums	activities: visiting museums
friends	activities	sharing experiences	activities: sharing experiences
all around the world	activities	tourist attractions	activities: tourist attractions
all around the world	activities	outdoor activities	activities: outdoor activities
planetarium	activities	shows	activities: shows
after dark	activities	going out	activities: going out
planetarium	activities	astronomy workshops	activities: astronomy workshops
paris latin quarter	activities	sightseeing	activities: sightseeing
planetarium	activities	lectures	activities: lectures
boyfriend	activities	traveling	activities: traveling
planetarium	activities	planetarium tours	activities: planetarium tours
after dark	activities	stargazing	activities: stargazing
party in the u.s.a.	activities	food and drinks	activities: food and drinks
you're my best friend	activities	sharing secrets	activities: sharing secrets
you're my best friend	activities	celebrating milestones	activities: celebrating milestones
paris latin quarter	activities	exploring streets	activities: exploring streets
planetarium	activities	space exploration	activities: space exploration
friends	activities	partying	activities: partying
you're my best friend	activities	spending time together	activities: spending time together
friends	activities	playing	activities: playing
after dark	activities	relaxation	activities: relaxation
planetarium	activities	star parties	activities: star parties
after dark	activities	partying	activities: partying
boyfriend	activities	dating	activities: dating
planetarium	activities	space-themed events	activities: space-themed events
you're my best friend	activities	going on adventures	activities: going on adventures
planetarium	activities	star-gazing nights	activities: star-gazing nights
planetarium	activities	star shows	activities: star shows
planetarium	activities	guided tours	activities: guided tours
friends	activities	hangout	activities: hangout
after dark	activities	romancing	activities: romancing
party in the u.s.a.	activities	music	activities: music
paris latin quarter	activities	eating at restaurants	activities: eating at restaurants
planetarium	activities	stargazing	activities: stargazing
planetarium	activities	planetarium shows	activities: planetarium shows
boyfriend	activities	spending time together	activities: spending time together
friends	activities	going on trips	activities: going on trips
friends	activities	play	activities: play
you're my best friend	activities	having fun	activities: having fun
boyfriend	activities	going out	activities: going out
after dark	activities	sleep	activities: sleep
boyfriend	activities	watching movies	activities: watching movies
boyfriend	activities	playing games	activities: playing games
friends	activities	hanging out	activities: hanging out
friends	activities	playing games	activities: playing games
friends	activities	travel	activities: travel
rêver	activity	daydreaming	activity: daydreaming
rêver	activity	sleeping	activity: sleeping
passion	activity	pursuing a hobby	activity: pursuing a hobby
dance in the dark	activity	entertainment	activity: entertainment
romance	activity	dinner date	activity: dinner date
dance in the dark	activity	swaying	activity: swaying
dance in the dark	activity	moving	activity: moving
shake your body	activity	exercise	activity: exercise
dance in the dark	activity	physical	activity: physical
shake your body	activity	dance	activity: dance
shake your body	activity	physical movement	activity: physical movement
romance	activity	candlelight	activity: candlelight
romance	activity	gift giving	activity: gift giving
dance in the dark	activity	social	activity: social
dance in the dark	activity	dancing	activity: dancing
dance in the dark	activity	movement	activity: movement
dance in the dark	activity	twirling	activity: twirling
passion	activity	practicing art	activity: practicing art
passion	activity	doing something enjoyable	activity: doing something enjoyable
shake your body	activity	entertainment	activity: entertainment
passion	activity	dedicating time	activity: dedicating time
passion	activity	making effort	activity: making effort
romance	activity	surprise	activity: surprise
shake your body	activity	dancing	activity: dancing
romance	activity	date	activity: date
passion	activity	pursuing hobby	activity: pursuing hobby
shake your body	activity	movement	activity: movement
shake your body	activity	physical exercise	activity: physical exercise
after dark	activity	entertainment	activity: entertainment
after dark	activity	sleeping	activity: sleeping
after dark	activity	relaxing	activity: relaxing
after dark	activity	sleep	activity: sleep
passion	activity	leisure	activity: leisure
passion	activity	career	activity: career
passion	activity	hobby	activity: hobby
after dark	activity	relaxation	activity: relaxation
passion	activity	engaging in sports	activity: engaging in sports
romance	activity level	high	activity level: high
standing still	activity level	minimum	activity level: minimum
romance	activity level	medium	activity level: medium
romance	activity level	low	activity level: low
standing still	activity level	low	activity level: low
standing still	activity level	minimal	activity level: minimal
tears are not enough	actor	masha malyshova	actor: masha malyshova
daddy cool	actor	shah rukh khan	actor: shah rukh khan
daddy cool	actor	bollywood actor	actor: bollywood actor
daddy cool	actor	rajendra kumar	actor: rajendra kumar
daddy cool	actor	ashok kumar	actor: ashok kumar
tears are not enough	actor	oleg menshov	actor: oleg menshov
daddy cool	actors	aishwarya rai	actors: aishwarya rai
i stand alone	actors	martin lawrence	actors: martin lawrence
i stand alone	actors	angela bassett	actors: angela bassett
daddy cool	actors	priyanka chopra	actors: priyanka chopra
i stand alone	actors	will smith	actors: will smith
daddy cool	actors	shahid kapoor	actors: shahid kapoor
don't close your eyes	advice	concentrate	advice: concentrate
don't close your eyes	advice	be attentive	advice: be attentive
don't close your eyes	advice	when diving	advice: when diving
don't close your eyes	advice	while doing a task	advice: while doing a task
don't close your eyes	advice	while eating	advice: while eating
don't close your eyes	advice	when swimming	advice: when swimming
don't close your eyes	advice	when driving	advice: when driving
don't close your eyes	advice	stay focused	advice: stay focused
beautiful	aesthetic	attractive	aesthetic: attractive
beautiful	aesthetic	eye-catching	aesthetic: eye-catching
beautiful	aesthetic	visually appealing	aesthetic: visually appealing
beautiful	aesthetic	pleasing to look at	aesthetic: pleasing to look at
beautiful	aesthetic	pleasing to the eye	aesthetic: pleasing to the eye
beautiful	aesthetic	gorgeous	aesthetic: gorgeous
beautiful	aesthetics	appealing	aesthetics: appealing
beautiful	aesthetics	pleasing to look at	aesthetics: pleasing to look at
beautiful	aesthetics	gorgeous	aesthetics: gorgeous
beautiful	aesthetics	eye-catching	aesthetics: eye-catching
beautiful	aesthetics	balanced	aesthetics: balanced
beautiful	aesthetics	visually appealing	aesthetics: visually appealing
beautiful	aesthetics	pleasing to the eye	aesthetics: pleasing to the eye
beautiful	aesthetics	harmonious	aesthetics: harmonious
beautiful	aesthetics	attractive	aesthetics: attractive
gravity	affects	black holes	affects: black holes
gravity	affects	falling objects	affects: falling objects
gravity	affects	space travel	affects: space travel
gravity	affects	satellites orbit	affects: satellites orbit
gravity	affects	objects on earth	affects: objects on earth
gravity	affects	orbital motion	affects: orbital motion
michelle	age	adult	age: adult
michelle	age	middle-aged	age: middle-aged
paris latin	age	12th century	age: 12th century
paris latin	age	middle ages	age: middle ages
alejandro	age	adult	age: adult
alejandro	age	young adult	age: young adult
roll it gal	age range	family	age range: family
roll it gal	age range	adult	age range: adult
hangar 18	aircraft	military	aircraft: military
hangar 18	aircraft	commercial	aircraft: commercial
hangar 18	aircraft	private	aircraft: private
namida surprise!	aired on	japanese television	aired on: japanese television
namida surprise!	aired on	tv asahi	aired on: tv asahi
namida surprise!	airing	on tv	airing: on tv
namida surprise	airing	weekly show	airing: weekly show
namida surprise!	airing	japanese television	airing: japanese television
namida surprise	airing	japanese tv	airing: japanese tv
the time of my life	album	dirty dancing soundtrack	album: dirty dancing soundtrack
daddy cool	album	daddy cool	album: daddy cool
daddy cool	album	rivers of babylon	album: rivers of babylon
the logical song	album	breakfast in america	album: breakfast in america
i can't quit you baby	album	physical graffitti	album: physical graffitti
don't lose my number	album	the joshua tree	album: the joshua tree
i belong to you	album	2003 release	album: 2003 release
i can't quit you baby	album	rock album	album: rock album
the time of my life	album	classic rock	album: classic rock
don't leave me this way	album	red	album: red
don't lose my number	album	phil collins' second solo album	album: phil collins' second solo album
i can't quit you baby	album	classic album	album: classic album
don't lose my number	album	phil collins album	album: phil collins album
break on through	album	the doors album	album: the doors album
i belong to you	album	favourite worst nightmare	album: favourite worst nightmare
i can't quit you baby	album	led zeppelin i	album: led zeppelin i
addicted to love	album	reckless	album: reckless
i belong to you	album	black holes and liars	album: black holes and liars
i belong to you	album	critically acclaimed	album: critically acclaimed
daddy cool	album	ramba	album: ramba
the time of my life	album	classic	album: classic
the time of my life	album	80s	album: 80s
daddy cool	album	ma baker	album: ma baker
rhythm is a dancer	album	every second counts	album: every second counts
manatsu no sounds good!	album	music album	album: music album
manatsu no sounds good!	album	love	album: love
i can't quit you baby	album	classic rock	album: classic rock
addicted to love	album	soulville	album: soulville
i can't quit you baby	album	debut album	album: debut album
the logical song	album	a trick of the tail	album: a trick of the tail
rhythm is a dancer	album	successful album	album: successful album
break on through	album	the doors' album	album: the doors' album
i belong to you	album	2006	album: 2006
i can't quit you baby	album	iconic	album: iconic
the time of my life	album	an innocent man	album: an innocent man
i can't quit you baby	album	led zeppelin album	album: led zeppelin album
i can't quit you baby	album	led zeppelin ii	album: led zeppelin ii
rhythm is a dancer	album	debut album	album: debut album
addicted to love	album	riptide	album: riptide
gloria	album	the joshua tree	album: the joshua tree
don't stop (funkin' 4 jamaica)	album	comedy central presents	album: comedy central presents
born to die	album	2003	album: 2003
born to die	album	by metallica	album: by metallica
born to die	album	music album	album: music album
don't lose my number	album	phil collins' third solo album	album: phil collins' third solo album
the logical song	album	music	album: music
rhythm is a dancer	album	before the storm	album: before the storm
addicted to love	album	whitney houston's greatest hits	album: whitney houston's greatest hits
the logical song	album	face value	album: face value
rhythm is a dancer	album	my reflection	album: my reflection
don't leave me this way	album	nightchild	album: nightchild
rhythm is a dancer	album	my kind of girl	album: my kind of girl
my michelle	album	sgt. pepper's lonely hearts club band	album: sgt. pepper's lonely hearts club band
don't lose my number	album	face value	album: face value
don't lose my number	album	no jacket required	album: no jacket required
rhythm is a dancer	album	stripped	album: stripped
hips don't lie	album	laundry service	album: laundry service
daddy cool	album	pyaar ke karishma	album: pyaar ke karishma
don't stop (funkin' 4 jamaica)	album	room for squares	album: room for squares
the time of my life	album	dirty dancing	album: dirty dancing
hips don't lie	album	best-selling album	album: best-selling album
don't lose my number	album	...but seriously	album: ...but seriously
the logical song	album	crime of the century	album: crime of the century
don't lose my number	album	but seriously	album: but seriously
still d.r.e.	album	the chronic	album: the chronic
i can't quit you baby	album	houses of the holy	album: houses of the holy
born to die	album	famous album	album: famous album
i belong to you	album	absolution	album: absolution
don't stop (funkin' 4 jamaica)	album	wyclef jean's album 'the sum of all things'	album: wyclef jean's album 'the sum of all things'
the time of my life	album	soundtrack	album: soundtrack
don't stop (funkin' 4 jamaica)	album	the ecstasy	album: the ecstasy
break on through	album	the doors	album: the doors
break on through	album	first album	album: first album
born to die	album	heavy metal album	album: heavy metal album
don't stop (funkin' 4 jamaica)	album	wutang forever	album: wutang forever
don't stop (funkin' 4 jamaica)	album	wheels fall off	album: wheels fall off
still d.r.e.	album	straight outta compton	album: straight outta compton
the logical song	album	album	album: album
gloria	album	so	album: so
i'm real	album	j.lo	album: j.lo
i'm real	album	2001 album	album: 2001 album
born to die	album	metallica	album: metallica
the logical song	album	crisis? what crisis?	album: crisis? what crisis?
gloria	album	composing america	album: composing america
i can't quit you baby	album	physical graffiti	album: physical graffiti
the logical song	album	supertramp	album: supertramp
the time of my life	album	52nd street	album: 52nd street
don't leave me this way	album	lost without you	album: lost without you
born to die	album rating	highly rated	album rating: highly rated
born to die	album rating	critically acclaimed	album rating: critically acclaimed
give me five	alternative	give me ten	alternative: give me ten
give me five	alternative	give me three	alternative: give me three
canned heat	alternative name	white gas	alternative name: white gas
canned heat	alternative name	naphtha	alternative name: naphtha
canned heat	alternative names	liquid fuel	alternative names: liquid fuel
canned heat	alternative names	camping stove fuel	alternative names: camping stove fuel
canned heat	alternative names	white gas	alternative names: white gas
ur so gay	alternative phrases	homophobe	alternative phrases: homophobe
ur so gay	alternative phrases	hate speech	alternative phrases: hate speech
ur so gay	alternative phrases	fag	alternative phrases: fag
ur so gay	alternatives	kind language	alternatives: kind language
ur so gay	alternatives	inclusive language	alternatives: inclusive language
ur so gay	alternatives	polite disagreement	alternatives: polite disagreement
ur so gay	alternatives	respectful communication	alternatives: respectful communication
ur so gay	alternatives	respectful language	alternatives: respectful language
paris latin quarter	ambiance	arty	ambiance: arty
paris latin quarter	ambiance	historic	ambiance: historic
paris latin quarter	ambiance	romantic	ambiance: romantic
paris latin quarter	ambiance	lively	ambiance: lively
corner	angle	90 degrees	angle: 90 degrees
corner	angle	sharp	angle: sharp
pride	animal	symbol	animal: symbol
pride	animal	lion	animal: lion
someday	anticipation	anxiety	anticipation: anxiety
first time	anticipation	anxious	anticipation: anxious
first time	anticipation	hope	anticipation: hope
first time	anticipation	fear	anticipation: fear
someday	anticipation	expectation	anticipation: expectation
first time	anticipation	thrilled	anticipation: thrilled
first time	anticipation	prepared	anticipation: prepared
someday	anticipation	hope	anticipation: hope
first time	anticipation	uncertainty	anticipation: uncertainty
someday	anticipation	excitement	anticipation: excitement
hate	antidote to hate	forgiveness	antidote to hate: forgiveness
hate	antidote to hate	love	antidote to hate: love
hate	antidote to hate	tolerance	antidote to hate: tolerance
hate	antidote to hate	acceptance	antidote to hate: acceptance
off to the races	antonyms	dragging behind	antonyms: dragging behind
always	antonyms	rarely	antonyms: rarely
hate	antonyms	love	antonyms: love
hate	antonyms	acceptance	antonyms: acceptance
always	antonyms	never	antonyms: never
off to the races	antonyms	moving slowly	antonyms: moving slowly
some might say	antonyms	it is certain	antonyms: it is certain
some might say	antonyms	it is definite	antonyms: it is definite
off to the races	antonyms	back to the drawing board	antonyms: back to the drawing board
off to the races	antonyms	at a standstill	antonyms: at a standstill
hate	antonyms	tolerance	antonyms: tolerance
father time	appearance	long white beard	appearance: long white beard
10nen sakura	appearance	pink	appearance: pink
father time	appearance	scythe	appearance: scythe
father time	appearance	gray hair	appearance: gray hair
father time	appearance	old man	appearance: old man
10nen sakura	appearance	fragrant	appearance: fragrant
father time	appearance	hourglass	appearance: hourglass
boku no taiyō	appearance	orange	appearance: orange
cherry blossom	appearance	pink	appearance: pink
sunburn	appearance	reddish	appearance: reddish
sunburn	appearance	blistered	appearance: blistered
candy	appearance	glittery	appearance: glittery
chance no junban	appearance	randomly shuffled	appearance: randomly shuffled
chance no junban	appearance	different each time	appearance: different each time
sunburn	appearance	peeling	appearance: peeling
candy	appearance	colorful	appearance: colorful
still water	appearance	reflective	appearance: reflective
candy	appearance	iridescent	appearance: iridescent
aku no umeko	appearance	young girl	appearance: young girl
candy	appearance	brightly colored	appearance: brightly colored
aku no umeko	appearance	ugly face	appearance: ugly face
candy	appearance	shiny	appearance: shiny
cherry blossom	appearance	delicate	appearance: delicate
father time	appearance	old man with scythe	appearance: old man with scythe
cherry blossom	appearance	fragrant	appearance: fragrant
father time	appearance	old man with a scythe	appearance: old man with a scythe
candy	appearance	wrappers	appearance: wrappers
lightning	appearance	electric arc	appearance: electric arc
boku no taiyō	appearance	bright yellow	appearance: bright yellow
corner	appearance	rounded	appearance: rounded
sakura no shiori	appearance	white	appearance: white
sakura no shiori	appearance	pink	appearance: pink
tears	appearance	watery	appearance: watery
lightning	appearance	loud crack	appearance: loud crack
lightning	appearance	loud thunder	appearance: loud thunder
father time	appearance	withered skin	appearance: withered skin
father time	appearance	gray beard	appearance: gray beard
candy	appearance	varied	appearance: varied
candy	appearance	bright colors	appearance: bright colors
candy	appearance	wrapped	appearance: wrapped
still water	appearance	colorless	appearance: colorless
gingham check	appearance	plaided	appearance: plaided
gingham check	appearance	checked	appearance: checked
gingham check	appearance	striped	appearance: striped
corner	appearance	sharp	appearance: sharp
sakura no shiori	appearance	fragrant	appearance: fragrant
lightning	appearance	bright flash	appearance: bright flash
ōgoe diamond	appearance	eye-catching	appearance: eye-catching
boku no taiyō	appearance	red	appearance: red
tears	appearance	clear	appearance: clear
ōgoe diamond	appearance	sparkling	appearance: sparkling
still water	appearance	clear	appearance: clear
tears	appearance	milky	appearance: milky
ōgoe diamond	appearance	shining	appearance: shining
candy	appearance	unwrapped	appearance: unwrapped
canned heat	appliances	heater	appliances: heater
canned heat	appliances	stove	appliances: stove
canned heat	appliances	grill	appliances: grill
i'm real	application	applied with fingers	application: applied with fingers
canned heat	application	outdoor activities	application: outdoor activities
canned heat	application	backpacking	application: backpacking
canned heat	application	camping	application: camping
roll it gal	application	factory	application: factory
roll it gal	application	construction site	application: construction site
i'm real	application	applied with brush	application: applied with brush
roll it gal	application	warehouse	application: warehouse
gravity	applications	building bridges	applications: building bridges
gravity	applications	launching rockets	applications: launching rockets
gravity	applications	designing roller coasters	applications: designing roller coasters
gravity	applied in	astronomy	applied in: astronomy
gravity	applied in	engineering	applied in: engineering
gravity	applied in	physics	applied in: physics
beginner	approach	cautious	approach: cautious
beginner	approach	tentative	approach: tentative
beginner	approach	curious	approach: curious
beginner	approach	open-minded	approach: open-minded
paris latin	architectural style	gothic	architectural style: gothic
paris latin	architectural style	romanesque	architectural style: romanesque
paris latin quarter	architecture	historic	architecture: historic
paris latin	architecture	gothic	architecture: gothic
paris latin	architecture	romanesque	architecture: romanesque
hollywood hills	architecture	modern homes	architecture: modern homes
hollywood hills	architecture	historic buildings	architecture: historic buildings
hangar 18	architecture	historic landmark	architecture: historic landmark
hangar 18	architecture	hangar-like structure	architecture: hangar-like structure
hangar 18	architecture	large building	architecture: large building
hollywood hills	architecture	mid-century modern	architecture: mid-century modern
hollywood hills	architecture	art deco	architecture: art deco
paris latin quarter	architecture	medieval	architecture: medieval
paris latin quarter	architecture	romanesque	architecture: romanesque
paris latin quarter	architecture	baroque	architecture: baroque
paris latin quarter	architecture	renaissance	architecture: renaissance
romance in iran	art	calligraphy	art: calligraphy
romance in iran	art	miniature painting	art: miniature painting
follia d'amore	art form	music	art form: music
follia d'amore	art form	opera	art form: opera
still life drawing	art form	painting	art form: painting
still life drawing	art form	drawing	art form: drawing
follia d'amore	art movement	mannerism	art movement: mannerism
follia d'amore	art movement	baroque	art movement: baroque
follia d'amore	art movement	italian renaissance	art movement: italian renaissance
follia d'amore	art movement	italian	art movement: italian
follia d'amore	art movement	renaissance	art movement: renaissance
don't lose my number	artist	solo career	artist: solo career
l'amour est bleu	artist	french singer	artist: french singer
l'amour est bleu	artist	yannick noah	artist: yannick noah
the logical song	artist	rick davies	artist: rick davies
born to die	artist	marilyn manson	artist: marilyn manson
addicted to love	artist	whitney houston	artist: whitney houston
i belong to you	artist	meghan trainor	artist: meghan trainor
the logical song	artist	roger hodgson	artist: roger hodgson
shake your body	artist	en vogue	artist: en vogue
shake your body	artist	chris brown	artist: chris brown
shake your body	artist	eddie murphy	artist: eddie murphy
mony mony	artist	tommy james and the shondells	artist: tommy james and the shondells
hips don't lie	artist	wyclef jean	artist: wyclef jean
don't leave me this way	artist	the isley brothers	artist: the isley brothers
don't leave me this way	artist	the supremes	artist: the supremes
don't stop (funkin' 4 jamaica)	artist	method man	artist: method man
don't stop (funkin' 4 jamaica)	artist	wu-tang clan	artist: wu-tang clan
rhythm is a dancer	artist	plain white t's	artist: plain white t's
party in the usa	artist	miley cyrus	artist: miley cyrus
shake your body	artist	britney spears	artist: britney spears
shake your body	artist	taylor swift	artist: taylor swift
rhythm is a dancer	artist	christina aguilera	artist: christina aguilera
don't leave me this way	artist	thelma houston	artist: thelma houston
born to die	artist	heavy metal band	artist: heavy metal band
born to die	artist	metallica	artist: metallica
the logical song	artist	supertramp	artist: supertramp
don't leave me this way	artist	thelma and louise	artist: thelma and louise
rhythm is a dancer	artist	band	artist: band
don't leave me this way	artist	james jamerson	artist: james jamerson
rhythm is a dancer	artist	musicians	artist: musicians
don't leave me this way	artist	thelma weston	artist: thelma weston
don't lose my number	artist	genesis	artist: genesis
rhythm is a dancer	artist	finnish	artist: finnish
my michelle	artist	john lennon	artist: john lennon
daddy cool	artist	boney m	artist: boney m
daddy cool	artist	boney m members	artist: boney m members
the time of my life	artist	legendary musician	artist: legendary musician
manatsu no sounds good!	artist	aimer	artist: aimer
manatsu no sounds good!	artist	japanese singer	artist: japanese singer
shake your body	artist	the jackson 5	artist: the jackson 5
born to die	artist	lana del rey	artist: lana del rey
quédate conmigo	artist	romeo santos	artist: romeo santos
logical song	artist	coldplay	artist: coldplay
manatsu no sounds good!	artist	arashi	artist: arashi
logical song	artist	the script	artist: the script
don't stop (funkin' 4 jamaica)	artist	wyclef jean	artist: wyclef jean
i belong to you	artist	feat. megan trainor	artist: feat. megan trainor
still life drawing	artist	painter	artist: painter
still life drawing	artist	drawer	artist: drawer
still life drawing	artist	illustrator	artist: illustrator
manatsu no sounds good!	artist	japanese boy band	artist: japanese boy band
quédate conmigo	artist	aventura	artist: aventura
born to die	artist	the velvet underground	artist: the velvet underground
born to die	artist	the 5th dimension	artist: the 5th dimension
my michelle	artist	paul mccartney	artist: paul mccartney
hips don't lie	artist	shakira	artist: shakira
