concept	facet	property	facet_property
ben nevis	access	scenic views from top	access: scenic views from top
gunung telomoyo	access	public road	access: public road
cot seulawah agam	access	scenic view	access: scenic view
mount roraima	access	hiking	access: hiking
mauna kea	access	hiking trails	access: hiking trails
gunung telomoyo	access	parking area	access: parking area
hoher kranzberg	access	by public transportation	access: by public transportation
mount garibaldi	access	shuttle service	access: shuttle service
mauna kea	access	roads	access: roads
cot seulawah agam	access	hiking trail	access: hiking trail
hoher kranzberg	access	hiking	access: hiking
uetliberg	access	car parking	access: car parking
mount garibaldi	access	helicopter	access: helicopter
hoher kranzberg	access	by car	access: by car
mauna kea	access	weather permitting	access: weather permitting
snowdon	access	train	access: train
snowdon	access	car park	access: car park
uetliberg	accessed by	hiking trail	accessed by: hiking trail
uetliberg	accessed by	cable car	accessed by: cable car
king peak	accessed by	mountain climbing route	accessed by: mountain climbing route
king peak	accessed by	helicopter	accessed by: helicopter
king peak	accessed by	hiking	accessed by: hiking
schrattenfluh	accessed by	hiking	accessed by: hiking
schrattenfluh	accessed by	cable car	accessed by: cable car
mount pindo	accessed through	forest service road	accessed through: forest service road
mount pindo	accessed through	gorges state park	accessed through: gorges state park
paradiskullen	accessed through	route	accessed through: route
paradiskullen	accessed through	path	accessed through: path
paradiskullen	accessed through	trail	accessed through: trail
mount pindo	accessed through	hiking trails	accessed through: hiking trails
viedma	accessibility	by car	accessibility: by car
stebnícka magura	accessibility	nearby parking	accessibility: nearby parking
viedma	accessibility	by boat	accessibility: by boat
mount batur	accessibility	tourist destination	accessibility: tourist destination
mount erebus	accessibility	remote	accessibility: remote
mount wrangell	accessibility	difficult to climb	accessibility: difficult to climb
viedma	accessibility	by bus	accessibility: by bus
mount pindo	accessibility	publicly accessible	accessibility: publicly accessible
mount batur	accessibility	hiking	accessibility: hiking
öræfajökull	accessibility	requires hiking	accessibility: requires hiking
antofalla	accessibility	remote	accessibility: remote
mount pindo	accessibility	parking available	accessibility: parking available
antofalla	accessibility	difficult	accessibility: difficult
öræfajökull	accessibility	remote	accessibility: remote
ben nevis	accessibility	public footpath	accessibility: public footpath
ben nevis	accessibility	mountain rescue service	accessibility: mountain rescue service
stebnícka magura	accessibility	accessible by car	accessibility: accessible by car
mount wrangell	accessibility	remote	accessibility: remote
grossglockner	accessibility	by car	accessibility: by car
mount erebus	accessibility	difficult to reach	accessibility: difficult to reach
gunung telomoyo	accessibility	near city	accessibility: near city
gunung telomoyo	accessibility	popular tourist destination	accessibility: popular tourist destination
mount roraima	accessibility	remote	accessibility: remote
mount roraima	accessibility	difficult	accessibility: difficult
gerlachovský štít	accessibility	remote	accessibility: remote
barren island	accessibility	requires boat	accessibility: requires boat
grossglockner	accessibility	by bus	accessibility: by bus
grossglockner	accessibility	by hiking	accessibility: by hiking
mount nyangani	accessibility	hiking	accessibility: hiking
mount pindo	accessibility	scenic views	accessibility: scenic views
llullaillaco	accessibility	difficult to climb	accessibility: difficult to climb
llullaillaco	accessibility	remote	accessibility: remote
mount roraima	accessibility	difficult to climb	accessibility: difficult to climb
barren island	accessibility	difficult	accessibility: difficult
öræfajökull	accessibility	difficult to reach	accessibility: difficult to reach
barren island	accessibility	remote	accessibility: remote
mount pindo	accessibility	hiking trails	accessibility: hiking trails
barren island	accessibility	no infrastructure	accessibility: no infrastructure
barren island	accessibility	hard to reach	accessibility: hard to reach
mount nyangani	accessibility	trail	accessibility: trail
mount roraima	accessibility	remote location	accessibility: remote location
gerlachovský štít	accessibility	hiking required	accessibility: hiking required
mount roraima	accessibility	trekking	accessibility: trekking
st. chrischona	accommodation	hotel rooms	accommodation: hotel rooms
st. chrischona	accommodation	suites	accommodation: suites
st. chrischona	accommodation	apartments	accommodation: apartments
doña juana	achievements	supported artists	achievements: supported artists
doña juana	achievements	fostered arts and culture	achievements: fostered arts and culture
doña juana	achievements	managed the kingdom	achievements: managed the kingdom
doña juana	achievements	promoted arts and culture	achievements: promoted arts and culture
grosser lafatscher	actions	bullying	actions: bullying
grosser lafatscher	actions	intimidating	actions: intimidating
grosser lafatscher	actions	harassing	actions: harassing
pieter both	active period	1620s	active period: 1620s
pieter both	active period	17th century	active period: 17th century
pieter both	active period	1650s	active period: 1650s
corcovado volcano	active status	active	active status: active
mount wrangell	active status	extinct	active status: extinct
corcovado volcano	active status	erupted in 1963	active status: erupted in 1963
mount erebus	active volcano	unique in antarctica	active volcano: unique in antarctica
mount erebus	active volcano	volcanic activity	active volcano: volcanic activity
mount erebus	active volcano	yes	active volcano: yes
gunung telomoyo	activities	climbing	activities: climbing
rotstöckli	activities	climbing	activities: climbing
ötscher	activities	hiking	activities: hiking
zehnsberg	activities	climbing	activities: climbing
rotstöckli	activities	hiking	activities: hiking
uetliberg	activities	hiking	activities: hiking
zürichberg	activities	sightseeing	activities: sightseeing
paradiskullen	activities	camping	activities: camping
hoher kranzberg	activities	paragliding	activities: paragliding
cot seulawah agam	activities	wildlife watching	activities: wildlife watching
lonquimay	activities	climbing	activities: climbing
galeras	activities	climbing	activities: climbing
cot seulawah agam	activities	camping	activities: camping
cot seulawah agam	activities	trekking	activities: trekking
paradiskullen	activities	fishing	activities: fishing
mount erciyes	activities	climbing	activities: climbing
gunung telomoyo	activities	camping	activities: camping
hoher kranzberg	activities	hiking	activities: hiking
mount cameroon	activities	birdwatching	activities: birdwatching
antofalla	activities	hiking	activities: hiking
ben nevis	activities	scenic photography	activities: scenic photography
zürichberg	activities	skiing	activities: skiing
zehnsberg	activities	hiking	activities: hiking
zehnsberg	activities	camping	activities: camping
zürichberg	activities	cycling	activities: cycling
calanda	activities	food	activities: food
zürichberg	activities	picnicking	activities: picnicking
uetliberg	activities	paragliding	activities: paragliding
mount garibaldi	activities	camping	activities: camping
lonquimay	activities	hiking	activities: hiking
st. chrischona	activities	outdoor activities	activities: outdoor activities
st. chrischona	activities	spas	activities: spas
antofagasta de la sierra	activities	rock climbing	activities: rock climbing
mauna kea	activities	snowboarding	activities: snowboarding
ochsenberg	activities	rock climbing	activities: rock climbing
ochsenberg	activities	hiking	activities: hiking
snowdon	activities	photography	activities: photography
snowdon	activities	sightseeing	activities: sightseeing
snowdon	activities	climbing	activities: climbing
antofagasta de la sierra	activities	camping	activities: camping
snowdon	activities	hiking	activities: hiking
antofagasta de la sierra	activities	hiking	activities: hiking
ochsenberg	activities	caving	activities: caving
st. chrischona	activities	relaxation	activities: relaxation
galeras	activities	skiing	activities: skiing
snowdon	activities	scenic views	activities: scenic views
viedma	activities	skiing	activities: skiing
uetliberg	activities	picnicking	activities: picnicking
viedma	activities	fishing	activities: fishing
hoher kranzberg	activities	picnicking	activities: picnicking
rotstöckli	activities	skiing	activities: skiing
viedma	activities	hiking	activities: hiking
mount erciyes	activities	skiing	activities: skiing
zehnsberg	activities	cycling	activities: cycling
zehnsberg	activities	cross-country skiing	activities: cross-country skiing
st. chrischona	activities	rehabilitation	activities: rehabilitation
ben nevis	activities	climbing	activities: climbing
mount cameroon	activities	climbing	activities: climbing
ötscher	activities	climbing	activities: climbing
mauna kea	activities	hiking	activities: hiking
paradiskullen	activities	boating	activities: boating
paradiskullen	activities	hiking	activities: hiking
calanda	activities	dancing	activities: dancing
ötscher	activities	sightseeing	activities: sightseeing
st. chrischona	activities	hiking	activities: hiking
büraberg	activities	skiing	activities: skiing
mount cameroon	activities	trekking	activities: trekking
st. chrischona	activities	spa treatments	activities: spa treatments
st. chrischona	activities	wellness programs	activities: wellness programs
mount garibaldi	activities	snowshoeing	activities: snowshoeing
mount garibaldi	activities	climbing	activities: climbing
mount garibaldi	activities	hiking	activities: hiking
büraberg	activities	hiking	activities: hiking
zürichberg	activities	hiking	activities: hiking
zürichberg	activities	biking	activities: biking
calanda	activities	music	activities: music
gunung telomoyo	activities	hiking	activities: hiking
ben nevis	activities	trekking	activities: trekking
büraberg	activities	cycling	activities: cycling
zürichberg	activities	paragliding	activities: paragliding
st. chrischona	activities	yoga	activities: yoga
antofalla	activities	climbing	activities: climbing
hoher kranzberg	activities	cycling	activities: cycling
ben nevis	activities	hiking	activities: hiking
st. chrischona	activities	wellness	activities: wellness
mount cameroon	activities	sightseeing	activities: sightseeing
mount cameroon	activities	hiking	activities: hiking
mauna kea	activities	stargazing	activities: stargazing
mount erciyes	activities	hiking	activities: hiking
galeras	activities	hiking	activities: hiking
st. chrischona	activities	meditation	activities: meditation
mount pindo	activities	camping	activities: camping
paradiskullen	activities	swimming	activities: swimming
mount pindo	activities	birdwatching	activities: birdwatching
mount pindo	activities	hiking	activities: hiking
mount batur	activity	trekking	activity: trekking
snowdon	activity	sightseeing	activity: sightseeing
rotstöckli	activity	hiking	activity: hiking
mount erciyes	activity	hiking	activity: hiking
mount vesuvius	activity	dormant	activity: dormant
parícutin	activity	erupted	activity: erupted
parícutin	activity	then became extinct	activity: then became extinct
uetliberg	activity	hiking	activity: hiking
mount batur	activity	sunset	activity: sunset
parícutin	activity	active	activity: active
rotstöckli	activity	climbing	activity: climbing
mount erciyes	activity	climbing	activity: climbing
snowdon	activity	climbing	activity: climbing
uetliberg	activity	paragliding	activity: paragliding
uetliberg	activity	scenic views	activity: scenic views
mount batur	activity	sunrise	activity: sunrise
mount batur	activity	camping	activity: camping
snowdon	activity	hiking	activity: hiking
mount vesuvius	activity	active	activity: active
rotstöckli	activity	trekking	activity: trekking
mount erciyes	activity	skiing	activity: skiing
mount batur	activity	hiking	activity: hiking
mount vesuvius	activity	sleeping	activity: sleeping
mount batur	activity	climbing	activity: climbing
lonquimay	activity level	active	activity level: active
prestahnúkur	activity level	dormant	activity level: dormant
klyuchevskaya sopka	activity level	active	activity level: active
klyuchevskaya sopka	activity level	erupted recently	activity level: erupted recently
galeras	activity level	active	activity level: active
mount garibaldi	activity level	popular for hiking	activity level: popular for hiking
chaitén	activity level	has erupted several times	activity level: has erupted several times
öræfajökull	activity level	erupted in 1727	activity level: erupted in 1727
chaitén	activity level	active	activity level: active
mount vesuvius	activity level	restive	activity level: restive
öræfajökull	activity level	dormant	activity level: dormant
öræfajökull	activity level	active	activity level: active
guallatiri	activity level	volcanic activity	activity level: volcanic activity
lonquimay	activity level	dormant	activity level: dormant
galeras	activity level	dormant	activity level: dormant
mount vesuvius	activity level	monitoring for future eruption	activity level: monitoring for future eruption
mount garibaldi	activity level	difficult climb	activity level: difficult climb
búrfell	activity level	dormant	activity level: dormant
búrfell	activity level	not erupting	activity level: not erupting
dom	anatomy	occipital bone	anatomy: occipital bone
dom	anatomy	cranium	anatomy: cranium
dom	anatomy	vertebrae	anatomy: vertebrae
dom	antonyms	inferior	antonyms: inferior
dom	antonyms	servant	antonyms: servant
zitterklapfen	antonyms	none	antonyms: none
hochglück	antonyms	unhappiness	antonyms: unhappiness
dom	antonyms	subordinate	antonyms: subordinate
hochglück	antonyms	niedergeschlagen	antonyms: niedergeschlagen
totenkirchl	appearance	layered dough	appearance: layered dough
totenkirchl	appearance	topped with sugar	appearance: topped with sugar
sex de marinda	appearance	green	appearance: green
aracar	appearance	round	appearance: round
sex de marinha	appearance	dark brown	appearance: dark brown
međe	appearance	smooth skin	appearance: smooth skin
aracar	appearance	small	appearance: small
dent de rhu	appearance	brown	appearance: brown
ortstock	appearance	fleshy	appearance: fleshy
dent de rhu	appearance	dried	appearance: dried
calanda	appearance	red	appearance: red
sexdemarinda	appearance	tall	appearance: tall
totenkirchl	appearance	brown	appearance: brown
sex de marinha	appearance	crinkled	appearance: crinkled
brennisteinsalda	appearance	fine-grained	appearance: fine-grained
aracar	appearance	brown	appearance: brown
sex de marinda	appearance	yellow flowers	appearance: yellow flowers
totenkirchl	appearance	small	appearance: small
totenkirchl	appearance	round	appearance: round
totenkirchl	appearance	covered in icing	appearance: covered in icing
aracar	appearance	orange	appearance: orange
aracar	appearance	purple	appearance: purple
aracar	appearance	red	appearance: red
totenkirchl	appearance	yellow	appearance: yellow
matterhorn	appearance	sharp peak	appearance: sharp peak
totenkirchl	appearance	layered	appearance: layered
totenkirchl	appearance	golden	appearance: golden
domuyo	appearance	small shrub	appearance: small shrub
totenkirchl	appearance	crumbly top	appearance: crumbly top
totenkirchl	appearance	golden color	appearance: golden color
sex de marinda	appearance	shrub-like	appearance: shrub-like
sex de marinda	appearance	small leaves	appearance: small leaves
ortstock	appearance	leafy	appearance: leafy
ortstock	appearance	bulbous	appearance: bulbous
domuyo	appearance	has white flowers	appearance: has white flowers
sexdemarinda	appearance	red and yellow	appearance: red and yellow
međe	appearance	small, round	appearance: small, round
ortstock	appearance	fragrant	appearance: fragrant
domuyo	appearance	red	appearance: red
sex de marinda	appearance	small	appearance: small
brennisteinsalda	appearance	greenish-black color	appearance: greenish-black color
brennisteinsalda	appearance	crumbly texture	appearance: crumbly texture
međe	appearance	juicy	appearance: juicy
dent de ruth	appearance	deep red	appearance: deep red
dent de ruth	appearance	ruby-like	appearance: ruby-like
međe	appearance	red	appearance: red
sexdemarinda	appearance	delicate	appearance: delicate
sexdemarinda	appearance	colorful	appearance: colorful
sex de marinda	appearance	yellow	appearance: yellow
totenkirchl	appearance	yellow color	appearance: yellow color
matterhorn	appearance	pyramidal shape	appearance: pyramidal shape
matterhorn	appearance	snow-capped	appearance: snow-capped
totenkirchl	appearance	layered structure	appearance: layered structure
ortstock	appearance	has leaves	appearance: has leaves
ortstock	appearance	has stems	appearance: has stems
ortstock	appearance	has flowers	appearance: has flowers
aracar	appearance	small and oval-shaped	appearance: small and oval-shaped
međe	appearance	red or yellow	appearance: red or yellow
matterhorn	appearance	distinctive pyramidal shape	appearance: distinctive pyramidal shape
calanda	appearance	small	appearance: small
ortstock	appearance	small	appearance: small
ortstock	appearance	colorful	appearance: colorful
totenkirchl	appearance	golden brown	appearance: golden brown
ortstock	appearance	delicate	appearance: delicate
brennisteinsalda	appearance	dark	appearance: dark
totenkirchl	appearance	flat	appearance: flat
međe	appearance	small	appearance: small
domuyo	appearance	orange	appearance: orange
búrfell	appearance	rocky surface	appearance: rocky surface
búrfell	appearance	conical shape	appearance: conical shape
waw an namus	architectural features	hanging gardens	architectural features: hanging gardens
waw an namus	architectural features	ziggurat	architectural features: ziggurat
st. chrischona	architecture	monastery	architecture: monastery
totenkirchl	architecture	small	architecture: small
st. chrischona	architecture	church	architecture: church
st. chrischona	architecture	historic buildings	architecture: historic buildings
totenkirchl	architecture	simple	architecture: simple
pieter both	art style	dutch golden age	art style: dutch golden age
pieter both	art style	baroque	art style: baroque
pieter both	artistic contributions	developed his own style	artistic contributions: developed his own style
pieter both	artistic contributions	created many portraits	artistic contributions: created many portraits
pieter both	artistic contributions	was influenced by rembrandt	artistic contributions: was influenced by rembrandt
pieter both	artistic style	baroque	artistic style: baroque
pieter both	artistic style	portrait painter	artistic style: portrait painter
pieter both	artistic style	realist	artistic style: realist
mount herzl	associated with	national pride	associated with: national pride
mount herzl	associated with	israeli military	associated with: israeli military
galeras	associated with	volcanic ash	associated with: volcanic ash
galeras	associated with	the galeras province	associated with: the galeras province
doña juana	associated with	spanish empire	associated with: spanish empire
galeras	associated with	the galeras department	associated with: the galeras department
mount herzl	associated with	yom hazikaron	associated with: yom hazikaron
mount herzl	associated with	israel's military	associated with: israel's military
doña juana	associated with	philip ii	associated with: philip ii
mount herzl	associated with	israeli independence movement	associated with: israeli independence movement
mount herzl	associated with	israel's independence	associated with: israel's independence
totenkirchl	associated with	winter festival	associated with: winter festival
totenkirchl	associated with	austrian culture	associated with: austrian culture
mount herzl	associated with	israel defense forces	associated with: israel defense forces
brennisteinsalda	associated with	volcanic landscapes	associated with: volcanic landscapes
brennisteinsalda	associated with	geothermal power plants	associated with: geothermal power plants
totenkirchl	associated with	christmas market	associated with: christmas market
mount herzl	associated with	israel's wars	associated with: israel's wars
mount herzl	associated with	jewish heritage	associated with: jewish heritage
mount herzl	associated with	israeli defense forces	associated with: israeli defense forces
mount herzl	associated with	israel's independence day	associated with: israel's independence day
galeras	associated with	lava flows	associated with: lava flows
dent de ruth	associated with	romance	associated with: romance
zehnsberg	associated with	world war ii	associated with: world war ii
dom	associated with	history	associated with: history
dom	associated with	engineering	associated with: engineering
zehnsberg	associated with	holocaust	associated with: holocaust
dom	associated with	architecture	associated with: architecture
st. chrischona	associated with	st. margaret	associated with: st. margaret
st. chrischona	associated with	st. chrischona	associated with: st. chrischona
dent de ruth	associated with	luxury	associated with: luxury
mount vesuvius	association	pompeii and herculaneum	association: pompeii and herculaneum
st. chrischona	association	swiss alps	association: swiss alps
mount vesuvius	association	ancient roman cities	association: ancient roman cities
st. chrischona	association	bernese oberland	association: bernese oberland
mauna kea	astronomical significance	clear night sky	astronomical significance: clear night sky
mauna kea	astronomical significance	home to observatories	astronomical significance: home to observatories
mauna kea	astronomy	home to many telescopes	astronomy: home to many telescopes
mauna kea	astronomy	studying universe	astronomy: studying universe
mauna kea	astronomy	dark sky	astronomy: dark sky
mauna kea	astronomy	ideal for stargazing	astronomy: ideal for stargazing
mauna kea	astronomy	observing site for stars	astronomy: observing site for stars
mauna kea	astronomy	home to some of the world's most advanced telescopes	astronomy: home to some of the world's most advanced telescopes
mauna kea	astronomy	home to several observatories	astronomy: home to several observatories
mauna kea	astronomy	optical and radio telescopes	astronomy: optical and radio telescopes
mauna kea	astronomy	telescope	astronomy: telescope
mauna kea	astronomy	dark skies	astronomy: dark skies
mauna kea	astronomy	observing site	astronomy: observing site
mauna kea	astronomy	observatory	astronomy: observatory
mauna kea	astronomy	used for stargazing	astronomy: used for stargazing
barren island	atmosphere	hostile	atmosphere: hostile
barren island	atmosphere	arid	atmosphere: arid
barren island	atmosphere	inhospitable	atmosphere: inhospitable
dom	attached to	column	attached to: column
dom	attached to	pillar	attached to: pillar
dom	attached to	beam	attached to: beam
uetliberg	attraction	hiking trails	attraction: hiking trails
viedma	attraction	natural scenery	attraction: natural scenery
matterhorn	attraction	hiking	attraction: hiking
matterhorn	attraction	tourist destination	attraction: tourist destination
uetliberg	attraction	uetliberg tower	attraction: uetliberg tower
uetliberg	attraction	panoramic views	attraction: panoramic views
viedma	attraction	waterfall	attraction: waterfall
viedma	attraction	hiking	attraction: hiking
viedma	attractions	mount fitz roy	attractions: mount fitz roy
viedma	attractions	wildlife	attractions: wildlife
viedma	attractions	hiking trails	attractions: hiking trails
mont blanc	attractions	scenic views	attractions: scenic views
st. chrischona	attractions	st. chrischona monastery	attractions: st. chrischona monastery
viedma	attractions	natural beauty	attractions: natural beauty
paradiskullen	attractions	cultural events	attractions: cultural events
st. chrischona	attractions	st. chrischona chapel	attractions: st. chrischona chapel
viedma	attractions	outdoor activities	attractions: outdoor activities
mont blanc	attractions	glaciers	attractions: glaciers
paradiskullen	attractions	natural beauty	attractions: natural beauty
mont blanc	attractions	mountain huts	attractions: mountain huts
viedma	attractions	lake viedma	attractions: lake viedma
grosser lafatscher	behavior	crawling	behavior: crawling
domuyo	behavior	arboreal	behavior: arboreal
ochsen	behavior	aggressive	behavior: aggressive
grosser lafatscher	behavior	stinging	behavior: stinging
domuyo	behavior	social	behavior: social
domuyo	behavior	burrowing	behavior: burrowing
domuyo	behavior	solitary	behavior: solitary
grosser lafatscher	behavior	flying	behavior: flying
domuyo	behavior	agile	behavior: agile
domuyo	behavior	nocturnal	behavior: nocturnal
grosser lafatscher	behavior	abusive	behavior: abusive
grosser lafatscher	behavior	discourteous	behavior: discourteous
ochsen	behavior	curious	behavior: curious
ochsen	behavior	social	behavior: social
grosser lafatscher	behavior	aggressive	behavior: aggressive
ochsen	behavior	docile	behavior: docile
ortstock	benefits	digestive aid	benefits: digestive aid
ortstock	benefits	anti-inflammatory	benefits: anti-inflammatory
ortstock	benefits	antiseptic	benefits: antiseptic
king peak	best time to climb	summer	best time to climb: summer
king peak	best time to climb	early season	best time to climb: early season
büraberg	best time to visit	summer	best time to visit: summer
büraberg	best time to visit	autumn	best time to visit: autumn
mount garibaldi	best time to visit	summer	best time to visit: summer
cot seulawah agam	best time to visit	june to september	best time to visit: june to september
mount garibaldi	best time to visit	autumn	best time to visit: autumn
cot seulawah agam	best time to visit	dry season	best time to visit: dry season
mount garibaldi	best time to visit	spring	best time to visit: spring
mount garibaldi	best time to visit	winter	best time to visit: winter
gerlachovský štít	best way to reach	hike	best way to reach: hike
gerlachovský štít	best way to reach	trail	best way to reach: trail
pieter both	birthplace	netherlands	birthplace: netherlands
pieter both	birthplace	leiden	birthplace: leiden
grosser lafatscher	body shape	flat	body shape: flat
grosser lafatscher	body shape	oval	body shape: oval
haggadah	book	passover	book: passover
haggadah	book	ritual	book: ritual
haggadah	book	scripture	book: scripture
haggadah	book	scriptural	book: scriptural
haggadah	book	jewish	book: jewish
grosser lafatscher	brand	bosch	brand: bosch
grosser lafatscher	brand	makita	brand: makita
grosser lafatscher	brand	dewalt	brand: dewalt
ochsen	breed	angus	breed: angus
öchsen	breed	holstein	breed: holstein
ochsen	breed	brown swiss	breed: brown swiss
ochsen	breed	simmental	breed: simmental
öchsen	breed	brown swiss	breed: brown swiss
ochsen	breed	holstein	breed: holstein
öchsen	breed	german	breed: german
öchsen	breed	simmental	breed: simmental
öchsen	breed	angus	breed: angus
ochsen	breeds	simmental	breeds: simmental
ochsen	breeds	angus	breeds: angus
ochsen	breeds	holstein	breeds: holstein
pieter both	building type	gallery	building type: gallery
pieter both	building type	museum	building type: museum
pieter both	building type	exhibition space	building type: exhibition space
ortstock	care	water regularly	care: water regularly
ortstock	care	provide sunlight	care: provide sunlight
llullaillaco	category	mountain	category: mountain
sex de marinda	category	plant	category: plant
sex de marinda	category	remedy	category: remedy
sex de marinda	category	herb	category: herb
grosser lafatscher	category	tool	category: tool
zitterklapfen	category	festival	category: festival
grosser lafatscher	category	hardware	category: hardware
ochsen	category	farm animal	category: farm animal
aracar	category	berry	category: berry
sex de marinda	category	medicinal	category: medicinal
llullaillaco	category	volcano	category: volcano
acamarachi	category	unknown	category: unknown
dent de ruth	category	jewelry	category: jewelry
dent de ruth	category	gemstone	category: gemstone
sattelkopf	category	alps	category: alps
acamarachi	category	mythical creature	category: mythical creature
har hamenuchot	category	rosh hashanah	category: rosh hashanah
har hamenuchot	category	jewish tradition	category: jewish tradition
öchsen	category	livestock	category: livestock
pieter both	category	painter	category: painter
búrfell	category	volcano	category: volcano
sattelkopf	category	mountain peak	category: mountain peak
öchsen	category	cattle	category: cattle
acamarachi	category	fictional entity	category: fictional entity
pieter both	category	dutch golden age	category: dutch golden age
öchsen	category	animal	category: animal
paradiskullen	category	municipality	category: municipality
aracar	category	exotic fruit	category: exotic fruit
paradiskullen	category	mountain	category: mountain
acamarachi	category	legendary being	category: legendary being
ortstock	category	spice	category: spice
búrfell	category	landform	category: landform
pieter both	category	dutch painter	category: dutch painter
brennisteinsalda	category	dish	category: dish
paradiskullen	category	local government	category: local government
brennisteinsalda	category	scandinavian cuisine	category: scandinavian cuisine
nesthorn	category	swiss alps	category: swiss alps
nesthorn	category	peak	category: peak
nesthorn	category	mountain	category: mountain
pieter both	category	artist	category: artist
paradiskullen	category	natural feature	category: natural feature
domuyo	category	primate	category: primate
galeras	category	landform	category: landform
zitterklapfen	category	event	category: event
galeras	category	mountain range	category: mountain range
pieter both	category	rijksmuseum artist	category: rijksmuseum artist
pieter both	category	baroque painter	category: baroque painter
dent de ruth	category	precious stone	category: precious stone
rotstöckli	category	landmark	category: landmark
domuyo	category	insectivore	category: insectivore
grosser lafatscher	category	pest	category: pest
domuyo	category	exotic fruit	category: exotic fruit
aracar	category	nut	category: nut
cot seulawah agam	category	mountain	category: mountain
cot seulawah agam	category	indonesian mountain	category: indonesian mountain
sextant	category	marine equipment	category: marine equipment
ortstock	category	ornamental plant	category: ornamental plant
domuyo	category	type of fruit	category: type of fruit
ochsen	category	cattle	category: cattle
calanda	category	natural feature	category: natural feature
domuyo	category	plant	category: plant
dent de cuit	category	winter root	category: winter root
dent de cuit	category	root vegetable	category: root vegetable
grosser lafatscher	category	insect	category: insect
grosser lafatscher	category	creepy-crawly	category: creepy-crawly
aracar	category	seed	category: seed
ochsen	category	mammal	category: mammal
galeras	category	volcano	category: volcano
galeras	category	geological feature	category: geological feature
cot seulawah agam	category	volcanic mountain	category: volcanic mountain
ortstock	category	medicinal	category: medicinal
calanda	category	watercourse	category: watercourse
ortstock	category	garden	category: garden
međe	category	fruit	category: fruit
sextant	category	navigation tool	category: navigation tool
domuyo	category	species	category: species
salsa	category	condiment	category: condiment
ortstock	category	berry	category: berry
sextant	category	nautical instrument	category: nautical instrument
domuyo	category	fruit	category: fruit
međe	category	berry	category: berry
domuyo	category	exotic	category: exotic
međe	category	food	category: food
dent de rue	category	street	category: street
sextant	category	instrument	category: instrument
aracar	category	tropical	category: tropical
rotstöckli	category	mountain range	category: mountain range
rotstöckli	category	peak	category: peak
pizza	category	snack	category: snack
har hamenuchot	category	talmudic era	category: talmudic era
rotstöckli	category	mountain	category: mountain
har hamenuchot	category	jewish holiday	category: jewish holiday
aracar	category	fruit	category: fruit
aracar	category	tropical fruit	category: tropical fruit
öchsen	category	beast of burden	category: beast of burden
ortstock	category	garden plant	category: garden plant
ochsen	category	animal	category: animal
salsa	category	mexican dish	category: mexican dish
sextant	category	astrology tool	category: astrology tool
acamarachi	category	does not fit into a category	category: does not fit into a category
dent de rhu	category	spice	category: spice
ortstock	category	ornamental	category: ornamental
sexdemarinda	category	plant	category: plant
sexdemarinda	category	flowering plant	category: flowering plant
dent de cuit	category	carrot-like	category: carrot-like
sexdemarinda	category	ornamental plant	category: ornamental plant
domuyo	category	animal	category: animal
zindlenspitz	category	landmark	category: landmark
domuyo	category	reptile	category: reptile
pizza	category	food	category: food
rotstöckli	category	geography	category: geography
dent de rue	category	public space	category: public space
rotstöckli	category	landform	category: landform
aracar	category	exotic	category: exotic
dent de rue	category	urban	category: urban
