concept	facet	property	facet_property
we belong together	album	daydream	album: daydream
wait and bleed	album	a legacy of hate	album: a legacy of hate
wait and bleed	album	shadows fall	album: shadows fall
wait and bleed	album	in the dark	album: in the dark
wait and bleed	album genre	concept album	album genre: concept album
wait and bleed	album genre	experimental music	album genre: experimental music
money for nothing	amount	substantial	amount: substantial
money for nothing	amount	small	amount: small
money for nothing	amount	significant	amount: significant
money for nothing	amount	large	amount: large
halo	appearance	circle around head	appearance: circle around head
halo	appearance	ring of light	appearance: ring of light
halo	appearance	glowing	appearance: glowing
halo	appearance	diffuse	appearance: diffuse
halo	appearance	glow around head	appearance: glow around head
halo	appearance	brightly glowing	appearance: brightly glowing
halo	appearance	ethereal	appearance: ethereal
halo	appearance	aura around head	appearance: aura around head
halo	appearance	bright	appearance: bright
halo	appearance	dazzlingly bright	appearance: dazzlingly bright
halo	appearance	circular	appearance: circular
halo	appearance	around head	appearance: around head
halo	appearance	shining	appearance: shining
halo	appearance	ring-shaped	appearance: ring-shaped
halo	appearance	colorful	appearance: colorful
reason	application	everyday life	application: everyday life
reason	application	science	application: science
reason	application	philosophy	application: philosophy
i still haven't found what i'm looking for	artist	larry mullen jr.	artist: larry mullen jr.
i still haven't found what i'm looking for	artist	adam clayton	artist: adam clayton
i still haven't found what i'm looking for	artist	the edge	artist: the edge
the way we were	artist	dean martin	artist: dean martin
i still haven't found what i'm looking for	artist	bono	artist: bono
i still haven't found what i'm looking for	artist	u2	artist: u2
wait and bleed	artist	nine inch nails	artist: nine inch nails
we belong together	artist	celine dion	artist: celine dion
the way we were	artist	frank sinatra	artist: frank sinatra
wait and bleed	artist	trent reznor	artist: trent reznor
wait and bleed	artist	tool	artist: tool
wait and bleed	artist	eddie vedder	artist: eddie vedder
we belong together	artist	brenda k	artist: brenda k
we belong together	artist	duet	artist: duet
we belong together	artist	mariah carey	artist: mariah carey
we belong together	artist	pop icon	artist: pop icon
we belong together	artist	bryan adams	artist: bryan adams
we belong together	artist	whitney houston	artist: whitney houston
crazy in love	artist	tricky stewart	artist: tricky stewart
the way we were	artist	bing crosby	artist: bing crosby
crazy in love	artist	beyoncé	artist: beyoncé
crazy in love	artist	jay-z	artist: jay-z
crazy in love	artist	the-dream	artist: the-dream
wait and bleed	artist style	emotive	artist style: emotive
wait and bleed	artist style	atmospheric	artist style: atmospheric
wait and bleed	artist style	aggressive	artist style: aggressive
party rock anthem	artist type	pop group	artist type: pop group
party rock anthem	artist type	electronic duo	artist type: electronic duo
party rock anthem	artist type	dj	artist type: dj
party rock anthem	artist type	singer	artist type: singer
party rock anthem	artist type	electronic music artist	artist type: electronic music artist
party rock anthem	artist type	band	artist type: band
halo	artistic depiction	in paintings	artistic depiction: in paintings
halo	artistic depiction	in sculptures	artistic depiction: in sculptures
halo	artistic depiction	in stained glass	artistic depiction: in stained glass
halo	artistic representation	photography	artistic representation: photography
halo	artistic representation	painting	artistic representation: painting
halo	artistic representation	sculpture	artistic representation: sculpture
crazy in love	artists	beyoncé	artists: beyoncé
party rock anthem	artists	ke$ha	artists: ke$ha
crazy in love	artists	jay-z	artists: jay-z
party rock anthem	artists	lady gaga	artists: lady gaga
party rock anthem	artists	britney spears	artists: britney spears
party rock anthem	artists	dj	artists: dj
party rock anthem	artists	band	artists: band
party rock anthem	artists	electronic musician	artists: electronic musician
best of you	aspect	mental	aspect: mental
best of you	aspect	emotional	aspect: emotional
best of you	aspect	physical	aspect: physical
best of you	aspects to develop	dedication	aspects to develop: dedication
best of you	aspects to develop	perseverance	aspects to develop: perseverance
best of you	aspects to develop	confidence	aspects to develop: confidence
best of you	aspects to develop	hard work	aspects to develop: hard work
money for nothing	associated emotions	surprise	associated emotions: surprise
money for nothing	associated emotions	joy	associated emotions: joy
money for nothing	associated emotions	relief	associated emotions: relief
halo	associated with	saints	associated with: saints
sailing	associated with	sea	associated with: sea
money for nothing	associated with	investments	associated with: investments
money for nothing	associated with	opportunity	associated with: opportunity
money for nothing	associated with	luck	associated with: luck
halo	associated with	angels	associated with: angels
sailing	associated with	water	associated with: water
bump	associated with	construction site	associated with: construction site
sailing	associated with	sun	associated with: sun
bump	associated with	traffic	associated with: traffic
bump	associated with	sports	associated with: sports
bump	associated with	construction	associated with: construction
sailing	associated with	wind	associated with: wind
bump	associated with	roadwork	associated with: roadwork
halo	associated with	divine beings	associated with: divine beings
bump	associated with	music festival	associated with: music festival
money for nothing	associated with	chance	associated with: chance
bump, bump, bump	association	excitement	association: excitement
bump, bump, bump	association	pop music	association: pop music
bump, bump, bump	association	party	association: party
bump, bump, bump	association	rock music	association: rock music
bump, bump, bump	association	celebration	association: celebration
halo	astronomy	solar corona	astronomy: solar corona
halo	astronomy	formed by solar wind	astronomy: formed by solar wind
halo	astronomy	made of ice particles	astronomy: made of ice particles
halo	astronomy	ring around a planet	astronomy: ring around a planet
halo	astronomy	celestial body	astronomy: celestial body
halo	astronomy	eclipse phenomenon	astronomy: eclipse phenomenon
halo	astronomy	visible from earth	astronomy: visible from earth
halo	astronomy	ring of light	astronomy: ring of light
halo	astronomy	composed of ice and rock	astronomy: composed of ice and rock
halo	astronomy	formed by celestial mechanics	astronomy: formed by celestial mechanics
halo	astronomy	around a celestial body	astronomy: around a celestial body
party rock anthem	atmosphere	exciting	atmosphere: exciting
party rock anthem	atmosphere	energetic	atmosphere: energetic
party rock anthem	atmosphere	loud	atmosphere: loud
best of you	attitude	confident	attitude: confident
best of you	attitude	open-minded	attitude: open-minded
best of you	attitude	positive	attitude: positive
best of you	attitude	optimistic	attitude: optimistic
best of you	attitude	realistic	attitude: realistic
best of you	attitudes	non-judgmental	attitudes: non-judgmental
best of you	attitudes	positive	attitudes: positive
best of you	attitudes	open-minded	attitudes: open-minded
money for nothing	attracts	jealousy	attracts: jealousy
money for nothing	attracts	envy	attracts: envy
best of you	attributes	emotional intelligence	attributes: emotional intelligence
best of you	attributes	empathy	attributes: empathy
best of you	attributes	perseverance	attributes: perseverance
best of you	attributes	self-awareness	attributes: self-awareness
best of you	attributes	integrity	attributes: integrity
bump, bump, bump	audience response	fear	audience response: fear
bump, bump, bump	audience response	excitement	audience response: excitement
bump, bump, bump	audience response	confusion	audience response: confusion
crazy in love	award	grammy award	award: grammy award
the way we were	award	best actor	award: best actor
the way we were	award	oscar	award: oscar
crazy in love	award	best r&b song	award: best r&b song
the way we were	award	academy award	award: academy award
the way we were	awards	golden globe nominations	awards: golden globe nominations
crazy in love	awards	mtv video music award	awards: mtv video music award
the way we were	awards	won golden globe for best actor	awards: won golden globe for best actor
the way we were	awards	won golden globe award for best original song	awards: won golden globe award for best original song
we belong together	awards	grammy nomination	awards: grammy nomination
crazy in love	awards	grammy	awards: grammy
the way we were	awards	golden globe nomination	awards: golden globe nomination
the way we were	awards	academy award winner	awards: academy award winner
the way we were	awards	academy award for best original song	awards: academy award for best original song
we belong together	awards	mtv video music award	awards: mtv video music award
the way we were	awards	golden globe winner	awards: golden globe winner
we belong together	awards	american music award	awards: american music award
we belong together	awards	grammy award	awards: grammy award
the way we were	awards	oscar nominations	awards: oscar nominations
we belong together	awards	billboard hot 100 chart	awards: billboard hot 100 chart
the way we were	awards	won academy award for best original song	awards: won academy award for best original song
wait and bleed	band	american heavy metal	band: american heavy metal
wait and bleed	band	metalcore	band: metalcore
wait and bleed	band	trivium	band: trivium
wait and bleed	band	bullet for my valentine	band: bullet for my valentine
wait and bleed	band	metal band	band: metal band
wait and bleed	band	nine inch nails	band: nine inch nails
wait and bleed	band	killswitch engage	band: killswitch engage
wait and bleed	band	crimson moon	band: crimson moon
wait and bleed	band	the haunted	band: the haunted
wait and bleed	band	music group	band: music group
wait and bleed	band	pearl jam	band: pearl jam
best of you	behavior	being true to yourself	behavior: being true to yourself
best of you	behavior	being loyal	behavior: being loyal
best of you	behavior	taking risks	behavior: taking risks
best of you	behavior	persevering	behavior: persevering
best of you	behavior	helping others	behavior: helping others
best of you	behavior	being true to oneself	behavior: being true to oneself
best of you	behavior	being courageous	behavior: being courageous
best of you	behavior	persevering through challenges	behavior: persevering through challenges
best of you	behavior	selfless	behavior: selfless
best of you	behavior	compassionate	behavior: compassionate
best of you	behavior	honest	behavior: honest
best of you	behavior	being responsible	behavior: being responsible
best of you	behaviors	being true to yourself	behaviors: being true to yourself
best of you	behaviors	treating others with respect	behaviors: treating others with respect
best of you	behaviors	helping others	behaviors: helping others
best of you	behaviors	seeking knowledge	behaviors: seeking knowledge
best of you	behaviors	taking calculated risks	behaviors: taking calculated risks
halo	biblical significance	sign of divine approval	biblical significance: sign of divine approval
halo	biblical significance	indication of a prophet	biblical significance: indication of a prophet
bump	cause	car crash	cause: car crash
bump	cause	bicycle fall	cause: bicycle fall
bump	cause	construction	cause: construction
bump	cause	music	cause: music
bump	cause	car accident	cause: car accident
bump	cause	falling	cause: falling
bump	cause	negligence	cause: negligence
bump	cause	carelessness	cause: carelessness
bump	cause	bouncing ball	cause: bouncing ball
bump	cause	accident	cause: accident
halo	causes	sun's intense heat	causes: sun's intense heat
halo	causes	solar flares	causes: solar flares
money for nothing	challenges	losing it all	challenges: losing it all
money for nothing	challenges	tax implications	challenges: tax implications
best of you	challenges	overwhelm	challenges: overwhelm
best of you	challenges	fear of failure	challenges: fear of failure
money for nothing	challenges	maintaining wealth	challenges: maintaining wealth
best of you	challenges	self-doubt	challenges: self-doubt
money for nothing	chance	plays a role	chance: plays a role
money for nothing	chance	often involved	chance: often involved
best of you	characteristic	achievement	characteristic: achievement
best of you	characteristic	potential	characteristic: potential
best of you	characteristic	honest	characteristic: honest
best of you	characteristic	generous	characteristic: generous
best of you	characteristic	resilience	characteristic: resilience
best of you	characteristic	open-mindedness	characteristic: open-mindedness
best of you	characteristic	empathy	characteristic: empathy
best of you	characteristic	kind	characteristic: kind
best of you	characteristic	brave	characteristic: brave
best of you	characteristic	talent	characteristic: talent
best of you	characteristic	ability	characteristic: ability
best of you	characteristic	wise	characteristic: wise
party rock anthem	characteristics	catchy melody	characteristics: catchy melody
party rock anthem	characteristics	catchy	characteristics: catchy
party rock anthem	characteristics	easy to remember	characteristics: easy to remember
reason	characteristics	logical	characteristics: logical
reason	characteristics	influences decision	characteristics: influences decision
best of you	characteristics	emotional intelligence	characteristics: emotional intelligence
reason	characteristics	motivated	characteristics: motivated
party rock anthem	characteristics	upbeat	characteristics: upbeat
reason	characteristics	rational	characteristics: rational
reason	characteristics	based on evidence	characteristics: based on evidence
reason	characteristics	motivates action	characteristics: motivates action
party rock anthem	characteristics	repetitive beat	characteristics: repetitive beat
party rock anthem	characteristics	simple	characteristics: simple
party rock anthem	characteristics	simple lyrics	characteristics: simple lyrics
best of you	characteristics	strong sense of self	characteristics: strong sense of self
party rock anthem	characteristics	easy to dance to	characteristics: easy to dance to
best of you	characteristics	authentic	characteristics: authentic
party rock anthem	characteristics	repetitive	characteristics: repetitive
best of you	characteristics	adaptable	characteristics: adaptable
best of you	characteristics	compassionate	characteristics: compassionate
reason	characteristics	valid	characteristics: valid
reason	characteristics	clear	characteristics: clear
reason	characteristics	convincing	characteristics: convincing
best of you	characteristics	good communication skills	characteristics: good communication skills
the way we were	characters	finley	characters: finley
the way we were	characters	katie morosky	characters: katie morosky
the way we were	characters	katie	characters: katie
the way we were	characters	hubbell gardiner	characters: hubbell gardiner
the way we were	characters	hubbell	characters: hubbell
we belong together	chart performance	billboard hot 100	chart performance: billboard hot 100
crazy in love	chart performance	multi-platinum	chart performance: multi-platinum
we belong together	chart performance	successful song	chart performance: successful song
we belong together	chart performance	hit single	chart performance: hit single
we belong together	chart performance	multi-platinum	chart performance: multi-platinum
we belong together	chart performance	top 10	chart performance: top 10
we belong together	chart performance	number one on us billboard hot 100	chart performance: number one on us billboard hot 100
we belong together	chart performance	platinum selling	chart performance: platinum selling
we belong together	chart performance	top 10 on us billboard hot 100	chart performance: top 10 on us billboard hot 100
i still haven't found what i'm looking for	chart performance	hit single	chart performance: hit single
i still haven't found what i'm looking for	chart performance	top 10	chart performance: top 10
we belong together	chart performance	peaked at number one	chart performance: peaked at number one
crazy in love	chart performance	top 10	chart performance: top 10
crazy in love	collaboration	beyoncé and jay-z	collaboration: beyoncé and jay-z
money for nothing	common examples	finding a valuable item	common examples: finding a valuable item
party rock anthem	common examples	party rock anthem by lmfao	common examples: party rock anthem by lmfao
party rock anthem	common examples	uptown funk by mark ronson	common examples: uptown funk by mark ronson
party rock anthem	common examples	tik tok by ke$ha	common examples: tik tok by ke$ha
money for nothing	common examples	inheriting wealth	common examples: inheriting wealth
money for nothing	common examples	lottery win	common examples: lottery win
money for nothing	commonly associated with	chance	commonly associated with: chance
money for nothing	commonly associated with	luck	commonly associated with: luck
money for nothing	commonly associated with	opportunity	commonly associated with: opportunity
sailing	competitive aspect	racing	competitive aspect: racing
sailing	competitive aspect	regatta	competitive aspect: regatta
money for nothing	conceptual meaning	lucky break	conceptual meaning: lucky break
money for nothing	conceptual meaning	unearned income	conceptual meaning: unearned income
money for nothing	conceptual meaning	free money	conceptual meaning: free money
money for nothing	conceptual meaning	windfall	conceptual meaning: windfall
best of you	conceptual meaning	personal potential	conceptual meaning: personal potential
best of you	conceptual meaning	highest level of performance	conceptual meaning: highest level of performance
best of you	conceptual meaning	personal growth	conceptual meaning: personal growth
money for nothing	connotation	fortunate	connotation: fortunate
money for nothing	connotation	lucky	connotation: lucky
crazy in love	connotation	exciting	connotation: exciting
crazy in love	connotation	positive	connotation: positive
crazy in love	connotation	intimate	connotation: intimate
listen	consequences	confusion	consequences: confusion
listen	consequences	misunderstanding	consequences: misunderstanding
listen	consequences	understanding	consequences: understanding
halo	context	heavenly bodies	context: heavenly bodies
halo	context	ascension	context: ascension
halo	context	martyrdom	context: martyrdom
money for nothing	context	relaxation	context: relaxation
money for nothing	context	easy living	context: easy living
money for nothing	context	financial freedom	context: financial freedom
money for nothing	context	financial	context: financial
money for nothing	context	lucky	context: lucky
money for nothing	context	relaxing	context: relaxing
listen	context	in music	context: in music
listen	context	lecture	context: lecture
bump, bump, bump	context	construction site	context: construction site
halo	context	astronomy	context: astronomy
halo	context	optics	context: optics
bump	context	real life	context: real life
bump	context	game	context: game
halo	context	religion	context: religion
bump	context	music	context: music
listen	context	meeting	context: meeting
bump	context	construction site	context: construction site
bump	context	accident	context: accident
listen	context	in conversation	context: in conversation
listen	context	music	context: music
listen	context	conversation	context: conversation
money for nothing	context	life	context: life
listen	context	nature	context: nature
bump, bump, bump	context	concert	context: concert
bump, bump, bump	context	party	context: party
bump, bump, bump	context	film score	context: film score
bump, bump, bump	context	music festival	context: music festival
bump, bump, bump	context	roadside	context: roadside
listen	context	in lecture	context: in lecture
bump	context	party	context: party
i still haven't found what i'm looking for	critic reception	acclaimed	critic reception: acclaimed
i still haven't found what i'm looking for	critic reception	positive	critic reception: positive
the way we were	cult following	iconic movie quote	cult following: iconic movie quote
the way we were	cult following	beloved by many	cult following: beloved by many
halo	cultural significance	representation of divine authority	cultural significance: representation of divine authority
halo	cultural significance	symbol of reverence	cultural significance: symbol of reverence
money for nothing	cultural significance	indicator of social status	cultural significance: indicator of social status
halo	cultural significance	divine light	cultural significance: divine light
money for nothing	cultural significance	topic of debate	cultural significance: topic of debate
money for nothing	cultural significance	symbol of good fortune	cultural significance: symbol of good fortune
halo	cultural significance	symbol of holiness	cultural significance: symbol of holiness
sailing	culture	modern	culture: modern
sailing	culture	traditional	culture: traditional
sailing	culture	historic	culture: historic
party rock anthem	danceability	high	danceability: high
party rock anthem	danceability	energetic	danceability: energetic
party rock anthem	danceability	get-the-party-started	danceability: get-the-party-started
reason	definition	explanation	definition: explanation
reason	definition	cause and effect	definition: cause and effect
money for nothing	definition	getting paid without working	definition: getting paid without working
reason	definition	cause	definition: cause
reason	definition	justification	definition: justification
best of you	description	resilience	description: resilience
best of you	description	mindfulness	description: mindfulness
best of you	description	fitness	description: fitness
best of you	dimension	strength	dimension: strength
best of you	dimension	endurance	dimension: endurance
best of you	dimension	courage	dimension: courage
the way we were	directed by	sydney pollack	directed by: sydney pollack
the way we were	directed by	sidney pollack	directed by: sidney pollack
the way we were	director	sidney pollack	director: sidney pollack
the way we were	director	arthur penn	director: arthur penn
best of you	domain	music	domain: music
best of you	domain	sports	domain: sports
best of you	domain	career	domain: career
best of you	domain	art	domain: art
money for nothing	dreamt about by	many people	dreamt about by: many people
money for nothing	dreamt about by	most people	dreamt about by: most people
bump	duration	repeating	duration: repeating
i still haven't found what i'm looking for	duration	single track	duration: single track
bump	duration	long	duration: long
bump	duration	short	duration: short
i still haven't found what i'm looking for	duration	4 minutes	duration: 4 minutes
bump, bump, bump	effect	energetic	effect: energetic
bump	effect	damage	effect: damage
bump	effect	distraction	effect: distraction
bump, bump, bump	effect	uplifting	effect: uplifting
bump	effect	pain	effect: pain
bump, bump, bump	effect	distracting	effect: distracting
bump	effect	discomfort	effect: discomfort
bump	effect	injury	effect: injury
best of you	emotional aspect	self-acceptance	emotional aspect: self-acceptance
best of you	emotional aspect	confidence	emotional aspect: confidence
best of you	emotional aspect	pride	emotional aspect: pride
bump, bump, bump	emotional impact	startling	emotional impact: startling
bump, bump, bump	emotional impact	entertaining	emotional impact: entertaining
bump, bump, bump	emotional impact	annoying	emotional impact: annoying
best of you	emotional state	confident	emotional state: confident
crazy in love	emotional state	intense	emotional state: intense
crazy in love	emotional state	all-consuming	emotional state: all-consuming
crazy in love	emotional state	passionate	emotional state: passionate
crazy in love	emotional state	infatuation	emotional state: infatuation
best of you	emotional state	at peace	emotional state: at peace
best of you	emotional state	motivated	emotional state: motivated
best of you	emotional state	fulfilled	emotional state: fulfilled
crazy in love	emotional tone	romantic	emotional tone: romantic
crazy in love	emotional tone	infatuated	emotional tone: infatuated
crazy in love	emotional tone	intimate	emotional tone: intimate
we belong together	emotional tone	uplifting	emotional tone: uplifting
wait and bleed	emotional tone	intense	emotional tone: intense
wait and bleed	emotional tone	anguished	emotional tone: anguished
we belong together	emotional tone	sentimental	emotional tone: sentimental
we belong together	emotional tone	inspiring	emotional tone: inspiring
wait and bleed	emotional tone	desperate	emotional tone: desperate
wait and bleed	emotional tone	melancholic	emotional tone: melancholic
crazy in love	emotional tone	excited	emotional tone: excited
the way we were	emotional tone	melancholic	emotional tone: melancholic
the way we were	emotional tone	nostalgic	emotional tone: nostalgic
the way we were	emotional tone	bittersweet	emotional tone: bittersweet
party rock anthem	emotional tone	energetic	emotional tone: energetic
party rock anthem	emotional tone	fun	emotional tone: fun
party rock anthem	emotional tone	exciting	emotional tone: exciting
party rock anthem	energy level	high	energy level: high
party rock anthem	energy level	exciting	energy level: exciting
party rock anthem	energy level	energetic	energy level: energetic
sailing	environment	sea	environment: sea
sailing	environment	lake	environment: lake
sailing	environment	ocean	environment: ocean
sailing	environment	river	environment: river
sailing	environment	coast	environment: coast
bump, bump, bump	environment	party	environment: party
bump, bump, bump	environment	road	environment: road
bump, bump, bump	environment	construction site	environment: construction site
sailing	equipment	rudder	equipment: rudder
sailing	equipment	mast	equipment: mast
sailing	equipment	anchor	equipment: anchor
sailing	equipment	rigging	equipment: rigging
sailing	equipment	boat	equipment: boat
sailing	equipment	yacht	equipment: yacht
sailing	equipment	ship	equipment: ship
sailing	equipment	sail	equipment: sail
sailing	equipment	ropes	equipment: ropes
sailing	equipment	hull	equipment: hull
sailing	equipment	sails	equipment: sails
the way we were	era	classic	era: classic
the way we were	era	1960s	era: 1960s
the way we were	era	1950s	era: 1950s
sailing	event	racing	event: racing
sailing	event	cruise	event: cruise
sailing	event	festival	event: festival
sailing	event	race	event: race
sailing	event	regatta	event: regatta
money for nothing	example	lottery win	example: lottery win
money for nothing	example	passive income	example: passive income
money for nothing	example	inherited wealth	example: inherited wealth
money for nothing	example	finding a valuable item	example: finding a valuable item
money for nothing	example	inheriting wealth	example: inheriting wealth
money for nothing	example	finding hidden treasure	example: finding hidden treasure
money for nothing	example	gift	example: gift
reason	examples	a business decision	examples: a business decision
reason	examples	a moral principle	examples: a moral principle
reason	examples	a scientific theory	examples: a scientific theory
reason	examples	a cause and effect	examples: a cause and effect
reason	examples	a justification for an action	examples: a justification for an action
money for nothing	examples	finding a large sum of money	examples: finding a large sum of money
reason	examples	a logical explanation	examples: a logical explanation
money for nothing	examples	winning the lottery	examples: winning the lottery
money for nothing	examples	inheriting a fortune	examples: inheriting a fortune
reason	features	concise	features: concise
reason	features	clear	features: clear
halo	features	dusty	features: dusty
party rock anthem	features	singing	features: singing
party rock anthem	features	rapping	features: rapping
party rock anthem	features	synthesizer	features: synthesizer
reason	features	persuasive	features: persuasive
halo	features	gaseous	features: gaseous
halo	features	variable	features: variable
money for nothing	feeling	relieved	feeling: relieved
money for nothing	feeling	excited	feeling: excited
money for nothing	feeling	grateful	feeling: grateful
reason	fields	philosophy	fields: philosophy
reason	fields	psychology	fields: psychology
reason	fields	business	fields: business
reason	fields	science	fields: science
reason	fields	everyday life	fields: everyday life
money for nothing	financial independence	possible	financial independence: possible
money for nothing	financial independence	rarely achieved	financial independence: rarely achieved
reason	form	rationality	form: rationality
reason	form	rationalization	form: rationalization
reason	form	explanation	form: explanation
reason	form	argument	form: argument
reason	form	logic	form: logic
halo	formation	formed from comet debris	formation: formed from comet debris
halo	formation	created by solar wind	formation: created by solar wind
halo	formation	formed by planetary movement	formation: formed by planetary movement
halo	formation	comet	formation: comet
halo	formation	asteroid	formation: asteroid
halo	formation	formed by planetary orbit	formation: formed by planetary orbit
halo	formation	formed by cometary debris	formation: formed by cometary debris
halo	formation	formed by solar wind	formation: formed by solar wind
halo	formation	from solar flares	formation: from solar flares
halo	formation	formed by solar flares	formation: formed by solar flares
halo	formation	from solar wind	formation: from solar wind
halo	formation	formed by cometary material	formation: formed by cometary material
halo	formation	solar wind	formation: solar wind
halo	formation	formed from solar wind	formation: formed from solar wind
reason	forms	proof	forms: proof
reason	forms	explanation	forms: explanation
reason	forms	argument	forms: argument
reason	forms	justification	forms: justification
reason	forms	rationalization	forms: rationalization
money for nothing	frequency	infrequent	frequency: infrequent
money for nothing	frequency	rare	frequency: rare
bump, bump, bump	frequency	common	frequency: common
money for nothing	frequency	unlikely	frequency: unlikely
bump	frequency	rhythmic	frequency: rhythmic
bump	frequency	frequent	frequency: frequent
bump	frequency	infrequent	frequency: infrequent
money for nothing	frequency	one-time	frequency: one-time
money for nothing	frequency	occasional	frequency: occasional
bump	frequency	common	frequency: common
bump	frequency	fast	frequency: fast
bump	frequency	slow	frequency: slow
bump, bump, bump	frequency	used in dance	frequency: used in dance
bump, bump, bump	frequency	used in music	frequency: used in music
bump	frequency	rare	frequency: rare
reason	function	to make sense	function: to make sense
reason	function	to explain	function: to explain
reason	function	to justify	function: to justify
reason	function	understanding	function: understanding
reason	function	explaining	function: explaining
bump, bump, bump	function	warning	function: warning
bump, bump, bump	function	music accompaniment	function: music accompaniment
bump, bump, bump	function	communication	function: communication
bump, bump, bump	function	entertainment	function: entertainment
reason	function	making sense	function: making sense
bump, bump, bump	function	beat	function: beat
reason	function	justifying	function: justifying
bump, bump, bump	function	rhythm	function: rhythm
reason	functions	to justify	functions: to justify
reason	functions	to persuade	functions: to persuade
reason	functions	to explain	functions: to explain
crazy in love	genre	hip-hop	genre: hip-hop
crazy in love	genre	r&b	genre: r&b
we belong together	genre	pop ballad	genre: pop ballad
party rock anthem	genre	electronic	genre: electronic
party rock anthem	genre	dance	genre: dance
party rock anthem	genre	pop	genre: pop
i still haven't found what i'm looking for	genre	rock music	genre: rock music
the way we were	genre	swing	genre: swing
we belong together	genre	soul	genre: soul
the way we were	genre	historical	genre: historical
we belong together	genre	pop	genre: pop
i still haven't found what i'm looking for	genre	pop music	genre: pop music
the way we were	genre	historical drama	genre: historical drama
bump, bump, bump	genre	hip-hop	genre: hip-hop
i still haven't found what i'm looking for	genre	classic rock	genre: classic rock
wait and bleed	genre	music	genre: music
the way we were	genre	romantic drama	genre: romantic drama
we belong together	genre	r&b	genre: r&b
the way we were	genre	historical romance	genre: historical romance
we belong together	genre	ballad	genre: ballad
bump, bump, bump	genre	pop	genre: pop
bump, bump, bump	genre	rock	genre: rock
the way we were	genre	drama	genre: drama
the way we were	genre	romance	genre: romance
the way we were	genre	romantic comedy	genre: romantic comedy
the way we were	genre	jazz	genre: jazz
i still haven't found what i'm looking for	genre	classic	genre: classic
the way we were	genre	musical	genre: musical
wait and bleed	genre	hard rock	genre: hard rock
we belong together	genre	adult contemporary	genre: adult contemporary
party rock anthem	genre	dance music	genre: dance music
i still haven't found what i'm looking for	genre	pop	genre: pop
wait and bleed	genre	heavy metal	genre: heavy metal
party rock anthem	genre	pop music	genre: pop music
i still haven't found what i'm looking for	genre	rock	genre: rock
i still haven't found what i'm looking for	genre	alternative	genre: alternative
the way we were	genre	oldies	genre: oldies
party rock anthem	genre	rock	genre: rock
crazy in love	genre	pop	genre: pop
party rock anthem	genre	electronic music	genre: electronic music
the way we were	genre	musical drama	genre: musical drama
best of you	goal	overcoming limitations	goal: overcoming limitations
best of you	goal	personal growth	goal: personal growth
best of you	goal	achieving potential	goal: achieving potential
best of you	goal	well-being	goal: well-being
best of you	goal	self-improvement	goal: self-improvement
sailing	goal	winning race	goal: winning race
best of you	goal	reaching peak performance	goal: reaching peak performance
best of you	goal	self-actualization	goal: self-actualization
best of you	goal	making a positive impact	goal: making a positive impact
best of you	goal	reaching full potential	goal: reaching full potential
sailing	goal	reaching destination	goal: reaching destination
sailing	goal	enjoying experience	goal: enjoying experience
best of you	goals	self-love	goals: self-love
