concept	facet	property	facet_property
yoko ono	activism	peace movement	activism: peace movement
pablo escobar	activity	killing	activity: killing
pablo escobar	activity	trafficking	activity: trafficking
pablo escobar	activity	smuggling	activity: smuggling
pablo escobar	activity	narco trafficking	activity: narco trafficking
pablo escobar	activity	money laundering	activity: money laundering
pablo escobar	activity	murder	activity: murder
david attenborough	age	over 90	age: over 90
david attenborough	age	elderly	age: elderly
david attenborough	age	centenarian	age: centenarian
david attenborough	age	born in 1926	age: born in 1926
kylie minogue	age	active in music industry since 1980s	age: active in music industry since 1980s
david attenborough	age	over 95 years old	age: over 95 years old
kylie minogue	age	born in 1968	age: born in 1968
david attenborough	age	over 90 years old	age: over 90 years old
david attenborough	age	long-lived	age: long-lived
woody allen	age	born in 1943	age: born in 1943
kylie minogue	age	australian	age: australian
david bowie	albums	space oddity	albums: space oddity
david bowie	albums	heroes	albums: heroes
david bowie	albums	aladdin sane	albums: aladdin sane
david bowie	albums	the rise and fall of ziggy stardust	albums: the rise and fall of ziggy stardust
david bowie	albums	low	albums: low
david bowie	albums	the rise and fall of ziggy stardust and the spiders from mars	albums: the rise and fall of ziggy stardust and the spiders from mars
michelangelo	alive	no	alive: no
napoleon	appearance	short	appearance: short
napoleon	appearance	powerful	appearance: powerful
napoleon	appearance	dramatic hairstyle	appearance: dramatic hairstyle
yoko ono	art career	installation art	art career: installation art
yoko ono	art career	conceptual art	art career: conceptual art
andy warhol	art movement	camp	art movement: camp
andy warhol	art movement	pop art	art movement: pop art
yoko ono	art style	experimental	art style: experimental
yoko ono	art style	abstract	art style: abstract
yoko ono	art style	installations	art style: installations
yoko ono	art style	performance	art style: performance
yoko ono	art style	conceptual art	art style: conceptual art
yoko ono	art style	conceptual	art style: conceptual
yoko ono	art style	installation	art style: installation
yoko ono	art style	performance art	art style: performance art
andy warhol	artist	silkscreen printing	artist: silkscreen printing
andy warhol	artist	printmaker	artist: printmaker
vincent van gogh	artist	famous	artist: famous
jean-michel basquiat	artist	painted with words	artist: painted with words
jean-michel basquiat	artist	expressionist	artist: expressionist
andy warhol	artist	painter	artist: painter
andy warhol	artist	filmmaker	artist: filmmaker
jean-michel basquiat	artist	american	artist: american
vincent van gogh	artist	oil painter	artist: oil painter
jean-michel basquiat	artist	new york city	artist: new york city
vincent van gogh	artist	the netherlands	artist: the netherlands
vincent van gogh	artist	infamous for ear cutting	artist: infamous for ear cutting
salvador dalí	artist	painter	artist: painter
salvador dalí	artist	surrealist	artist: surrealist
salvador dalí	artist	spanish	artist: spanish
vincent van gogh	artist	self-taught	artist: self-taught
pablo picasso	artist	famous	artist: famous
andy warhol	artist	sculptor	artist: sculptor
pablo picasso	artist	modern	artist: modern
pablo picasso	artist	spanish	artist: spanish
vincent van gogh	artist	famous painter	artist: famous painter
vincent van gogh	artist	expressionist	artist: expressionist
jean-michel basquiat	artist	abstract expressionism	artist: abstract expressionism
jean-michel basquiat	artist	neon	artist: neon
pablo picasso	artist	cubist	artist: cubist
vincent van gogh	artist	famous for paintings	artist: famous for paintings
vincent van gogh	artist	famous for	artist: famous for
jean-michel basquiat	artist	postmodern	artist: postmodern
jean-michel basquiat	artist	graffiti artist	artist: graffiti artist
jean-michel basquiat	artist	sculptor	artist: sculptor
jean-michel basquiat	artist	painter	artist: painter
pablo picasso	artist	sculptor	artist: sculptor
pablo picasso	artist	painter	artist: painter
pablo picasso	artist	printmaker	artist: printmaker
vincent van gogh	artist	post-impressionist	artist: post-impressionist
david bowie	artist	songwriter	artist: songwriter
david bowie	artist	singer	artist: singer
david bowie	artist	musician	artist: musician
andy warhol	artist	pop art	artist: pop art
vincent van gogh	artist	painter	artist: painter
vincent van gogh	artist	dutch	artist: dutch
michelangelo	artistic style	renaissance	artistic style: renaissance
vincent van gogh	artistic style	bold colors	artistic style: bold colors
vincent van gogh	artistic style	distorted forms	artistic style: distorted forms
leonardo da vinci	artistic style	sfumato	artistic style: sfumato
michelangelo	artistic style	classical	artistic style: classical
yoko ono	artistic style	experimental	artistic style: experimental
vincent van gogh	artistic style	emotional brushstrokes	artistic style: emotional brushstrokes
yoko ono	artistic style	pop art	artistic style: pop art
leonardo da vinci	artistic style	realism	artistic style: realism
yoko ono	artistic style	expressionist	artistic style: expressionist
yoko ono	artistic style	abstract	artistic style: abstract
leonardo da vinci	artistic works	last supper	artistic works: last supper
leonardo da vinci	artistic works	mona lisa	artistic works: mona lisa
andy warhol	artworks	elvis presley	artworks: elvis presley
andy warhol	artworks	coca-cola	artworks: coca-cola
andy warhol	artworks	campbell's soup cans	artworks: campbell's soup cans
andy warhol	artworks	marilyn diptych	artworks: marilyn diptych
andy warhol	artworks	chelsea girls	artworks: chelsea girls
leonardo da vinci	artworks	last supper	artworks: last supper
leonardo da vinci	artworks	mona lisa	artworks: mona lisa
julius caesar	assassination	brutus	assassination: brutus
julius caesar	assassination	assassinated by brutus and cassius	assassination: assassinated by brutus and cassius
mary, queen of scots	assassination	murdered by	assassination: murdered by
mary, queen of scots	assassination	1567	assassination: 1567
mary, queen of scots	assassination	plot to kill	assassination: plot to kill
julius caesar	assassination	stabbed at senate meeting	assassination: stabbed at senate meeting
julius caesar	assassination	assassination at senate	assassination: assassination at senate
julius caesar	assassination	by brutus and cassius	assassination: by brutus and cassius
julius caesar	assassination	bassus	assassination: bassus
julius caesar	assassination	in the roman senate	assassination: in the roman senate
julius caesar	assassination	by brutus	assassination: by brutus
julius caesar	assassination	assassination at the senate	assassination: assassination at the senate
julius caesar	assassination	assassinated by brutus	assassination: assassinated by brutus
julius caesar	assassination	senate	assassination: senate
mary, queen of scots	assassination	fotheringhay castle	assassination: fotheringhay castle
julius caesar	assassination	at the senate	assassination: at the senate
david attenborough	associated with	wildlife conservation	associated with: wildlife conservation
napoleon	associated with	imperial guard	associated with: imperial guard
david attenborough	associated with	bbc	associated with: bbc
napoleon	associated with	waterloo	associated with: waterloo
napoleon	associated with	eagle	associated with: eagle
napoleon	associated with	french culture	associated with: french culture
napoleon	associated with	hats	associated with: hats
ansel adams	associated with	national park service	associated with: national park service
ansel adams	associated with	sierra club	associated with: sierra club
david attenborough	associated with	documentary filmmaking	associated with: documentary filmmaking
victoria	association	empress of india	association: empress of india
victoria	association	golden jubilee	association: golden jubilee
virginia woolf	author	poet	author: poet
virginia woolf	author	essayist	author: essayist
virginia woolf	author	novelist	author: novelist
charles dickens	author	novelist	author: novelist
charles dickens	author	writer	author: writer
charles dickens	author	english	author: english
yoko ono	award	british academy film award	award: british academy film award
maggie smith	award	bafta	award: bafta
maggie smith	award	tony	award: tony
maggie smith	award	oscar	award: oscar
yoko ono	award	grammy award	award: grammy award
ansel adams	awards	honorary doctorate	awards: honorary doctorate
woody allen	awards	golden globes	awards: golden globes
woody allen	awards	academy awards	awards: academy awards
ansel adams	awards	national medal of arts	awards: national medal of arts
john lennon	awards	british knighthood	awards: british knighthood
steven spielberg	awards	golden globe awards	awards: golden globe awards
walt disney	awards	academy award	awards: academy award
walt disney	awards	emmy award	awards: emmy award
john lennon	awards	grammy award	awards: grammy award
victor hugo	awards	prix goncourt	awards: prix goncourt
david attenborough	awards	emmy	awards: emmy
david attenborough	awards	bafta	awards: bafta
pablo picasso	awards	nobel prize in literature	awards: nobel prize in literature
victor hugo	awards	academy of fine arts	awards: academy of fine arts
victor hugo	awards	legion of honor	awards: legion of honor
victor hugo	awards	imperial academy of sciences	awards: imperial academy of sciences
pablo picasso	awards	blue nose prize	awards: blue nose prize
ansel adams	awards	guggenheim fellowship	awards: guggenheim fellowship
steven spielberg	awards	academy awards	awards: academy awards
steven spielberg	awards	bafta awards	awards: bafta awards
yoko ono	awards	grammy award	awards: grammy award
yoko ono	awards	mtv video music award	awards: mtv video music award
charles dickens	awards	fellow of the royal society of literature	awards: fellow of the royal society of literature
pablo picasso	awards	academy award	awards: academy award
jean-michel basquiat	awards	grammy award	awards: grammy award
charles dickens	awards	honorary degree	awards: honorary degree
kylie minogue	awards	multiple grammy nominations	awards: multiple grammy nominations
ansel adams	awards	medal of freedom	awards: medal of freedom
ansel adams	awards	presidential medal of freedom	awards: presidential medal of freedom
jean-michel basquiat	awards	mtv video music award	awards: mtv video music award
steven spielberg	awards	golden globes	awards: golden globes
kylie minogue	awards	ariel award for best original song	awards: ariel award for best original song
david bowie	awards	brit awards	awards: brit awards
maggie smith	awards	bafta	awards: bafta
pablo picasso	awards	nobel prize	awards: nobel prize
pablo picasso	awards	national arts award	awards: national arts award
victor hugo	awards	nobel prize in literature	awards: nobel prize in literature
galileo galilei	awards	honorary doctorate	awards: honorary doctorate
galileo galilei	awards	knighthood	awards: knighthood
salvador dalí	awards	academy award nomination	awards: academy award nomination
woody allen	awards	golden globe	awards: golden globe
woody allen	awards	emmy award	awards: emmy award
woody allen	awards	golden globe award	awards: golden globe award
woody allen	awards	academy award	awards: academy award
michelangelo	awards	none	awards: none
john lennon	awards	grammy awards	awards: grammy awards
john lennon	awards	academy awards	awards: academy awards
david attenborough	awards	polar prize	awards: polar prize
woody allen	awards	golden globe winner	awards: golden globe winner
woody allen	awards	academy award winner	awards: academy award winner
maggie smith	awards	oscar	awards: oscar
maggie smith	awards	tony	awards: tony
yoko ono	awards	british academy film award	awards: british academy film award
jean-michel basquiat	awards	nomination for pulitzer prize	awards: nomination for pulitzer prize
jean-michel basquiat	awards	honorary doctorate from harvard university	awards: honorary doctorate from harvard university
david attenborough	awards	emmy award	awards: emmy award
steven spielberg	awards	golden globe award	awards: golden globe award
david bowie	awards	golden globe	awards: golden globe
david bowie	awards	grammy	awards: grammy
steven spielberg	awards	baftas	awards: baftas
jean-michel basquiat	awards	american academy of arts and letters	awards: american academy of arts and letters
jean-michel basquiat	awards	premio 2000	awards: premio 2000
david attenborough	awards	knighthood	awards: knighthood
leonardo da vinci	awards	none	awards: none
leonardo da vinci	awards	posthumous	awards: posthumous
steven spielberg	awards	golden globe winner	awards: golden globe winner
victor hugo	awards	académie française	awards: académie française
steven spielberg	awards	academy award winner	awards: academy award winner
galileo galilei	awards	none	awards: none
galileo galilei	awards	not recognized during lifetime	awards: not recognized during lifetime
david bowie	awards	grammy award	awards: grammy award
david bowie	awards	brit award	awards: brit award
david bowie	awards	inducted into rock and roll hall of fame	awards: inducted into rock and roll hall of fame
victor hugo	awards	french academy	awards: french academy
kylie minogue	awards	ariana award	awards: ariana award
kylie minogue	awards	mtv video music award	awards: mtv video music award
rabindranath tagore	awards	bengali literature	awards: bengali literature
david bowie	awards	golden globe awards	awards: golden globe awards
jean-michel basquiat	awards	anderson prize	awards: anderson prize
rabindranath tagore	awards	nobel prize in literature	awards: nobel prize in literature
walt disney	awards	honorary oscar	awards: honorary oscar
rabindranath tagore	awards	nobel prize	awards: nobel prize
kylie minogue	awards	aria award	awards: aria award
kylie minogue	awards	grammy award	awards: grammy award
jean-michel basquiat	awards	grand prix national des arts contemporains	awards: grand prix national des arts contemporains
virginia woolf	awards	many literary awards	awards: many literary awards
pablo picasso	awards	honorary doctorates	awards: honorary doctorates
maggie smith	awards	tony award	awards: tony award
rabindranath tagore	awards	bharat ratna	awards: bharat ratna
david bowie	awards	grammy awards	awards: grammy awards
walt disney	awards	oscar	awards: oscar
pablo picasso	awards	pulitzer prize	awards: pulitzer prize
michelangelo	awards	renaissance humanist	awards: renaissance humanist
michelangelo	awards	pope julius ii commissioned works	awards: pope julius ii commissioned works
yoko ono	awards	inducted into rock and roll hall of fame	awards: inducted into rock and roll hall of fame
coco chanel	awards	cocteau's order of the legion of honour	awards: cocteau's order of the legion of honour
yoko ono	awards	grammy nomination	awards: grammy nomination
maggie smith	awards	academy award	awards: academy award
virginia woolf	awards	nobel prize nomination	awards: nobel prize nomination
virginia woolf	awards	no awards	awards: no awards
kylie minogue	awards	ariel award	awards: ariel award
virginia woolf	awards	james tait black memorial prize	awards: james tait black memorial prize
virginia woolf	awards	orwell prize	awards: orwell prize
pablo picasso	awards	noble prize in peace	awards: noble prize in peace
michelangelo	awards	florentine recognition	awards: florentine recognition
michelangelo	awards	papal recognition	awards: papal recognition
steven spielberg	awards	academy award	awards: academy award
steven spielberg	awards	golden globe	awards: golden globe
maggie smith	awards	emmy	awards: emmy
kylie minogue	awards	grammy	awards: grammy
kylie minogue	awards	brit award	awards: brit award
maggie smith	awards	golden globe	awards: golden globe
walt disney	awards	won multiple academy awards	awards: won multiple academy awards
david bowie	awards	golden globe award	awards: golden globe award
walt disney	awards	won multiple emmy awards	awards: won multiple emmy awards
victor hugo	awards and honors	academy of fine arts	awards and honors: academy of fine arts
david attenborough	awards and honors	emmy	awards and honors: emmy
david attenborough	awards and honors	knighthood	awards and honors: knighthood
ansel adams	awards and honors	presidential medal of freedom	awards and honors: presidential medal of freedom
ansel adams	awards and honors	national medal of arts	awards and honors: national medal of arts
victor hugo	awards and honors	grand cross of the legion of honor	awards and honors: grand cross of the legion of honor
david attenborough	awards and honors	bafta	awards and honors: bafta
jean-michel basquiat	awards and recognition	prix de rome	awards and recognition: prix de rome
jean-michel basquiat	awards and recognition	guggenheim fellowship	awards and recognition: guggenheim fellowship
walt disney	awards and recognition	academy award	awards and recognition: academy award
walt disney	awards and recognition	golden globe award	awards and recognition: golden globe award
david attenborough	awards and recognition	emmy	awards and recognition: emmy
walt disney	awards and recognition	star on the hollywood walk of fame	awards and recognition: star on the hollywood walk of fame
jean-michel basquiat	awards and recognition	honorary doctorate from pratt institute	awards and recognition: honorary doctorate from pratt institute
david attenborough	awards and recognition	knighted	awards and recognition: knighted
jean-michel basquiat	awards and recognition	nomination for pulitzer prize	awards and recognition: nomination for pulitzer prize
david attenborough	awards and recognition	bafta	awards and recognition: bafta
victor hugo	awards and recognition	nobel prize in literature	awards and recognition: nobel prize in literature
kylie minogue	awards and recognition	ariana awards	awards and recognition: ariana awards
kylie minogue	awards and recognition	brit awards	awards and recognition: brit awards
kylie minogue	awards and recognition	grammy awards	awards and recognition: grammy awards
jean-michel basquiat	awards and recognition	tiffany foundation award	awards and recognition: tiffany foundation award
victor hugo	awards and recognition	immortalized in the panthéon	awards and recognition: immortalized in the panthéon
jean-michel basquiat	awards and recognition	pulitzer prize	awards and recognition: pulitzer prize
john lennon	band	beatles	band: beatles
john lennon	band	founding member	band: founding member
john lennon	band	plastic ono band	band: plastic ono band
john lennon	band	john and yoko	band: john and yoko
john lennon	band	fab four	band: fab four
john lennon	band	the beatles	band: the beatles
john lennon	band	wings	band: wings
napoleon	battle	trafalgar	battle: trafalgar
napoleon	battle	austerlitz	battle: austerlitz
napoleon	battle	battle of austerlitz	battle: battle of austerlitz
napoleon	battle	waterloo	battle: waterloo
napoleon	battle	battle of borodino	battle: battle of borodino
galileo galilei	beliefs	supporter of copernican heliocentric model	beliefs: supporter of copernican heliocentric model
voltaire	beliefs	tolerance	beliefs: tolerance
voltaire	beliefs	toleration	beliefs: toleration
voltaire	beliefs	free speech	beliefs: free speech
galileo galilei	beliefs	opponent of aristotelian views	beliefs: opponent of aristotelian views
voltaire	beliefs	enlightenment	beliefs: enlightenment
voltaire	beliefs	deism	beliefs: deism
galileo galilei	beliefs	copernican heliocentric model	beliefs: copernican heliocentric model
galileo galilei	beliefs	relativity of motion	beliefs: relativity of motion
pablo escobar	biographical	founder of medellín cartel	biographical: founder of medellín cartel
pablo escobar	biographical	drug lord	biographical: drug lord
pablo escobar	biographical	colombian	biographical: colombian
vladimir lenin	biographical	russian aristocrat	biographical: russian aristocrat
vladimir lenin	biographical	died in 1924	biographical: died in 1924
vladimir lenin	biographical	russian revolutionary	biographical: russian revolutionary
vladimir lenin	biographical	founder of soviet union	biographical: founder of soviet union
vladimir lenin	biographical	leader of bolsheviks	biographical: leader of bolsheviks
walt disney	biographical	animator	biographical: animator
walt disney	biographical	american	biographical: american
walt disney	biographical	entrepreneur	biographical: entrepreneur
walt disney	biographical	film producer	biographical: film producer
pablo escobar	biographical	notorious criminal	biographical: notorious criminal
vladimir lenin	biographical	born in 1870	biographical: born in 1870
vincent van gogh	biographical details	died in 1890	biographical details: died in 1890
charles dickens	biographical details	poor childhood	biographical details: poor childhood
charles dickens	biographical details	famous for his novels	biographical details: famous for his novels
michelangelo	biographical details	trained under domenico ghirlandaio	biographical details: trained under domenico ghirlandaio
michelangelo	biographical details	born in florence	biographical details: born in florence
vincent van gogh	biographical details	born in 1853	biographical details: born in 1853
plato	biographical details	died in 348 bce	biographical details: died in 348 bce
plato	biographical details	taught in academy	biographical details: taught in academy
plato	biographical details	studied under socrates	biographical details: studied under socrates
vincent van gogh	biographical details	struggled with poverty	biographical details: struggled with poverty
charles dickens	biographical details	born in london	biographical details: born in london
michelangelo	biographical details	died in rome	biographical details: died in rome
leonardo da vinci	biographical details	died in 1519	biographical details: died in 1519
leonardo da vinci	biographical details	born in 1452	biographical details: born in 1452
charles dickens	biographical details	moved to london	biographical details: moved to london
plato	biographical details	born in athens	biographical details: born in athens
plato	biographical details	died in 348 bc	biographical details: died in 348 bc
salvador dalí	biographical details	born in catalonia	biographical details: born in catalonia
plato	biographical details	educated in athens	biographical details: educated in athens
salvador dalí	biographical details	married to gala	biographical details: married to gala
charles dickens	biographical details	born in portsmouth	biographical details: born in portsmouth
charles dickens	biographical details	founded a magazine	biographical details: founded a magazine
salvador dalí	biographical details	died in spain	biographical details: died in spain
jean-michel basquiat	biographical information	collaborated with andy warhol	biographical information: collaborated with andy warhol
jean-michel basquiat	biographical information	born in brooklyn	biographical information: born in brooklyn
jean-michel basquiat	biographical information	died in paris	biographical information: died in paris
virginia woolf	biographical_details	educated at king's college london	biographical_details: educated at king's college london
virginia woolf	biographical_details	suffered from depression	biographical_details: suffered from depression
virginia woolf	biographical_details	married to leonard woolf	biographical_details: married to leonard woolf
vincent van gogh	biography	sold few paintings	biography: sold few paintings
vladimir lenin	biography	first head of soviet government	biography: first head of soviet government
coco chanel	biography	french	biography: french
rabindranath tagore	biography	indian	biography: indian
virginia woolf	biography	feminist	biography: feminist
virginia woolf	biography	poet	biography: poet
virginia woolf	biography	essayist	biography: essayist
virginia woolf	biography	novelist	biography: novelist
virginia woolf	biography	english writer	biography: english writer
coco chanel	biography	fashion designer	biography: fashion designer
galileo galilei	biography	renaissance	biography: renaissance
rabindranath tagore	biography	philosopher	biography: philosopher
galileo galilei	biography	astronomer	biography: astronomer
galileo galilei	biography	physicist	biography: physicist
rabindranath tagore	biography	poet	biography: poet
rabindranath tagore	biography	writer	biography: writer
plato	biography	studied under socrates	biography: studied under socrates
vincent van gogh	biography	self-taught	biography: self-taught
rabindranath tagore	biography	educator	biography: educator
vladimir lenin	biography	first leader of soviet union	biography: first leader of soviet union
charles dickens	biography	english author	biography: english author
vladimir lenin	biography	leader of bolsheviks	biography: leader of bolsheviks
vladimir lenin	biography	russian revolutionary	biography: russian revolutionary
charles dickens	biography	born in 1812	biography: born in 1812
charles dickens	biography	died in 1870	biography: died in 1870
galileo galilei	biography	scientist	biography: scientist
plato	biography	founded the academy	biography: founded the academy
galileo galilei	biography	italian	biography: italian
jean-michel basquiat	biography	born in brooklyn	biography: born in brooklyn
jean-michel basquiat	biography	started graffiti	biography: started graffiti
jean-michel basquiat	biography	collaborated with warhol	biography: collaborated with warhol
coco chanel	biography	founder of chanel	biography: founder of chanel
pablo escobar	biography	columbian drug lord	biography: columbian drug lord
pablo escobar	biography	founder of medellín cartel	biography: founder of medellín cartel
pablo escobar	biography	killed in 1993	biography: killed in 1993
coco chanel	biography	died in 1971	biography: died in 1971
vincent van gogh	biography	mental health struggles	biography: mental health struggles
plato	biography	born in athens	biography: born in athens
coco chanel	biography	born in 1883	biography: born in 1883
vladimir lenin	birth	russia	birth: russia
charlotte of mecklenburg-strelitz	birth	queen square	birth: queen square
pablo picasso	birth	october 25, 1881	birth: october 25, 1881
julius caesar	birth	100 bce	birth: 100 bce
charlotte of mecklenburg-strelitz	birth	may 19, 1744	birth: may 19, 1744
voltaire	birth	1694	birth: 1694
charlotte of mecklenburg-strelitz	birth	mecklenburg	birth: mecklenburg
kylie minogue	birth	australia	birth: australia
michelangelo	birth	march 6, 1475	birth: march 6, 1475
voltaire	birth	paris	birth: paris
charlotte of mecklenburg-strelitz	birth	1744	birth: 1744
voltaire	birth	france	birth: france
julius caesar	birth	rome	birth: rome
charlotte of mecklenburg-strelitz	birth	mecklenburg-strelitz	birth: mecklenburg-strelitz
michelangelo	birth	florence, italy	birth: florence, italy
charlotte of mecklenburg-strelitz	birth	germany	birth: germany
virginia woolf	birth	admiral's daughter	birth: admiral's daughter
virginia woolf	birth	25 january 1882	birth: 25 january 1882
galileo galilei	birth	pisa	birth: pisa
galileo galilei	birth	1564	birth: 1564
victor hugo	birth	besançon, france	birth: besançon, france
