concept	facet	property	facet_property
james scullin	achievements	introduced old-age pension	achievements: introduced old-age pension
james scullin	achievements	increased government spending on infrastructure	achievements: increased government spending on infrastructure
john curtin	achievements	played key role in formation of united nations	achievements: played key role in formation of united nations
john mccain	achievements	held prisoner during vietnam war	achievements: held prisoner during vietnam war
john f. kennedy	achievements	established the peace corps	achievements: established the peace corps
john f. kennedy	achievements	led the united states during the cuban missile crisis	achievements: led the united states during the cuban missile crisis
john mccain	achievements	served as us senator	achievements: served as us senator
angela merkel	achievements	reforming energy policy	achievements: reforming energy policy
angela merkel	achievements	promoting european unity	achievements: promoting european unity
john mccain	achievements	supported bipartisan legislation	achievements: supported bipartisan legislation
józef piłsudski	achievements	founded polish army	achievements: founded polish army
józef piłsudski	achievements	defeated soviet union in 1920	achievements: defeated soviet union in 1920
kim jong-il	achievements	propaganda expert	achievements: propaganda expert
franz jonas	achievements	reduced poverty	achievements: reduced poverty
franz jonas	achievements	reformed education system	achievements: reformed education system
kim jong-il	achievements	military leader	achievements: military leader
indira gandhi	achievements	nationalized banks	achievements: nationalized banks
indira gandhi	achievements	played crucial role in india's independence	achievements: played crucial role in india's independence
james scullin	achievements	increased social welfare	achievements: increased social welfare
walter breisky	achievements	coach of national team	achievements: coach of national team
john adams	achievements	helped draft the united states constitution	achievements: helped draft the united states constitution
indira gandhi	achievements	nationalized banks and industries	achievements: nationalized banks and industries
toshiko takeya	achievements	wnba champion	achievements: wnba champion
toshiko takeya	achievements	olympic gold medalist	achievements: olympic gold medalist
usman ibn affan	achievements	expanded the islamic empire	achievements: expanded the islamic empire
usman ibn affan	achievements	established the rashidun caliphate	achievements: established the rashidun caliphate
józef piłsudski	achievements	served as president of poland	achievements: served as president of poland
indira gandhi	achievements	led india to victory in the 1971 war	achievements: led india to victory in the 1971 war
indira gandhi	achievements	introduced emergency in india	achievements: introduced emergency in india
horst köhler	achievements	reform of german pension system	achievements: reform of german pension system
angela merkel	achievements	merkel's energy transition	achievements: merkel's energy transition
angela merkel	achievements	economic stimulus packages	achievements: economic stimulus packages
angela merkel	achievements	climate change efforts	achievements: climate change efforts
indira gandhi	achievements	led india to victory in 1971 war	achievements: led india to victory in 1971 war
lisa murkowski	achievements	first female u.s. senator from alaska	achievements: first female u.s. senator from alaska
lisa murkowski	achievements	fought for healthcare reform	achievements: fought for healthcare reform
john hamilton	achievements	fought for civil rights	achievements: fought for civil rights
john hamilton	achievements	abolished slavery	achievements: abolished slavery
horst köhler	achievements	strengthening of german economy	achievements: strengthening of german economy
suren khachatryan	achievements	reduction of poverty	achievements: reduction of poverty
suren khachatryan	achievements	armenia's foreign policy	achievements: armenia's foreign policy
suren khachatryan	achievements	armenia's international relations	achievements: armenia's international relations
ignacy łukasiewicz	achievements	developed oil industry	achievements: developed oil industry
willem drees	achievements	maintained neutrality during cold war	achievements: maintained neutrality during cold war
willem drees	achievements	introduced social security	achievements: introduced social security
matti nykänen	achievements	four-time olympic medalist	achievements: four-time olympic medalist
willem drees	achievements	led the country during reconstruction	achievements: led the country during reconstruction
carlos ibáñez del campo	achievements	improved education	achievements: improved education
cecil rhodes	achievements	influence on south african history	achievements: influence on south african history
muhyiddin of brunei	achievements	modernization of brunei	achievements: modernization of brunei
carlos ibáñez del campo	achievements	stabilized economy	achievements: stabilized economy
suren khachatryan	achievements	economy growth	achievements: economy growth
ignacy łukasiewicz	achievements	improved oil extraction	achievements: improved oil extraction
cecil rhodes	achievements	founder of de beers	achievements: founder of de beers
matti nykänen	achievements	5-time world champion	achievements: 5-time world champion
muhyiddin of brunei	achievements	promotion of education and healthcare	achievements: promotion of education and healthcare
suren khachatryan	achievements	reforms in education	achievements: reforms in education
robert cecil	achievements	improved english economy	achievements: improved english economy
józef piłsudski	achievements	led poland to independence	achievements: led poland to independence
franz jonas	achievements	reforms in education and healthcare	achievements: reforms in education and healthcare
pierre-joseph proudhon	achievements	coined the term 'anarchism'	achievements: coined the term 'anarchism'
indira gandhi	achievements	improved india's economy	achievements: improved india's economy
józef piłsudski	achievements	created the second polish republic	achievements: created the second polish republic
catherine ii of russia	achievements	education	achievements: education
matti nykänen	achievements	4-time olympic champion	achievements: 4-time olympic champion
chen shui-bian	achievements	re-elected as president	achievements: re-elected as president
chen shui-bian	achievements	pushed for taiwan's sovereignty	achievements: pushed for taiwan's sovereignty
john adair	achievements	helped to defeat royalist forces	achievements: helped to defeat royalist forces
kim jong-il	achievements	maintained military power	achievements: maintained military power
suren khachatryan	achievements	armenia's diplomatic efforts	achievements: armenia's diplomatic efforts
abbad ii al-mu'tadid	achievements	restored the caliphate	achievements: restored the caliphate
abbad ii al-mu'tadid	achievements	reorganized the government	achievements: reorganized the government
suren khachatryan	achievements	reform of education system	achievements: reform of education system
kim jong-il	achievements	military advancements	achievements: military advancements
angela merkel	achievements	energy transition	achievements: energy transition
horst köhler	achievements	reformer	achievements: reformer
matti nykänen	achievements	record holder	achievements: record holder
matti nykänen	achievements	world champion	achievements: world champion
chris watson	achievements	introduced the australian capital territory	achievements: introduced the australian capital territory
matti nykänen	achievements	olympic champion	achievements: olympic champion
chen shui-bian	achievements	reduced military spending	achievements: reduced military spending
pierre-joseph proudhon	achievements	criticized private property	achievements: criticized private property
indira gandhi	achievements	led india to victory in the bangladesh liberation war	achievements: led india to victory in the bangladesh liberation war
indira gandhi	achievements	nationalized indian banks and industries	achievements: nationalized indian banks and industries
chen shui-bian	achievements	eased china-taiwan relations	achievements: eased china-taiwan relations
chris watson	achievements	reformed the australian economy	achievements: reformed the australian economy
józef piłsudski	achievements	won independence from russia	achievements: won independence from russia
józef piłsudski	achievements	founded the polish legions	achievements: founded the polish legions
józef piłsudski	achievements	led the greater poland uprising	achievements: led the greater poland uprising
john adair	achievements	led parliamentarian forces	achievements: led parliamentarian forces
horst köhler	achievements	modernizer	achievements: modernizer
kathleen van brempt	achievements	advocated for european integration	achievements: advocated for european integration
uthman ibn affan	achievements	compiled the quran	achievements: compiled the quran
john mccain	achievements	prisoner of war	achievements: prisoner of war
guy verhofstadt	achievements	negotiating the treaty of lisbon	achievements: negotiating the treaty of lisbon
john tsang	achievements	reduced debt	achievements: reduced debt
muhyiddin of brunei	achievements	managed brunei's oil wealth	achievements: managed brunei's oil wealth
muhyiddin of brunei	achievements	developed country's economy	achievements: developed country's economy
ignacy łukasiewicz	achievements	invented the first oil refinery	achievements: invented the first oil refinery
kim jong-il	achievements	military modernization	achievements: military modernization
robert cecil	achievements	negotiated the treaty of westminster	achievements: negotiated the treaty of westminster
john mccain	achievements	campaign finance reform	achievements: campaign finance reform
biljana plavšić	achievements	promotion of peace and reconciliation	achievements: promotion of peace and reconciliation
john mccain	achievements	torture report	achievements: torture report
lisa murkowski	achievements	pro-life stance	achievements: pro-life stance
józef piłsudski	achievements	established the second polish republic	achievements: established the second polish republic
biljana plavšić	achievements	contributions to anthropology	achievements: contributions to anthropology
cecil rhodes	achievements	founder of cape town university	achievements: founder of cape town university
john f. kennedy	achievements	pushed for civil rights	achievements: pushed for civil rights
john f. kennedy	achievements	established nasa	achievements: established nasa
john f. kennedy	achievements	led country during cuban missile crisis	achievements: led country during cuban missile crisis
james scullin	achievements	established the australian institute of anatomy	achievements: established the australian institute of anatomy
james scullin	achievements	introduced the old-age pension	achievements: introduced the old-age pension
john tsang	achievements	balanced budget	achievements: balanced budget
guy verhofstadt	achievements	leading the government of belgium	achievements: leading the government of belgium
matti nykänen	achievements	four-time olympic gold medalist	achievements: four-time olympic gold medalist
matti nykänen	achievements	most successful ski jumper	achievements: most successful ski jumper
chen shui-bian	achievements	pushed for taiwan's international participation	achievements: pushed for taiwan's international participation
georges pompidou	achievements	normalized relations with germany	achievements: normalized relations with germany
robert schuman	achievements	launched the european union	achievements: launched the european union
luigi einaudi	achievements	establishing the italian republic	achievements: establishing the italian republic
luigi einaudi	achievements	post-wwii reconstruction	achievements: post-wwii reconstruction
józef piłsudski	achievements	led the polish legions during world war i	achievements: led the polish legions during world war i
józef piłsudski	achievements	fought for poland's independence	achievements: fought for poland's independence
józef piłsudski	achievements	served as the chief of state of the second polish republic	achievements: served as the chief of state of the second polish republic
chris watson	achievements	reformed australian economy	achievements: reformed australian economy
józef piłsudski	achievements	served as the chief of state of poland	achievements: served as the chief of state of poland
chris watson	achievements	introduced medicare	achievements: introduced medicare
john curtin	achievements	led australia through world war ii	achievements: led australia through world war ii
john curtin	achievements	played key role in post-war reconstruction	achievements: played key role in post-war reconstruction
walter breisky	achievements	austrian footballer of the year	achievements: austrian footballer of the year
john adams	achievements	helped draft declaration	achievements: helped draft declaration
james scullin	achievements	established australian institute of anatomy	achievements: established australian institute of anatomy
john mcenroe	achievements	8 grand slam doubles titles	achievements: 8 grand slam doubles titles
john mcenroe	achievements	7 grand slam singles titles	achievements: 7 grand slam singles titles
kathleen van brempt	achievements	fought for women's rights	achievements: fought for women's rights
ignacy łukasiewicz	achievements	developed a method for extracting oil from coal	achievements: developed a method for extracting oil from coal
muhyiddin of brunei	achievements	maintained stability and prosperity	achievements: maintained stability and prosperity
józef piłsudski	achievements	leading the polish-soviet war	achievements: leading the polish-soviet war
james scullin	achievements	introduced old-age pensions	achievements: introduced old-age pensions
cecil rhodes	achievements	founder of rhodesia	achievements: founder of rhodesia
john major	achievements	maintained stability during cold war	achievements: maintained stability during cold war
john major	achievements	improved britain's economy	achievements: improved britain's economy
john major	achievements	reduced unemployment	achievements: reduced unemployment
kim jong-il	achievements	increasing military power	achievements: increasing military power
willem drees	achievements	reorganized dutch government	achievements: reorganized dutch government
kim jong-il	achievements	improving economy	achievements: improving economy
kim jong-il	achievements	developing north korean nuclear program	achievements: developing north korean nuclear program
willem drees	achievements	played key role in dutch decolonization	achievements: played key role in dutch decolonization
abbad ii al-mu'tadid	achievements	restored economy	achievements: restored economy
abbad ii al-mu'tadid	achievements	reorganized government	achievements: reorganized government
kim jong-il	achievements	improved north korea's economy	achievements: improved north korea's economy
carlos ibáñez del campo	achievements	president of chile twice	achievements: president of chile twice
kim jong-il	achievements	led north korea	achievements: led north korea
kim jong-il	achievements	developed nuclear program	achievements: developed nuclear program
robert cecil	achievements	played key role in the restoration of the monarchy	achievements: played key role in the restoration of the monarchy
john mccain	achievements	war hero	achievements: war hero
john mccain	achievements	presidential candidate	achievements: presidential candidate
john mccain	achievements	us senator	achievements: us senator
józef piłsudski	achievements	played a key role in the polish-soviet war	achievements: played a key role in the polish-soviet war
robert schuman	achievements	european coal and steel community	achievements: european coal and steel community
kim jong-il	achievements	increased military power	achievements: increased military power
chen shui-bian	achievements	improved relations with china	achievements: improved relations with china
guy verhofstadt	achievements	served as president of the european group of the alliance of liberals and democrats for europe	achievements: served as president of the european group of the alliance of liberals and democrats for europe
willem drees	achievements	nationalized industries	achievements: nationalized industries
horst köhler	achievements	reform of german labor market	achievements: reform of german labor market
james scullin	achievements	created the commonwealth institute of science and industry	achievements: created the commonwealth institute of science and industry
carlos ibáñez del campo	achievements	minister of defense	achievements: minister of defense
józef piłsudski	achievements	served as president	achievements: served as president
willem drees	achievements	introduced universal healthcare	achievements: introduced universal healthcare
john curtin	achievements	led australia during wwii	achievements: led australia during wwii
józef piłsudski	achievements	founding the second polish republic	achievements: founding the second polish republic
józef piłsudski	achievements	fought in wwi	achievements: fought in wwi
toshiko takeya	achievements	first female speaker of the house of representatives	achievements: first female speaker of the house of representatives
abbad ii al-mu'tadid	achievements	re-established caliphate	achievements: re-established caliphate
józef piłsudski	achievements	restored poland's independence	achievements: restored poland's independence
chun doo-hwan	achievements	stabilized economy	achievements: stabilized economy
georges pompidou	achievements	reformed french education system	achievements: reformed french education system
georges pompidou	achievements	improved relations with germany	achievements: improved relations with germany
robert schuman	achievements	schuman declaration	achievements: schuman declaration
vasco núñez de balboa	achievements	claimed land for spain	achievements: claimed land for spain
jean-luc dehaene	achievements	played a key role in the european integration process	achievements: played a key role in the european integration process
vasco núñez de balboa	achievements	explored south america	achievements: explored south america
vasco núñez de balboa	achievements	discovered pacific ocean	achievements: discovered pacific ocean
robert schuman	achievements	european union founder	achievements: european union founder
chun doo-hwan	achievements	improved infrastructure	achievements: improved infrastructure
georges pompidou	achievements	implemented european monetary system	achievements: implemented european monetary system
john curtin	achievements	introduced universal healthcare	achievements: introduced universal healthcare
john adams	achievements	signed constitution	achievements: signed constitution
john major	achievements	led the country during the gulf war	achievements: led the country during the gulf war
john major	achievements	served as prime minister of the united kingdom	achievements: served as prime minister of the united kingdom
robert schuman	achievements	created the european coal and steel community	achievements: created the european coal and steel community
willem drees	achievements	increased social welfare	achievements: increased social welfare
willem drees	achievements	reformed education system	achievements: reformed education system
indira gandhi	achievements	implemented policies for self-reliance	achievements: implemented policies for self-reliance
john quincy adams	achievements	negotiated adams-onís treaty	achievements: negotiated adams-onís treaty
john quincy adams	achievements	led the country during the war of 1812	achievements: led the country during the war of 1812
john mcewen	achievements	implemented policies for economic growth	achievements: implemented policies for economic growth
ernest rutherford	achievements	nobel prize in chemistry	achievements: nobel prize in chemistry
ernest rutherford	achievements	developed atomic model	achievements: developed atomic model
muhyiddin of brunei	achievements	stabilized the economy	achievements: stabilized the economy
muhyiddin of brunei	achievements	promoted education	achievements: promoted education
ernest rutherford	achievements	discovered nucleus	achievements: discovered nucleus
muhyiddin of brunei	achievements	preserved cultural heritage	achievements: preserved cultural heritage
abbad ii al-mu'tadid	achievements	promoted culture	achievements: promoted culture
abbad ii al-mu'tadid	achievements	stabilized economy	achievements: stabilized economy
robert cecil	achievements	negotiated treaty of westminster	achievements: negotiated treaty of westminster
john adams	achievements	established national bank	achievements: established national bank
john quincy adams	achievements	advocated for public education	achievements: advocated for public education
muhyiddin of brunei	achievements	maintained islamic traditions	achievements: maintained islamic traditions
john mccain	achievements	pilot in the vietnam war	achievements: pilot in the vietnam war
john curtin	achievements	played key role in australia's post-war reconstruction	achievements: played key role in australia's post-war reconstruction
catherine ii of russia	achievements	reforms in education	achievements: reforms in education
luigi einaudi	achievements	fought for social justice	achievements: fought for social justice
john curtin	achievements	led australia during world war ii	achievements: led australia during world war ii
catherine ii of russia	achievements	reforms in agriculture	achievements: reforms in agriculture
catherine ii of russia	achievements	reforms in architecture	achievements: reforms in architecture
muhyiddin of brunei	achievements	promoted economic development	achievements: promoted economic development
francisco solano lópez	achievements	modernization of country	achievements: modernization of country
angela merkel	achievements	first female chancellor	achievements: first female chancellor
angela merkel	achievements	economic stimulus	achievements: economic stimulus
john tsang	achievements	tax reforms	achievements: tax reforms
francisco solano lópez	achievements	expansion of paraguay	achievements: expansion of paraguay
john mccain	achievements	captain of the uss forrestal	achievements: captain of the uss forrestal
suren khachatryan	achievements	fight against corruption	achievements: fight against corruption
robert cecil	achievements	re-establishment of the monarchy	achievements: re-establishment of the monarchy
robert cecil	achievements	rebuilding of the british economy	achievements: rebuilding of the british economy
robert cecil	achievements	helped restore monarchy	achievements: helped restore monarchy
abbad ii al-mu'tadid	achievements	expanded territories	achievements: expanded territories
john mcewen	achievements	served as prime minister	achievements: served as prime minister
john boehner	achievements	played a key role in the tea party movement	achievements: played a key role in the tea party movement
guy verhofstadt	achievements	held various ministerial positions	achievements: held various ministerial positions
elisabeth lamure	achievements	created unique fragrances	achievements: created unique fragrances
frans schollaert	achievements	served as mayor	achievements: served as mayor
robert cecil	achievements	established english navy	achievements: established english navy
calvin coolidge	achievements	cut taxes	achievements: cut taxes
elisabeth lamure	achievements	collaborated with fashion designers	achievements: collaborated with fashion designers
john adams	achievements	drafted bill of rights	achievements: drafted bill of rights
john boehner	achievements	led the republican party	achievements: led the republican party
guy verhofstadt	achievements	served as president of the european parliament	achievements: served as president of the european parliament
