concept	facet	property	facet_property
i should be so lucky	album	debut studio album	album: debut studio album
i know what you want	album	future sex/love sounds	album: future sex/love sounds
anarchy in the uk	album	controversial	album: controversial
disturbia	album	cd	album: cd
beauty and the beat	album	warner bros. records	album: warner bros. records
big shit poppin'	album	hard core	album: hard core
super bass	album	welcome back	album: welcome back
i should be so lucky	album	kylie	album: kylie
anarchy in the u.k.	album	never mind the bollocks, here's the sex pistols	album: never mind the bollocks, here's the sex pistols
i'm your man	album	1993 release	album: 1993 release
super bass	album	rebirth	album: rebirth
i'm your man	album	first album by leonard cohen	album: first album by leonard cohen
sweet child o' mine	album	guns n' roses album	album: guns n' roses album
anarchy in the uk	album	iconic album	album: iconic album
sweet child o' mine	album	appetite for destruction	album: appetite for destruction
everlong	album	iconic album	album: iconic album
children of the grave	album	the number of the beast	album: the number of the beast
bangarang	album	bangarang ep	album: bangarang ep
disturbia	album	rihanna	album: rihanna
i want you back	album	1963	album: 1963
the show must go on	album	innuendo	album: innuendo
the show must go on	album	greatest hits	album: greatest hits
anarchy in the uk	album	never mind the bollocks	album: never mind the bollocks
i want you back	album	debut album	album: debut album
live (for the one i love)	album	iconic album by queen	album: iconic album by queen
big shit poppin'	album	da real world	album: da real world
beauty and the beat	album	1981	album: 1981
super bass	album	trapped in the game	album: trapped in the game
club can't handle me	album	van halen album	album: van halen album
hollaback girl	album	from album 'love. angel. music. baby.'	album: from album 'love. angel. music. baby.'
who wants to live forever	album	a kind of magic	album: a kind of magic
run this town	album	2009	album: 2009
who wants to live forever	album	classic album	album: classic album
who wants to live forever	album	1976 release	album: 1976 release
who wants to live forever	album	a night at the opera	album: a night at the opera
who wants to live forever	album	queen	album: queen
everlong	album	critically acclaimed album	album: critically acclaimed album
everlong	album	the colour and the shape	album: the colour and the shape
you rock my world	album	r.o.c.k. in the u.s.a.	album: r.o.c.k. in the u.s.a.
bangarang	album	bangarang	album: bangarang
without you	album	1994 release	album: 1994 release
sweet child o' mine	album	classic album	album: classic album
who wants to live forever	album	1975	album: 1975
club can't handle me	album	in the zone	album: in the zone
disturbia	album	2005	album: 2005
hollaback girl	album	2004 release	album: 2004 release
club can't handle me	album	album name	album: album name
without you	album	music box	album: music box
carry me in your dreams	album	rumours	album: rumours
carry me in your dreams	album	music album	album: music album
super bass	album	reality	album: reality
super bass	album	2001	album: 2001
super bass	album	doggystyle	album: doggystyle
bangarang	album	scary monsters and nice sprites	album: scary monsters and nice sprites
club can't handle me	album	1984 album	album: 1984 album
hollaback girl	album	debut solo album	album: debut solo album
bangarang	album	my name is skrillex	album: my name is skrillex
big shit poppin'	album	it ain't over... till the fat lady sings	album: it ain't over... till the fat lady sings
i'm your man	album	music album	album: music album
club can't handle me	album	back in black	album: back in black
club can't handle me	album	the marshall mathers lp	album: the marshall mathers lp
run this town	album	2007	album: 2007
i want you back	album	with the beatles	album: with the beatles
niggas in paris	album	magna carta holy grail	album: magna carta holy grail
bye bye baby	album	magnum force	album: magnum force
i know what you want	album	he's the dj, i'm the rapper	album: he's the dj, i'm the rapper
hollaback girl	album	love. angel. music. baby.	album: love. angel. music. baby.
run this town	album	graduation	album: graduation
i want you back	album	diana ross and the supremes meet the jackson 5	album: diana ross and the supremes meet the jackson 5
since i met you baby	album	new album	album: new album
club can't handle me	album	music album	album: music album
since i met you baby	album	current album	album: current album
i want you back	album	abc	album: abc
i should be so lucky	album	her second studio album	album: her second studio album
since i met you baby	album	latest album	album: latest album
con te partirò	album	cinema	album: cinema
con te partirò	album	romanza	album: romanza
you really got me	album	the kink kontroversy	album: the kink kontroversy
touch me (all night long)	album	no jacket required	album: no jacket required
live (for the one i love)	album	a night at the opera	album: a night at the opera
i should be so lucky	album	part of the album 'enjoy for tonight'	album: part of the album 'enjoy for tonight'
boom boom pow	album	planet of the apes	album: planet of the apes
super bass	album	recovery	album: recovery
i'm your man	album	songs of love and hate	album: songs of love and hate
everlong	album	silver side up	album: silver side up
jenny from the block	album	this is me... then.	album: this is me... then.
live (for the one i love)	album	slippery when wet	album: slippery when wet
nine million bicycles	album	call me when i'm famous	album: call me when i'm famous
run this town	album	late registration	album: late registration
i should be so lucky	album	debut album	album: debut album
i should be so lucky	album	enjoy yourself	album: enjoy yourself
carry me in your dreams	album	lover	album: lover
carry me in your dreams	album	1992 release	album: 1992 release
run this town	album	the blueprint 3	album: the blueprint 3
when love takes over	album	the bravest man in the universe	album: the bravest man in the universe
disturbia	album	pop album	album: pop album
i want you back	album	a hard day's night	album: a hard day's night
carry me in your dreams	album	alternative rock	album: alternative rock
disturbia	album	disturbia	album: disturbia
disturbia	album	music album	album: music album
when love takes over	album	love songs	album: love songs
disturbia	album	2007 release	album: 2007 release
i want you back	album	debut	album: debut
i want you back	album	the beatles	album: the beatles
the show must go on	album	final album	album: final album
the show must go on	album	commercially successful	album: commercially successful
i know what you want	album	big willie style	album: big willie style
carry me in your dreams	album	automatic for the people	album: automatic for the people
my humps	album	monkey business	album: monkey business
boom boom pow	album	armando	album: armando
i know what you want	album	roller	album: roller
the show must go on	album	final album by queen	album: final album by queen
i know what you want	album	have you seen my girl?	album: have you seen my girl?
i'm your man	album	various positions	album: various positions
carry me in your dreams	album	famous album	album: famous album
disturbia	album	blackout	album: blackout
live (for the one i love)	album	rattle and hum	album: rattle and hum
hollaback girl	album	from the album 'love. angel. music. baby.'	album: from the album 'love. angel. music. baby.'
children of the grave	album	british steel	album: british steel
club can't handle me	album	the razors edge	album: the razors edge
i want you back	album	british invasion	album: british invasion
when love takes over	album	one love	album: one love
live (for the one i love)	album	live aid	album: live aid
live (for the one i love)	album	live killers	album: live killers
batdance	album	batman	album: batman
super bass	album	bangarang	album: bangarang
crazy in love	album	dangerously in love	album: dangerously in love
crazy in love	album	crazy in love	album: crazy in love
club can't handle me	album	other albums	album: other albums
who wants to live forever	album	1975 release	album: 1975 release
who wants to live forever	album	iconic album	album: iconic album
club can't handle me	album	revival	album: revival
touch me (all night long)	album	midnight special	album: midnight special
club can't handle me	album	÷	album: ÷
hollaback girl	album	gwen stefani's solo album	album: gwen stefani's solo album
super bass	album	scary monsters and nice sprites	album: scary monsters and nice sprites
boom boom pow	album	rebelution	album: rebelution
i want you back	album	the beatles' debut album	album: the beatles' debut album
everlong	album	best album	album: best album
super bass	album	trapped	album: trapped
i want you back	album	please please me	album: please please me
anarchy in the uk	album	the clash album	album: the clash album
you really got me	album	1965 album	album: 1965 album
children of the grave	album	keeper of the seven keys	album: keeper of the seven keys
super bass	album	detox	album: detox
batdance	album	soundtrack	album: soundtrack
anarchy in the uk	album	1976 album	album: 1976 album
club can't handle me	album	rock album	album: rock album
boom boom pow	album	the e.n.d.	album: the e.n.d.
i'm your man	album	leonard cohen album	album: leonard cohen album
everlong	album name	the colour and the shape	album name: the colour and the shape
i'm your man	album ranking	top 100	album ranking: top 100
i'm your man	album ranking	music charts	album ranking: music charts
i'm your man	album type	studio album	album type: studio album
children of the grave	albums	keeper of the seven keys	albums: keeper of the seven keys
children of the grave	albums	the number of the beast	albums: the number of the beast
children of the grave	albums	british steel	albums: british steel
cheer's	alcohol content	5% to 6.9%	alcohol content: 5% to 6.9%
cheer's	alcohol content	12%	alcohol content: 12%
call me	alternative	email me	alternative: email me
call me	alternative	message me	alternative: message me
call me	alternative	text me	alternative: text me
cheers	alternative phrases	prost	alternative phrases: prost
cheers	alternative phrases	skål	alternative phrases: skål
cheers	alternative phrases	salud	alternative phrases: salud
sugar	alternatives	honey	alternatives: honey
call me	alternatives	text me	alternatives: text me
sugar	alternatives	stevia	alternatives: stevia
call me	alternatives	email me	alternatives: email me
sugar	alternatives	agave	alternatives: agave
call me	alternatives	meet me	alternatives: meet me
wild thing	animal	untamed	animal: untamed
wild thing	animal	free	animal: free
wild thing	animal	ferocious	animal: ferocious
what hurts the most	antonyms	what feels good	antonyms: what feels good
what hurts the most	antonyms	what doesn't hurt	antonyms: what doesn't hurt
cloud	appearance	fleeting	appearance: fleeting
angel	appearance	wings	appearance: wings
cloud	appearance	can be layered	appearance: can be layered
children of the grave	appearance	pale	appearance: pale
children of the grave	appearance	gaunt	appearance: gaunt
children of the grave	appearance	frightening	appearance: frightening
cloud	appearance	puffy	appearance: puffy
cloud	appearance	fuzzy	appearance: fuzzy
halo	appearance	ring of light	appearance: ring of light
children of the grave	appearance	ghastly	appearance: ghastly
cloud	appearance	varies from thin to thick	appearance: varies from thin to thick
children of the grave	appearance	emaciated	appearance: emaciated
halo	appearance	circle around head	appearance: circle around head
halo	appearance	ethereal	appearance: ethereal
halo	appearance	glowing	appearance: glowing
halo	appearance	brightly shining	appearance: brightly shining
cloud	appearance	gray	appearance: gray
angel	appearance	beautiful	appearance: beautiful
angel	appearance	halo	appearance: halo
angel	appearance	beard	appearance: beard
angel	appearance	winged	appearance: winged
halo	appearance	circle of light around head	appearance: circle of light around head
cloud	appearance	translucent	appearance: translucent
children of the grave	appearance	macabre	appearance: macabre
children of the grave	appearance	ghoulish	appearance: ghoulish
namida surprise	appearance	round	appearance: round
namida surprise	appearance	small	appearance: small
halo	appearance	glow around head	appearance: glow around head
halo	appearance	bright	appearance: bright
halo	appearance	aura	appearance: aura
halo	appearance	circle of light	appearance: circle of light
halo	appearance	glow	appearance: glow
halo	appearance	glowing aura	appearance: glowing aura
angel	appearance	radiant	appearance: radiant
cloud	appearance	white	appearance: white
cloud	appearance	fluffy	appearance: fluffy
halo	appearance in art	representing divine	appearance in art: representing divine
halo	appearance in art	used in iconography	appearance in art: used in iconography
halo	appearance in art	symbolic	appearance in art: symbolic
wait your turn	application	everyday life	application: everyday life
all good things come to an end	application	opportunities	application: opportunities
wait your turn	application	social situations	application: social situations
all good things come to an end	application	relationships	application: relationships
all good things come to an end	application	life	application: life
ganz wien	architecture	art nouveau	architecture: art nouveau
ganz wien	architecture	baroque	architecture: baroque
ganz wien	architecture	historic buildings	architecture: historic buildings
ganz wien	architecture	baroque style	architecture: baroque style
swan lake	art form	dance	art form: dance
swan lake	art form	ballet	art form: ballet
when love takes over	artist	whitney houston	artist: whitney houston
when love takes over	artist	mariah carey	artist: mariah carey
big shit poppin'	artist	notorious b.i.g.	artist: notorious b.i.g.
when love takes over	artist	singer	artist: singer
when love takes over	artist	ciara	artist: ciara
club can't handle me	artist	ac/dc	artist: ac/dc
my humps	artist	fergie	artist: fergie
carry me in your dreams	artist	taylor swift	artist: taylor swift
i should be so lucky	artist	australian singer	artist: australian singer
i should be so lucky	artist	kylie minogue	artist: kylie minogue
wavin' flag	artist	nelly furtado	artist: nelly furtado
when love takes over	artist	calvin harris	artist: calvin harris
when love takes over	artist	david foster	artist: david foster
bangarang	artist	american musician	artist: american musician
when love takes over	artist	composer	artist: composer
i know what you want	artist	will smith	artist: will smith
i'm your man	artist	singer-songwriter	artist: singer-songwriter
since i met you baby	artist	paul anka	artist: paul anka
disturbia	artist	lady gaga	artist: lady gaga
disturbia	artist	britney spears	artist: britney spears
touch me (all night long)	artist	genesis	artist: genesis
touch me (all night long)	artist	phil collins	artist: phil collins
con te partirò	artist	andrea bocelli	artist: andrea bocelli
con te partirò	artist	singer	artist: singer
club can't handle me	artist	flo rida	artist: flo rida
since i met you baby	artist	boy band	artist: boy band
since i met you baby	artist	girl group	artist: girl group
since i met you baby	artist	duet	artist: duet
jenny from the block	artist	jennifer lopez	artist: jennifer lopez
jenny from the block	artist	her debut single	artist: her debut single
i know what you want	artist	dj jazzy jeff & the fresh prince	artist: dj jazzy jeff & the fresh prince
live (for the one i love)	artist	bon jovi	artist: bon jovi
live (for the one i love)	artist	jon bon jovi	artist: jon bon jovi
since i met you baby	artist	josh groban	artist: josh groban
since i met you baby	artist	andrew lloyd webber	artist: andrew lloyd webber
crazy in love	artist	music duo	artist: music duo
super bass	artist	sonny moore	artist: sonny moore
batdance	artist	prince	artist: prince
disturbia	artist	rihanna	artist: rihanna
i want you back	artist	motown	artist: motown
i want you back	artist	jackson 5	artist: jackson 5
bad romance	artist	lady gaga	artist: lady gaga
i know what you want	artist	all saints	artist: all saints
i know what you want	artist	girl group	artist: girl group
bad romance	artist	gaga	artist: gaga
run this town	artist	jay-z	artist: jay-z
run this town	artist	rihanna	artist: rihanna
nine million bicycles	artist	ai weiwei	artist: ai weiwei
nine million bicycles	artist	nena	artist: nena
when love takes over	artist	nelly furtado	artist: nelly furtado
when love takes over	artist	pharrell williams	artist: pharrell williams
nine million bicycles	artist	german musician	artist: german musician
hollaback girl	artist	no doubt	artist: no doubt
hollaback girl	artist	gwen stefani	artist: gwen stefani
since i met you baby	artist	bryan adams	artist: bryan adams
since i met you baby	artist	pop singer	artist: pop singer
since i met you baby	artist	rock musician	artist: rock musician
jenny from the block	artist	pop star	artist: pop star
con te partirò	artist	tony renis	artist: tony renis
jenny from the block	artist	singer	artist: singer
super bass	artist	ricky ross album	artist: ricky ross album
niggas in paris	artist	andre 3000	artist: andre 3000
carry me in your dreams	artist	songwriter	artist: songwriter
super bass	artist	snoop dogg	artist: snoop dogg
carry me in your dreams	artist	musician	artist: musician
super bass	artist	dr. dre	artist: dr. dre
super bass	artist	ricky ross	artist: ricky ross
bangarang	artist	solo project	artist: solo project
boom boom pow	artist	laroche	artist: laroche
club can't handle me	artist	rock band	artist: rock band
party rock anthem	artist	popular	artist: popular
niggas in paris	artist	eric benet	artist: eric benet
wavin' flag	artist	canadian singer	artist: canadian singer
i know what you want	artist	band	artist: band
anarchy in the u.k.	artist	british band	artist: british band
anarchy in the u.k.	artist	sex pistols	artist: sex pistols
where them girls at?	artist	david guetta	artist: david guetta
touch me all night long	artist	lionel richie	artist: lionel richie
where them girls at?	artist	sia	artist: sia
touch me all night long	artist	the commodores	artist: the commodores
i'm your man	artist	leonard cohen	artist: leonard cohen
niggas in paris	artist	kid cudi	artist: kid cudi
boom boom pow	artist	will.i.am	artist: will.i.am
boom boom pow	artist	the black eyed peas	artist: the black eyed peas
party rock anthem	artist	known for party songs	artist: known for party songs
when love takes over	artist	collaboration	artist: collaboration
when love takes over	artist	ne-yo	artist: ne-yo
raining men	artist	pete burns	artist: pete burns
bangarang	artist	sonny moore	artist: sonny moore
touch me (all night long)	artist	lionel richie	artist: lionel richie
when love takes over	artist	christina aguilera	artist: christina aguilera
il avait les mots	artist	alizée	artist: alizée
touch me (all night long)	artist	the commodores	artist: the commodores
club can't handle me	artist	david lee roth	artist: david lee roth
club can't handle me	artist	van halen	artist: van halen
big shit poppin'	artist	trina	artist: trina
big shit poppin'	artist	mia x	artist: mia x
il avait les mots	artist	french singer	artist: french singer
il avait les mots	artist	zazie	artist: zazie
big shit poppin'	artist	lil' kim	artist: lil' kim
raining men	artist	the weather girls	artist: the weather girls
party rock anthem	artist	mainstream	artist: mainstream
i want you back	artist	michael jackson	artist: michael jackson
everlong	artist	dave grohl	artist: dave grohl
boom boom pow	artist	snoop dogg	artist: snoop dogg
i know what you want	artist	badly drawn boy	artist: badly drawn boy
i know what you want	artist	sugababes	artist: sugababes
when love takes over	artist	electronic music	artist: electronic music
when love takes over	artist	r&b	artist: r&b
boom boom pow	artist	pitbull	artist: pitbull
i'm your man	artist	singer	artist: singer
i'm your man	artist	musician	artist: musician
touch me (all night long)	artist	band name	artist: band name
touch me (all night long)	artist	sylver	artist: sylver
i know what you want	artist	david hasselhoff	artist: david hasselhoff
i know what you want	artist	the naked eyes	artist: the naked eyes
club can't handle me	artist	other artists	artist: other artists
club can't handle me	artist	ed sheeran	artist: ed sheeran
touch me (all night long)	artist	billie myers	artist: billie myers
con te partirò	artist	pianist	artist: pianist
since i met you baby	artist	elton john	artist: elton john
everlong	artist	foo fighters	artist: foo fighters
i want you back	artist	the jackson 5	artist: the jackson 5
nine million bicycles	artist	british singer	artist: british singer
nine million bicycles	artist	katie melua	artist: katie melua
wavin' flag	artist	canadian musician	artist: canadian musician
club can't handle me	artist	2 chainz	artist: 2 chainz
bangarang	artist	epic music	artist: epic music
club can't handle me	artist	musician	artist: musician
beauty and the beat	artist	paul simon	artist: paul simon
beauty and the beat	artist	simon & garfunkel	artist: simon & garfunkel
carry me in your dreams	artist	eric martin	artist: eric martin
carry me in your dreams	artist	mr. big	artist: mr. big
the show must go on	artist	queen	artist: queen
the show must go on	artist	freddie mercury	artist: freddie mercury
super bass	artist	diplo	artist: diplo
where them girls at?	artist	nicki minaj	artist: nicki minaj
super bass	artist	skrillex	artist: skrillex
big shit poppin'	artist	migos	artist: migos
you rock my world	artist	rock music	artist: rock music
bangarang	artist	skrillex	artist: skrillex
club can't handle me	artist	eminem	artist: eminem
club can't handle me	artist	rapper	artist: rapper
you rock my world	artist	freddie mercury	artist: freddie mercury
niggas in paris	artist	kanye west	artist: kanye west
you rock my world	artist	iconic	artist: iconic
you rock my world	artist	rock band	artist: rock band
you rock my world	artist	bon jovi	artist: bon jovi
since i met you baby	artist	pop artist	artist: pop artist
you rock my world	artist	queen	artist: queen
touch me (all night long)	artist	the committers	artist: the committers
since i met you baby	artist	male singer	artist: male singer
you really got me	artist	barbara edwards	artist: barbara edwards
super bass	artist	drake	artist: drake
i know what you want	artist	scottish band	artist: scottish band
i know what you want	artist	bay city rollers	artist: bay city rollers
you really got me	artist	ray davies	artist: ray davies
you really got me	artist	the kinks	artist: the kinks
super bass	artist	eminem	artist: eminem
il avait les mots	artist	belgian musician	artist: belgian musician
my humps	artist	will.i.am	artist: will.i.am
my humps	artist	the black eyed peas	artist: the black eyed peas
il avait les mots	artist	stromae	artist: stromae
when love takes over	artist	bobby womack	artist: bobby womack
since i met you baby	artist	other pop artist	artist: other pop artist
since i met you baby	artist	justin bieber	artist: justin bieber
since i met you baby	artist	jesse mccartney	artist: jesse mccartney
i should be so lucky	artist	australian singer-songwriter	artist: australian singer-songwriter
run this town	artist	kanye west	artist: kanye west
you really got me	artist	the velvelettes	artist: the velvelettes
touch me (all night long)	artist	philip bailey	artist: philip bailey
when love takes over	artist	kelly rowland	artist: kelly rowland
without you	artist	mariah carey	artist: mariah carey
i know what you want	artist	justin timberlake	artist: justin timberlake
bangarang	artist	solo artist	artist: solo artist
live (for the one i love)	artist	freddie mercury	artist: freddie mercury
live (for the one i love)	artist	queen	artist: queen
live (for the one i love)	artist	u2	artist: u2
since i met you baby	artist	pop group	artist: pop group
since i met you baby	artist	singer	artist: singer
when love takes over	artist	david guetta	artist: david guetta
carry me in your dreams	artist	music group	artist: music group
carry me in your dreams	artist	band	artist: band
i should be so lucky	artist	pop icon	artist: pop icon
you really got a hold on me	artist	motown artists	artist: motown artists
carry me in your dreams	artist	fleetwood mac	artist: fleetwood mac
big shit poppin'	artist	quavo	artist: quavo
touch me (all night long)	artist	song by a famous artist	artist: song by a famous artist
touch me (all night long)	artist	bill withers	artist: bill withers
who wants to live forever	artist	freddie mercury	artist: freddie mercury
who wants to live forever	artist	queen	artist: queen
super bass	artist	lil wayne	artist: lil wayne
club can't handle me	artist	pop artist	artist: pop artist
club can't handle me	artist	britney spears	artist: britney spears
boom boom pow	artist	fergie	artist: fergie
since i met you baby	artist	love song artist	artist: love song artist
since i met you baby	artist	rock artist	artist: rock artist
you really got a hold on me	artist	the miracles	artist: the miracles
touch me (all night long)	artist	earth, wind & fire	artist: earth, wind & fire
you really got a hold on me	artist	the supremes	artist: the supremes
run this town	artist	rapper	artist: rapper
without you	artist	pop diva	artist: pop diva
con te partirò	artist	opera singer	artist: opera singer
swagger jagger	artist	mick jagger	artist: mick jagger
wavin' flag	artist	international	artist: international
batdance	artist	the time	artist: the time
niggas in paris	artist	justin timberlake	artist: justin timberlake
niggas in paris	artist	jay-z	artist: jay-z
i want you back	artist	the beatles	artist: the beatles
i want you back	artist	john lennon	artist: john lennon
when love takes over	artist	day26	artist: day26
run this town	artist	brendon urie	artist: brendon urie
you rock my world	artist	john legend	artist: john legend
where them girls at?	artist	dj khaled	artist: dj khaled
i want you back	artist	paul mccartney	artist: paul mccartney
crazy in love	artist	r&b	artist: r&b
crazy in love	artist	hip-hop	artist: hip-hop
since i met you baby	artist	popular singer	artist: popular singer
batdance	artist	michael jackson	artist: michael jackson
run this town	artist	panic! at the disco	artist: panic! at the disco
touch me (all night long)	artist	famous singer	artist: famous singer
where them girls at?	artist	flo rida	artist: flo rida
since i met you baby	artist	musician	artist: musician
disturbia	artist	musician	artist: musician
disturbia	artist	singer	artist: singer
