concept	facet	property	facet_property
aoraki / mount cook	activities	hiking	activities: hiking
mauna kea	activities	stargazing	activities: stargazing
mauna kea	activities	snowboarding	activities: snowboarding
piz fess	activities	snowboarding	activities: snowboarding
piz fess	activities	hiking	activities: hiking
mauna kea	activities	hiking	activities: hiking
aoraki / mount cook	activities	climbing	activities: climbing
piz fess	activities	skiing	activities: skiing
zugspitze	activities	snowboarding	activities: snowboarding
mauna kea	activities	astronomy research	activities: astronomy research
zugspitze	activities	skiing	activities: skiing
zugspitze	activities	climbing	activities: climbing
zugspitze	activities	hiking	activities: hiking
zugspitze	activities	snowshoeing	activities: snowshoeing
piz fess	activities	sightseeing	activities: sightseeing
piz fess	activities	climbing	activities: climbing
černá hora	activities	hiking	activities: hiking
černá hora	activities	rock climbing	activities: rock climbing
aoraki / mount cook	activities	skiing	activities: skiing
černá hora	activities	camping	activities: camping
le linoleum	advantages	water-resistant	advantages: water-resistant
le linoleum	advantages	durable	advantages: durable
le linoleum	advantages	easy to clean	advantages: easy to clean
mövenpick	amenities	fitness center	amenities: fitness center
mövenpick	amenities	restaurant	amenities: restaurant
mövenpick	amenities	spa	amenities: spa
dammastock	animal	antelope	animal: antelope
dammastock	animal	livestock	animal: livestock
dammastock	animal	type of cattle	animal: type of cattle
dammastock	animal	hoofed	animal: hoofed
dammastock	animal	mammal	animal: mammal
dammastock	antlers	antlers are branched	antlers: antlers are branched
dammastock	antlers	males have antlers	antlers: males have antlers
männlichen	antonym	female	antonym: female
männlichen	antonym	feminine	antonym: feminine
männlichen	antonym	weiblichen	antonym: weiblichen
blinnenhorn	appearance	antler-like	appearance: antler-like
piz curvér	appearance	yellow skin	appearance: yellow skin
dammastock	appearance	leaves are oval	appearance: leaves are oval
dammastock	appearance	evergreen	appearance: evergreen
dammastock	appearance	large	appearance: large
mönch	appearance	golden brown	appearance: golden brown
mönch	appearance	flaky	appearance: flaky
le linoleum	appearance	colorful	appearance: colorful
piz curvér	appearance	curved shape	appearance: curved shape
blinnenhorn	appearance	delicate	appearance: delicate
piz da las trais linguas	appearance	red	appearance: red
piz da las trais linguas	appearance	green	appearance: green
piz da las trais linguas	appearance	yellow	appearance: yellow
blinnenhorn	appearance	long	appearance: long
blinnenhorn	appearance	curved	appearance: curved
le linoleum	appearance	smooth	appearance: smooth
blinnenhorn	appearance	small	appearance: small
mönnch	appearance	golden brown	appearance: golden brown
blinnenhorn	appearance	white or pink flowers	appearance: white or pink flowers
le linoleum	appearance	patterned	appearance: patterned
mönnch	appearance	crusty	appearance: crusty
berneuse	armament	missiles	armament: missiles
berneuse	armament	torpedoes	armament: torpedoes
berneuse	armament	cannons	armament: cannons
lemon	aroma	pungent	aroma: pungent
lemon	aroma	citrusy	aroma: citrusy
lemon	aroma	strong	aroma: strong
berneuse	associated with	sailboat	associated with: sailboat
berneuse	associated with	yachting	associated with: yachting
mönch	associated with	religion	associated with: religion
schilt	associated with	chivalry	associated with: chivalry
hockenhorn	associated with	tradition	associated with: tradition
hockenhorn	associated with	culture	associated with: culture
hockenhorn	associated with	germany	associated with: germany
piz da las trais linguas	associated with	european identity	associated with: european identity
piz da las trais linguas	associated with	multilingualism	associated with: multilingualism
piz da las trais linguas	associated with	swiss culture	associated with: swiss culture
schilt	associated with	medieval warfare	associated with: medieval warfare
mönch	associated with	monastery	associated with: monastery
berneuse	associated with	marine	associated with: marine
mönch	associated with	abbey	associated with: abbey
hockenhorn	associated with	animals	associated with: animals
hockenhorn	associated with	horns	associated with: horns
lauteraarhorn	associated with	swiss alps	associated with: swiss alps
hockenhorn	associated with	antlers	associated with: antlers
schilt	associated with	warrior	associated with: warrior
bruschetta	associated with	wine pairing	associated with: wine pairing
bruschetta	associated with	outdoor gatherings	associated with: outdoor gatherings
schilt	associated with	knight	associated with: knight
schilt	associated with	armor	associated with: armor
lauteraarhorn	associated with	mountain climbing culture	associated with: mountain climbing culture
bruschetta	associated with	summer	associated with: summer
mauna kea	astronomy	stargazing	astronomy: stargazing
mauna kea	astronomy	star gazing	astronomy: star gazing
mauna kea	astronomy	observatory	astronomy: observatory
mauna kea	astronomy	telescope	astronomy: telescope
mauna kea	astronomy	star-gazing	astronomy: star-gazing
mauna kea	astronomy	research site	astronomy: research site
mauna kea	astronomy	observing site	astronomy: observing site
mauna kea	astronomy	telescopes	astronomy: telescopes
mauna kea	astronomy	dark skies	astronomy: dark skies
picnic	atmosphere	scenic	atmosphere: scenic
picnic	atmosphere	outdoor	atmosphere: outdoor
picnic	atmosphere	relaxed	atmosphere: relaxed
picnic	atmosphere	social	atmosphere: social
picnic	atmosphere	casual	atmosphere: casual
jungfrau	attraction	unesco world heritage site	attraction: unesco world heritage site
jungfrau	attraction	popular tourist destination	attraction: popular tourist destination
wildhorn	attractiveness	beautiful	attractiveness: beautiful
wildhorn	attractiveness	popular	attractiveness: popular
wildhorn	attractiveness	scenic	attractiveness: scenic
hockenhorn	attracts	adventurers	attracts: adventurers
hockenhorn	attracts	mountain enthusiasts	attracts: mountain enthusiasts
äussere schwarze schneid	attracts	alpinists	attracts: alpinists
äussere schwarze schneid	attracts	adventure seekers	attracts: adventure seekers
piz curvér	attributes	poor storage life	attributes: poor storage life
piz curvér	attributes	non-climacteric	attributes: non-climacteric
mövenpick	award	travel + leisure award	award: travel + leisure award
mövenpick	award	michelin star	award: michelin star
allman	awards	inducted into the rock and roll hall of fame	awards: inducted into the rock and roll hall of fame
allman	awards	grammy	awards: grammy
allman	band	southern rock	band: southern rock
allman	band	blues rock	band: blues rock
allman	band	allman brothers band	band: allman brothers band
bruschetta	base	toasted bread	base: toasted bread
bruschetta	base	bread	base: bread
tödi	beak shape	pointy	beak shape: pointy
tödi	beak shape	short	beak shape: short
tödi	behavior	flocking	behavior: flocking
dammastock	behavior	social	behavior: social
dammastock	behavior	climbs steep terrain	behavior: climbs steep terrain
tödi	behavior	nocturnal	behavior: nocturnal
dammastock	behavior	diurnal	behavior: diurnal
tödi	behavior	nomadic	behavior: nomadic
tödi	behavior	migratory	behavior: migratory
dammastock	behavior	solitary	behavior: solitary
tödi	behavior	social	behavior: social
dammastock	behavior	migratory	behavior: migratory
tödi	behavior	communicates with dance	behavior: communicates with dance
tödi	behavior	communicates through dance	behavior: communicates through dance
dammastock	behavior	herd	behavior: herd
tödi	behavior	crawling	behavior: crawling
tödi	behavior	solitary	behavior: solitary
billygoat	behaviour	climbing	behaviour: climbing
billygoat	behaviour	agile	behaviour: agile
billygoat	behaviour	jumping	behaviour: jumping
dent de savigny	best season	winter	best season: winter
dent de savigny	best season	summer	best season: summer
grosser schärhorn	best season for climb	summer	best season for climb: summer
grosser schärhorn	best season for climb	autumn	best season for climb: autumn
strahlhorn	best time to climb	early morning	best time to climb: early morning
blüemlisalp	best time to climb	early morning	best time to climb: early morning
blüemlisalp	best time to climb	summer	best time to climb: summer
agassizhorn	best time to climb	early morning	best time to climb: early morning
agassizhorn	best time to climb	summer	best time to climb: summer
strahlhorn	best time to climb	summer	best time to climb: summer
altmann	best time to visit	summer	best time to visit: summer
altmann	best time to visit	winter	best time to visit: winter
ben lawers	best time to visit	autumn	best time to visit: autumn
ben lawers	best time to visit	summer	best time to visit: summer
männlichen	biological characteristics	xy chromosomes	biological characteristics: xy chromosomes
männlichen	biological characteristics	male genitalia	biological characteristics: male genitalia
dammastock	breed	distinct breed	breed: distinct breed
dammastock	breed	damascus	breed: damascus
dammastock	breed	known for milk production	breed: known for milk production
dammastock	breed	longhorn	breed: longhorn
dammastock	breed	brahman	breed: brahman
dammastock	breed	strong	breed: strong
dammastock	breed	dam	breed: dam
dammastock	breed	stocky	breed: stocky
dalmatian	breed	dog	breed: dog
dalmatian	breed	canine	breed: canine
dammastock	breed	simmental	breed: simmental
dammastock	breed	german shepherd	breed: german shepherd
tödi	breeding habits	monogamous	breeding habits: monogamous
tödi	breeding habits	colonial	breeding habits: colonial
l'argentine	capital	buenos aires	capital: buenos aires
argentine	capital	la plata	capital: la plata
argentine	capital	buenos aires	capital: buenos aires
argentine	capital city	argentina	capital city: argentina
argentine	capital city	buenos aires	capital city: buenos aires
pointe shoes	care	cleaning	care: cleaning
pointe shoes	care	dry	care: dry
pointe shoes	care	brush	care: brush
pointe shoes	care	store	care: store
pointe shoe	care	cleaning	care: cleaning
pointe shoes	care	avoiding damage	care: avoiding damage
pointe shoes	care	storing	care: storing
pointe shoe	care	conditioning	care: conditioning
pointe shoe	care	storage	care: storage
pointe shoes	care and maintenance	storage in dry place	care and maintenance: storage in dry place
pointe shoes	care and maintenance	special cleaning	care and maintenance: special cleaning
balmhorn	category	landmark	category: landmark
äussere schwarze schneid	category	mountain	category: mountain
piz curvér	category	geographic feature	category: geographic feature
bruschghorn	category	brass instrument	category: brass instrument
bruschghorn	category	musical instrument	category: musical instrument
piz curvér	category	yellow	category: yellow
piz curvér	category	plant	category: plant
piz curvér	category	mountain	category: mountain
brünndenstein	category	mountain	category: mountain
tödi	category	bird	category: bird
mönch	category	mountain	category: mountain
mönch	category	peak	category: peak
brünndenstein	category	landmark	category: landmark
brünndenstein	category	natural feature	category: natural feature
piz curvér	category	landform	category: landform
piz curvér	category	small	category: small
mönch	category	climbing	category: climbing
balmhorn	category	mountain	category: mountain
balmhorn	category	landform	category: landform
lemon	category	vegetable	category: vegetable
pointe shoe	category	dance	category: dance
pointe shoe	category	ballet	category: ballet
mönch	category	hiking	category: hiking
piz curvér	category	berry	category: berry
piz curvér	category	food	category: food
blinnenhorn	category	horn	category: horn
pointe shoes	category	footwear	category: footwear
pointe shoes	category	ballet	category: ballet
schilt	category	outdoor game	category: outdoor game
agassizhorn	category	mountain	category: mountain
billygoat	category	wild animal	category: wild animal
billygoat	category	mammal	category: mammal
pointe shoe	category	footwear	category: footwear
blinnenhorn	category	type of plant	category: type of plant
blinnenhorn	category	ornamental plant	category: ornamental plant
blinnenhorn	category	flowering plant	category: flowering plant
agassizhorn	category	peak	category: peak
blinnernhorn	category	mountain	category: mountain
agassizhorn	category	landform	category: landform
dammastock	category	domesticated	category: domesticated
piz fess	category	winter sport	category: winter sport
piz fess	category	ski resort	category: ski resort
blinnernhorn	category	alps	category: alps
piz fess	category	mountain	category: mountain
dammastock	category	animal	category: animal
banana	category	food	category: food
bruschghorn	category	instrument	category: instrument
männlichen	category	gender	category: gender
männlichen	category	human	category: human
pointe shoes	category	dance	category: dance
bruschghorn	category	music	category: music
tödi	category	migratory bird	category: migratory bird
tödi	category	endangered species	category: endangered species
bruschghorn	category	horn	category: horn
tödi	category	wildlife	category: wildlife
tödi	category	bee	category: bee
männlichen	category	animal	category: animal
tödi	category	insect	category: insect
bruschghorn	category	mountain	category: mountain
piz curvér	category	type of banana	category: type of banana
bruschghorn	category	peak	category: peak
banana	category	fruit	category: fruit
wildhorn	category	summit	category: summit
banana	category	healthy snack	category: healthy snack
billygoat	category	herbivore	category: herbivore
piz curvér	category	tree	category: tree
dammastock	category	livestock	category: livestock
schilt	category	hockey	category: hockey
dammastock	category	mammal	category: mammal
blinnenhorn	category	brass instrument	category: brass instrument
berneuse	category	peak	category: peak
berneuse	category	landform	category: landform
blinnenhorn	category	musical instrument	category: musical instrument
brunelstock	category	peak	category: peak
wildhorn	category	landform	category: landform
wildhorn	category	peak	category: peak
berneuse	category	naval	category: naval
berneuse	category	ship	category: ship
wildhorn	category	mountain	category: mountain
tödi	category	species	category: species
pointe shoe	category	shoe	category: shoe
pointe d'otemma	category	natural landmark	category: natural landmark
altmann	category	german bread	category: german bread
balmhorn	category	peak	category: peak
pointe d'otemma	category	french cheese	category: french cheese
pizza	category	fast food	category: fast food
pizza	category	italian cuisine	category: italian cuisine
lemon	category	fruit	category: fruit
pizza	category	food	category: food
lemon	category	citrus fruit	category: citrus fruit
piz curvér	category	exotic	category: exotic
pointe shoes	category	dance shoes	category: dance shoes
pointe shoes	category	ballet equipment	category: ballet equipment
blinnenhorn	category	woodwind instrument	category: woodwind instrument
berneuse	category	mountain	category: mountain
pointe d'otemma	category	plant	category: plant
dammastock	category	cattle	category: cattle
lemon	category	juice	category: juice
lemon	category	bitter	category: bitter
schilt	category	sports equipment	category: sports equipment
pointe d'otemma	category	mountain	category: mountain
pointe d'otemma	category	geographical feature	category: geographical feature
pizza	category	italian dish	category: italian dish
pizza	category	snack	category: snack
altmann	category	type of bread	category: type of bread
pointe d'otemma	category	botanical	category: botanical
agassizhorn	category	swiss alps	category: swiss alps
tödi	category	small bird	category: small bird
piz da las trais linguas	category	cuisine	category: cuisine
piz da las trais linguas	category	dish	category: dish
lemon	category	acidic	category: acidic
lemon	category	citrus	category: citrus
pointe shoes	category	ballet shoes	category: ballet shoes
piz da las trais linguas	category	food	category: food
brunelstock	category	mountain	category: mountain
piz curvér	category	fruit	category: fruit
piz curvér	category	banana	category: banana
piz da las trais linguas	category	breakfast	category: breakfast
piz curvér	category	banana variety	category: banana variety
pointe d'otemma	category	tree	category: tree
tödi	category	beetle	category: beetle
tödi	category	animal	category: animal
berneuse	category	military	category: military
äussere schwarze schneid	category	peak	category: peak
piz da las trais linguas	characteristic	unique combination of languages	characteristic: unique combination of languages
piz da las trais linguas	characteristic	cultural fusion	characteristic: cultural fusion
pointe shoe	characteristics	hard sole	characteristics: hard sole
pointe shoe	characteristics	fragile	characteristics: fragile
mönch	characteristics	fights for good	characteristics: fights for good
dammastock	characteristics	good milk production	characteristics: good milk production
dammastock	characteristics	strong build	characteristics: strong build
damsel-in-distress	characteristics	vulnerable	characteristics: vulnerable
dammastock	characteristics	large size	characteristics: large size
pointe shoe	characteristics	highly specialized	characteristics: highly specialized
dammastock	characteristics	black and white coat	characteristics: black and white coat
pointe shoes	characteristics	breathable	characteristics: breathable
pointe shoes	characteristics	lightweight	characteristics: lightweight
pointe shoes	characteristics	flexible	characteristics: flexible
damsel-in-distress	characteristics	dependent on male hero	characteristics: dependent on male hero
pointe shoe	characteristics	delicate materials	characteristics: delicate materials
pointe shoe	characteristics	adjustable	characteristics: adjustable
dammastock	characteristics	protective	characteristics: protective
pointe shoe	characteristics	delicate	characteristics: delicate
dammastock	characteristics	strong herding instinct	characteristics: strong herding instinct
pointe shoe	characteristics	lightweight	characteristics: lightweight
pointe shoe	characteristics	stiff	characteristics: stiff
berneuse	characteristics	narrow hull	characteristics: narrow hull
berneuse	characteristics	single mast	characteristics: single mast
damsel-in-distress	characteristics	helpless	characteristics: helpless
mönch	characteristics	wears armor	characteristics: wears armor
mönch	characteristics	uses magic	characteristics: uses magic
pointe shoe	characteristics	flexible	characteristics: flexible
dammastock	characteristics	highly intelligent	characteristics: highly intelligent
hockenhorn	characteristics	antler-like	characteristics: antler-like
hockenhorn	characteristics	unique shape	characteristics: unique shape
schilt	characteristics	protective	characteristics: protective
pointe shoes	characteristics	delicate	characteristics: delicate
pointe shoes	characteristics	fragile	characteristics: fragile
berneuse	characteristics	made of fabric	characteristics: made of fabric
berneuse	characteristics	triangular	characteristics: triangular
pointe shoes	characteristics	customizable	characteristics: customizable
hockenhorn	characteristics	ornate	characteristics: ornate
berneuse	characteristics	attached to mast	characteristics: attached to mast
schilt	characteristics	decorative	characteristics: decorative
pointe d'otemma	characteristics	fragrant scent	characteristics: fragrant scent
pointe d'otemma	characteristics	large flowers	characteristics: large flowers
pointe shoe	characteristics	dainty	characteristics: dainty
pointe d'otemma	characteristics	thorny stem	characteristics: thorny stem
silberhorn	climate	snowy winters	climate: snowy winters
silberhorn	climate	cool summers	climate: cool summers
medvědí vrch	climate	mountainous	climate: mountainous
pointe d'otemma	climate	snowy	climate: snowy
mauna kea	climate	clear skies	climate: clear skies
mauna kea	climate	cool	climate: cool
mauna kea	climate	clear night sky	climate: clear night sky
lenzspitze	climate	alpine	climate: alpine
pointe d'otemma	climate	alpine	climate: alpine
pointe d'otemma	climate	cold	climate: cold
mauna kea	climate	nighttime	climate: nighttime
mauna kea	climate	dark	climate: dark
hundwiler höhi	climate	continental	climate: continental
hundwiler höhi	climate	temperate	climate: temperate
lenzspitze	climate	cold	climate: cold
jungfrau	climate	alpine climate	climate: alpine climate
äussere schwarze schneid	climate	snowy	climate: snowy
mauna kea	climate	alpine	climate: alpine
jungfrau	climate	cold and snowy	climate: cold and snowy
mauna kea	climate	night-time	climate: night-time
äussere schwarze schneid	climate	alpine climate	climate: alpine climate
mauna kea	climate	dry	climate: dry
mauna kea	climate	cold	climate: cold
černá hora	climate	temperate	climate: temperate
černá hora	climate	forest climate	climate: forest climate
černá hora	climate	cold winters	climate: cold winters
medvědí vrch	climate	temperate	climate: temperate
jungfrau	climate	alpine	climate: alpine
jungfrau	climate	cold	climate: cold
jungfrau	climate	snowy	climate: snowy
mauna kea	climate	night sky	climate: night sky
silberhorn	climate	alpine climate	climate: alpine climate
medvědí vrch	climate	continental	climate: continental
mauna kea	climate	snowy	climate: snowy
aoraki / mount cook	climate	alpine	climate: alpine
blinnenhorn	climate	cold	climate: cold
černá hora	climate	mountainous	climate: mountainous
berneuse	climate	snowy	climate: snowy
biettschhorn	climate	alpine	climate: alpine
blinnenhorn	climate	alpine	climate: alpine
berneuse	climate	alpine	climate: alpine
biettschhorn	climate	cold	climate: cold
aoraki / mount cook	climate	snowy	climate: snowy
aoraki / mount cook	climate	cold	climate: cold
aoraki / mount cook	climate	windy	climate: windy
mauna kea	climate	temperate	climate: temperate
zugspitze	climbing	challenging climb	climbing: challenging climb
lauteraarhorn	climbing	technical climb	climbing: technical climb
lauteraarhorn	climbing	experienced climbers	climbing: experienced climbers
blüemlisalp	climbing	technical climb	climbing: technical climb
blüemlisalp	climbing	experienced climbers only	climbing: experienced climbers only
schreckhorn	climbing	via ferrata	climbing: via ferrata
lauteraarhorn	climbing	exhilarating experience	climbing: exhilarating experience
zugspitze	climbing	scenic views	climbing: scenic views
schreckhorn	climbing	mountaineering	climbing: mountaineering
zugspitze	climbing	popular hiking destination	climbing: popular hiking destination
äussere schwarze schneid	climbing	popular climbing route	climbing: popular climbing route
äussere schwarze schneid	climbing	technical climb	climbing: technical climb
ober gabelhorn	climbing	experienced climber	climbing: experienced climber
ober gabelhorn	climbing	technical climb	climbing: technical climb
schreckhorn	climbing	rock climbing	climbing: rock climbing
brünnelistock	climbing difficulty	challenging	climbing difficulty: challenging
breithorn	climbing difficulty	difficult	climbing difficulty: difficult
brünnelistock	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
blüemlisalp	climbing difficulty	steep	climbing difficulty: steep
breithorn	climbing difficulty	experienced climber	climbing difficulty: experienced climber
piz fess	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
piz fess	climbing difficulty	challenging	climbing difficulty: challenging
blüemlisalp	climbing difficulty	challenging	climbing difficulty: challenging
schreckhorn	climbing difficulty	difficult	climbing difficulty: difficult
schreckhorn	climbing difficulty	technical	climbing difficulty: technical
jungfrau	climbing difficulty	challenging	climbing difficulty: challenging
aletschhorn	climbing difficulty	technical climb	climbing difficulty: technical climb
gross fiescherhorn	climbing difficulty	experienced climber	climbing difficulty: experienced climber
aoraki / mount cook	climbing difficulty	technical climb	climbing difficulty: technical climb
breithorn	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
aletschhorn	climbing difficulty	difficult climb	climbing difficulty: difficult climb
gross fiescherhorn	climbing difficulty	challenging	climbing difficulty: challenging
breithorn	climbing difficulty	challenging	climbing difficulty: challenging
aletschhorn	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
aletschhorn	climbing difficulty	experienced mountaineers only	climbing difficulty: experienced mountaineers only
berneuse	climbing difficulty	challenging	climbing difficulty: challenging
dent de savigny	climbing difficulty	technical climb	climbing difficulty: technical climb
dent de savigny	climbing difficulty	challenging	climbing difficulty: challenging
aoraki / mount cook	climbing difficulty	challenging	climbing difficulty: challenging
ober gabelhorn	climbing difficulty	experienced climbers only	climbing difficulty: experienced climbers only
breithorn	climbing difficulty	technical climb	climbing difficulty: technical climb
mönch	climbing difficulty	challenging	climbing difficulty: challenging
aletschhorn	climbing difficulty	challenging	climbing difficulty: challenging
berneuse	climbing difficulty	requires mountaineering skills	climbing difficulty: requires mountaineering skills
ober gabelhorn	climbing difficulty	challenging	climbing difficulty: challenging
jungfrau	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
mönch	climbing difficulty	technical climb	climbing difficulty: technical climb
schiahorn	climbing difficulty	scrambling required	climbing difficulty: scrambling required
strahlhorn	climbing difficulty	experienced climber required	climbing difficulty: experienced climber required
strahlhorn	climbing difficulty	challenging climb	climbing difficulty: challenging climb
strahlhorn	climbing difficulty	difficult climb	climbing difficulty: difficult climb
gross fiescherhorn	climbing difficulty	technical climb	climbing difficulty: technical climb
schreckhorn	climbing difficulty	steep	climbing difficulty: steep
schreckhorn	climbing difficulty	challenging	climbing difficulty: challenging
strahlhorn	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
gross fiescherhorn	climbing difficulty	experienced climbers only	climbing difficulty: experienced climbers only
pointe d'otemma	climbing difficulty	challenging	climbing difficulty: challenging
schreckhorn	climbing difficulty	rocky	climbing difficulty: rocky
aletschhorn	climbing difficulty	challenging climb	climbing difficulty: challenging climb
aletschhorn	climbing difficulty	technical ascent required	climbing difficulty: technical ascent required
agassizhorn	climbing difficulty	technical climb	climbing difficulty: technical climb
schiahorn	climbing difficulty	exposed ridges	climbing difficulty: exposed ridges
schiahorn	climbing difficulty	challenging climb	climbing difficulty: challenging climb
agassizhorn	climbing difficulty	experienced climber required	climbing difficulty: experienced climber required
pointe d'otemma	climbing difficulty	experienced climbers only	climbing difficulty: experienced climbers only
wildhorn	climbing difficulty	experienced climbers	climbing difficulty: experienced climbers
mönch	climbing difficulty	difficult	climbing difficulty: difficult
wildhorn	climbing difficulty	challenging	climbing difficulty: challenging
mönch	climbing difficulty	technical	climbing difficulty: technical
breithorn	climbing difficulty	technical	climbing difficulty: technical
silberhorn	climbing history	notable climbing routes	climbing history: notable climbing routes
silberhorn	climbing history	first ascent in 1869	climbing history: first ascent in 1869
balmhorn	climbing route	rock face	climbing route: rock face
bietschhorn	climbing route	via ferrata	climbing route: via ferrata
lauteraarhorn	climbing route	exposed climb	climbing route: exposed climb
grosser schärhorn	climbing route	via ferrata	climbing route: via ferrata
grosser schärhorn	climbing route	rock climbing	climbing route: rock climbing
balmhorn	climbing route	via ferrata	climbing route: via ferrata
lauteraarhorn	climbing route	rocky terrain	climbing route: rocky terrain
grosser schärhorn	climbing route	ice climbing	climbing route: ice climbing
piz fess	climbing route	snowy	climbing route: snowy
schreckhorn	climbing route	steep climb	climbing route: steep climb
bietschhorn	climbing route	traditional climbing	climbing route: traditional climbing
silberhorn	climbing route	difficult via ferrata	climbing route: difficult via ferrata
silberhorn	climbing route	exposed climbing	climbing route: exposed climbing
balmhorn	climbing route	via the north face	climbing route: via the north face
balmhorn	climbing route	trail	climbing route: trail
balmhorn	climbing route	path	climbing route: path
brunelstock	climbing route	various routes	climbing route: various routes
brunelstock	climbing route	rocky terrain	climbing route: rocky terrain
balmhorn	climbing route	via the south face	climbing route: via the south face
strahlhorn	climbing route	rock climbing	climbing route: rock climbing
strahlhorn	climbing route	via ferrata	climbing route: via ferrata
schreckhorn	climbing route	traditional climb	climbing route: traditional climb
piz fess	climbing route	rocky	climbing route: rocky
wildhorn	climbing route	scrambling	climbing route: scrambling
wildhorn	climbing route	climbing	climbing route: climbing
schreckhorn	climbing route	via ferrata	climbing route: via ferrata
schreckhorn	climbing route	technical climb	climbing route: technical climb
wildhorn	climbing route	via ferrata	climbing route: via ferrata
biett horn	climbing routes	rock climbing	climbing routes: rock climbing
brünnelstock	climbing routes	classic routes	climbing routes: classic routes
schiahorn	climbing routes	various routes	climbing routes: various routes
schiahorn	climbing routes	steep terrain	climbing routes: steep terrain
brünnelstock	climbing routes	via ferrata	climbing routes: via ferrata
agassizhorn	climbing routes	easy access	climbing routes: easy access
biett horn	climbing routes	via ferrata	climbing routes: via ferrata
agassizhorn	climbing routes	well-marked trails	climbing routes: well-marked trails
lenzspitze	climbing routes	via ferrata	climbing routes: via ferrata
brünnelistock	climbing routes	various routes available	climbing routes: various routes available
