concept	facet	property	facet_property
mikhail gorbachev	achievement	dissolution of soviet union	achievement: dissolution of soviet union
golda meir	achievement	played key role in israel's independence	achievement: played key role in israel's independence
edward teller	achievement	contributed to development of nuclear energy	achievement: contributed to development of nuclear energy
niki lauda	achievement	won 18 grands prix	achievement: won 18 grands prix
niki lauda	achievement	won 1975 and 1977 f1 championships	achievement: won 1975 and 1977 f1 championships
mike tyson	achievement	heavyweight champion	achievement: heavyweight champion
mike tyson	achievement	notorious for biting opponent	achievement: notorious for biting opponent
yasser arafat	achievement	led the palestinian struggle for independence	achievement: led the palestinian struggle for independence
yasser arafat	achievement	received the nobel peace prize	achievement: received the nobel peace prize
william the conqueror	achievement	became king of england	achievement: became king of england
william the conqueror	achievement	defeated harold godwinson	achievement: defeated harold godwinson
yuri gagarin	achievement	orbited earth	achievement: orbited earth
hedy lamarr	achievement	pioneer of computer graphics	achievement: pioneer of computer graphics
hedy lamarr	achievement	inventor of frequency hopping	achievement: inventor of frequency hopping
yuri gagarin	achievement	first human to journey into space	achievement: first human to journey into space
enzo ferrari	achievement	winning championships	achievement: winning championships
edward teller	achievement	developed the h-bomb	achievement: developed the h-bomb
edward teller	achievement	worked on the manhattan project	achievement: worked on the manhattan project
enzo ferrari	achievement	won 24 hours of le mans	achievement: won 24 hours of le mans
enzo ferrari	achievement	created iconic sports cars	achievement: created iconic sports cars
enzo ferrari	achievement	developed innovative engines	achievement: developed innovative engines
george foreman	achievement	won olympic gold	achievement: won olympic gold
george foreman	achievement	held boxing title	achievement: held boxing title
yuri gagarin	achievement	orbital flight	achievement: orbital flight
yuri gagarin	achievement	vostok 1	achievement: vostok 1
nelson mandela	achievement	fighting for equality	achievement: fighting for equality
nelson mandela	achievement	becoming president	achievement: becoming president
malala yousafzai	achievement	author of 'i am malala'	achievement: author of 'i am malala'
malala yousafzai	achievement	first nobel prize winner under 18	achievement: first nobel prize winner under 18
enzo ferrari	achievement	inventing formula 1	achievement: inventing formula 1
enzo ferrari	achievement	won world championship	achievement: won world championship
edward teller	achievement	developed hydrogen bomb	achievement: developed hydrogen bomb
henry v of england	achievement	conquest of normandy	achievement: conquest of normandy
edward teller	achievement	worked on manhattan project	achievement: worked on manhattan project
mikhail gorbachev	achievement	reform of soviet economy	achievement: reform of soviet economy
edward teller	achievement	developed h-bomb	achievement: developed h-bomb
william the conqueror	achievement	conquest of england	achievement: conquest of england
neil armstrong	achievement	first person to set foot on moon	achievement: first person to set foot on moon
simón bolívar	achievement	independence of south america	achievement: independence of south america
simón bolívar	achievement	unification of gran colombia	achievement: unification of gran colombia
neil armstrong	achievement	walked on moon	achievement: walked on moon
william the conqueror	achievement	establishment of normandy dynasty	achievement: establishment of normandy dynasty
william the conqueror	achievement	establishing norman dynasty	achievement: establishing norman dynasty
hillary clinton	achievement	first female us secretary of state	achievement: first female us secretary of state
priscilla presley	achievement	played in films	achievement: played in films
gerald ford	achievement	ending the vietnam war	achievement: ending the vietnam war
ike turner	achievement	grammy award	achievement: grammy award
ike turner	achievement	rock and roll hall of fame	achievement: rock and roll hall of fame
adolf hitler	achievement	annexation of austria	achievement: annexation of austria
henry v of england	achievement	battle of agincourt victory	achievement: battle of agincourt victory
neil armstrong	achievement	first person on moon	achievement: first person on moon
edward teller	achievement	father of the hydrogen bomb	achievement: father of the hydrogen bomb
edward teller	achievement	developed the teller-ulam design	achievement: developed the teller-ulam design
martin luther	achievement	break from catholic church	achievement: break from catholic church
julius caesar	achievement	conquering gaul	achievement: conquering gaul
adolf hitler	achievement	occupation of poland	achievement: occupation of poland
martin luther	achievement	translation of bible	achievement: translation of bible
julius caesar	achievement	expanding roman empire	achievement: expanding roman empire
martin luther	achievement	nailing 95 theses	achievement: nailing 95 theses
golda meir	achievement	first female prime minister of israel	achievement: first female prime minister of israel
hillary clinton	achievement	presidential candidate	achievement: presidential candidate
george iv of the united kingdom	achievements	famous for his architectural projects	achievements: famous for his architectural projects
george iv of the united kingdom	achievements	encouraged the arts	achievements: encouraged the arts
nicolae ceaușescu	achievements	nationalization	achievements: nationalization
robert oppenheimer	achievements	directed manhattan project	achievements: directed manhattan project
george iv of the united kingdom	achievements	established the royal academy of arts	achievements: established the royal academy of arts
benjamin franklin	achievements	discovered electricity	achievements: discovered electricity
caligula	achievements	expanded roman empire	achievements: expanded roman empire
ho chi minh	achievements	led vietnam to independence	achievements: led vietnam to independence
harry s. truman	achievements	led the country through world war ii	achievements: led the country through world war ii
harry s. truman	achievements	made the decision to drop the bomb	achievements: made the decision to drop the bomb
chiang kai-shek	achievements	established chinese government	achievements: established chinese government
chiang kai-shek	achievements	defeated japanese	achievements: defeated japanese
george h. w. bush	achievements	led the gulf war effort	achievements: led the gulf war effort
george h. w. bush	achievements	served as cia director	achievements: served as cia director
suleiman the magnificent	achievements	building of architecture	achievements: building of architecture
ho chi minh	achievements	established north vietnam	achievements: established north vietnam
suleiman the magnificent	achievements	expansion of empire	achievements: expansion of empire
dianne feinstein	achievements	crime legislation	achievements: crime legislation
christina aguilera	achievements	best-selling album	achievements: best-selling album
christina aguilera	achievements	long-running concert tour	achievements: long-running concert tour
christina aguilera	achievements	iconic music video	achievements: iconic music video
richard nixon	achievements	established environmental protection agency	achievements: established environmental protection agency
robert f. kennedy	achievements	medgar evers' assassination investigation	achievements: medgar evers' assassination investigation
robert f. kennedy	achievements	anti-poverty program	achievements: anti-poverty program
adolf hitler	achievements	reunification of germany	achievements: reunification of germany
dianne feinstein	achievements	landmark gun control law	achievements: landmark gun control law
caligula	achievements	constructed roads and buildings	achievements: constructed roads and buildings
ho chi minh	achievements	signed geneva accords	achievements: signed geneva accords
benjamin franklin	achievements	inventor	achievements: inventor
robert oppenheimer	achievements	developed atomic bomb	achievements: developed atomic bomb
mikhail gorbachev	achievements	reduced nuclear arms	achievements: reduced nuclear arms
mikhail gorbachev	achievements	promoted human rights	achievements: promoted human rights
nicolae ceaușescu	achievements	economic development	achievements: economic development
michael jordan	achievements	6-time nba finals mvp	achievements: 6-time nba finals mvp
dwight d. eisenhower	achievements	building interstate highway system	achievements: building interstate highway system
dwight d. eisenhower	achievements	establishing nato	achievements: establishing nato
dwight d. eisenhower	achievements	ending world war ii	achievements: ending world war ii
benjamin franklin	achievements	entrepreneur	achievements: entrepreneur
ivan iv vasilyevich	achievements	conquered siberia	achievements: conquered siberia
niki lauda	achievements	record-breaking career	achievements: record-breaking career
ivan iv vasilyevich	achievements	defeated crimean khanate	achievements: defeated crimean khanate
cleopatra	achievements	maintaining egypt's independence	achievements: maintaining egypt's independence
george iv of the united kingdom	achievements	established the regency	achievements: established the regency
cleopatra	achievements	expanding egypt's borders	achievements: expanding egypt's borders
mikel arteta	achievements	involved in the invincibles era	achievements: involved in the invincibles era
mikel arteta	achievements	won the premier league	achievements: won the premier league
mikel arteta	achievements	won the fa cup	achievements: won the fa cup
niki lauda	achievements	multiple wins	achievements: multiple wins
george iv of the united kingdom	achievements	built the royal pavilion	achievements: built the royal pavilion
tony blair	achievements	resigned as prime minister in 2007	achievements: resigned as prime minister in 2007
george h. w. bush	achievements	ended cold war	achievements: ended cold war
mikel arteta	achievements	arsenal captain	achievements: arsenal captain
benito mussolini	achievements	unification of italy	achievements: unification of italy
benito mussolini	achievements	economic growth	achievements: economic growth
nero	achievements	building domus aurea	achievements: building domus aurea
ronaldinho	achievements	world cup winner	achievements: world cup winner
ronaldinho	achievements	uefa champions league winner	achievements: uefa champions league winner
golda meir	achievements	negotiated the camp david accords	achievements: negotiated the camp david accords
lyndon b. johnson	achievements	created medicare	achievements: created medicare
niki lauda	achievements	champion in 1977	achievements: champion in 1977
niki lauda	achievements	champion in 1975	achievements: champion in 1975
niki lauda	achievements	most wins in a season	achievements: most wins in a season
niki lauda	achievements	f1 world champion	achievements: f1 world champion
kevin durant	achievements	fiba world cup champion	achievements: fiba world cup champion
mao zedong	achievements	established people's republic of china	achievements: established people's republic of china
mao zedong	achievements	launched great leap forward	achievements: launched great leap forward
mao zedong	achievements	initiated cultural revolution	achievements: initiated cultural revolution
pelé	achievements	three-time world cup winner	achievements: three-time world cup winner
pelé	achievements	most goals scored in world cup	achievements: most goals scored in world cup
mustafa kemal atatürk	achievements	modernization	achievements: modernization
mustafa kemal atatürk	achievements	secularism	achievements: secularism
mustafa kemal atatürk	achievements	language reform	achievements: language reform
mustafa kemal atatürk	achievements	alphabet reform	achievements: alphabet reform
triple h	achievements	wwe hall of famer	achievements: wwe hall of famer
mikel arteta	achievements	arsenal legend	achievements: arsenal legend
george w. bush	achievements	tax cuts	achievements: tax cuts
george w. bush	achievements	no child left behind	achievements: no child left behind
boris yeltsin	achievements	led russia's transition from communism	achievements: led russia's transition from communism
alexander lukashenko	achievements	international relations	achievements: international relations
alexander lukashenko	achievements	social stability	achievements: social stability
alexander lukashenko	achievements	economic growth	achievements: economic growth
catherine ii of russia	achievements	arts and culture	achievements: arts and culture
adolf hitler	achievements	led germany during world war ii	achievements: led germany during world war ii
adolf hitler	achievements	rose to power	achievements: rose to power
napoleon	achievements	created code napoleon	achievements: created code napoleon
napoleon	achievements	reorganized government	achievements: reorganized government
hirohito	achievements	promoted international cooperation	achievements: promoted international cooperation
hermann göring	achievements	instrumental in development of luftwaffe	achievements: instrumental in development of luftwaffe
hirohito	achievements	post-wwii reconstruction	achievements: post-wwii reconstruction
triple h	achievements	wwe executive vice president	achievements: wwe executive vice president
hirohito	achievements	diplomatic efforts	achievements: diplomatic efforts
kim jong-un	achievements	economic growth	achievements: economic growth
kim jong-un	achievements	international recognition	achievements: international recognition
hermann göring	achievements	played key role in nazi party's rise to power	achievements: played key role in nazi party's rise to power
keanu reeves	achievements	actor with diverse roles	achievements: actor with diverse roles
keanu reeves	achievements	musician with multiple bands	achievements: musician with multiple bands
benedict xvi	achievements	renewal of the church's liturgy	achievements: renewal of the church's liturgy
ronald reagan	achievements	ended cold war	achievements: ended cold war
ronald reagan	achievements	fought against soviet union	achievements: fought against soviet union
ronald reagan	achievements	improved us economy	achievements: improved us economy
boris yeltsin	achievements	signed treaties	achievements: signed treaties
boris yeltsin	achievements	played key role in soviet collapse	achievements: played key role in soviet collapse
kim jong-un	achievements	nuclear deterrence	achievements: nuclear deterrence
angela merkel	achievements	european union leadership	achievements: european union leadership
john cena	achievements	wwe champion	achievements: wwe champion
edward vii	achievements	reformed the monarchy	achievements: reformed the monarchy
kim jong-il	achievements	developed nuclear program	achievements: developed nuclear program
vince mcmahon	achievements	building wwe into global entertainment brand	achievements: building wwe into global entertainment brand
vince mcmahon	achievements	hosting wrestlemania	achievements: hosting wrestlemania
boris johnson	achievements	uk prime minister	achievements: uk prime minister
boris johnson	achievements	london mayor	achievements: london mayor
vince mcmahon	achievements	invented wrestlemania	achievements: invented wrestlemania
margaret thatcher	achievements	increased economic growth	achievements: increased economic growth
margaret thatcher	achievements	reformed education system	achievements: reformed education system
vince mcmahon	achievements	created wwf/wwe	achievements: created wwf/wwe
li keqiang	achievements	reforming education system	achievements: reforming education system
li keqiang	achievements	promoting trade	achievements: promoting trade
john paul ii	achievements	wrote several books	achievements: wrote several books
john paul ii	achievements	travelled extensively	achievements: travelled extensively
li keqiang	achievements	stabilizing economy	achievements: stabilizing economy
fidel castro	achievements	established socialist cuba	achievements: established socialist cuba
richard nixon	achievements	ended us involvement in vietnam war	achievements: ended us involvement in vietnam war
richard nixon	achievements	established diplomatic relations with china	achievements: established diplomatic relations with china
hedy lamarr	achievements	pioneer of visual effects in film	achievements: pioneer of visual effects in film
hedy lamarr	achievements	inventor of frequency hopping	achievements: inventor of frequency hopping
hedy lamarr	achievements	most beautiful woman in the world	achievements: most beautiful woman in the world
charles ii of england	achievements	charter of liberties	achievements: charter of liberties
charles ii of england	achievements	restoration of monarchy	achievements: restoration of monarchy
george h. w. bush	achievements	won gulf war	achievements: won gulf war
kim jong-il	achievements	improved economy	achievements: improved economy
kim jong-il	achievements	maintained isolation	achievements: maintained isolation
william iv	achievements	abolition of slavery	achievements: abolition of slavery
tony blair	achievements	played a key role in the good friday agreement	achievements: played a key role in the good friday agreement
charles darwin	achievements	founded the theory of evolution	achievements: founded the theory of evolution
edward vii	achievements	increased the power of the prime minister	achievements: increased the power of the prime minister
nikita khrushchev	achievements	nikita khrushchev's thaw	achievements: nikita khrushchev's thaw
indira gandhi	achievements	improved agricultural production	achievements: improved agricultural production
rahul gandhi	achievements	served as the president of the indian national congress from 2017 to 2019	achievements: served as the president of the indian national congress from 2017 to 2019
rahul gandhi	achievements	led the congress party to a historic victory in the 2019 lok sabha elections	achievements: led the congress party to a historic victory in the 2019 lok sabha elections
bhimrao ramji ambedkar	achievements	drafted indian constitution	achievements: drafted indian constitution
bhimrao ramji ambedkar	achievements	fought for social justice	achievements: fought for social justice
idi amin	achievements	infrastructure development	achievements: infrastructure development
idi amin	achievements	economic growth	achievements: economic growth
qin shi huangdi	achievements	standardized currency	achievements: standardized currency
john cena	achievements	hollywood film appearances	achievements: hollywood film appearances
qin shi huangdi	achievements	created great wall	achievements: created great wall
franz joseph i of austria	achievements	constitutional monarchy	achievements: constitutional monarchy
muammar gaddafi	achievements	created pan-africanism movement	achievements: created pan-africanism movement
hillary clinton	achievements	secretary of state	achievements: secretary of state
hillary clinton	achievements	clinton foundation	achievements: clinton foundation
hillary clinton	achievements	healthcare reform	achievements: healthcare reform
joseph goebbels	achievements	organizing mass rallies	achievements: organizing mass rallies
joseph goebbels	achievements	mastering public speaking	achievements: mastering public speaking
yasser arafat	achievements	negotiated oslo accords	achievements: negotiated oslo accords
yasser arafat	achievements	led palestinian delegation to peace talks	achievements: led palestinian delegation to peace talks
william iv	achievements	support for the reform act	achievements: support for the reform act
tony blair	achievements	led the uk during the war in afghanistan	achievements: led the uk during the war in afghanistan
qin shi huangdi	achievements	standardized weights and measures	achievements: standardized weights and measures
adolf hitler	achievements	economic recovery	achievements: economic recovery
otto von bismarck	achievements	created german empire	achievements: created german empire
robert f. kennedy	achievements	civil rights advocate	achievements: civil rights advocate
otto von bismarck	achievements	promoted militarism	achievements: promoted militarism
barack obama	achievements	american recovery and reinvestment act	achievements: american recovery and reinvestment act
george iv of the united kingdom	achievements	construction of brighton pavilion	achievements: construction of brighton pavilion
barack obama	achievements	dodd-frank wall street reform	achievements: dodd-frank wall street reform
golda meir	achievements	led israel during the yom kippur war	achievements: led israel during the yom kippur war
golda meir	achievements	established diplomatic relations with the us	achievements: established diplomatic relations with the us
fidel castro	achievements	improved healthcare	achievements: improved healthcare
mahmoud abbas	achievements	signing of the oslo accords	achievements: signing of the oslo accords
mahmoud abbas	achievements	leader of the palestinian delegation to the israeli-palestinian peace talks	achievements: leader of the palestinian delegation to the israeli-palestinian peace talks
john f. kennedy	achievements	space exploration supporter	achievements: space exploration supporter
john f. kennedy	achievements	cold war leader	achievements: cold war leader
william iv	achievements	reform of the electoral system	achievements: reform of the electoral system
joseph goebbels	achievements	popularized nazi ideology	achievements: popularized nazi ideology
joseph goebbels	achievements	orchestrated propaganda campaigns	achievements: orchestrated propaganda campaigns
sachin tendulkar	achievements	one day international debutant	achievements: one day international debutant
sachin tendulkar	achievements	test cricket debutant	achievements: test cricket debutant
sachin tendulkar	achievements	world cup winner	achievements: world cup winner
tenzin gyatso	achievements	nobel peace prize	achievements: nobel peace prize
tenzin gyatso	achievements	exiled leader	achievements: exiled leader
joe biden	achievements	improved the us-mexico relations	achievements: improved the us-mexico relations
joe biden	achievements	signed the affordable care act	achievements: signed the affordable care act
joe biden	achievements	passed the american recovery and reinvestment act	achievements: passed the american recovery and reinvestment act
arnold schwarzenegger	achievements	president of the republic for life	achievements: president of the republic for life
charles ii of england	achievements	encouragement of arts	achievements: encouragement of arts
charles ii of england	achievements	promotion of trade	achievements: promotion of trade
indira gandhi	achievements	laid the foundation of indian economy	achievements: laid the foundation of indian economy
indira gandhi	achievements	improved relations with soviet union	achievements: improved relations with soviet union
xi jinping	achievements	reform and opening-up	achievements: reform and opening-up
prince andrew, duke of york	achievements	helicopter pilot	achievements: helicopter pilot
xi jinping	achievements	belt and road initiative	achievements: belt and road initiative
napoleon iii	achievements	rebuilding of paris	achievements: rebuilding of paris
catherine ii of russia	achievements	arts	achievements: arts
muammar gaddafi	achievements	nationalized oil	achievements: nationalized oil
muammar gaddafi	achievements	created social programs	achievements: created social programs
muammar gaddafi	achievements	promoted pan-africanism	achievements: promoted pan-africanism
hermann göring	achievements	played key role in nazi regime	achievements: played key role in nazi regime
hermann göring	achievements	established luftwaffe	achievements: established luftwaffe
anne of great britain	achievements	war of the spanish succession	achievements: war of the spanish succession
anne of great britain	achievements	queen of england, scotland, and ireland	achievements: queen of england, scotland, and ireland
hermann göring	achievements	developed luftwaffe	achievements: developed luftwaffe
hermann göring	achievements	organized blitzkrieg	achievements: organized blitzkrieg
george v	achievements	indian independence	achievements: indian independence
robert f. kennedy	achievements	played key role in civil rights movement	achievements: played key role in civil rights movement
robert f. kennedy	achievements	helped pass landmark legislation	achievements: helped pass landmark legislation
george v	achievements	world war i leadership	achievements: world war i leadership
abraham lincoln	achievements	strong leadership during war	achievements: strong leadership during war
abraham lincoln	achievements	unifying the country	achievements: unifying the country
suleiman the magnificent	achievements	military campaigns	achievements: military campaigns
abraham lincoln	achievements	ending slavery	achievements: ending slavery
cleopatra	achievements	developed infrastructure	achievements: developed infrastructure
benjamin franklin	achievements	invented bifocal glasses	achievements: invented bifocal glasses
mikhail gorbachev	achievements	dissolution of the soviet union	achievements: dissolution of the soviet union
mikhail gorbachev	achievements	end of the cold war	achievements: end of the cold war
winston churchill	achievements	played key role in allied victory	achievements: played key role in allied victory
julius caesar	achievements	reforming roman calendar	achievements: reforming roman calendar
benjamin netanyahu	achievements	withdrew from gaza	achievements: withdrew from gaza
napoleon iii	achievements	colonial expansion	achievements: colonial expansion
napoleon iii	achievements	industrialization	achievements: industrialization
benjamin netanyahu	achievements	negotiated peace treaties	achievements: negotiated peace treaties
boris johnson	achievements	brexit negotiator	achievements: brexit negotiator
prince andrew, duke of york	achievements	entrepreneur	achievements: entrepreneur
sachin tendulkar	achievements	won ipl	achievements: won ipl
