concept	facet	property	facet_property
drive	album	singly released	album: singly released
the show must go on	album	queen's album	album: queen's album
drive	album	heartbeat city	album: heartbeat city
stranded (haiti mon amour)	album	the doors	album: the doors
stranded	album	2007 release	album: 2007 release
stranded	album	haiti mon amour	album: haiti mon amour
stranded (haiti mon amour)	album	1973	album: 1973
never too far/hero medley	album	1989	album: 1989
never too far/hero medley	album	÷	album: ÷
never too far/hero medley	album	25	album: 25
drive	album	the cars	album: the cars
without me	album	2002	album: 2002
let me live	album	2006 release	album: 2006 release
stranded (haiti mon amour)	album	catch a fire	album: catch a fire
stranded (haiti mon amour)	album	up	album: up
stranded (haiti mon amour)	album	burnin'	album: burnin'
stranded (haiti mon amour)	album	the ecleftic: 2nd cut	album: the ecleftic: 2nd cut
without me	album	the eminem show	album: the eminem show
the bartman	album	smash	album: smash
stranded (haiti mon amour)	album	the miseducation of lauryn hill	album: the miseducation of lauryn hill
let me live	album	2006 album	album: 2006 album
so what	alternative phrases	oh well	alternative phrases: oh well
so what	alternative phrases	whatever	alternative phrases: whatever
so what	alternative phrases	who cares	alternative phrases: who cares
the one that got away	angler's emotions	frustration	angler's emotions: frustration
the one that got away	angler's emotions	disappointment	angler's emotions: disappointment
the one that got away	angler's emotions	regret	angler's emotions: regret
without me	antonym	with someone	antonym: with someone
without me	antonym	together	antonym: together
without me	antonym	with me	antonym: with me
glass of water	appearance	colorless	appearance: colorless
glass of water	appearance	clear	appearance: clear
glass of water	appearance	reflective	appearance: reflective
glass of water	appearance	transparent	appearance: transparent
3	arithmetic	sum of 1 and 2	arithmetic: sum of 1 and 2
3	arithmetic	result of 1 + 1 + 1	arithmetic: result of 1 + 1 + 1
3	arithmetic	digit in 12	arithmetic: digit in 12
stranded (haiti mon amour)	artist	wyclef jean	artist: wyclef jean
without me	artist	dido	artist: dido
drive	artist	music band	artist: music band
it's gonna be me	artist	willie williams	artist: willie williams
without me	artist	eminem	artist: eminem
nothing compares 2 u	artist	prince	artist: prince
never too far/hero medley	artist	alessia cara	artist: alessia cara
never too far/hero medley	artist	ryan tedder	artist: ryan tedder
the bartman	artist	american rock band	artist: american rock band
never too far/hero medley	artist	keith urban	artist: keith urban
it's gonna be me	artist	songwriter	artist: songwriter
stranded (haiti mon amour)	artist	matisse	artist: matisse
it's gonna be me	artist	american singer	artist: american singer
con te partirò	artist	operatic pop	artist: operatic pop
the bartman	artist	the rembrandts	artist: the rembrandts
love me tender	artist	legendary musician	artist: legendary musician
stranded (haiti mon amour)	artist	lauryn hill	artist: lauryn hill
can't get you out of my head	artist	the kaiser chiefs	artist: the kaiser chiefs
do the bartman	artist	the simpsons	artist: the simpsons
do the bartman	artist	ned flanders	artist: ned flanders
can't get you out of my head	artist	calvin harris	artist: calvin harris
love me tender	artist	elvis presley	artist: elvis presley
can't get you out of my head	artist	kylie minogue	artist: kylie minogue
the bartman	artist	weird al yankovic	artist: weird al yankovic
the bartman	artist	green day	artist: green day
con te partirò	artist	opera singer	artist: opera singer
drive	artist	singers	artist: singers
stranded (haiti mon amour)	artist	jim morrison	artist: jim morrison
the bartman	artist	the simpsons	artist: the simpsons
can't get you out of my head	artist	jeff lynne	artist: jeff lynne
the bartman	artist	the offspring	artist: the offspring
let me live	artist	three days grace	artist: three days grace
can't get you out of my head	artist	electric light orchestra	artist: electric light orchestra
let me live	artist	canadian rock band	artist: canadian rock band
everyday katyusha	artist	vladimir vysockij	artist: vladimir vysockij
stranded (haiti mon amour)	artist	the doors	artist: the doors
let me live	artist	band	artist: band
love me tender	artist	the king	artist: the king
drive	artist	incubus	artist: incubus
nothing compares 2 u	artist	mary j blige	artist: mary j blige
nothing compares 2 u	artist	george michael	artist: george michael
everyday, katyusha	artist	russian singer	artist: russian singer
everyday, katyusha	artist	bulgakova	artist: bulgakova
it's gonna be me	artist	british singer	artist: british singer
nothing compares 2 u	artist	prince and the revolution	artist: prince and the revolution
can't get you out of my head	artist	annie lennox	artist: annie lennox
can't get you out of my head	artist	dave stewart	artist: dave stewart
nothing compares 2 u	artist	sinéad o'connor	artist: sinéad o'connor
nothing compares 2 u	artist	jennifer hudson	artist: jennifer hudson
do the bartman	artist	nancy sinatra	artist: nancy sinatra
do the bartman	artist	bartman	artist: bartman
teenage dream	artist	britney spears	artist: britney spears
teenage dream	artist	female pop artist	artist: female pop artist
nothing compares 2 u	artist	robin thicke	artist: robin thicke
con te partirò	artist	classical music	artist: classical music
con te partirò	artist	opera	artist: opera
teenage dream	artist	justin timberlake	artist: justin timberlake
stranded (haiti mon amour)	artist	toots and the maytals	artist: toots and the maytals
never too far/hero medley	artist	adele	artist: adele
never too far/hero medley	artist	ed sheeran	artist: ed sheeran
california gurls	artist	katy perry	artist: katy perry
california gurls	artist	snoop dogg	artist: snoop dogg
it's gonna be me	artist	singer	artist: singer
can't get you out of my head	artist	placebo	artist: placebo
it's gonna be me	artist	william hung	artist: william hung
drive	artist	americana	artist: americana
con te partirò	artist	pop singer	artist: pop singer
do the bartman	artist	björk	artist: björk
let me live	artist	2pac	artist: 2pac
do the bartman	artist	neneh cherry	artist: neneh cherry
got 'til it's gone	artist	janet jackson	artist: janet jackson
got 'til it's gone	artist	musician	artist: musician
it's gonna be me	artist	musician	artist: musician
stranded (haiti mon amour)	artist	max romeo	artist: max romeo
never too far/hero medley	artist	taylor swift	artist: taylor swift
drive	artist	new wave	artist: new wave
can't get you out of my head	artist	eurythmics	artist: eurythmics
con te partirò	artist	italian singer	artist: italian singer
con te partirò	artist	andrea bocelli	artist: andrea bocelli
let me live	artist	nas	artist: nas
let me live	artist	the firm	artist: the firm
let me live	artist	nasir jones	artist: nasir jones
nothing compares 2 u	artist	wanya morris	artist: wanya morris
it's gonna be me	artist	william singe	artist: william singe
drive	artist	the cars	artist: the cars
nothing compares 2 u	artist	collaboration	artist: collaboration
con te partirò	artist	pop opera	artist: pop opera
let me live	artist	rapper	artist: rapper
let me live	artist	tupac shakur	artist: tupac shakur
the show must go on	artist	brian may	artist: brian may
the show must go on	artist	freddie mercury	artist: freddie mercury
the show must go on	artist	queen	artist: queen
nothing compares 2 u	artist	madonna	artist: madonna
drive	artist	ricky bell	artist: ricky bell
drive	artist	ric ocasek	artist: ric ocasek
stranded (haiti mon amour)	artist	christina aguilera	artist: christina aguilera
can't get you out of my head	artist	pink floyd	artist: pink floyd
can't get you out of my head	artist	elvis costello	artist: elvis costello
do the bartman	artist	bart simpson	artist: bart simpson
can't get you out of my head	artist	australian singer	artist: australian singer
it's gonna be me	artist	idol group	artist: idol group
it's gonna be me	artist	korean boy band	artist: korean boy band
can't get you out of my head	artist	ella fitzgerald	artist: ella fitzgerald
can't get you out of my head	artist	madonna	artist: madonna
it's gonna be me	artist	dutch singer	artist: dutch singer
love me tender	artist	the king of rock and roll	artist: the king of rock and roll
let me live	artist	the notorious b.i.g.	artist: the notorious b.i.g.
it's gonna be me	artist	ss501	artist: ss501
the show must go on	artists	queen band	artists: queen band
nothing compares 2 u	artists	george michael	artists: george michael
nothing compares 2 u	artists	mary j blige	artists: mary j blige
the show must go on	artists	rock legends	artists: rock legends
the show must go on	artists	freddie mercury	artists: freddie mercury
everyday	aspects	leisure	aspects: leisure
everyday	aspects	family	aspects: family
everyday	aspects	friends	aspects: friends
everyday	aspects	work	aspects: work
driving home for christmas	associated emotions	stress	associated emotions: stress
driving home for christmas	associated emotions	joy	associated emotions: joy
driving home for christmas	associated emotions	excitement	associated emotions: excitement
love me tender	associated with	romantic love	associated with: romantic love
tunnel of love	associated with	love	associated with: love
teenage dream	associated with	love	associated with: love
teenage dream	associated with	pop music	associated with: pop music
love me tender	associated with	elvis presley	associated with: elvis presley
teenage dream	associated with	beyoncé	associated with: beyoncé
driving home for christmas	associated with	memories	associated with: memories
tunnel of love	associated with	romance	associated with: romance
driving home for christmas	associated with	family	associated with: family
driving home for christmas	associated with	friends	associated with: friends
tunnel of love	associated with	passion	associated with: passion
do the bartman	associated with	music video	associated with: music video
do the bartman	associated with	halloween	associated with: halloween
do the bartman	associated with	the simpsons	associated with: the simpsons
got 'til it's gone	association	celebration	association: celebration
got 'til it's gone	association	fun	association: fun
the bartman	association	the simpsons	association: the simpsons
got 'til it's gone	association	party	association: party
the bartman	association	tv show	association: tv show
tiến quân ca	association	national pride	association: national pride
teenage dream	association	pop culture	association: pop culture
teenage dream	association	adolescence	association: adolescence
tiến quân ca	association	vietnamese culture	association: vietnamese culture
teenage dream	association	music	association: music
tiến quân ca	association	military tradition	association: military tradition
tunnel of love	atmosphere	idyllic	atmosphere: idyllic
last friday night	atmosphere	fun	atmosphere: fun
last friday night (t.g.i.f.)	atmosphere	social	atmosphere: social
last friday night	atmosphere	lively	atmosphere: lively
last friday night	atmosphere	exciting	atmosphere: exciting
last friday night (t.g.i.f.)	atmosphere	relaxed	atmosphere: relaxed
last friday night	atmosphere	relaxed	atmosphere: relaxed
last friday night (t.g.i.f.)	atmosphere	lively	atmosphere: lively
driving home for christmas	atmosphere	warm	atmosphere: warm
driving home for christmas	atmosphere	joyful	atmosphere: joyful
last friday night (t.g.i.f.)	atmosphere	fun	atmosphere: fun
tunnel of love	atmosphere	peaceful	atmosphere: peaceful
driving home for christmas	atmosphere	festive	atmosphere: festive
so what	attitude	uninvolved	attitude: uninvolved
so what	attitude	unenthusiastic	attitude: unenthusiastic
so what	attitude	apathetic	attitude: apathetic
so what	attitude towards situation	unbothered	attitude towards situation: unbothered
so what	attitude towards situation	carefree	attitude towards situation: carefree
so what	attitude towards situation	nonchalant	attitude towards situation: nonchalant
everyday katyusha	audience	russian-speaking communities	audience: russian-speaking communities
tiến quân ca	audience	international music lovers	audience: international music lovers
everyday katyusha	audience	children	audience: children
teenage dream	audience	teens	audience: teens
teenage dream	audience	fans of britney spears	audience: fans of britney spears
tiến quân ca	audience	vietnamese people	audience: vietnamese people
teenage dream	audience	teenagers	audience: teenagers
everyday katyusha	audience	adults	audience: adults
teenage dream	audience	young adults	audience: young adults
from sarah with love	author	mhairi mcfarlane	author: mhairi mcfarlane
from sarah with love	author	morgan matson	author: morgan matson
stranded (haiti mon amour)	award	grammy nomination	award: grammy nomination
from sarah with love	award	whitbread award	award: whitbread award
from sarah with love	award	nominated	award: nominated
from sarah with love	award	bafta tv award	award: bafta tv award
nothing compares 2 u	award	won grammy award	award: won grammy award
nothing compares 2 u	award	grammy nomination	award: grammy nomination
sarah with love	award	nominated	award: nominated
sarah with love	award	won	award: won
nothing compares 2 u	award	music award	award: music award
pamela	award	golden globe award	award: golden globe award
nothing compares 2 u	award	critical acclaim	award: critical acclaim
california gurls	award	grammy nomination	award: grammy nomination
con te partirò	award	best male pop vocal performance	award: best male pop vocal performance
pamela	award	razzie award	award: razzie award
pamela	award	golden raspberry award	award: golden raspberry award
con te partirò	award	grammy	award: grammy
con te partirò	award	academy award	award: academy award
nothing compares 2 u	award	grammy award	award: grammy award
from sarah with love	award winner	australian film industry	award winner: australian film industry
nothing compares 2 u	award winner	grammy award	award winner: grammy award
from sarah with love	award winner	won several awards	award winner: won several awards
nothing compares 2 u	award winner	billboard music award	award winner: billboard music award
never too far/hero medley	award wins	mtv video music award	award wins: mtv video music award
never too far/hero medley	award wins	american music award	award wins: american music award
con te partirò	awards	won golden globe	awards: won golden globe
sarah with love	awards	nominated for award	awards: nominated for award
sarah with love	awards	won award	awards: won award
con te partirò	awards	best-selling album	awards: best-selling album
con te partirò	awards	won sanremo music festival	awards: won sanremo music festival
never too far/hero medley	awards	acm	awards: acm
from sarah with love	awards	bafta nomination	awards: bafta nomination
nothing compares 2 u	awards	grammy award	awards: grammy award
from sarah with love	awards	film award	awards: film award
the way we were	awards	won golden globe	awards: won golden globe
the way we were	awards	won academy award	awards: won academy award
con te partirò	awards	grammy nomination	awards: grammy nomination
the way we were	awards	golden globe winner	awards: golden globe winner
never too far/hero medley	awards	billboard	awards: billboard
the way we were	awards	golden globe wins	awards: golden globe wins
the way we were	awards	golden globe award for best actress	awards: golden globe award for best actress
never too far/hero medley	awards	grammy	awards: grammy
let me live	awards	grammy nomination	awards: grammy nomination
the way we were	awards	academy award for best original score	awards: academy award for best original score
the way we were	awards	academy award nomination	awards: academy award nomination
con te partirò	awards	best-selling single	awards: best-selling single
con te partirò	awards	won grammy	awards: won grammy
teenage dream	awards	grammy nomination	awards: grammy nomination
teenage dream	awards	mtv video music award	awards: mtv video music award
the way we were	awards	oscar for best original song	awards: oscar for best original song
the way we were	awards	golden globe nomination	awards: golden globe nomination
con te partirò	awards	won grammy award	awards: won grammy award
the way we were	awards	academy award winner	awards: academy award winner
the way we were	awards	academy award for best original song	awards: academy award for best original song
the way we were	awards	won by alan and marilyn bergman	awards: won by alan and marilyn bergman
let me live	awards	billboard hot 100 chart	awards: billboard hot 100 chart
con te partirò	awards	won mtv europe music award	awards: won mtv europe music award
con te partirò	awards	grammy award	awards: grammy award
nothing compares 2 u	awards	brit award	awards: brit award
the way we were	awards	nominated for several other awards	awards: nominated for several other awards
from sarah with love	awards	winning film	awards: winning film
con te partirò	awards	academy award	awards: academy award
teenage dream	awards	billboard music award	awards: billboard music award
can't get you out of my head	awards	grammy nomination	awards: grammy nomination
pamela	awards	emmy award	awards: emmy award
the way we were	awards	won an academy award for best original song	awards: won an academy award for best original song
never too far/hero medley	awards	mtv	awards: mtv
it's gonna be me	awards	grammy award winner	awards: grammy award winner
con te partirò	awards	grammy	awards: grammy
from sarah with love	awards	best screenplay	awards: best screenplay
can't get you out of my head	awards	won several music awards	awards: won several music awards
it's gonna be me	awards	won multiple awards	awards: won multiple awards
from sarah with love	awards	best actress	awards: best actress
nothing compares 2 u	awards	won grammy award	awards: won grammy award
con te partirò	awards	international recognition	awards: international recognition
everyday, katyusha	awards	golden gramophone	awards: golden gramophone
everyday, katyusha	awards	russian music award	awards: russian music award
pamela	awards	golden globe award	awards: golden globe award
the way we were	awards	oscar nominations	awards: oscar nominations
from sarah with love	awards	goodreads choice award	awards: goodreads choice award
stranded	awards	grammy nomination	awards: grammy nomination
pamela	awards	golden globe	awards: golden globe
pamela	awards	people's choice award	awards: people's choice award
let me live	awards and recognition	canadian music award	awards and recognition: canadian music award
let me live	awards and recognition	mtv video music award	awards and recognition: mtv video music award
criminal	background	addiction	background: addiction
criminal	background	trauma	background: trauma
criminal	background	mental health issues	background: mental health issues
criminal	background	poor upbringing	background: poor upbringing
sarah with love	based on	inspired by real events	based on: inspired by real events
sarah with love	based on	true story	based on: true story
criminal	behavior	violent	behavior: violent
criminal	behavior	harming others	behavior: harming others
criminal	behavior	breaking law	behavior: breaking law
criminal	behavior	committing crime	behavior: committing crime
criminal	behavior	unlawful	behavior: unlawful
criminal	behavior	reckless	behavior: reckless
criminal	behavior	deceptive	behavior: deceptive
criminal	behavior	harmful	behavior: harmful
criminal	behavior	lawbreaking	behavior: lawbreaking
criminal	behavior	lawless	behavior: lawless
criminal	behavior	dishonest	behavior: dishonest
criminal	behavior	ruthless	behavior: ruthless
pamela	birth date	september 10, 1967	birth date: september 10, 1967
part of me	body part	skin	body part: skin
part of me	body part	hand	body part: hand
part of me	body part	feet	body part: feet
part of me	body part	hair	body part: hair
part of me	body part	hands	body part: hands
part of me	body part	face	body part: face
part of me	body part	foot	body part: foot
part of me	body part	head	body part: head
part of me	body part	heart	body part: heart
part of me	body part	leg	body part: leg
part of me	body part	eyes	body part: eyes
part of me	body part	arm	body part: arm
part of me	body part	eye	body part: eye
part of me	body part	ear	body part: ear
part of me	body part	mouth	body part: mouth
part of me	body part	brain	body part: brain
part of me	body part	neck	body part: neck
part of me	body part	shoulder	body part: shoulder
part of me	body part	nose	body part: nose
part of me	body part	finger	body part: finger
part of me	body part	toe	body part: toe
pamela	born	april 10, 1949	born: april 10, 1949
pamela	born in	ontario	born in: ontario
pamela	born in	canada	born in: canada
pamela	born in	hawaii	born in: hawaii
pamela	born in	usa	born in: usa
pamela	born in	california	born in: california
pamela	born in	los angeles	born in: los angeles
pamela	born in	united states	born in: united states
the one that got away	catching method	reel	catching method: reel
the one that got away	catching method	fishing	catching method: fishing
the one that got away	catching method	line	catching method: line
glass of water	category	refreshment	category: refreshment
glass of water	category	beverage	category: beverage
pamela	category	name	category: name
pamela	category	female	category: female
criminal	category	felon	category: felon
glass of water	category	liquid	category: liquid
criminal	category	offender	category: offender
criminal	category	lawbreaker	category: lawbreaker
pamela	category	celebrity	category: celebrity
pamela	category	person	category: person
glass of water	category	drink	category: drink
shame	cause	exposure	cause: exposure
shame	cause	failure	cause: failure
smile	cause	joy	cause: joy
the one that got away	cause	bad luck	cause: bad luck
shame	cause	social rejection	cause: social rejection
the one that got away	cause	lack of effort	cause: lack of effort
the one that got away	cause	poor timing	cause: poor timing
shame	cause	social mistake	cause: social mistake
smile	cause	happiness	cause: happiness
shame	cause	rejection	cause: rejection
shame	cause	embarrassing situation	cause: embarrassing situation
shame	cause	mistake	cause: mistake
shame	cause	social failure	cause: social failure
shame	cause	personal failure	cause: personal failure
shame	cause	public exposure	cause: public exposure
smile	cause	relief	cause: relief
shame	causes	failure	causes: failure
shame	causes	public failure	causes: public failure
smile	causes	satisfaction	causes: satisfaction
smile	causes	relief	causes: relief
smile	causes	happiness	causes: happiness
shame	causes	social rejection	causes: social rejection
shame	causes	mistake	causes: mistake
shame	causes	private secret	causes: private secret
last friday night (t.g.i.f.)	celebration	tgif	celebration: tgif
last friday night (t.g.i.f.)	celebration	thank goodness it's friday	celebration: thank goodness it's friday
pamela	celebrity	pamela anderson	celebrity: pamela anderson
pamela	celebrity	pamela rosendo	celebrity: pamela rosendo
tiến quân ca	characteristic	inspirational	characteristic: inspirational
tiến quân ca	characteristic	patriotic	characteristic: patriotic
criminal	characteristic	offender	characteristic: offender
criminal	characteristic	lawbreaker	characteristic: lawbreaker
criminal	characteristic	wrongdoer	characteristic: wrongdoer
never too far/hero medley	characteristics	energetic	characteristics: energetic
never too far/hero medley	characteristics	catchy	characteristics: catchy
everyday	characteristics	predictable	characteristics: predictable
everyday	characteristics	unpredictable	characteristics: unpredictable
everyday	characteristics	structured	characteristics: structured
shame	characteristics	embarrassment	characteristics: embarrassment
everyday	characteristics	unstructured	characteristics: unstructured
never too far/hero medley	characteristics	catchy melody	characteristics: catchy melody
never too far/hero medley	characteristics	uplifting	characteristics: uplifting
tiến quân ca	characteristics	proud	characteristics: proud
tiến quân ca	characteristics	energetic	characteristics: energetic
shame	characteristics	guilt	characteristics: guilt
teenage dream	characteristics	idyllic	characteristics: idyllic
criminal	characteristics	lawless	characteristics: lawless
pamela	characteristics	confident	characteristics: confident
katyusha	characteristics	relatively inexpensive	characteristics: relatively inexpensive
criminal	characteristics	unscrupulous	characteristics: unscrupulous
tiền quân ca	characteristics	lyrical	characteristics: lyrical
pamela	characteristics	strong	characteristics: strong
katyusha	characteristics	simple	characteristics: simple
everyday	characteristics	ordinary	characteristics: ordinary
everyday	characteristics	unremarkable	characteristics: unremarkable
everyday	characteristics	commonplace	characteristics: commonplace
criminal	characteristics	untrustworthy	characteristics: untrustworthy
criminal	characteristics	ruthless	characteristics: ruthless
tiền quân ca	characteristics	rhythmic	characteristics: rhythmic
tiền quân ca	characteristics	soulful	characteristics: soulful
tiền quân ca	characteristics	melodic	characteristics: melodic
pamela	characteristics	attractive	characteristics: attractive
pamela	characteristics	intelligent	characteristics: intelligent
pamela	characteristics	kind	characteristics: kind
everyday	characteristics	repetitive	characteristics: repetitive
everyday	characteristics	unexciting	characteristics: unexciting
tiền quân ca	characteristics	harmonious	characteristics: harmonious
tiến quân ca	characteristics	patriotic	characteristics: patriotic
shame	characteristics	humiliation	characteristics: humiliation
teenage dream	characteristics	dreamy	characteristics: dreamy
never too far/hero medley	characteristics	uplifting lyrics	characteristics: uplifting lyrics
criminal	characteristics	antisocial	characteristics: antisocial
teenage dream	characteristics	romantic	characteristics: romantic
criminal	characteristics	reckless	characteristics: reckless
criminal	characteristics	dishonest	characteristics: dishonest
katyusha	characteristics	simple design	characteristics: simple design
katyusha	characteristics	inexpensive	characteristics: inexpensive
everyday katyusha	characteristics	high altitude	characteristics: high altitude
everyday katyusha	characteristics	three stages	characteristics: three stages
everyday katyusha	characteristics	liquid fuel	characteristics: liquid fuel
katyusha	characteristics	portable	characteristics: portable
criminal	characteristics	selfish	characteristics: selfish
criminal	characteristics	dishonorable	characteristics: dishonorable
tiến quân ca	characteristics	slow tempo	characteristics: slow tempo
tiến quân ca	characteristics	complex melodies	characteristics: complex melodies
tiến quân ca	characteristics	loud	characteristics: loud
the way we were	characters	katie morosky	characters: katie morosky
the way we were	characters	hubbell gardner	characters: hubbell gardner
the way we were	characters	memories of past	characters: memories of past
from sarah with love	characters	sarah	characters: sarah
from sarah with love	characters	sam	characters: sam
the way we were	characters	harrison ford	characters: harrison ford
from sarah with love	characters	mother	characters: mother
the way we were	characters	musical performances	characters: musical performances
the way we were	characters	katharine hepburn	characters: katharine hepburn
nothing compares 2 u	chart performance	best-selling album	chart performance: best-selling album
can't get you out of my head	chart performance	hit	chart performance: hit
nothing compares 2 u	chart performance	top 10	chart performance: top 10
teenage dream	chart performance	top 10	chart performance: top 10
california gurls	chart performance	multi-platinum	chart performance: multi-platinum
california gurls	chart performance	number one single	chart performance: number one single
california gurls	chart performance	peaked at #1 on us billboard hot 100	chart performance: peaked at #1 on us billboard hot 100
california gurls	chart performance	longest-running number one single	chart performance: longest-running number one single
teenage dream	chart performance	peaked at number 3 on us billboard hot 100	chart performance: peaked at number 3 on us billboard hot 100
it's gonna be me	chart performance	top 10	chart performance: top 10
it's gonna be me	chart performance	number one in some countries	chart performance: number one in some countries
it's gonna be me	chart performance	top 10 in many countries	chart performance: top 10 in many countries
drive	chart performance	peaked at 26 on billboard hot 100	chart performance: peaked at 26 on billboard hot 100
nothing compares 2 u	chart performance	hit single	chart performance: hit single
can't get you out of my head	chart performance	successful	chart performance: successful
nothing compares 2 u	chart performance	peaked at number 1	chart performance: peaked at number 1
got 'til it's gone	chart performance	top 10 on the us billboard hot 100	chart performance: top 10 on the us billboard hot 100
nothing compares 2 u	chart performance	peaked at number one	chart performance: peaked at number one
teenage dream	chart performance	best selling	chart performance: best selling
it's gonna be me	chart performance	successful	chart performance: successful
can't get you out of my head	chart performance	iconic	chart performance: iconic
