concept	facet	property	facet_property
love me	actions	hugging	actions: hugging
love me	actions	kissing	actions: kissing
love me	actions	telling	actions: telling
save me	actions	send help	actions: send help
save me	actions	provide support	actions: provide support
save me	actions	offer assistance	actions: offer assistance
love me	actions	expressing affection	actions: expressing affection
with a child's heart	actions	encouraging	actions: encouraging
with a child's heart	actions	protecting	actions: protecting
with a child's heart	actions	helping	actions: helping
with a child's heart	actions	playing with friends	actions: playing with friends
love me	actions	caring	actions: caring
with a child's heart	actions	helping others	actions: helping others
love me	actions	devotion	actions: devotion
with a child's heart	actions	dreaming big	actions: dreaming big
love me	actions	giving	actions: giving
love me	actions	sharing	actions: sharing
somebody to love	actions	communicating	actions: communicating
somebody to love	actions	being present	actions: being present
somebody to love	actions	showing affection	actions: showing affection
martyr	actions	sacrificing oneself	actions: sacrificing oneself
martyr	actions	dying for a cause	actions: dying for a cause
you're my best friend	actions	support	actions: support
you're my best friend	actions	encouragement	actions: encouragement
love me	actions	giving gifts	actions: giving gifts
nobody	actions	has no influence	actions: has no influence
you're my best friend	actions	being there	actions: being there
nobody	actions	does not act	actions: does not act
market square heroes	actions	saving lives	actions: saving lives
market square heroes	actions	fighting for justice	actions: fighting for justice
market square heroes	actions	standing up for the weak	actions: standing up for the weak
lucky	actions to achieve	making wishes	actions to achieve: making wishes
lucky	actions to achieve	knocking on wood	actions to achieve: knocking on wood
lucky	actions to achieve	making a wish on a coin	actions to achieve: making a wish on a coin
rita may	active years	1990s	active years: 1990s
rita may	active years	2000s	active years: 2000s
last friday night	activities	games	activities: games
last friday night	activities	drinks	activities: drinks
last friday night	activities	dinner	activities: dinner
paris latin quarter	activities	shopping	activities: shopping
paris latin quarter	activities	exploring	activities: exploring
paris latin quarter	activities	walking	activities: walking
i treni di tozeur	activities	museum	activities: museum
last friday night (t.g.i.f.)	activities	drinking	activities: drinking
last friday night (t.g.i.f.)	activities	music	activities: music
paris latin quarter	activities	dining	activities: dining
last friday night (t.g.i.f.)	activities	food	activities: food
paris latin quarter	activities	sightseeing	activities: sightseeing
you're my best friend	activities	shares secrets	activities: shares secrets
last friday night (t.g.i.f.)	activities	gift giving	activities: gift giving
i treni di tozeur	activities	train rides	activities: train rides
i treni di tozeur	activities	guided tours	activities: guided tours
last friday night (t.g.i.f.)	activities	dinner	activities: dinner
paris latin quarter	activities	nightlife	activities: nightlife
you're my best friend	activities	spending time together	activities: spending time together
you're my best friend	activities	sharing secrets	activities: sharing secrets
last friday night (t.g.i.f.)	activities	drinks	activities: drinks
you're my best friend	activities	helping each other	activities: helping each other
last friday night (t.g.i.f.)	activities	watching movie	activities: watching movie
you're my best friend	activities	celebrates each other's successes	activities: celebrates each other's successes
you're my best friend	activities	supports each other's goals	activities: supports each other's goals
you're my best friend	activities	spends time together	activities: spends time together
paris latin quarter	activities	museum visiting	activities: museum visiting
last friday night (t.g.i.f.)	activities	dancing	activities: dancing
last friday night	activities	dancing	activities: dancing
last friday night (t.g.i.f.)	activities	eating	activities: eating
last friday night	activities	drinking	activities: drinking
paris latin quarter	activities	museums	activities: museums
paris latin quarter	activities	walking tours	activities: walking tours
last friday night	activities	entertainment	activities: entertainment
market square heroes	activities	haggling	activities: haggling
market square heroes	activities	trading	activities: trading
market square heroes	activities	selling	activities: selling
paris latin quarter	activities	theaters	activities: theaters
paris latin quarter	activities	restaurants	activities: restaurants
last friday night	activities	music	activities: music
last friday night	activities	playing games	activities: playing games
i treni di tozeur	activities	photography	activities: photography
i treni di tozeur	activities	sightseeing	activities: sightseeing
i treni di tozeur	activities	excursions	activities: excursions
last friday night	activities	eating	activities: eating
dance in the dark	activity	physical	activity: physical
dance in the dark	activity	social	activity: social
dance in the dark	activity	moving	activity: moving
dance in the dark	activity	swaying	activity: swaying
somewhere i belong	activity	socializing	activity: socializing
dance in the dark	activity	recreational	activity: recreational
somewhere i belong	activity	relaxation	activity: relaxation
what she came for	activity	converse	activity: converse
have a cigar	activity	relaxation	activity: relaxation
never too far	activity	help	activity: help
what she came for	activity	make a deal	activity: make a deal
never too far	activity	visit	activity: visit
dance in the dark	activity	grooving	activity: grooving
have a cigar	activity	smoking	activity: smoking
what she came for	activity	network	activity: network
dance in the dark	activity	twirling	activity: twirling
have a cigar	activity	enjoyment	activity: enjoyment
somewhere i belong	activity	celebration	activity: celebration
never too far	activity	communicate	activity: communicate
ride	activity level	relaxing	activity level: relaxing
ride	activity level	exciting	activity level: exciting
ride	activity level	thrilling	activity level: thrilling
i know you want me	actors	rebecca romijn	actors: rebecca romijn
i know you want me	actors	ilfenesh hadera	actors: ilfenesh hadera
i know you want me	actors	pierce brosnan	actors: pierce brosnan
gravity	affects	space travel	affects: space travel
gravity	affects	ball games	affects: ball games
gravity	affects	construction	affects: construction
ride	age group	family	age group: family
ride	age group	children	age group: children
ride	age group	adults	age group: adults
i treni di tozeur	age range	children	age range: children
i treni di tozeur	age range	collectors	age range: collectors
the world tonight	airing	special episode	airing: special episode
the world tonight	airing	on specific days	airing: on specific days
the world tonight	airing	bbc	airing: bbc
the world tonight	airing	primetime	airing: primetime
who's laughing now	airing	bbc	airing: bbc
who's laughing now	airing	channel 4	airing: channel 4
the world tonight	airing	daily	airing: daily
who's laughing now	airing	on bbc	airing: on bbc
the world tonight	airing	weekly	airing: weekly
who's laughing now	airing	since 2001	airing: since 2001
i wanna go crazy	album	the fame monster	album: the fame monster
another one bites the dust	album	1978 release	album: 1978 release
the lazy song	album	doo-wops and hooligans	album: doo-wops and hooligans
till i collapse	album	2004	album: 2004
don't stop (funkin' 4 jamaica)	album	the eclectic mixtape	album: the eclectic mixtape
i wanna go crazy	album	the fame	album: the fame
can't get you out of my head	album	sgt. pepper's lonely hearts club band	album: sgt. pepper's lonely hearts club band
i'm a slave 4 u	album	debut single	album: debut single
another one bites the dust	album	queen's album	album: queen's album
i wanna go crazy	album	glee: the music, volume 1	album: glee: the music, volume 1
when love takes over	album	free yourself	album: free yourself
when love takes over	album	back to me	album: back to me
meet me on the equinox	album	a crow left	album: a crow left
bangarang	album	bangarang	album: bangarang
let's get loud	album	pop	album: pop
who wants to live forever	album	a night at the opera	album: a night at the opera
bangarang	album	bangarang ep	album: bangarang ep
don't let me be the last to know	album	missundastood	album: missundastood
i'm with you	album	2011 release	album: 2011 release
i'm with you	album	10th studio album	album: 10th studio album
don't stop (funkin' 4 jamaica)	album	self-titled debut album	album: self-titled debut album
don't stop (funkin' 4 jamaica)	album	warpaint	album: warpaint
bangarang	album	scary monsters and nice sprites	album: scary monsters and nice sprites
we are the people	album	debut album	album: debut album
we are the people	album	critically acclaimed	album: critically acclaimed
let's get loud	album	music	album: music
i'm a slave 4 u	album	britney	album: britney
let's get loud	album	jennifer lopez	album: jennifer lopez
who wants to live forever	album	rock album	album: rock album
let's get loud	album	debut album	album: debut album
who wants to live forever	album	classic album	album: classic album
another one bites the dust	album	the game	album: the game
till i collapse	album	rock music	album: rock music
till i collapse	album	american idiot	album: american idiot
all that she wants	album	from the album 'fanmail'	album: from the album 'fanmail'
till i collapse	album	2002	album: 2002
don't let me be the last to know	album	escape	album: escape
open your heart	album	pop music	album: pop music
open your heart	album	21	album: 21
friends will be friends	album	a night at the opera	album: a night at the opera
i like it loud	album	remixes	album: remixes
don't let me be the last to know	album	enrique	album: enrique
i'm a slave 4 u	album	oops!... i did it again	album: oops!... i did it again
smack my bitch up	album	album name	album: album name
i like it loud	album	tour de france	album: tour de france
i can transform ya	album	transform ya	album: transform ya
i can transform ya	album	debut album	album: debut album
i wanna go crazy	album	weezer (green album)	album: weezer (green album)
the lazy song	album	vices & virtues	album: vices & virtues
another one bites the dust	album	queen	album: queen
live (for the one i love)	album	iconic	album: iconic
i'm a slave 4 u	album	her fourth studio album	album: her fourth studio album
don't stop (funkin' 4 jamaica)	album	the score	album: the score
don't let me be the last to know	album	album by pink	album: album by pink
all that she wants	album	contains the song	album: contains the song
i wanna go crazy	album	st. elsewhere	album: st. elsewhere
till i collapse	album	the eminem show	album: the eminem show
always be my baby	album	mariah carey	album: mariah carey
till i collapse	album	pop punk	album: pop punk
the lazy song	album	doo-wops & hooligans	album: doo-wops & hooligans
another one bites the dust	album	news of the world	album: news of the world
don't stop (funkin' 4 jamaica)	album	keep calm and carry on	album: keep calm and carry on
anarchy in the u.k.	album	never mind the bollocks, here's the sex pistols	album: never mind the bollocks, here's the sex pistols
till i collapse	album	hybrid theory	album: hybrid theory
my kind of lady	album	chromatica	album: chromatica
smack my bitch up	album	the fat of the land	album: the fat of the land
my kind of lady	album	the fame	album: the fame
till i collapse	album	debut album	album: debut album
till i collapse	album	successful	album: successful
my kind of girl	album	shout at the devil	album: shout at the devil
don't let me be the last to know	album	can't take me home	album: can't take me home
'till i collapse	album	the eminem show	album: the eminem show
last night a d.j. saved my life	album	jasper, texas	album: jasper, texas
meet me on the equinox	album	debut album	album: debut album
don't let me be the last to know	album	pink album	album: pink album
my kind of lady	album	born this way	album: born this way
the lazy song	album	born this way	album: born this way
i was born to love you	album	made in heaven	album: made in heaven
friends will be friends	album	freak out	album: freak out
let's get loud	album	j.lo	album: j.lo
let's get loud	album	on the 6	album: on the 6
bangarang	album	my name is skrillex	album: my name is skrillex
can't get you out of my head	album	debut album	album: debut album
she's the one	album	2000 album	album: 2000 album
can't get you out of my head	album	life in cartoon motion	album: life in cartoon motion
she's the one	album	sing when you're winning	album: sing when you're winning
meet me on the equinox	album	night visions	album: night visions
always be my baby	album	mariah carey's album	album: mariah carey's album
we are the people	album	liberame	album: liberame
we are the people	album	music album	album: music album
can't get you out of my head	album	face the music	album: face the music
live for the one i love	album	rock album	album: rock album
live for the one i love	album	greatest hits	album: greatest hits
i wanna go crazy	album	2001 album	album: 2001 album
live for the one i love	album	slippery when wet	album: slippery when wet
i like it loud	album	music collection	album: music collection
always be my baby	album	1995 album	album: 1995 album
always be my baby	album	daydream	album: daydream
i like it loud	album	motörhead's album	album: motörhead's album
la isla bonita	album	oral fixation	album: oral fixation
who wants to live forever	album	iconic album	album: iconic album
another one bites the dust	album	rock opera	album: rock opera
live (for the one i love)	album	iconic album	album: iconic album
live (for the one i love)	album	slippery when wet	album: slippery when wet
where them girls at?	album	we the best forever	album: we the best forever
la isla bonita	album	willennium	album: willennium
la isla bonita	album	bad	album: bad
another one bites the dust	album	1978 album	album: 1978 album
another one bites the dust	album	queen's 1980 album	album: queen's 1980 album
i like it loud	album	rock music	album: rock music
i wanna go crazy	album	green album	album: green album
where them girls at?	album	kiss the ring	album: kiss the ring
we are the people	album	what you know	album: what you know
i can transform ya	album	but you ain't heard nothin' yet!	album: but you ain't heard nothin' yet!
princes of the universe	album	spectrum	album: spectrum
princes of the universe	album	1984	album: 1984
i can transform ya	album	glitter	album: glitter
when love takes over	album	nothing but the beat	album: nothing but the beat
when love takes over	album	one love	album: one love
i can transform ya	album	mtv unplugged	album: mtv unplugged
back off boogaloo	album	apostrophe'	album: apostrophe'
can't get you out of my head	album	fever	album: fever
can't get you out of my head	album	missundaztood	album: missundaztood
back off boogaloo	album	music album	album: music album
can't get you out of my head	album	in the zone	album: in the zone
always be my baby	album	mariah carey album	album: mariah carey album
when love takes over	album	memoirs of an imperfect angel	album: memoirs of an imperfect angel
when love takes over	album	the 20/20 experience	album: the 20/20 experience
where them girls at?	album	we the best: listen up	album: we the best: listen up
the show must go on	album	queen's final studio album	album: queen's final studio album
princes of the universe	album	highlander	album: highlander
the captain of her heart	album	parade	album: parade
the captain of her heart	album	1986 album	album: 1986 album
we are the people	album	tourist history	album: tourist history
i was born to love you	album	queen's final album	album: queen's final album
live (for the one i love)	album	a night at the opera	album: a night at the opera
let's get loud	album	jennifer lopez's album	album: jennifer lopez's album
last night a d.j. saved my life	album	the rhythms of the spheres	album: the rhythms of the spheres
last night a d.j. saved my life	album	heroes	album: heroes
my kind of lady	album	blood and chocolate	album: blood and chocolate
we are the people	album	is this it	album: is this it
we are the people	album	up to now	album: up to now
we are the people	album	the stone, the sound, the move	album: the stone, the sound, the move
gettin' over you	album	standing on the shoulder of giants	album: standing on the shoulder of giants
nine million bicycles	album	thank you, cambridge	album: thank you, cambridge
when love takes over	album	my december	album: my december
i was born to love you	album	the works	album: the works
friends will be friends	album	rock opera	album: rock opera
can't get you out of my head	album	music album	album: music album
anarchy in the uk	album	the first album	album: the first album
all that she wants	album	1993 album	album: 1993 album
meet me on the equinox	album	how to save a life	album: how to save a life
meet me on the equinox	album	self-titled album	album: self-titled album
anarchy in the uk	album	pirate education	album: pirate education
can't get you out of my head	album	cd	album: cd
she's the one	album	jessica simpson album	album: jessica simpson album
i'm with you	album	red hot chili peppers	album: red hot chili peppers
i'm with you	album	tenth studio album	album: tenth studio album
she's the one	album	irresistible	album: irresistible
the show must go on	album	1991	album: 1991
the show must go on	album	farewell album	album: farewell album
friends will be friends	album	kill the lights	album: kill the lights
la isla bonita	album	1999	album: 1999
can't get you out of my head	album	imperial bedroom	album: imperial bedroom
la isla bonita	album	mtv unplugged	album: mtv unplugged
the show must go on	album	innuendo	album: innuendo
last night a d.j. saved my life	album	once upon a time	album: once upon a time
when love takes over	album	guetta's album	album: guetta's album
where the girls at?	album	crazy in love	album: crazy in love
i was born to love you	album	final album	album: final album
all that she wants	album	1990s	album: 1990s
all that she wants	album	i'm your baby tonight	album: i'm your baby tonight
i was born to love you	album	greatest hits	album: greatest hits
all that she wants	album	whitney houston	album: whitney houston
the show must go on	album	queen's album	album: queen's album
all that she wants	album	the bridge	album: the bridge
can't get you out of my head	album	showbiz	album: showbiz
can't get you out of my head	album	without you	album: without you
the show must go on	album	final album	album: final album
the show must go on	album	queen's discography	album: queen's discography
meet me on the equinox	album	a crow left of the murder	album: a crow left of the murder
meet me on the equinox	album	light grenades	album: light grenades
can't get you out of my head	album	black market music	album: black market music
i'm with you	album sales	certified gold in some countries	album sales: certified gold in some countries
i'm with you	album sales	over 1 million copies sold	album sales: over 1 million copies sold
i'm with you	album type	studio	album type: studio
i'm with you	album type	ninth album	album type: ninth album
anarchy in the uk	albums	six of one half a dozen of the other	albums: six of one half a dozen of the other
anarchy in the uk	albums	in the uk	albums: in the uk
gee	alternative	golly	alternative: golly
gee	alternative	gosh	alternative: gosh
so what	alternative phrases	oh well	alternative phrases: oh well
so what	alternative phrases	whatever	alternative phrases: whatever
so what	alternative phrases	who cares	alternative phrases: who cares
two hearts	anatomy	right ventricle	anatomy: right ventricle
two hearts	anatomy	atria	anatomy: atria
two hearts	anatomy	blood vessels	anatomy: blood vessels
two hearts	anatomy	ventricles	anatomy: ventricles
two hearts	anatomy	right atrium	anatomy: right atrium
two hearts	anatomy	left atrium	anatomy: left atrium
two hearts	anatomy	left ventricle	anatomy: left ventricle
two hearts	anatomy	blood-pumping	anatomy: blood-pumping
two hearts	anatomy	organ	anatomy: organ
two hearts	anatomy	human	anatomy: human
corner	angle	obtuse	angle: obtuse
corner	angle	right	angle: right
corner	angle	90 degrees	angle: 90 degrees
corner	angle	acute	angle: acute
she wolf	animal	canine	animal: canine
gee	animal	mammal	animal: mammal
geese	animal	migratory	animal: migratory
she wolf	animal	predator	animal: predator
she wolf	animal	carnivore	animal: carnivore
she wolf	animal	wild	animal: wild
gee	animal	equine	animal: equine
gee	animal	horse	animal: horse
she wolf	animal	aggressive	animal: aggressive
geese	animal	bird	animal: bird
gee	animal	domesticated	animal: domesticated
geese	animal	waterfowl	animal: waterfowl
she wolf	animal classification	canine	animal classification: canine
she wolf	animal classification	mammal	animal classification: mammal
she wolf	animal type	predator	animal type: predator
she wolf	animal type	canine	animal type: canine
she wolf	animal type	wild	animal type: wild
someday	anticipation	anxiety	anticipation: anxiety
someday	anticipation	looking forward	anticipation: looking forward
someday	anticipation	hoped for	anticipation: hoped for
someday	anticipation	excitement	anticipation: excitement
someday	anticipation	expected	anticipation: expected
nas ne dogonyat	antonyms	awareness	antonyms: awareness
spellbound	antonyms	unaffected	antonyms: unaffected
spellbound	antonyms	disenchanted	antonyms: disenchanted
off to the races	antonyms	give up	antonyms: give up
off to the races	antonyms	come to a stop	antonyms: come to a stop
nas ne dogonyat	antonyms	i know	antonyms: i know
nas ne dogonyat	antonyms	understanding	antonyms: understanding
flash	appearance	glowing	appearance: glowing
glass of water	appearance	colorless	appearance: colorless
burn	appearance	redness	appearance: redness
father time	appearance	carries scythe	appearance: carries scythe
flash	appearance	loud noise	appearance: loud noise
father time	appearance	wears cloak	appearance: wears cloak
burn	appearance	blistering	appearance: blistering
signs	appearance	complex	appearance: complex
signs	appearance	simple	appearance: simple
signs	appearance	colorful	appearance: colorful
flash	appearance	bright	appearance: bright
flash	appearance	compact	appearance: compact
father time	appearance	scythe	appearance: scythe
two hearts	appearance	red	appearance: red
two hearts	appearance	oval	appearance: oval
burn	appearance	charring	appearance: charring
two hearts	appearance	decorative	appearance: decorative
flash	appearance	portable	appearance: portable
flash	appearance	bright light	appearance: bright light
father time	appearance	hourglass	appearance: hourglass
father time	appearance	wears crown	appearance: wears crown
father time	appearance	old man	appearance: old man
father time	appearance	old-fashioned	appearance: old-fashioned
father time	appearance	antique	appearance: antique
father time	appearance	carries hourglass	appearance: carries hourglass
flash	appearance	small	appearance: small
flash	appearance	sharp	appearance: sharp
signs	appearance	illuminated	appearance: illuminated
father time	appearance	white beard	appearance: white beard
flash	appearance	brief	appearance: brief
glass of water	appearance	clear	appearance: clear
glass of water	appearance	translucent	appearance: translucent
corner	appearance	sharp	appearance: sharp
corner	appearance	rounded	appearance: rounded
what you know	application	practical	application: practical
what you know	application	theoretical	application: theoretical
what you know	application	applied	application: applied
gravity	applications	construction	applications: construction
gravity	applications	space exploration	applications: space exploration
gravity	applications	air travel	applications: air travel
why	approach	emotional	approach: emotional
why	approach	intuitive	approach: intuitive
why	approach	logical	approach: logical
paris latin quarter	architecture	historic buildings	architecture: historic buildings
paris latin quarter	architecture	historic landmarks	architecture: historic landmarks
paris latin quarter	architecture	narrow streets	architecture: narrow streets
paris latin quarter	architecture	ancient buildings	architecture: ancient buildings
i treni di tozeur	architecture	unique	architecture: unique
paris latin quarter	architecture	medieval	architecture: medieval
paris latin quarter	architecture	renaissance	architecture: renaissance
paris latin quarter	architecture	baroque	architecture: baroque
i treni di tozeur	architecture	moroccan	architecture: moroccan
i treni di tozeur	architecture	traditional	architecture: traditional
paris latin quarter	architecture	medieval style	architecture: medieval style
paris latin quarter	architecture	narrow alleys	architecture: narrow alleys
paris latin quarter	architecture	old buildings	architecture: old buildings
bangarang	artist	porter robinson	artist: porter robinson
don't let me be the last to know	artist	pink music	artist: pink music
bangarang	artist	zedd	artist: zedd
bangarang	artist	skrillex	artist: skrillex
let the good times roll	artist	fats domino	artist: fats domino
gettin' over you	artist	adam levine	artist: adam levine
we are the people	artist	band	artist: band
back off boogaloo	artist	foghat	artist: foghat
all that she wants	artist	swedish band	artist: swedish band
i was born to love you	artist	queen	artist: queen
let the good times roll	artist	little richard	artist: little richard
i was born to love you	artist	freddie mercury	artist: freddie mercury
gettin' over you	artist	justin timberlake	artist: justin timberlake
who wants to live forever	artist	brian may	artist: brian may
my kind of lady	artist	frankie valli	artist: frankie valli
bangarang	artist	solo project	artist: solo project
gettin' over you	artist	maroon 5	artist: maroon 5
let the good times roll	artist	louis armstrong	artist: louis armstrong
open your heart	artist	adele	artist: adele
let the good times roll	artist	classic	artist: classic
qué sera sera	artist	doris day	artist: doris day
i can only imagine	artist	singer	artist: singer
i can only imagine	artist	american idol	artist: american idol
don't stop (funkin' 4 jamaica)	artist	shaggy	artist: shaggy
don't stop (funkin' 4 jamaica)	artist	carlos santana	artist: carlos santana
i'm with you	artist	band	artist: band
friends will be friends	artist	queen	artist: queen
i like it loud	artist	dj hell	artist: dj hell
i'm with you	artist	red hot chili peppers	artist: red hot chili peppers
can't get you out of my head	artist	electric light orchestra	artist: electric light orchestra
i like it loud	artist	kraftwerk	artist: kraftwerk
beds are burning	artist	ac/dc	artist: ac/dc
