concept	facet	property	facet_property
mirror's edge	appearance	reflective	appearance: reflective
spore	appearance	primitive	appearance: primitive
mirror's edge	appearance	thin	appearance: thin
mirror's edge	appearance	sharp	appearance: sharp
mirror's edge	appearance	shiny	appearance: shiny
mirror's edge	appearance	dull	appearance: dull
moon whistle	appearance	colorful	appearance: colorful
moon whistle	appearance	small	appearance: small
spore	appearance	small, usually microscopic	appearance: small, usually microscopic
spore	appearance	can be visible to naked eye	appearance: can be visible to naked eye
mirror's edge	appearance	invisible	appearance: invisible
mirror's edge	appearance	clear	appearance: clear
mirror's edge	appearance	smooth	appearance: smooth
spore	appearance	small	appearance: small
spore	appearance	simple	appearance: simple
half-life	applicability	physics	applicability: physics
half-life	applicability	radioactive decay	applicability: radioactive decay
half-life	applicability	nuclear reactions	applicability: nuclear reactions
spectromancer	application	developing new materials	application: developing new materials
spectromancer	application	analyzing molecular structure	application: analyzing molecular structure
3d construction kit	application	toys	application: toys
3d construction kit	application	art	application: art
spectromancer	application	identifying unknown materials	application: identifying unknown materials
spectromancer	application	analyzing chemical composition	application: analyzing chemical composition
spectromancer	application	studying chemical reactions	application: studying chemical reactions
3d construction kit	application	models	application: models
half-life	applications	radiation detection	applications: radiation detection
incubation	applications	biotechnology	applications: biotechnology
incubation	applications	human medicine	applications: human medicine
incubation	applications	poultry farming	applications: poultry farming
terahertz	applications	security screening	applications: security screening
half-life	applications	nuclear energy	applications: nuclear energy
terahertz	applications	wireless communication	applications: wireless communication
half-life	applications	radiocarbon dating	applications: radiocarbon dating
half-life	applications	nuclear medicine	applications: nuclear medicine
terahertz	applications	medical imaging	applications: medical imaging
robin hood: the legend of sherwood	archetypes	anti-hero	archetypes: anti-hero
robin hood: the legend of sherwood	archetypes	trickster	archetypes: trickster
robin hood: the legend of sherwood	archetypes	hero	archetypes: hero
granada	architecture	renaissance architecture	architecture: renaissance architecture
granada	architecture	moorish architecture	architecture: moorish architecture
granada	architecture	islamic architecture	architecture: islamic architecture
ingress	architecture	modern	architecture: modern
ingress	architecture	traditional	architecture: traditional
ingress	architecture	ornate	architecture: ornate
rise of the argonauts	argonauts	group of heroes	argonauts: group of heroes
rise of the argonauts	argonauts	including hercules	argonauts: including hercules
freedom force vs 3rd reich	armies	3rd reich: germany, italy, japan	armies: 3rd reich: germany, italy, japan
freedom force vs 3rd reich	armies	freedom force: usa, uk, ussr	armies: freedom force: usa, uk, ussr
freedom force vs 3rd reich	armies	freedom force: allies	armies: freedom force: allies
freedom force vs 3rd reich	armies	3rd reich: axis	armies: 3rd reich: axis
freedom force vs 3rd reich	armies	3rd reich: axis powers	armies: 3rd reich: axis powers
fate/unlimited codes	art style	vibrant colors	art style: vibrant colors
enslaved: odyssey to the west	art style	cel-shaded	art style: cel-shaded
mass effect	art style	dark	art style: dark
sly cooper and the thievius raccoonus	art style	cartoonish	art style: cartoonish
bioshock	art style	art deco	art style: art deco
bioshock	art style	neon-lit	art style: neon-lit
sly cooper and the thievius raccoonus	art style	hand-drawn	art style: hand-drawn
mass effect	art style	sci-fi	art style: sci-fi
fate/unlimited codes	art style	2d graphics	art style: 2d graphics
enslaved: odyssey to the west	art style	watercolor	art style: watercolor
fate/unlimited codes	art style	anime-inspired	art style: anime-inspired
sly cooper and the thievius raccoonus	art style	cartoon-like	art style: cartoon-like
sly cooper and the thievius raccoonus	art style	cel-shaded	art style: cel-shaded
mass effect	art style	fantasy	art style: fantasy
still life	artistic genre	genre of art	artistic genre: genre of art
still life	artistic genre	sculpture	artistic genre: sculpture
still life	artistic genre	genre of photography	artistic genre: genre of photography
still life	artistic genre	photography	artistic genre: photography
still life	artistic genre	painting	artistic genre: painting
still life	artistic genre	genre of painting	artistic genre: genre of painting
still life	artistic medium	photography	artistic medium: photography
still life	artistic medium	painting	artistic medium: painting
still life	artistic medium	sculpture	artistic medium: sculpture
still life	artistic style	expressionist	artistic style: expressionist
still life	artistic style	realistic	artistic style: realistic
still life	artistic style	impressionist	artistic style: impressionist
homefront	aspect	private	aspect: private
homefront	aspect	familial	aspect: familial
trine	aspect	harmonious	aspect: harmonious
trine	aspect	beneficent	aspect: beneficent
homefront	aspect	domestic	aspect: domestic
homefront	aspect	personal	aspect: personal
homefront	aspect	intimate	aspect: intimate
too human	aspect of human	emotions	aspect of human: emotions
too human	aspect of human	physical abilities	aspect of human: physical abilities
too human	aspect of human	intelligence	aspect of human: intelligence
homefront	aspect of life	daily routine	aspect of life: daily routine
homefront	aspect of life	leisure	aspect of life: leisure
homefront	aspect of life	work	aspect of life: work
homefront	aspect of life	family life	aspect of life: family life
homefront	aspect of life	social life	aspect of life: social life
homefront	aspect of life	family	aspect of life: family
homefront	aspect of life	entertainment	aspect of life: entertainment
homefront	aspects	family	aspects: family
homefront	aspects	friends	aspects: friends
i am alive	aspects	mental	aspects: mental
i am alive	aspects	emotional	aspects: emotional
i am alive	aspects	physical	aspects: physical
homefront	aspects	pets	aspects: pets
trine	aspects in astrology	harmony	aspects in astrology: harmony
trine	aspects in astrology	mutual support	aspects in astrology: mutual support
trine	aspects in astrology	similar energies	aspects in astrology: similar energies
i am alive	aspects of life	growth	aspects of life: growth
i am alive	aspects of life	adaptation	aspects of life: adaptation
i am alive	aspects of life	response to stimuli	aspects of life: response to stimuli
i am alive	aspects of life	development	aspects of life: development
rise of the argonauts	associated gods	zeus	associated gods: zeus
rise of the argonauts	associated gods	poseidon	associated gods: poseidon
rise of the argonauts	associated gods	hera	associated gods: hera
chivalry	associated with	tournaments	associated with: tournaments
ball	associated with	children's play	associated with: children's play
legend of kay	associated with	celtic culture	associated with: celtic culture
legend of kay	associated with	irish mythology	associated with: irish mythology
ball	associated with	recreational activities	associated with: recreational activities
shadowgate	associated with	magic	associated with: magic
shadowgate	associated with	adventure	associated with: adventure
shadowgate	associated with	fantasy	associated with: fantasy
qube	associated with	puzzles	associated with: puzzles
legend of kay	associated with	fionn maccumhaill	associated with: fionn maccumhaill
qube	associated with	geometry	associated with: geometry
hour of victory	associated with	confetti	associated with: confetti
qube	associated with	math	associated with: math
qube	associated with	mathematics	associated with: mathematics
ball	associated with	sports	associated with: sports
qube	associated with	cube root	associated with: cube root
chivalry	associated with	feudal system	associated with: feudal system
robin hood: the legend of sherwood	associated with	merry men	associated with: merry men
destiny	associated with	chance	associated with: chance
destiny	associated with	determination	associated with: determination
robin hood: the legend of sherwood	associated with	king richard the first	associated with: king richard the first
robin hood: the legend of sherwood	associated with	sheriff of nottingham	associated with: sheriff of nottingham
hour of victory	associated with	applause	associated with: applause
hour of victory	associated with	medal	associated with: medal
destiny	associated with	luck	associated with: luck
hour of victory	associated with	trophy	associated with: trophy
granado espada	associated with	medieval europe	associated with: medieval europe
stranglehold	associated with	violence	associated with: violence
stranglehold	associated with	aggression	associated with: aggression
stranglehold	associated with	intimidation	associated with: intimidation
granado espada	associated with	king arthur	associated with: king arthur
chivalry	associated with	jousting	associated with: jousting
robin hood: the legend of sherwood	associates	maid marian	associates: maid marian
robin hood: the legend of sherwood	associates	little john	associates: little john
robin hood: the legend of sherwood	associates	will scarlet	associates: will scarlet
trine	astrological houses	9th house	astrological houses: 9th house
trine	astrological houses	3rd house	astrological houses: 3rd house
trine	astrological houses	5th house	astrological houses: 5th house
trine	astrological significance	happiness	astrological significance: happiness
trine	astrological significance	good luck	astrological significance: good luck
trine	astrological significance	favorable outcome	astrological significance: favorable outcome
trine	astrological significance	success	astrological significance: success
trine	astrology	positive	astrology: positive
trine	astrology	beneficial	astrology: beneficial
trine	astrology	good energy	astrology: good energy
trine	astrology	good influence	astrology: good influence
trine	astrology	good relationship	astrology: good relationship
trine	astrology	beneficial aspect	astrology: beneficial aspect
trine	astrology	positive energy	astrology: positive energy
trine	astrology	good fortune	astrology: good fortune
trine	astrology	harmonious aspect	astrology: harmonious aspect
trine	astrology	good alignment	astrology: good alignment
trine	astrology	positive influence	astrology: positive influence
destiny	astrology	horoscope	astrology: horoscope
destiny	astrology	influence of stars	astrology: influence of stars
trine	astrology	planetary alignment	astrology: planetary alignment
trine	astrology	good luck	astrology: good luck
tera	astronomical concept	nebula	astronomical concept: nebula
tera	astronomical concept	galaxy	astronomical concept: galaxy
tera	astronomical concept	star	astronomical concept: star
terra	astronomy	third planet from the sun	astronomy: third planet from the sun
terra	astronomy	habitable planet	astronomy: habitable planet
terra	astronomy	earth-like planet	astronomy: earth-like planet
homefront	atmosphere	welcoming	atmosphere: welcoming
silent hill: downpour	atmosphere	creepy	atmosphere: creepy
silent hill: downpour	atmosphere	tense	atmosphere: tense
silent hill: downpour	atmosphere	haunting	atmosphere: haunting
hour of victory	atmosphere	uplifting	atmosphere: uplifting
hour of victory	atmosphere	exciting	atmosphere: exciting
homefront	atmosphere	cozy	atmosphere: cozy
terra	atmosphere	contains greenhouse gases	atmosphere: contains greenhouse gases
terra	atmosphere	nitrogen-rich	atmosphere: nitrogen-rich
terra	atmosphere	oxygen-rich	atmosphere: oxygen-rich
hour of victory	atmosphere	euphoric	atmosphere: euphoric
homefront	atmosphere	warm	atmosphere: warm
aion	atmospheric concentration	small percentage	atmospheric concentration: small percentage
aion	atmospheric concentration	relatively rare	atmospheric concentration: relatively rare
aion	atmospheric conditions	temperature	atmospheric conditions: temperature
aion	atmospheric conditions	density	atmospheric conditions: density
aion	atmospheric conditions	pressure	atmospheric conditions: pressure
aion	atmospheric layer	mesosphere	atmospheric layer: mesosphere
aion	atmospheric layer	troposphere	atmospheric layer: troposphere
aion	atmospheric layer	stratosphere	atmospheric layer: stratosphere
aion	atmospheric level	1% of the atmosphere	atmospheric level: 1% of the atmosphere
aion	atomic mass	32	atomic mass: 32
aion	atomic number	18	atomic number: 18
aion	atomic number	8	atomic number: 8
too human	attitude	entitled	attitude: entitled
too human	attitude	arrogant	attitude: arrogant
too human	attitude	condescending	attitude: condescending
legendary	attributes	inspiring	attributes: inspiring
legendary	attributes	magical	attributes: magical
i am alive	attributes	autonomous	attributes: autonomous
i am alive	attributes	sentient	attributes: sentient
i am alive	attributes	responsive	attributes: responsive
legendary	attributes	mysterious	attributes: mysterious
legendary	attributes	powerful	attributes: powerful
legendary	attributes	alluring	attributes: alluring
legend	audience	public	audience: public
legend	audience	children	audience: children
legend	audience	adults	audience: adults
legend	audience	society	audience: society
legend	audience	culture	audience: culture
legend	audience	community	audience: community
apb	audience	public	audience: public
apb	audience	emergency services	audience: emergency services
apb	audience	police officers	audience: police officers
apb	audience	emergency responders	audience: emergency responders
apb	audience	law enforcement	audience: law enforcement
alpha protocol	author	robert ludlum	author: robert ludlum
dishonored	author	daniel abraham	author: daniel abraham
dishonored	author	alvin jasper	author: alvin jasper
alpha protocol	author	original novel	author: original novel
legend of kay	author	the poetic edda	author: the poetic edda
game of thrones	author	george r.r. martin	author: george r.r. martin
alpha protocol	author	novelist	author: novelist
alpha protocol	author	tom clancy	author: tom clancy
dishonored	author	joe abercrombie	author: joe abercrombie
dishonored	author	george r. r. martin	author: george r. r. martin
dishonored	author	r. scott bakker	author: r. scott bakker
game of thrones	author	hbo	author: hbo
legend of kay	author	old norse literature	author: old norse literature
legend of kay	author	herman melville	author: herman melville
legend of kay	author	geraldine carmichael	author: geraldine carmichael
alpha protocol	author	eric van lustbader	author: eric van lustbader
game of thrones	author	george r. r. martin	author: george r. r. martin
alpha protocol	author	robert greyn	author: robert greyn
dishonored	author	sci-fi author	author: sci-fi author
legend of kay	author	paul quarrington	author: paul quarrington
dishonored	author	dan simmons	author: dan simmons
game of thrones	author	d.b. weiss	author: d.b. weiss
game of thrones	author	david benioff	author: david benioff
legend of kai	author	witi ihimaera	author: witi ihimaera
legend of kai	author	hone tuwhare	author: hone tuwhare
dishonored	author	ernest cline	author: ernest cline
dishonored	author	award-winning writer	author: award-winning writer
legend of kay	author	fritz leiber	author: fritz leiber
freeciv	availability	online playable	availability: online playable
freeciv	availability	downloadable	availability: downloadable
fortnite	available modes	squad	available modes: squad
fortnite	available modes	solo	available modes: solo
fortnite	available modes	duo	available modes: duo
shadowgate	available on	gog.com	available on: gog.com
shadowgate	available on	classic mac	available on: classic mac
dc universe online	available on	psn	available on: psn
dc universe online	available on	steam	available on: steam
game of thrones	award	emmy award	award: emmy award
batman: arkham city	award	game of the year	award: game of the year
resistance: fall of man	award	bafta award	award: bafta award
shadowgate	award	winner of the 1992 codie award	award: winner of the 1992 codie award
the secret of monkey island	award	best adventure game	award: best adventure game
game of thrones	award	peabody award	award: peabody award
game of thrones	award	emmy awards	award: emmy awards
xcom: enemy unknown	award	best strategy game	award: best strategy game
resistance: fall of man	award	game of the year	award: game of the year
game of thrones	award	golden globe award	award: golden globe award
dishonored	award	emmy award	award: emmy award
game of thrones	award	golden globe awards	award: golden globe awards
king's quest ii	award	best adventure game	award: best adventure game
king's quest ii	award	1986	award: 1986
the secret of monkey island	award	bafta award winner	award: bafta award winner
game of thrones	award	hugo awards	award: hugo awards
dishonored	award	hugo award	award: hugo award
the secret of monkey island	award	critical acclaim	award: critical acclaim
xcom: enemy unknown	award	classic game	award: classic game
xcom: enemy unknown	award	critically acclaimed	award: critically acclaimed
batman: arkham city	award	best game	award: best game
tron: evolution	award received	none	award received: none
tom clancy's splinter cell	award winner	multiple	award winner: multiple
tom clancy's splinter cell	award winner	yes	award winner: yes
dishonored	award-winning	game of the year	award-winning: game of the year
dishonored	award-winning	best story	award-winning: best story
age of empires ii: the age of kings	awards	game of the year	awards: game of the year
half-life 2	awards	game of the year	awards: game of the year
need for speed: shift	awards	critic awards	awards: critic awards
game of thrones	awards	peabody awards	awards: peabody awards
saw ii: flesh & blood	awards	none notable	awards: none notable
tron: evolution	awards	bafta nomination	awards: bafta nomination
age of empires ii: the age of kings	awards	bafta award	awards: bafta award
tom clancy's splinter cell	awards	award winner	awards: award winner
tom clancy's splinter cell	awards	best game	awards: best game
saw ii: flesh & blood	awards	box office success	awards: box office success
epic mickey 2: the power of two	awards	won several awards	awards: won several awards
tom clancy's splinter cell	awards	critical acclaim	awards: critical acclaim
tron: evolution	awards	won 3 visual effects awards	awards: won 3 visual effects awards
hitman: absolution	awards	ign award	awards: ign award
call of duty: black ops	awards	best multiplayer	awards: best multiplayer
hitman: absolution	awards	bafta award	awards: bafta award
call of duty: black ops	awards	game of the year	awards: game of the year
age of empires ii: the age of kings	awards	best strategy game	awards: best strategy game
age of empires ii: the age of kings	awards	best game of the year	awards: best game of the year
call of duty: black ops	awards	golden joystick awards	awards: golden joystick awards
game of thrones	awards	critical acclaim	awards: critical acclaim
saw ii: flesh & blood	awards	bad reviews	awards: bad reviews
bioshock	awards	critical acclaim	awards: critical acclaim
kinect adventures!	awards	golden joystick award	awards: golden joystick award
kinect adventures!	awards	including bafta award for best family game	awards: including bafta award for best family game
kinect adventures!	awards	won several awards	awards: won several awards
game of thrones	awards	golden globe awards	awards: golden globe awards
crysis 3	awards	game of the year	awards: game of the year
crysis 3	awards	best visuals	awards: best visuals
hexen ii	awards	positive reviews	awards: positive reviews
batman: arkham city	awards	best action-adventure game	awards: best action-adventure game
bioshock	awards	numerous awards	awards: numerous awards
need for speed: shift	awards	fan awards	awards: fan awards
the disowned	awards	nominated for the michael l. printz award	awards: nominated for the michael l. printz award
the disowned	awards	won the carnegie medal	awards: won the carnegie medal
game of thrones	awards	emmy awards	awards: emmy awards
call of duty: black ops	awards	multiple game of the year awards	awards: multiple game of the year awards
half-life 2	awards	best story	awards: best story
hexen ii	awards	good graphics	awards: good graphics
hitman: absolution	awards	bafta award for best story	awards: bafta award for best story
epic mickey 2: the power of two	awards	nominated for several awards	awards: nominated for several awards
kinect adventures!	awards	bafta nomination	awards: bafta nomination
portal 2	awards	vgx award	awards: vgx award
tron: evolution	awards	ign award	awards: ign award
portal 2	awards	bafta award	awards: bafta award
portal 2	awards	game of the year	awards: game of the year
hexen ii	awards	improved gameplay	awards: improved gameplay
batman: arkham city	awards	game of the year	awards: game of the year
portal 2	awards	best narrative	awards: best narrative
turok	awards	best graphics	awards: best graphics
turok	awards	best storytelling	awards: best storytelling
age of empires ii: the age of kings	awards and recognition	received critical acclaim	awards and recognition: received critical acclaim
age of empires ii: the age of kings	awards and recognition	won several awards	awards and recognition: won several awards
portal 2	awards and recognition	positive reviews	awards and recognition: positive reviews
portal 2	awards and recognition	game of the year	awards and recognition: game of the year
freedom force vs 3rd reich	battle	european theater	battle: european theater
freedom force vs 3rd reich	battle	world war ii	battle: world war ii
chivalry	behavior	gentlemanly	behavior: gentlemanly
chivalry	behavior	selfless	behavior: selfless
dragon	behavior	flying	behavior: flying
chivalry	behavior	honest	behavior: honest
chivalry	behavior	generous	behavior: generous
chivalry	behavior	courteous	behavior: courteous
chivalry	behavior	chivalrous	behavior: chivalrous
dragon	behavior	aggressive	behavior: aggressive
dragon	behavior	protective	behavior: protective
dragon	behavior	hoarder	behavior: hoarder
aion	behavior	circulates around earth	behavior: circulates around earth
dragon	behavior	hoarding treasure	behavior: hoarding treasure
aion	behavior	interacts with magnetic field	behavior: interacts with magnetic field
dragon	behavior	breathing fire	behavior: breathing fire
dragon	behavior	roaming	behavior: roaming
human	behavioral	culture-creating	behavioral: culture-creating
human	behavioral	problem-solving	behavioral: problem-solving
human	behavioral	language-using	behavioral: language-using
3d construction kit	benefits	encourages creativity	benefits: encourages creativity
3d construction kit	benefits	develops spatial awareness	benefits: develops spatial awareness
3d construction kit	benefits	improves fine motor skills	benefits: improves fine motor skills
human	biological	homo sapiens	biological: homo sapiens
human	biological	mammal	biological: mammal
human	biological	brain development	biological: brain development
human	biological	bipedal	biological: bipedal
human	biological characteristics	bipedal	biological characteristics: bipedal
human	biological characteristics	mammalian	biological characteristics: mammalian
human	biological characteristics	warm-blooded	biological characteristics: warm-blooded
human	biological characteristics	homo sapiens	biological characteristics: homo sapiens
spore	biological context	bacteria	biological context: bacteria
incubation	biological context	embryonic development	biological context: embryonic development
spore	biological context	plants	biological context: plants
incubation	biological context	egg hatching	biological context: egg hatching
spore	biological context	fungi	biological context: fungi
incubation	biological context	cell division	biological context: cell division
incubation	biological process	organ development	biological process: organ development
incubation	biological process	tissue formation	biological process: tissue formation
incubation	biological process	cell division	biological process: cell division
incubation	biological process	embryonic development	biological process: embryonic development
i am alive	biological systems	nervous system	biological systems: nervous system
i am alive	biological systems	skeletal system	biological systems: skeletal system
i am alive	biological systems	circulatory system	biological systems: circulatory system
human	biology	brain development	biology: brain development
human	biology	homo sapiens	biology: homo sapiens
human	biology	mammal	biology: mammal
human	biology	bipedal	biology: bipedal
saw	blade shape	curved	blade shape: curved
saw	blade shape	straight	blade shape: straight
dishonored	book	author: robin hobb	book: author: robin hobb
alpha protocol	book	bestseller	book: bestseller
alpha protocol	book	fiction	book: fiction
dishonored	book	fantasy	book: fantasy
dishonored	book	fiction	book: fiction
alpha protocol	book	novel	book: novel
alpha protocol	book series	jack ryan series	book series: jack ryan series
game of thrones	book series	a song of ice and fire	book series: a song of ice and fire
dishonored	book series	fantasy	book series: fantasy
game of thrones	book series	george r. r. martin	book series: george r. r. martin
the witcher	book series	written by andrzej sapkowski	book series: written by andrzej sapkowski
dishonored	book series	science fiction	book series: science fiction
dishonored	book series	r. scott bakker	book series: r. scott bakker
game of thrones	book series	novels	book series: novels
the witcher	book series	high fantasy novels	book series: high fantasy novels
g.i. joe: the rise of cobra	box office performance	average	box office performance: average
g.i. joe: the rise of cobra	box office performance	low	box office performance: low
3d construction kit	brand	lego	brand: lego
3d construction kit	brand	k'nex	brand: k'nex
3d construction kit	brand	mega bloks	brand: mega bloks
turkey	breed	wild	breed: wild
turkey	breed	domesticated	breed: domesticated
turkey	breed	poultry	breed: poultry
g.i. joe: the rise of cobra	budget	$175 million	budget: $175 million
g.i. joe: the rise of cobra	budget	blockbuster	budget: blockbuster
g.i. joe: the rise of cobra	budget	hollywood production	budget: hollywood production
freedom force vs 3rd reich	casualties	millions of deaths	casualties: millions of deaths
freedom force vs 3rd reich	casualties	widespread destruction	casualties: widespread destruction
freedom force vs 3rd reich	casualties	estimated 20-30 million deaths	casualties: estimated 20-30 million deaths
freedom force vs 3rd reich	casualties	heavy	casualties: heavy
freedom force vs 3rd reich	casualties	estimated 50 million	casualties: estimated 50 million
freedom force vs 3rd reich	casualties	millions killed	casualties: millions killed
freedom force vs 3rd reich	casualties	many wounded	casualties: many wounded
freedom force vs 3rd reich	casualties	estimated 50-80 million deaths	casualties: estimated 50-80 million deaths
tera	category	unit of measurement	category: unit of measurement
frontlines: fuel of war	category	resource	category: resource
qube	category	educational tool	category: educational tool
frontlines: fuel of war	category	energy	category: energy
