concept	facet	property	facet_property
shania twain	album	the woman in me	album: the woman in me
tracy chapman	album	tracy chapman	album: tracy chapman
tracy chapman	album	crossroads	album: crossroads
michael jackson	album	billie jean	album: billie jean
michael jackson	album	off the wall	album: off the wall
michael jackson	album	bad	album: bad
katy perry	album	teenage dream	album: teenage dream
katy perry	album	prism	album: prism
katy perry	album	witness	album: witness
michael jackson	album	thriller	album: thriller
billy joel	album	52nd street	album: 52nd street
billy joel	album	the stranger	album: the stranger
katy perry	album	one of the boys	album: one of the boys
rita ora	album	phoenix	album: phoenix
rita ora	album	rita ora	album: rita ora
leighton meester	album	wax	album: wax
shania twain	album	come on over	album: come on over
billy joel	album	glass houses	album: glass houses
adele	album	19	album: 19
bob marley	album	catch a fire	album: catch a fire
leighton meester	album	heartstrings	album: heartstrings
bob marley	album	exodus	album: exodus
bob marley	album	natty dread	album: natty dread
bobby brown	album	king of stage	album: king of stage
bobby brown	album	don't be cruel	album: don't be cruel
50 cent	album	get rich or die tryin'	album: get rich or die tryin'
leighton meester	album	girls and boys	album: girls and boys
ed sheeran	album	=	album: =
ed sheeran	album	+	album: +
bruce springsteen	album	nebraska	album: nebraska
ed sheeran	album	x	album: x
bruce springsteen	album	born to run	album: born to run
bruce springsteen	album	darkness on the edge of town	album: darkness on the edge of town
bruce springsteen	album	the river	album: the river
adele	album names	25	album names: 25
adele	album names	21	album names: 21
adele	album names	30	album names: 30
katy perry	album releases	one of the boys	album releases: one of the boys
adele	album releases	19	album releases: 19
adele	album releases	21	album releases: 21
adele	album releases	25	album releases: 25
katy perry	album releases	teenage dream	album releases: teenage dream
katy perry	album releases	prism	album releases: prism
elton john	album sales	over 300 million	album sales: over 300 million
elton john	album sales	best-selling artist	album sales: best-selling artist
shania twain	album titles	come on over	album titles: come on over
shania twain	album titles	the woman in me	album titles: the woman in me
michael jackson	albums	bad	albums: bad
bob marley	albums	exodus	albums: exodus
bob marley	albums	kaya	albums: kaya
bruce springsteen	albums	born to run	albums: born to run
beyoncé	albums	lemonade	albums: lemonade
shania twain	albums	up!	albums: up!
katy perry	albums	prism	albums: prism
bruce springsteen	albums	the river	albums: the river
ed sheeran	albums	x	albums: x
bob marley	albums	catch a fire	albums: catch a fire
bruce springsteen	albums	nebraska	albums: nebraska
ed sheeran	albums	÷	albums: ÷
adele	albums	21	albums: 21
adele	albums	25	albums: 25
elton john	albums	candle in the wind	albums: candle in the wind
billy joel	albums	glass houses	albums: glass houses
david bowie	albums	aladdin sane	albums: aladdin sane
ed sheeran	albums	no.6 collaborations project	albums: no.6 collaborations project
shania twain	albums	come on over	albums: come on over
adele	albums	19	albums: 19
tracy chapman	albums	tracy chapman	albums: tracy chapman
beyoncé	albums	b'day	albums: b'day
billy joel	albums	52nd street	albums: 52nd street
ed sheeran	albums	=	albums: =
rita ora	albums	rita ora	albums: rita ora
david bowie	albums	changes	albums: changes
adele	albums	30	albums: 30
rita ora	albums	phoenix	albums: phoenix
david bowie	albums	space oddity	albums: space oddity
katy perry	albums	witness	albums: witness
tracy chapman	albums	crossroads	albums: crossroads
beyoncé	albums	crazy in love	albums: crazy in love
michael jackson	albums	thriller	albums: thriller
david bowie	albums	the rise and fall of ziggy stardust	albums: the rise and fall of ziggy stardust
elton john	albums	captain fantastic	albums: captain fantastic
elton john	albums	honky château	albums: honky château
shania twain	albums	now	albums: now
elton john	albums	goodbye yellow brick road	albums: goodbye yellow brick road
david bowie	albums	the rise and fall of ziggy stardust and the spiders from mars	albums: the rise and fall of ziggy stardust and the spiders from mars
tracy chapman	albums	new beginning	albums: new beginning
billy joel	albums	the stranger	albums: the stranger
michael jackson	albums	off the wall	albums: off the wall
ed sheeran	albums	+	albums: +
katy perry	albums	teenage dream	albums: teenage dream
rihanna	albums	good girl gone bad	albums: good girl gone bad
rihanna	albums	music of the sun	albums: music of the sun
rihanna	albums	a girl like me	albums: a girl like me
bruce springsteen	albums	darkness on the edge of town	albums: darkness on the edge of town
katy perry	albums	one of the boys	albums: one of the boys
kylie minogue	albums	aphrodite	albums: aphrodite
kylie minogue	albums	light years	albums: light years
miley cyrus	albums	younger now	albums: younger now
kylie minogue	albums	fever	albums: fever
mariah carey	albums	merry christmas	albums: merry christmas
billy joel	albums	piano man	albums: piano man
mariah carey	albums	daydream	albums: daydream
mariah carey	albums	music box	albums: music box
miley cyrus	albums	breakaway	albums: breakaway
miley cyrus	albums	bangerz	albums: bangerz
rihanna	albums	rated r	albums: rated r
shania twain	albums	the woman in me	albums: the woman in me
iu	alternative names	international unit of measurement	alternative names: international unit of measurement
iu	alternative names	international unit	alternative names: international unit
prince	appearance	dashing	appearance: dashing
dolly parton	appearance	blonde hair	appearance: blonde hair
dolly parton	appearance	big sunglasses	appearance: big sunglasses
slash	appearance	slash symbol	appearance: slash symbol
slash	appearance	vertical line	appearance: vertical line
dolly parton	appearance	big hair	appearance: big hair
slash	appearance	backslash	appearance: backslash
slash	appearance	horizontal line	appearance: horizontal line
prince	appearance	handsome	appearance: handsome
prince	appearance	well-dressed	appearance: well-dressed
prince	appearance	regal	appearance: regal
slash	appearance	forward slash	appearance: forward slash
janis joplin	artist	vocalist	artist: vocalist
sinéad o'connor	artist	musician	artist: musician
janis joplin	artist	songwriter	artist: songwriter
sinéad o'connor	artist	songwriter	artist: songwriter
shania twain	artist	country pop	artist: country pop
katy perry	artist	pop music	artist: pop music
katy perry	artist	songwriter	artist: songwriter
katy perry	artist	singer	artist: singer
shania twain	artist	canadian	artist: canadian
janis joplin	artist	singer	artist: singer
janis joplin	artist	rock	artist: rock
janis joplin	artist	blues	artist: blues
janis joplin	artist	blues-rock	artist: blues-rock
shania twain	artist	female	artist: female
sinéad o'connor	artist	singer	artist: singer
john lennon	artistic collaborations	with yoko ono	artistic collaborations: with yoko ono
john lennon	artistic collaborations	with elton john	artistic collaborations: with elton john
jim morrison	artistic style	lyrically poetic	artistic style: lyrically poetic
jim morrison	artistic style	vocalist with distinctive voice	artistic style: vocalist with distinctive voice
pink	artistic use	design	artistic use: design
pink	artistic use	fashion	artistic use: fashion
pink	artistic use	painting	artistic use: painting
pink	artistic use	fashion design	artistic use: fashion design
pink	artistic use	color scheme	artistic use: color scheme
john lennon	assassination	murdered in 1980	assassination: murdered in 1980
bruce springsteen	associated acts	e street band	associated acts: e street band
dr. dre	associated with	eminem	associated with: eminem
prince	associated with	horse	associated with: horse
billy joel	associated with	elton john	associated with: elton john
prince	associated with	sword	associated with: sword
billy joel	associated with	madison square garden	associated with: madison square garden
billy joel	associated with	new york	associated with: new york
willie nelson	associated with	jimi hendrix	associated with: jimi hendrix
dr. dre	associated with	kendrick lamar	associated with: kendrick lamar
prince	associated with	fair maiden	associated with: fair maiden
dr. dre	associated with	snoop dogg	associated with: snoop dogg
willie nelson	associated with	waylon jennings	associated with: waylon jennings
willie nelson	associated with	merle haggard	associated with: merle haggard
willie nelson	associated with	farm aid	associated with: farm aid
miley cyrus	associated with	disney	associated with: disney
prince	associated with	castle	associated with: castle
miley cyrus	associated with	wrecking ball	associated with: wrecking ball
prince	associated with	crown	associated with: crown
miley cyrus	associated with	malibu song	associated with: malibu song
prince	associated with	kingdom	associated with: kingdom
pink	associated with	champagne	associated with: champagne
pink	associated with	roses	associated with: roses
prince	associated with	disney movies	associated with: disney movies
pink	associated with	fashion design	associated with: fashion design
prince	associated with	medieval times	associated with: medieval times
prince	associated with	fairytale	associated with: fairytale
prince	associated with	royal court	associated with: royal court
leonard bernstein	associated_with	new york philharmonic	associated_with: new york philharmonic
leonard bernstein	associated_with	boston symphony orchestra	associated_with: boston symphony orchestra
leonard bernstein	associated_with	israel philharmonic orchestra	associated_with: israel philharmonic orchestra
pink	association	femininity	association: femininity
pink	association	love	association: love
pink	association	romance	association: romance
pink	association	roses	association: roses
pink	association	valentine	association: valentine
pink	association	fashion	association: fashion
pink	association	flowers	association: flowers
pink	association	valentine's day	association: valentine's day
pink	association	candy	association: candy
muhammad ali	athlete	champion	athlete: champion
muhammad ali	athlete	fighter	athlete: fighter
muhammad ali	athlete	boxer	athlete: boxer
bobby brown	award	mtv video music award	award: mtv video music award
rihanna	award	grammy	award: grammy
snoop dogg	award	mtv video music award	award: mtv video music award
justin timberlake	award	grammy	award: grammy
snoop dogg	award	grammy award	award: grammy award
bruce springsteen	award	rock and roll hall of fame	award: rock and roll hall of fame
gerri halliwell	award	mtv europe music award	award: mtv europe music award
rihanna	award	brit award	award: brit award
bobby brown	award	grammy award	award: grammy award
sinead o'connor	award	grammy award	award: grammy award
dr. dre	award	grammy award	award: grammy award
bobby brown	award	grammy	award: grammy
sinead o'connor	award	mtv video music award	award: mtv video music award
dolly parton	award	country music association awards	award: country music association awards
bobby brown	award	american music award	award: american music award
bruce springsteen	award	grammy award	award: grammy award
lionel richie	award	grammy awards	award: grammy awards
dr. dre	award	academy award	award: academy award
julie andrews	award	tony award	award: tony award
adele	award	oscar winner	award: oscar winner
geri horner	award	mtv video music award	award: mtv video music award
johnny cash	award	country music hall of fame	award: country music hall of fame
johnny cash	award	grammy award	award: grammy award
julie andrews	award	oscar	award: oscar
adele	award	grammy winner	award: grammy winner
gerri halliwell	award	brit award	award: brit award
justin timberlake	award	mtv video music award	award: mtv video music award
leighton meester	award	young hollywood award	award: young hollywood award
dolly parton	award	grammy awards	award: grammy awards
geri horner	award	brit award	award: brit award
leighton meester	award	teen choice award	award: teen choice award
chris rock	award	grammy award	award: grammy award
rihanna	award	mtv video music award	award: mtv video music award
chris rock	award	emmy award	award: emmy award
leighton meester	award	golden globe award nomination	award: golden globe award nomination
lionel richie	award	american music awards	award: american music awards
shania twain	award winner	academy of country music	award winner: academy of country music
shania twain	award winner	grammy	award winner: grammy
beyoncé	award wins	emmy	award wins: emmy
emma roberts	award wins	mtv movie award	award wins: mtv movie award
beyoncé	award wins	grammy	award wins: grammy
emma roberts	award wins	teen choice award	award wins: teen choice award
beyoncé	award wins	mtv video music award	award wins: mtv video music award
zendaya	award won	teen choice award	award won: teen choice award
zendaya	award won	mtv movie award	award won: mtv movie award
bob marley	awards	jamaican music awards	awards: jamaican music awards
bob marley	awards	rolling stone	awards: rolling stone
dolly parton	awards	country music association awards	awards: country music association awards
celine dion	awards	academy award	awards: academy award
celine dion	awards	félix award	awards: félix award
chris rock	awards	golden globe awards	awards: golden globe awards
lionel richie	awards	grammy awards	awards: grammy awards
bob marley	awards	grammy award	awards: grammy award
lionel richie	awards	american music awards	awards: american music awards
tom jones	awards	brit awards	awards: brit awards
lionel richie	awards	billboard music awards	awards: billboard music awards
kylie minogue	awards	brit award	awards: brit award
kylie minogue	awards	ari award	awards: ari award
john cena	awards	people's choice award	awards: people's choice award
kylie minogue	awards	grammy	awards: grammy
miley cyrus	awards	teen choice award	awards: teen choice award
zendaya	awards	teen choice awards	awards: teen choice awards
kris kristofferson	awards	country music hall of fame	awards: country music hall of fame
zendaya	awards	mtv video music awards	awards: mtv video music awards
ed sheeran	awards	mtv award	awards: mtv award
bob marley	awards	grammy lifetime achievement award	awards: grammy lifetime achievement award
jimi hendrix	awards	british rock and roll hall of fame	awards: british rock and roll hall of fame
iu	awards	melon music award	awards: melon music award
freddie mercury	awards	brit award	awards: brit award
tom jones	awards	brit award	awards: brit award
barbra streisand	awards	emmy award	awards: emmy award
geri horner	awards	brit award	awards: brit award
chris rock	awards	mtv video music award	awards: mtv video music award
justin timberlake	awards	people's choice award	awards: people's choice award
tom jones	awards	grammy awards	awards: grammy awards
john cena	awards	wwe championship	awards: wwe championship
quincy jones	awards	emmy awards	awards: emmy awards
iu	awards	billboard music award	awards: billboard music award
michael jackson	awards	grammy awards	awards: grammy awards
michael jackson	awards	mtv video music awards	awards: mtv video music awards
ringo starr	awards	grammy awards	awards: grammy awards
ringo starr	awards	rock and roll hall of fame	awards: rock and roll hall of fame
janis joplin	awards	rock and roll hall of fame	awards: rock and roll hall of fame
richard harris	awards	bafta award	awards: bafta award
geri horner	awards	mtv europe music award	awards: mtv europe music award
rihanna	awards	grammy award	awards: grammy award
dr. dre	awards	grammy award	awards: grammy award
iu	awards	mnet asian music award	awards: mnet asian music award
freddie mercury	awards	grammy	awards: grammy
dolly parton	awards	academy of country music awards	awards: academy of country music awards
dr. dre	awards	american music award	awards: american music award
ed sheeran	awards	brit award	awards: brit award
whoopi goldberg	awards	grammy award	awards: grammy award
lionel richie	awards	mtv video music awards	awards: mtv video music awards
chris rock	awards	grammy award	awards: grammy award
marvin gaye	awards	american music award	awards: american music award
whoopi goldberg	awards	golden globe award	awards: golden globe award
chris cornell	awards	grammy	awards: grammy
celine dion	awards	emmy	awards: emmy
chris rock	awards	emmy award	awards: emmy award
chris cornell	awards	golden globe	awards: golden globe
shania twain	awards	country music association	awards: country music association
aretha franklin	awards	academy award	awards: academy award
ozzy osbourne	awards	rock and roll hall of fame	awards: rock and roll hall of fame
ozzy osbourne	awards	grammy award	awards: grammy award
shania twain	awards	grammy awards	awards: grammy awards
shania twain	awards	american music awards	awards: american music awards
shania twain	awards	billboard music awards	awards: billboard music awards
snoop dogg	awards	grammy nomination	awards: grammy nomination
whoopi goldberg	awards	emmy award winner	awards: emmy award winner
john lennon	awards	british music awards	awards: british music awards
whoopi goldberg	awards	academy award winner	awards: academy award winner
liza minnelli	awards	tony award winner	awards: tony award winner
stevie nicks	awards	rock and roll hall of fame	awards: rock and roll hall of fame
marvin gaye	awards	grammy award winner	awards: grammy award winner
chris cornell	awards	grammy award	awards: grammy award
chris cornell	awards	mtv video music award	awards: mtv video music award
quincy jones	awards	emmy award	awards: emmy award
tracy chapman	awards	mtv video music award	awards: mtv video music award
quincy jones	awards	multiple grammy awards	awards: multiple grammy awards
aretha franklin	awards	academy awards	awards: academy awards
rihanna	awards	american music awards	awards: american music awards
bobby brown	awards	grammy award	awards: grammy award
bobby brown	awards	american music award	awards: american music award
rihanna	awards	mtv video music awards	awards: mtv video music awards
rihanna	awards	grammy awards	awards: grammy awards
jimi hendrix	awards	hall of fame	awards: hall of fame
liza minnelli	awards	academy award winner	awards: academy award winner
willie nelson	awards	country music association awards	awards: country music association awards
john lennon	awards	grammy awards	awards: grammy awards
justin timberlake	awards	mtv video music awards	awards: mtv video music awards
katy perry	awards	grammy awards	awards: grammy awards
stevie nicks	awards	inducted into the rock and roll hall of fame	awards: inducted into the rock and roll hall of fame
richard harris	awards	tony award	awards: tony award
john cena	awards	guinness world record	awards: guinness world record
tony bennett	awards	prestigious	awards: prestigious
richard harris	awards	oscar nomination	awards: oscar nomination
elton john	awards	grammy awards	awards: grammy awards
elton john	awards	academy awards	awards: academy awards
shania twain	awards	country music association awards	awards: country music association awards
rihanna	awards	american music award	awards: american music award
elton john	awards	knighthood	awards: knighthood
lil wayne	awards	grammy award	awards: grammy award
rihanna	awards	mtv video music award	awards: mtv video music award
rihanna	awards	grammy	awards: grammy
bob marley	awards	inducted into rock and roll hall of fame	awards: inducted into rock and roll hall of fame
lil wayne	awards	bet award	awards: bet award
stevie nicks	awards	grammy awards	awards: grammy awards
bruce springsteen	awards	kennedy center honor	awards: kennedy center honor
marvin gaye	awards	grammy award	awards: grammy award
jennifer lopez	awards	american music award	awards: american music award
elton john	awards	british academy film awards	awards: british academy film awards
bruce springsteen	awards	american music awards	awards: american music awards
justin timberlake	awards	grammy awards	awards: grammy awards
michael jackson	awards	academy award	awards: academy award
chris cornell	awards	golden god award	awards: golden god award
bruce springsteen	awards	grammy award	awards: grammy award
jimi hendrix	awards	grammy	awards: grammy
beyoncé	awards	mtv video music	awards: mtv video music
robbie williams	awards	mtv europe music awards	awards: mtv europe music awards
leighton meester	awards	young hollywood awards	awards: young hollywood awards
jimi hendrix	awards	rock and roll hall of fame	awards: rock and roll hall of fame
marvin gaye	awards	inducted into hall of fame	awards: inducted into hall of fame
justin timberlake	awards	emmy	awards: emmy
jennifer lopez	awards	grammy	awards: grammy
jennifer lopez	awards	mtv video music award	awards: mtv video music award
justin timberlake	awards	grammy	awards: grammy
selena	awards	grammy	awards: grammy
katy perry	awards	mtv video music awards	awards: mtv video music awards
jay-z	awards	mtv video music awards	awards: mtv video music awards
liza minnelli	awards	tony award	awards: tony award
robin williams	awards	academy award	awards: academy award
george michael	awards	grammy awards	awards: grammy awards
george michael	awards	brit awards	awards: brit awards
george michael	awards	american music awards	awards: american music awards
paul mccartney	awards	knighthood	awards: knighthood
céline dion	awards	golden globe	awards: golden globe
beyoncé	awards	grammy winner	awards: grammy winner
beyoncé	awards	mtv video music award winner	awards: mtv video music award winner
céline dion	awards	oscar	awards: oscar
mariah carey	awards	american music awards	awards: american music awards
céline dion	awards	grammy	awards: grammy
rita ora	awards	brit award	awards: brit award
shakira	awards	grammy	awards: grammy
shakira	awards	latin grammy	awards: latin grammy
aretha franklin	awards	inductions into music hall of fame	awards: inductions into music hall of fame
mariah carey	awards	billboard music awards	awards: billboard music awards
barbra streisand	awards	guinness world record	awards: guinness world record
mariah carey	awards	american music award	awards: american music award
frank sinatra	awards	golden globe	awards: golden globe
hans zimmer	awards	golden globe	awards: golden globe
mariah carey	awards	mtv video music award	awards: mtv video music award
elton john	awards	brit awards	awards: brit awards
leonard bernstein	awards	grammy awards	awards: grammy awards
leonard bernstein	awards	tony award	awards: tony award
paul mccartney	awards	british academy	awards: british academy
miley cyrus	awards	teen choice awards	awards: teen choice awards
miley cyrus	awards	grammy awards	awards: grammy awards
robbie williams	awards	american music award	awards: american music award
shania twain	awards	billboard music	awards: billboard music
mariah carey	awards	grammy awards	awards: grammy awards
katy perry	awards	grammy	awards: grammy
kylie minogue	awards	aria award	awards: aria award
emma roberts	awards	mtv movie awards	awards: mtv movie awards
emma roberts	awards	teen choice awards	awards: teen choice awards
johnny cash	awards	country music hall of fame	awards: country music hall of fame
johnny cash	awards	grammy award	awards: grammy award
adele	awards	brit award	awards: brit award
adele	awards	academy award	awards: academy award
paul mccartney	awards	mbe	awards: mbe
paul mccartney	awards	british record	awards: british record
john cena	awards	wwe world heavyweight championship	awards: wwe world heavyweight championship
robin williams	awards	oscar winner	awards: oscar winner
tony bennett	awards	kennedy center honors	awards: kennedy center honors
robin williams	awards	golden globe winner	awards: golden globe winner
david bowie	awards	oscar	awards: oscar
shakira	awards	billboard music award	awards: billboard music award
sinéad o'connor	awards	brit award	awards: brit award
miley cyrus	awards	mtv video music awards	awards: mtv video music awards
reba mcentire	awards	country music association entertainer of the year	awards: country music association entertainer of the year
mariah carey	awards	grammy	awards: grammy
paul mccartney	awards	british academy film awards	awards: british academy film awards
dolly parton	awards	academy of country music	awards: academy of country music
snoop dogg	awards	grammy award	awards: grammy award
snoop dogg	awards	mtv video music award	awards: mtv video music award
katy perry	awards	american music award	awards: american music award
katy perry	awards	mtv video music award	awards: mtv video music award
katy perry	awards	grammy award	awards: grammy award
johnny cash	awards	country music association awards	awards: country music association awards
jennifer lopez	awards	mtv video music awards	awards: mtv video music awards
jennifer lopez	awards	american music awards	awards: american music awards
jennifer lopez	awards	grammy awards	awards: grammy awards
bobby brown	awards	grammy	awards: grammy
bobby brown	awards	mtv video music award	awards: mtv video music award
johnny cash	awards	grammy awards	awards: grammy awards
adele	awards	grammy	awards: grammy
dolly parton	awards	tony	awards: tony
dolly parton	awards	emmy	awards: emmy
dolly parton	awards	oscar	awards: oscar
dolly parton	awards	grammy	awards: grammy
paul mccartney	awards	british academy film award	awards: british academy film award
paul mccartney	awards	grammy award	awards: grammy award
