concept	facet	property	facet_property
franklin delano roosevelt	achievements	leading the country through the great depression	achievements: leading the country through the great depression
franklin delano roosevelt	achievements	playing a key role in world war ii	achievements: playing a key role in world war ii
mao zedong	achievements	led chinese revolution	achievements: led chinese revolution
vladimir lenin	achievements	established the soviet union	achievements: established the soviet union
shinzō abe	achievements	reform of japan's social security system	achievements: reform of japan's social security system
nicolae ceaușescu	achievements	increased education	achievements: increased education
che guevara	achievements	participated in cuban revolution	achievements: participated in cuban revolution
peter the great	achievements	naval reforms	achievements: naval reforms
peter the great	achievements	building st. petersburg	achievements: building st. petersburg
saddam hussein	achievements	nationalizing oil industry	achievements: nationalizing oil industry
saddam hussein	achievements	building infrastructure	achievements: building infrastructure
che guevara	achievements	helped establish cuban government	achievements: helped establish cuban government
mikhail gorbachev	achievements	economic liberalization	achievements: economic liberalization
mikhail gorbachev	achievements	democratization	achievements: democratization
che guevara	achievements	minister of industry in cuba	achievements: minister of industry in cuba
baldwin iv of jerusalem	achievements	recaptured jerusalem from saladin	achievements: recaptured jerusalem from saladin
baldwin iv of jerusalem	achievements	reorganized the kingdom's government	achievements: reorganized the kingdom's government
adolf eichmann	achievements	organized logistics	achievements: organized logistics
yuri gagarin	achievements	orbited earth	achievements: orbited earth
peter the great	achievements	reformed education	achievements: reformed education
yuri gagarin	achievements	first human in space	achievements: first human in space
indira gandhi	achievements	led india during the bangladesh liberation war	achievements: led india during the bangladesh liberation war
saddam hussein	achievements	constructed infrastructure	achievements: constructed infrastructure
peter the great	achievements	founding st. petersburg	achievements: founding st. petersburg
indira gandhi	achievements	improved education	achievements: improved education
augusto pinochet	achievements	stabilized economy	achievements: stabilized economy
augusto pinochet	achievements	restored order	achievements: restored order
golda meir	achievements	first female prime minister of israel	achievements: first female prime minister of israel
golda meir	achievements	led israel during the yom kippur war	achievements: led israel during the yom kippur war
mikhail gorbachev	achievements	liberalized soviet economy	achievements: liberalized soviet economy
nicolae ceaușescu	achievements	rebuilding the country	achievements: rebuilding the country
baldwin iv of jerusalem	achievements	fostered trade and commerce	achievements: fostered trade and commerce
chiang kai-shek	achievements	led nationalist government	achievements: led nationalist government
cyrus the great	achievements	established tolerance towards different cultures	achievements: established tolerance towards different cultures
winston churchill	achievements	was awarded nobel prize in literature	achievements: was awarded nobel prize in literature
mao zedong	achievements	established prc	achievements: established prc
mao zedong	achievements	led great leap forward	achievements: led great leap forward
elizabeth ii	achievements	preserved commonwealth	achievements: preserved commonwealth
franklin delano roosevelt	achievements	social security act	achievements: social security act
elizabeth ii	achievements	symbol of national identity	achievements: symbol of national identity
heinrich himmler	achievements	organized nazi party	achievements: organized nazi party
mustafa kemal atatürk	achievements	promoted education	achievements: promoted education
mustafa kemal atatürk	achievements	established modern turkey	achievements: established modern turkey
heinrich himmler	achievements	developed concentration camps	achievements: developed concentration camps
heinrich himmler	achievements	fought in world war ii	achievements: fought in world war ii
walt disney	achievements	won academy awards	achievements: won academy awards
paul the apostle	achievements	development of christian theology	achievements: development of christian theology
paul the apostle	achievements	establishment of churches	achievements: establishment of churches
indira gandhi	achievements	nationalized banks and industries	achievements: nationalized banks and industries
indira gandhi	achievements	led india to victory in the indo-pakistani war of 1971	achievements: led india to victory in the indo-pakistani war of 1971
golda meir	achievements	helped establish israel	achievements: helped establish israel
golda meir	achievements	served as prime minister	achievements: served as prime minister
golda meir	achievements	played key role in israeli foreign policy	achievements: played key role in israeli foreign policy
mustafa kemal atatürk	achievements	modernized turkey	achievements: modernized turkey
mustafa kemal atatürk	achievements	established secular republic	achievements: established secular republic
elizabeth ii	achievements	symbol of stability	achievements: symbol of stability
ho chi minh	achievements	established the democratic republic of vietnam	achievements: established the democratic republic of vietnam
ho chi minh	achievements	led the fight for independence	achievements: led the fight for independence
elizabeth ii	achievements	restored monarchy	achievements: restored monarchy
mahatma gandhi	achievements	led indian independence movement	achievements: led indian independence movement
john f. kennedy	achievements	cuban missile crisis	achievements: cuban missile crisis
martin luther king jr.	achievements	montgomery bus boycott	achievements: montgomery bus boycott
mikhail gorbachev	achievements	reduced nuclear arms	achievements: reduced nuclear arms
mao zedong	achievements	led cultural revolution	achievements: led cultural revolution
cyrus the great	achievements	conquered vast territories	achievements: conquered vast territories
walt disney	achievements	developed disneyland	achievements: developed disneyland
chiang kai-shek	achievements	established taiwan	achievements: established taiwan
john f. kennedy	achievements	assassination prevention	achievements: assassination prevention
hermann göring	achievements	founder of luftwaffe	achievements: founder of luftwaffe
mahatma gandhi	achievements	inspiring civil rights movement	achievements: inspiring civil rights movement
elizabeth ii	achievements	wedding anniversary	achievements: wedding anniversary
mustafa kemal atatürk	achievements	founded republic of turkey	achievements: founded republic of turkey
mustafa kemal atatürk	achievements	established secular education	achievements: established secular education
martin luther king jr.	achievements	selma to montgomery marches	achievements: selma to montgomery marches
martin luther king jr.	achievements	civil rights act of 1964	achievements: civil rights act of 1964
ho chi minh	achievements	led the viet cong during the vietnam war	achievements: led the viet cong during the vietnam war
ho chi minh	achievements	founded the democratic republic of vietnam	achievements: founded the democratic republic of vietnam
ho chi minh	achievements	declared independence of vietnam	achievements: declared independence of vietnam
nicolae ceaușescu	achievements	increased industrial production	achievements: increased industrial production
nicolae ceaușescu	achievements	modernized romanian infrastructure	achievements: modernized romanian infrastructure
saddam hussein	achievements	built infrastructure	achievements: built infrastructure
saddam hussein	achievements	developed oil industry	achievements: developed oil industry
saddam hussein	achievements	fought iran-iraq war	achievements: fought iran-iraq war
muammar gaddafi	achievements	nationalization of oil	achievements: nationalization of oil
muammar gaddafi	achievements	pan-islamic movement	achievements: pan-islamic movement
muammar gaddafi	achievements	anti-imperialism	achievements: anti-imperialism
mikhail gorbachev	achievements	end of cold war	achievements: end of cold war
shinzō abe	achievements	reform of education system	achievements: reform of education system
shinzō abe	achievements	reform of social security system	achievements: reform of social security system
mikhail gorbachev	achievements	glasnost	achievements: glasnost
mikhail gorbachev	achievements	perestroika	achievements: perestroika
walt disney	achievements	created mickey mouse	achievements: created mickey mouse
walt disney	achievements	produced snow white	achievements: produced snow white
pelé	achievements	brazil's all-time leading scorer	achievements: brazil's all-time leading scorer
peter the great	achievements	modernization	achievements: modernization
elizabeth ii	achievements	charles and camilla	achievements: charles and camilla
hermann göring	achievements	established the gestapo	achievements: established the gestapo
golda meir	achievements	negotiated with arab leaders	achievements: negotiated with arab leaders
golda meir	achievements	respected for her leadership	achievements: respected for her leadership
adolf eichmann	achievements	coordinated deportations	achievements: coordinated deportations
adolf eichmann	achievements	played key role in holocaust	achievements: played key role in holocaust
mao zedong	achievements	fought against japanese invasion	achievements: fought against japanese invasion
heinrich himmler	achievements	participated in world war ii	achievements: participated in world war ii
heinrich himmler	achievements	implemented nazi racial policies	achievements: implemented nazi racial policies
heinrich himmler	achievements	organized concentration camps	achievements: organized concentration camps
hedy lamarr	achievements	starred in numerous films	achievements: starred in numerous films
mikhail gorbachev	achievements	dismantling soviet empire	achievements: dismantling soviet empire
mikhail gorbachev	achievements	releasing political prisoners	achievements: releasing political prisoners
winston churchill	achievements	received nobel prize in literature	achievements: received nobel prize in literature
winston churchill	achievements	served as prime minister	achievements: served as prime minister
peter the great	achievements	reformed russian army	achievements: reformed russian army
peter the great	achievements	founded st. petersburg	achievements: founded st. petersburg
franklin delano roosevelt	achievements	established united nations	achievements: established united nations
franklin delano roosevelt	achievements	led us through world war ii	achievements: led us through world war ii
saddam hussein	achievements	nationalized oil industry	achievements: nationalized oil industry
lisa marie presley	achievements	multi-platinum selling artist	achievements: multi-platinum selling artist
lisa marie presley	achievements	grammy award winner	achievements: grammy award winner
mao zedong	achievements	established great leap forward	achievements: established great leap forward
mao zedong	achievements	launched cultural revolution	achievements: launched cultural revolution
john paul ii	achievements	wrote encyclicals	achievements: wrote encyclicals
john paul ii	achievements	played key role in fall of berlin wall	achievements: played key role in fall of berlin wall
john paul ii	achievements	resisted communism	achievements: resisted communism
hermann göring	achievements	organized the kristallnacht	achievements: organized the kristallnacht
peter the great	achievements	found petersburg	achievements: found petersburg
peter the great	achievements	naval fleet	achievements: naval fleet
peter the great	achievements	education	achievements: education
alexander hamilton	achievements	helped draft constitution	achievements: helped draft constitution
indira gandhi	achievements	initiated green revolution	achievements: initiated green revolution
mikhail gorbachev	achievements	democratized soviet union	achievements: democratized soviet union
joseph goebbels	achievements	popularized anti-semitic rhetoric	achievements: popularized anti-semitic rhetoric
mikhail gorbachev	achievements	released political prisoners	achievements: released political prisoners
selena	achievements	iconic music video	achievements: iconic music video
selena	achievements	best-selling album	achievements: best-selling album
selena	achievements	grammy award winner	achievements: grammy award winner
joseph goebbels	achievements	created nazi propaganda machine	achievements: created nazi propaganda machine
chiang kai-shek	achievements	unified china	achievements: unified china
hermann göring	achievements	developed the messerschmitt bf 109	achievements: developed the messerschmitt bf 109
hermann göring	achievements	played key role in nazi party's rise to power	achievements: played key role in nazi party's rise to power
chiang kai-shek	achievements	defeated japanese invasion	achievements: defeated japanese invasion
winston churchill	achievements	formed coalition government	achievements: formed coalition government
winston churchill	achievements	gave famous speeches	achievements: gave famous speeches
winston churchill	achievements	led britain to victory in wwii	achievements: led britain to victory in wwii
muammar gaddafi	achievements	promoted pan-africanism	achievements: promoted pan-africanism
muammar gaddafi	achievements	founded african union	achievements: founded african union
muammar gaddafi	achievements	nationalized oil industry	achievements: nationalized oil industry
chiang kai-shek	achievements	fought against japanese invasion	achievements: fought against japanese invasion
franklin delano roosevelt	achievements	united states involvement in world war ii	achievements: united states involvement in world war ii
pele	achievements	three-time world cup winner	achievements: three-time world cup winner
franklin delano roosevelt	achievements	new deal programs	achievements: new deal programs
pele	achievements	record goal scorer	achievements: record goal scorer
indira gandhi	achievements	implemented family planning program	achievements: implemented family planning program
alexander hamilton	achievements	established national bank	achievements: established national bank
alexander hamilton	achievements	created national debt	achievements: created national debt
alexander hamilton	achievements	founded federalist party	achievements: founded federalist party
peter the great	achievements	military reforms	achievements: military reforms
peter the great	achievements	encouraged trade	achievements: encouraged trade
malcolm x	achievements	founding of the nation of islam	achievements: founding of the nation of islam
john paul ii	achievements	visited over 120 countries	achievements: visited over 120 countries
malcolm x	achievements	leadership of the organization of afro-american unity	achievements: leadership of the organization of afro-american unity
mikhail gorbachev	achievements	ending cold war	achievements: ending cold war
mikhail gorbachev	achievements	democratization of soviet union	achievements: democratization of soviet union
cyrus the great	achievements	issued the cyrus cylinder	achievements: issued the cyrus cylinder
nicolae ceaușescu	achievements	increased agricultural production	achievements: increased agricultural production
nicolae ceaușescu	achievements	industrialized romania	achievements: industrialized romania
shinzō abe	achievements	structural reforms	achievements: structural reforms
john f. kennedy	achievements	diplomacy	achievements: diplomacy
nicolae ceaușescu	achievements	construction of apartments	achievements: construction of apartments
franklin delano roosevelt	achievements	lend-lease act	achievements: lend-lease act
nicolae ceaușescu	achievements	industrialization	achievements: industrialization
shinzō abe	achievements	reforms	achievements: reforms
ho chi minh	achievements	led vietnam's fight for independence	achievements: led vietnam's fight for independence
ho chi minh	achievements	unified north and south vietnam	achievements: unified north and south vietnam
alexander hamilton	achievements	developed coast guard	achievements: developed coast guard
alexander hamilton	achievements	established united states' financial system	achievements: established united states' financial system
alexander hamilton	achievements	wrote federalist papers	achievements: wrote federalist papers
benito mussolini	achievements	created fascist regime	achievements: created fascist regime
alexander hamilton	achievements	developed financial system	achievements: developed financial system
cyrus the great	achievements	conquering lydia	achievements: conquering lydia
benito mussolini	achievements	collaborated with hitler	achievements: collaborated with hitler
cyrus the great	achievements	conquering babylon	achievements: conquering babylon
cyrus the great	achievements	liberating jews	achievements: liberating jews
shinzō abe	achievements	economic growth	achievements: economic growth
chiang kai-shek	achievements	established taiwan as government	achievements: established taiwan as government
yuri gagarin	achievements	inspiration for generations	achievements: inspiration for generations
baldwin iv of jerusalem	achievements	defeated saladin's forces	achievements: defeated saladin's forces
muammar gaddafi	achievements	created pan-africanism	achievements: created pan-africanism
muammar gaddafi	achievements	nationalized oil	achievements: nationalized oil
muammar gaddafi	achievements	increased education	achievements: increased education
hermann göring	achievements	responsible for kristallnacht	achievements: responsible for kristallnacht
martin luther king jr.	achievements	won nobel peace prize	achievements: won nobel peace prize
martin luther king jr.	achievements	led march on washington	achievements: led march on washington
martin luther king jr.	achievements	advocate for racial equality	achievements: advocate for racial equality
hermann göring	achievements	led the luftwaffe during wwii	achievements: led the luftwaffe during wwii
hermann göring	achievements	helped hitler rise to power	achievements: helped hitler rise to power
franklin delano roosevelt	achievements	new deal	achievements: new deal
robert f. kennedy	achievements	civil rights advocate	achievements: civil rights advocate
robert f. kennedy	achievements	anti-poverty activist	achievements: anti-poverty activist
robert f. kennedy	achievements	supporter of labor unions	achievements: supporter of labor unions
mustafa kemal atatürk	achievements	founded modern education system	achievements: founded modern education system
mustafa kemal atatürk	achievements	established secularism	achievements: established secularism
mustafa kemal atatürk	achievements	abolished caliphate	achievements: abolished caliphate
ho chi minh	achievements	fought against japanese occupation	achievements: fought against japanese occupation
ho chi minh	achievements	led vietnam in war against france	achievements: led vietnam in war against france
pele	achievements	most goals scored in a world cup	achievements: most goals scored in a world cup
pele	achievements	won three world cups	achievements: won three world cups
hermann göring	achievements	awarded iron cross	achievements: awarded iron cross
hermann göring	achievements	played key role in blitzkrieg	achievements: played key role in blitzkrieg
tutankhamun	achievements	built temples	achievements: built temples
indira gandhi	achievements	led india to victory in 1971 war	achievements: led india to victory in 1971 war
indira gandhi	achievements	improved economy	achievements: improved economy
heinrich himmler	achievements	developed gestapo	achievements: developed gestapo
indira gandhi	achievements	nationalized banks	achievements: nationalized banks
pelé	achievements	three-time world cup winner	achievements: three-time world cup winner
john paul ii	achievements	played a key role in the fall of communism	achievements: played a key role in the fall of communism
franklin delano roosevelt	achievements	social security	achievements: social security
paul the apostle	achievements	founded churches	achievements: founded churches
paul the apostle	achievements	spread christianity	achievements: spread christianity
paul the apostle	achievements	established christian communities	achievements: established christian communities
john paul ii	achievements	visited 129 countries	achievements: visited 129 countries
john paul ii	achievements	fought for peace	achievements: fought for peace
elizabeth ii	achievements	supporting arts and sciences	achievements: supporting arts and sciences
elizabeth ii	achievements	commonwealth connections	achievements: commonwealth connections
elizabeth ii	achievements	promoting british culture	achievements: promoting british culture
charles de gaulle	achievements	promoted european integration	achievements: promoted european integration
charles de gaulle	achievements	served as president of france	achievements: served as president of france
indira gandhi	achievements	abolition of privy purses	achievements: abolition of privy purses
charles de gaulle	achievements	led french resistance	achievements: led french resistance
indira gandhi	achievements	nationalization of banks	achievements: nationalization of banks
malcolm x	achievements	activist	achievements: activist
malcolm x	achievements	orator	achievements: orator
malcolm x	achievements	author	achievements: author
john lennon	achievements	grammy awards	achievements: grammy awards
john lennon	achievements	inducted into the rock and roll hall of fame	achievements: inducted into the rock and roll hall of fame
winston churchill	achievements	led britain to victory	achievements: led britain to victory
baldwin iv of jerusalem	achievements	reorganized the military	achievements: reorganized the military
winston churchill	achievements	played crucial role in wwii	achievements: played crucial role in wwii
heinrich himmler	achievements	oversaw the holocaust	achievements: oversaw the holocaust
heinrich himmler	achievements	was a key figure in the nazi regime	achievements: was a key figure in the nazi regime
john paul ii	achievements	travelled extensively	achievements: travelled extensively
pelé	achievements	record 77 goals in world cup	achievements: record 77 goals in world cup
winston churchill	achievements	famous oratory skills	achievements: famous oratory skills
elizabeth ii	achievements	wars	achievements: wars
john f. kennedy	achievements	diplomatic efforts	achievements: diplomatic efforts
adolf hitler	achievements	became chancellor of germany	achievements: became chancellor of germany
adolf hitler	achievements	annexed austria	achievements: annexed austria
peter the great	achievements	expansion of russian empire	achievements: expansion of russian empire
peter the great	achievements	founding of st. petersburg	achievements: founding of st. petersburg
peter the great	achievements	modernization of russia	achievements: modernization of russia
adolf hitler	achievements	invaded poland	achievements: invaded poland
mahatma gandhi	achievements	led india to independence	achievements: led india to independence
saddam hussein	achievements	construction of infrastructure	achievements: construction of infrastructure
saddam hussein	achievements	nationalization of oil industry	achievements: nationalization of oil industry
john f. kennedy	achievements	space exploration	achievements: space exploration
john f. kennedy	achievements	civil rights progress	achievements: civil rights progress
benito mussolini	achievements	expanded empire	achievements: expanded empire
shinzō abe	achievements	reforms to japan's pension system	achievements: reforms to japan's pension system
shinzō abe	achievements	promoted economic growth	achievements: promoted economic growth
john f. kennedy	achievements	led the us during the cold war	achievements: led the us during the cold war
john f. kennedy	achievements	established the peace corps	achievements: established the peace corps
elizabeth ii	achievements	preserving the monarchy	achievements: preserving the monarchy
elizabeth ii	achievements	modernizing the institution	achievements: modernizing the institution
martin luther king jr.	achievements	gave speeches like 'i have a dream'	achievements: gave speeches like 'i have a dream'
alexander hamilton	achievements	helped establish the united states' financial system	achievements: helped establish the united states' financial system
alexander hamilton	achievements	founded the national bank	achievements: founded the national bank
walt disney	achievements	founded disney brothers cartoon studio	achievements: founded disney brothers cartoon studio
walt disney	achievements	created disneyland	achievements: created disneyland
martin luther king jr.	achievements	led civil rights marches	achievements: led civil rights marches
nicolae ceaușescu	achievements	improved infrastructure	achievements: improved infrastructure
mahatma gandhi	achievements	salt march leader	achievements: salt march leader
elizabeth ii	achievements	commonwealth	achievements: commonwealth
peter the great	achievements	modernized russia	achievements: modernized russia
mikhail gorbachev	achievements	freeing eastern europe	achievements: freeing eastern europe
john f. kennedy	achievements	space program	achievements: space program
john f. kennedy	achievements	civil rights	achievements: civil rights
elizabeth ii	achievements	diamond jubilee	achievements: diamond jubilee
tutankhamun	achievements	restored the worship of amun	achievements: restored the worship of amun
paul the apostle	achievements	converted many	achievements: converted many
mustafa kemal atatürk	achievements	founded turkey	achievements: founded turkey
mustafa kemal atatürk	achievements	introduced latin alphabet	achievements: introduced latin alphabet
adolf hitler	achievements	unification of germany	achievements: unification of germany
adolf hitler	achievements	rearmament	achievements: rearmament
paul the apostle	achievements	resolved disputes	achievements: resolved disputes
paul the apostle	achievements	developed christian doctrine	achievements: developed christian doctrine
adolf hitler	achievements	annexation of austria and czechoslovakia	achievements: annexation of austria and czechoslovakia
benito mussolini	achievements	involved in world war ii	achievements: involved in world war ii
benito mussolini	achievements	established fascist regime	achievements: established fascist regime
mikhail gorbachev	achievements	ended cold war	achievements: ended cold war
mikhail gorbachev	achievements	introduced perestroika	achievements: introduced perestroika
mikhail gorbachev	achievements	introduced glasnost	achievements: introduced glasnost
ho chi minh	achievements	maintained relations with china	achievements: maintained relations with china
ho chi minh	achievements	established north vietnam	achievements: established north vietnam
ho chi minh	achievements	led vietnam's struggle for independence	achievements: led vietnam's struggle for independence
walt disney	achievements	first full-length animated film	achievements: first full-length animated film
walt disney	achievements	innovative animation techniques	achievements: innovative animation techniques
walt disney	achievements	theme parks	achievements: theme parks
peter the great	achievements	reformed military	achievements: reformed military
peter the great	achievements	established st. petersburg	achievements: established st. petersburg
mikhail gorbachev	achievements	democratizing soviet union	achievements: democratizing soviet union
winston churchill	achievements	created coalition government	achievements: created coalition government
ho chi minh	achievements	fought against french colonialism	achievements: fought against french colonialism
elizabeth ii	achievements	state visits	achievements: state visits
mustafa kemal atatürk	achievements	introduced secularism	achievements: introduced secularism
mikhail gorbachev	achievements	reducing nuclear weapons	achievements: reducing nuclear weapons
hedy lamarr	achievements	starred in over 30 films	achievements: starred in over 30 films
cyrus the great	achievements	allowed jews to return to jerusalem	achievements: allowed jews to return to jerusalem
cyrus the great	achievements	conquered babylon	achievements: conquered babylon
hedy lamarr	achievements	won numerous awards	achievements: won numerous awards
hedy lamarr	achievements	inducted into the national inventors hall of fame	achievements: inducted into the national inventors hall of fame
cyrus the great	achievements	conquered lydia	achievements: conquered lydia
elizabeth ii	achievements	led commonwealth	achievements: led commonwealth
mustafa kemal atatürk	achievements	founded republic	achievements: founded republic
charles de gaulle	achievements	led france to victory	achievements: led france to victory
elizabeth ii	achievements	modernized monarchy	achievements: modernized monarchy
chiang kai-shek	achievements	established taiwan as separate nation	achievements: established taiwan as separate nation
charles de gaulle	achievements	served as president	achievements: served as president
chiang kai-shek	achievements	led nationalist party to victory	achievements: led nationalist party to victory
elizabeth ii	achievements	served as head of state	achievements: served as head of state
joseph goebbels	achievements	created effective propaganda	achievements: created effective propaganda
pelé	achievements	most international goals scored	achievements: most international goals scored
heinrich himmler	achievements	established concentration camps	achievements: established concentration camps
nicolae ceaușescu	achievements	improved agricultural production	achievements: improved agricultural production
nicolae ceaușescu	achievements	modernized romania's infrastructure	achievements: modernized romania's infrastructure
mikhail gorbachev	achievements	liberalizing economy	achievements: liberalizing economy
hermann göring	achievements	played key role in nazi germany's military successes	achievements: played key role in nazi germany's military successes
joseph goebbels	achievements	promoted anti-semitic agenda	achievements: promoted anti-semitic agenda
heinrich himmler	achievements	organized holocaust	achievements: organized holocaust
shinzō abe	achievements	economic stimulus	achievements: economic stimulus
heinrich himmler	achievements	controlled police forces	achievements: controlled police forces
elizabeth ii	achievements	head of state	achievements: head of state
heinrich himmler	achievements	developed ss ideology	achievements: developed ss ideology
paul the apostle	achievements	founder of christian communities	achievements: founder of christian communities
paul the apostle	achievements	spreading christianity	achievements: spreading christianity
shinzō abe	achievements	diplomatic efforts	achievements: diplomatic efforts
joseph goebbels	achievements	managed nazi party's public image	achievements: managed nazi party's public image
cyrus the great	achievements	building the royal road	achievements: building the royal road
ho chi minh	achievements	established communist government	achievements: established communist government
mao zedong	achievements	launched great leap forward	achievements: launched great leap forward
mao zedong	achievements	won chinese civil war	achievements: won chinese civil war
selena	achievements	billboard hot 100 chart-topper	achievements: billboard hot 100 chart-topper
alexander hamilton	achievements	helped establish us financial system	achievements: helped establish us financial system
pelé	achievements	most goals scored in a single world cup tournament	achievements: most goals scored in a single world cup tournament
pelé	achievements	most goals scored in world cup history	achievements: most goals scored in world cup history
shinzō abe	achievements	reform of japan's pension system	achievements: reform of japan's pension system
alexander hamilton	achievements	founded national bank	achievements: founded national bank
indira gandhi	achievements	emergence of india as a major world power	achievements: emergence of india as a major world power
shinzō abe	achievements	reform of japan's consumption tax	achievements: reform of japan's consumption tax
nicolae ceaușescu	achievements	built danube-black sea canal	achievements: built danube-black sea canal
alexander hamilton	achievements	fought in battles	achievements: fought in battles
mao zedong	achievements	established people's republic of china	achievements: established people's republic of china
franklin delano roosevelt	achievements	fair labor standards act	achievements: fair labor standards act
hermann göring	achievements	played key role in nazi germany	achievements: played key role in nazi germany
mahatma gandhi	achievements	quit india movement	achievements: quit india movement
ho chi minh	achievements	led north vietnam to victory	achievements: led north vietnam to victory
indira gandhi	achievements	green revolution	achievements: green revolution
indira gandhi	achievements	nationalization of industries	achievements: nationalization of industries
elizabeth ii	achievements	commonwealth visits	achievements: commonwealth visits
hermann göring	achievements	established luftwaffe	achievements: established luftwaffe
winston churchill	achievements	played a key role in the development of the post-war world order	achievements: played a key role in the development of the post-war world order
golda meir	achievements	negotiated the 1949 armistice agreements	achievements: negotiated the 1949 armistice agreements
franklin delano roosevelt	achievements	civilian conservation corps	achievements: civilian conservation corps
winston churchill	achievements	famous speeches	achievements: famous speeches
winston churchill	achievements	led britain to victory in world war ii	achievements: led britain to victory in world war ii
mahatma gandhi	achievements	indian independence	achievements: indian independence
mahatma gandhi	achievements	salt march success	achievements: salt march success
golda meir	achievements	played a key role in the formation of the state of israel	achievements: played a key role in the formation of the state of israel
selena	achievements	grammy winner	achievements: grammy winner
john paul ii	achivements	visited 129 countries	achivements: visited 129 countries
john paul ii	achivements	opposed communism	achivements: opposed communism
john paul ii	achivements	played key role in end of cold war	achivements: played key role in end of cold war
