entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q76,Barack Obama,http://www.wikidata.org/entity/Q76,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q11668,Nikki Haley,http://www.wikidata.org/entity/Q11668,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q15031,Xi Jinping,http://www.wikidata.org/entity/Q15031,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q43723,Benjamin Netanyahu,http://www.wikidata.org/entity/Q43723,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1048,Julius Caesar,http://www.wikidata.org/entity/Q1048,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8016,Winston Churchill,http://www.wikidata.org/entity/Q8016,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8023,Nelson Mandela,http://www.wikidata.org/entity/Q8023,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q91,Abraham Lincoln,http://www.wikidata.org/entity/Q91,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q269412,George V,http://www.wikidata.org/entity/Q269412,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1316,Saddam Hussein,http://www.wikidata.org/entity/Q1316,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8027,Martin Luther King Jr.,http://www.wikidata.org/entity/Q8027,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q36450,Catherine II of Russia,http://www.wikidata.org/entity/Q36450,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1394,Vladimir Lenin,http://www.wikidata.org/entity/Q1394,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q56226,Kim Jong-un,http://www.wikidata.org/entity/Q56226,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1058,Narendra Modi,http://www.wikidata.org/entity/Q1058,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9960,Ronald Reagan,http://www.wikidata.org/entity/Q9960,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q207,George W. Bush,http://www.wikidata.org/entity/Q207,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q23559,Benito Mussolini,http://www.wikidata.org/entity/Q23559,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q39444,Ronaldinho,http://www.wikidata.org/entity/Q39444,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9061,Karl Marx,http://www.wikidata.org/entity/Q9061,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q11860,Silvio Berlusconi,http://www.wikidata.org/entity/Q11860,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q5816,Mao Zedong,http://www.wikidata.org/entity/Q5816,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q12897,Pelé,http://www.wikidata.org/entity/Q12897,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q5152,Mustafa Kemal Atatürk,http://www.wikidata.org/entity/Q5152,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q20875,Edward VII,http://www.wikidata.org/entity/Q20875,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1124,Bill Clinton,http://www.wikidata.org/entity/Q1124,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q231690,Bhimrao Ramji Ambedkar,http://www.wikidata.org/entity/Q231690,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7742,Louis XIV of France,http://www.wikidata.org/entity/Q7742,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q23,George Washington,http://www.wikidata.org/entity/Q23,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q19878,Muammar Gaddafi,http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q34211,Yasser Arafat,http://www.wikidata.org/entity/Q34211,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q43989,Grigori Rasputin,http://www.wikidata.org/entity/Q43989,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7416,Margaret Thatcher,http://www.wikidata.org/entity/Q7416,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q25310,Robert F. Kennedy,http://www.wikidata.org/entity/Q25310,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9588,Richard Nixon,http://www.wikidata.org/entity/Q9588,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8474,Suleiman the Magnificent,http://www.wikidata.org/entity/Q8474,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q23505,George H. W. Bush,http://www.wikidata.org/entity/Q23505,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7732,Louis XVI of France,http://www.wikidata.org/entity/Q7732,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q34969,Benjamin Franklin,http://www.wikidata.org/entity/Q34969,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q30487,Mikhail Gorbachev,http://www.wikidata.org/entity/Q30487,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9916,Dwight D. Eisenhower,http://www.wikidata.org/entity/Q9916,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9513,A. P. J. Abdul Kalam,http://www.wikidata.org/entity/Q9513,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q33866,Theodore Roosevelt,http://www.wikidata.org/entity/Q33866,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q131412,"Mary, Queen of Scots",http://www.wikidata.org/entity/Q131412,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q130586,George IV of the United Kingdom,http://www.wikidata.org/entity/Q130586,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1430,Marcus Aurelius,http://www.wikidata.org/entity/Q1430,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q11613,Harry S. Truman,http://www.wikidata.org/entity/Q11613,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q11256,Fidel Castro,http://www.wikidata.org/entity/Q11256,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q989,John Paul II,http://www.wikidata.org/entity/Q989,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q43067,Heinrich Himmler,http://www.wikidata.org/entity/Q43067,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q43303,Malcolm X,http://www.wikidata.org/entity/Q43303,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q130822,William IV,http://www.wikidata.org/entity/Q130822,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q41749,Joseph Goebbels,http://www.wikidata.org/entity/Q41749,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q51056,Franz Joseph I of Austria,http://www.wikidata.org/entity/Q51056,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q82674,Mary I of England,http://www.wikidata.org/entity/Q82674,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q128245,Mohammad Reza Pahlavi,http://www.wikidata.org/entity/Q128245,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q27214,Jerry Springer,http://www.wikidata.org/entity/Q27214,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1149,Indira Gandhi,http://www.wikidata.org/entity/Q1149,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q35314,Nikita Khrushchev,http://www.wikidata.org/entity/Q35314,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q57336,Ali Khamenei,http://www.wikidata.org/entity/Q57336,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q153330,"Prince Andrew, Duke of York",http://www.wikidata.org/entity/Q153330,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q155164,Imran Khan,http://www.wikidata.org/entity/Q155164,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q29179,Francisco Franco,http://www.wikidata.org/entity/Q29179,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9488,Sachin Tendulkar,http://www.wikidata.org/entity/Q9488,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q28085,Adolf Eichmann,http://www.wikidata.org/entity/Q28085,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9640,Lyndon B. Johnson,http://www.wikidata.org/entity/Q9640,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q42992,Golda Meir,http://www.wikidata.org/entity/Q42992,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1413,Nero,http://www.wikidata.org/entity/Q1413,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7721,Napoleon III,http://www.wikidata.org/entity/Q7721,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q217115,Ramzan Kadyrov,http://www.wikidata.org/entity/Q217115,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q119702,Anne of Great Britain,http://www.wikidata.org/entity/Q119702,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q47906,Hermann Göring,http://www.wikidata.org/entity/Q47906,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q33391,Leon Trotsky,http://www.wikidata.org/entity/Q33391,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1047,Jawaharlal Nehru,http://www.wikidata.org/entity/Q1047,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q39464,Pol Pot,http://www.wikidata.org/entity/Q39464,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q81506,Charles I of England,http://www.wikidata.org/entity/Q81506,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q44332,Kemal Kılıçdaroğlu,http://www.wikidata.org/entity/Q44332,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q11812,Thomas Jefferson,http://www.wikidata.org/entity/Q11812,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q2042,Charles de Gaulle,http://www.wikidata.org/entity/Q2042,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7327,Yuri Gagarin,http://www.wikidata.org/entity/Q7327,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8442,Otto von Bismarck,http://www.wikidata.org/entity/Q8442,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9582,Gerald Ford,http://www.wikidata.org/entity/Q9582,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q10261,Pythagoras,http://www.wikidata.org/entity/Q10261,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q36456,Hannibal,http://www.wikidata.org/entity/Q36456,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q178903,Alexander Hamilton,http://www.wikidata.org/entity/Q178903,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q127998,Mahmoud Abbas,http://www.wikidata.org/entity/Q127998,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q152378,Ismail Haniyeh,http://www.wikidata.org/entity/Q152378,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q57655,Mohammed bin Rashid Al Maktoum,http://www.wikidata.org/entity/Q57655,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q16574,Chiang Kai-shek,http://www.wikidata.org/entity/Q16574,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q17293,Tenzin Gyatso,http://www.wikidata.org/entity/Q17293,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q44329,Bashar al-Assad,http://www.wikidata.org/entity/Q44329,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q535,Victor Hugo,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1409,Caligula,http://www.wikidata.org/entity/Q1409,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q122553,Charles II of England,http://www.wikidata.org/entity/Q122553,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q32024,Sergei Shoigu,http://www.wikidata.org/entity/Q32024,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q154920,"Prince Edward, Duke of Edinburgh",http://www.wikidata.org/entity/Q154920,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q180589,Boris Johnson,http://www.wikidata.org/entity/Q180589,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q9545,Tony Blair,http://www.wikidata.org/entity/Q9545,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7192,Qin Shi Huangdi,http://www.wikidata.org/entity/Q7192,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q2153,Subhas Chandra Bose,http://www.wikidata.org/entity/Q2153,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q132345,Shinzō Abe,http://www.wikidata.org/entity/Q132345,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q60772,Ursula von der Leyen,http://www.wikidata.org/entity/Q60772,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8605,Simón Bolívar,http://www.wikidata.org/entity/Q8605,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q38823,Ruhollah Khomeini,http://www.wikidata.org/entity/Q38823,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1067,Dante Alighieri,http://www.wikidata.org/entity/Q1067,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q34453,Boris Yeltsin,http://www.wikidata.org/entity/Q34453,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q1399,Niccolò Machiavelli,http://www.wikidata.org/entity/Q1399,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q2866,Alexander Lukashenko,http://www.wikidata.org/entity/Q2866,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q23530,Dmitry Medvedev,http://www.wikidata.org/entity/Q23530,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q230733,Dianne Feinstein,http://www.wikidata.org/entity/Q230733,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q8413,Constantine the Great,http://www.wikidata.org/entity/Q8413,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q36014,Ho Chi Minh,http://www.wikidata.org/entity/Q36014,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q7996,Ivan IV Vasilyevich,http://www.wikidata.org/entity/Q7996,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q131581,Henry V of England,http://www.wikidata.org/entity/Q131581,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q80504,Nicolae Ceaușescu,http://www.wikidata.org/entity/Q80504,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q157280,Stepan Bandera,http://www.wikidata.org/entity/Q157280,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q567,Angela Merkel,http://www.wikidata.org/entity/Q567,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q5879,Johann Wolfgang von Goethe,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q368,Augusto Pinochet,http://www.wikidata.org/entity/Q368,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q18111,Li Keqiang,http://www.wikidata.org/entity/Q18111,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q10665,Kim Jong-il,http://www.wikidata.org/entity/Q10665,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q6294,Hillary Clinton,http://www.wikidata.org/entity/Q6294,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q48231,Idi Amin,http://www.wikidata.org/entity/Q48231,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q10218,Rahul Gandhi,http://www.wikidata.org/entity/Q10218,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q82955,politician,humans,1
Q131814,Tina Turner,http://www.wikidata.org/entity/Q131814,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q177220,singer,humans,0
Q81520,Pierce Brosnan,http://www.wikidata.org/entity/Q81520,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q33999,actor,humans,0
Q9554,Martin Luther,http://www.wikidata.org/entity/Q9554,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q36180,writer,humans,0
Q41422,Mark Ruffalo,http://www.wikidata.org/entity/Q41422,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q3282637,film producer,humans,0
Q22686,Donald Trump,http://www.wikidata.org/entity/Q22686,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q36180,writer,humans,0
Q49017,Hugh Laurie,http://www.wikidata.org/entity/Q49017,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q13382576,rower,humans,0
Q7085,Niels Bohr,http://www.wikidata.org/entity/Q7085,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q16742096,nuclear physicist,humans,0
Q168763,Liv Tyler,http://www.wikidata.org/entity/Q168763,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q33999,actor,humans,0
Q60036,Heidi Klum,http://www.wikidata.org/entity/Q60036,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q10800557,film actor,humans,0
Q171758,Matthew Perry,http://www.wikidata.org/entity/Q171758,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q10800557,film actor,humans,0
Q192682,Ryan Reynolds,http://www.wikidata.org/entity/Q192682,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q3282637,film producer,humans,0
Q106997,Jamie Lee Curtis,http://www.wikidata.org/entity/Q106997,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q4853732,children's writer,humans,0
Q231093,Mayim Bialik,http://www.wikidata.org/entity/Q231093,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q10798782,television actor,humans,0
Q254947,Riley Keough,http://www.wikidata.org/entity/Q254947,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q28389,screenwriter,humans,0
Q125017,Uma Thurman,http://www.wikidata.org/entity/Q125017,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q578109,television producer,humans,0
Q193482,Neve Campbell,http://www.wikidata.org/entity/Q193482,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q10798782,television actor,humans,0
Q5879,Johann Wolfgang von Goethe,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q182436,librarian,humans,0
Q30875,Oscar Wilde,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q6625963,novelist,humans,0
Q229184,Lily Collins,http://www.wikidata.org/entity/Q229184,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q36180,writer,humans,0
Q9312,Immanuel Kant,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q4964182,philosopher,humans,0
Q160009,Pink,http://www.wikidata.org/entity/Q160009,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q55960555,recording artist,humans,0
Q134077,Rachel Weisz,http://www.wikidata.org/entity/Q134077,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q2259451,stage actor,humans,0
Q307,Galileo Galilei,http://www.wikidata.org/entity/Q307,http://www.wikidata.org/prop/direct/P106,occupation,http://www.wikidata.org/entity/Q11063,astronomer,humans,0
