entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q22368,Chen Shui-bian,http://www.wikidata.org/entity/Q22368,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q124394623,Shuǐbiǎn,politicians,0
Q33816,Suren Khachatryan,http://www.wikidata.org/entity/Q33816,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q19968384,Suren,politicians,0
Q30556,Abbad II al-Mu'tadid,http://www.wikidata.org/entity/Q30556,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q20155923,Abbad,politicians,0
Q29786,Amós Acero,http://www.wikidata.org/entity/Q29786,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q18216062,Amós,politicians,0
Q579,Carlos Ibáñez del Campo,http://www.wikidata.org/entity/Q579,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q364753,Carlos,politicians,0
Q27214,Jerry Springer,http://www.wikidata.org/entity/Q27214,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q3808011,Jerry,politicians,0
Q12702,Robert Cecil,http://www.wikidata.org/entity/Q12702,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q4927937,Robert,politicians,0
Q28495,"Francis, Duke of Guise",http://www.wikidata.org/entity/Q28495,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q1166840,François,politicians,0
Q15995,Kathleen Van Brempt,http://www.wikidata.org/entity/Q15995,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q16290387,Kathleen,politicians,0
Q2190,Coluche,http://www.wikidata.org/entity/Q2190,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q14626626,Michel,politicians,0
Q31889,Muhyiddin of Brunei,http://www.wikidata.org/entity/Q31889,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q22302382,Muhyiddin,politicians,0
Q14990,Henri Carton de Wiart,http://www.wikidata.org/entity/Q14990,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q1158477,Henry,politicians,0
Q34935,Muhammad Rafiq Tarar,http://www.wikidata.org/entity/Q34935,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q5837762,Mohammed,politicians,0
Q15956,Frans Schollaert,http://www.wikidata.org/entity/Q15956,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q632104,Marie,politicians,0
Q12978,Guy Verhofstadt,http://www.wikidata.org/entity/Q12978,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q1159023,Guy,politicians,0
Q2185,Georges Pompidou,http://www.wikidata.org/entity/Q2185,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q15921764,Georges,politicians,0
Q12948,Élisabeth Lamure,http://www.wikidata.org/entity/Q12948,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q18093037,Élisabeth,politicians,0
Q651,Friedrich Theodor Vischer,http://www.wikidata.org/entity/Q651,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q14038597,Friedrich,politicians,0
Q37677,Francisco Solano López,http://www.wikidata.org/entity/Q37677,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q58525724,Solano,politicians,0
Q14997,Achille Van Acker,http://www.wikidata.org/entity/Q14997,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q340285,Achille,politicians,0
Q2542,Horst Köhler,http://www.wikidata.org/entity/Q2542,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q381702,Horst,politicians,0
Q1242,Luigi Einaudi,http://www.wikidata.org/entity/Q1242,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q4245067,Luigi,politicians,0
Q12769,Willem Drees,http://www.wikidata.org/entity/Q12769,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q15282375,Willem,politicians,0
Q15944,Walter Breisky,http://www.wikidata.org/entity/Q15944,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q15731830,Karl,politicians,0
Q10665,Kim Jong-il,http://www.wikidata.org/entity/Q10665,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q18126396,Jeong-il,politicians,0
Q26769,Biljana Plavšić,http://www.wikidata.org/entity/Q26769,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q861860,Biljana,politicians,0
Q14362,Chun Doo-hwan,http://www.wikidata.org/entity/Q14362,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q69507486,Du-hwan,politicians,0
Q19080,Vasco Núñez de Balboa,http://www.wikidata.org/entity/Q19080,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q16620432,Vasco,politicians,0
Q5749,Pierre-Joseph Proudhon,http://www.wikidata.org/entity/Q5749,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q16280610,Pierre-Joseph,politicians,0
Q22185,Bev Perdue,http://www.wikidata.org/entity/Q22185,http://www.wikidata.org/prop/direct/P735,given name,http://www.wikidata.org/entity/Q19819814,Beverly,politicians,0
