entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q538821,Crysis 3,http://www.wikidata.org/entity/Q538821,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q858523,stealth game,games,0
Q100096,Mega Man X2,http://www.wikidata.org/entity/Q100096,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q828322,platform game,games,0
Q54856,Star Wars Trilogy: Apprentice of the Force,http://www.wikidata.org/entity/Q54856,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q270948,action game,games,0
Q484877,Point Blank,http://www.wikidata.org/entity/Q484877,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q185029,first-person shooter,games,0
Q277377,Catherine,http://www.wikidata.org/entity/Q277377,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q343568,action-adventure game,games,0
Q111683,Chromehounds,http://www.wikidata.org/entity/Q111683,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q270948,action game,games,0
Q24516,Fire Emblem: New Mystery of the Emblem,http://www.wikidata.org/entity/Q24516,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q1529437,tactical role-playing game,games,0
Q55272,Star Wars Galaxies,http://www.wikidata.org/entity/Q55272,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q175173,massively multiplayer online role-playing game,games,0
Q495044,Knight Online,http://www.wikidata.org/entity/Q495044,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q42409239,fantasy video game,games,0
Q477882,Wing Commander: Prophecy,http://www.wikidata.org/entity/Q477882,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q27670585,science fiction video game,games,0
Q327602,Ikariam,http://www.wikidata.org/entity/Q327602,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q472055,strategy video game,games,0
Q245006,Final Fantasy VIII,http://www.wikidata.org/entity/Q245006,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q107542272,science fantasy video game,games,0
Q211096,Call of Duty,http://www.wikidata.org/entity/Q211096,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q185029,first-person shooter,games,0
Q131007,World of Warcraft,http://www.wikidata.org/entity/Q131007,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q42409239,fantasy video game,games,0
Q219804,Zombies Ate My Neighbors,http://www.wikidata.org/entity/Q219804,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q1044478,shoot 'em up,games,0
Q484072,Granado Espada,http://www.wikidata.org/entity/Q484072,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q42409239,fantasy video game,games,0
Q300339,A Boy and His Blob: Trouble on Blobolonia,http://www.wikidata.org/entity/Q300339,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q54767,puzzle video game,games,0
Q484863,Ace Online,http://www.wikidata.org/entity/Q484863,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q27670585,science fiction video game,games,0
Q372774,Xexyz,http://www.wikidata.org/entity/Q372774,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q828322,platform game,games,0
Q225912,Kingdom Hearts,http://www.wikidata.org/entity/Q225912,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q744038,role-playing video game,games,0
Q31332,Wind: A Breath of Heart,http://www.wikidata.org/entity/Q31332,http://www.wikidata.org/prop/direct/P136,genre,http://www.wikidata.org/entity/Q689445,visual novel,games,0
