entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q1436,Pertinax,http://www.wikidata.org/entity/Q1436,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1417,Vitellius,http://www.wikidata.org/entity/Q1417,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1777,Maximinus Thrax,http://www.wikidata.org/entity/Q1777,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1769,Severus Alexander,http://www.wikidata.org/entity/Q1769,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1433,Lucius Verus,http://www.wikidata.org/entity/Q1433,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1440,Didius Julianus,http://www.wikidata.org/entity/Q1440,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1817,Philip the Arab,http://www.wikidata.org/entity/Q1817,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1830,Decius,http://www.wikidata.org/entity/Q1830,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1752,Macrinus,http://www.wikidata.org/entity/Q1752,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1812,Gordian III,http://www.wikidata.org/entity/Q1812,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q34074,Jovian,http://www.wikidata.org/entity/Q34074,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1797,Pupienus,http://www.wikidata.org/entity/Q1797,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1424,Nerva,http://www.wikidata.org/entity/Q1424,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1805,Balbinus,http://www.wikidata.org/entity/Q1805,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q1803,Gordian II,http://www.wikidata.org/entity/Q1803,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q842606,Roman emperor,politicians,1
Q12325,James Buchanan,http://www.wikidata.org/entity/Q12325,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q14616716,member of the Pennsylvania House of Representatives,politicians,0
Q8620,Kwame Nkrumah,http://www.wikidata.org/entity/Q8620,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q2672728,President of Ghana,politicians,0
Q29031,Charles Oman,http://www.wikidata.org/entity/Q29031,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q41582582,member of the 31st Parliament of the United Kingdom,politicians,0
Q15048,Elio Di Rupo,http://www.wikidata.org/entity/Q15048,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q3100220,Minister-President of Wallonia,politicians,0
Q15994,Hilde Crevits,http://www.wikidata.org/entity/Q15994,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q116780514,Flemish minister of public works,politicians,0
Q23685,Jimmy Carter,http://www.wikidata.org/entity/Q23685,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q1467287,President-elect of the United States,politicians,0
Q18285,Zhu Rongji,http://www.wikidata.org/entity/Q18285,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q17281242,mayor of Shanghai,politicians,0
Q11613,Harry S. Truman,http://www.wikidata.org/entity/Q11613,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q11699,Vice President of the United States,politicians,0
Q16977,Deng Xiaoping,http://www.wikidata.org/entity/Q16977,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q20792347,Chairman of Central Military Commission of People's Republic of China,politicians,0
Q11813,James Madison,http://www.wikidata.org/entity/Q11813,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q20065408,member of the Virginia House of Delegates,politicians,0
Q3647,Mohamed Sheikh,http://www.wikidata.org/entity/Q3647,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q18952564,member of the House of Lords,politicians,0
Q8440,Hugo Chávez,http://www.wikidata.org/entity/Q8440,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q11942698,President of Venezuela,politicians,0
Q31280,Archbishop Damaskinos Papandreou,http://www.wikidata.org/entity/Q31280,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q108242644,Archbishop of Athens and All Greece,politicians,0
Q32133,Lysimachus,http://www.wikidata.org/entity/Q32133,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q335954,strategos,politicians,0
Q5721,Philippe Pétain,http://www.wikidata.org/entity/Q5721,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q19018293,Head of State of Vichy France,politicians,0
Q12943,Yves Blein,http://www.wikidata.org/entity/Q12943,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q3044918,member of the French National Assembly,politicians,0
Q7981,Lluís Companys,http://www.wikidata.org/entity/Q7981,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q26000995,President of the Parliament of Catalonia,politicians,0
Q12897,Pelé,http://www.wikidata.org/entity/Q12897,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q24574297,Minister of Sports of Brazil,politicians,0
Q1224,Carlo Azeglio Ciampi,http://www.wikidata.org/entity/Q1224,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q826589,Italian senator for life,politicians,0
Q3251,Elisha E. Meredith,http://www.wikidata.org/entity/Q3251,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q18604340,member of the State Senate of Virginia,politicians,0
Q1267,Dag Hammarskjöld,http://www.wikidata.org/entity/Q1267,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q95187493,Minister of Foreign Trade,politicians,0
Q1319,Federico Errázuriz Echaurren,http://www.wikidata.org/entity/Q1319,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q466956,President of Chile,politicians,0
Q11816,John Quincy Adams,http://www.wikidata.org/entity/Q11816,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q1467287,President-elect of the United States,politicians,0
Q34453,Boris Yeltsin,http://www.wikidata.org/entity/Q34453,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q17287317,Minister of Defense (Russia),politicians,0
Q13133,Michelle Obama,http://www.wikidata.org/entity/Q13133,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q758225,attorney at law,politicians,0
Q8768,Henry Ford,http://www.wikidata.org/entity/Q8768,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q115538592,CEO of Ford Motor Company,politicians,0
Q19831,Peter Lilley,http://www.wikidata.org/entity/Q19831,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q28841847,Member of the Privy Council of the United Kingdom,politicians,0
Q11676,George Pataki,http://www.wikidata.org/entity/Q11676,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q18691526,member of the State Senate of New York,politicians,0
Q3285,Michael Shaw,http://www.wikidata.org/entity/Q3285,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q41582606,member of the 42nd Parliament of the United Kingdom,politicians,0
Q12981,Yves Leterme,http://www.wikidata.org/entity/Q12981,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q6866254,Minister of Mobility,politicians,0
Q32620,Tulsi Gabbard,http://www.wikidata.org/entity/Q32620,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q19319643,member of the Hawaii House of Representatives,politicians,0
Q26370,Raja Ramanna,http://www.wikidata.org/entity/Q26370,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q17324844,Member of Rajya Sabha,politicians,0
Q27357,Francisco de Paula Martínez de la Rosa y Berdejo,http://www.wikidata.org/entity/Q27357,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q16020745,President of the Council of Ministers,politicians,0
Q9559,John Major,http://www.wikidata.org/entity/Q9559,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q7460514,Shadow Foreign Secretary,politicians,0
Q16002,Jo Vandeurzen,http://www.wikidata.org/entity/Q16002,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q15105064,member of the Flemish Parliament,politicians,0
Q11726,Karl Renner,http://www.wikidata.org/entity/Q11726,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q1006398,Federal Chancellor of Austria,politicians,0
Q16019,Wolfgang Schäuble,http://www.wikidata.org/entity/Q16019,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q55616682,Leader of the Christian Democratic Union,politicians,0
Q25690,"John Russell, 6th Duke of Bedford",http://www.wikidata.org/entity/Q25690,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q94911160,member of the 17th Parliament of Great Britain,politicians,0
Q1240,Antonio Segni,http://www.wikidata.org/entity/Q1240,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q18558478,member of the Chamber of Deputies of the Italian Republic,politicians,0
Q16806,Karl-Heinz Vorsatz,http://www.wikidata.org/entity/Q16806,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q17441472,Member of the Bürgerschaft of Bremen,politicians,0
Q2038,François Mitterrand,http://www.wikidata.org/entity/Q2038,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q3044918,member of the French National Assembly,politicians,0
Q939,Pedro I of Brazil,http://www.wikidata.org/entity/Q939,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q59358158,Grand Master of the Order of the Immaculate Conception of Vila Viçosa,politicians,0
Q1330,José Joaquín Prieto,http://www.wikidata.org/entity/Q1330,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q466956,President of Chile,politicians,0
Q1259,Javier Pérez de Cuéllar,http://www.wikidata.org/entity/Q1259,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q81066,United Nations Secretary-General,politicians,0
Q12961,Nicolas Dupont-Aignan,http://www.wikidata.org/entity/Q12961,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q3044918,member of the French National Assembly,politicians,0
Q29179,Francisco Franco,http://www.wikidata.org/entity/Q29179,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q115223703,National Head of the Movement,politicians,0
Q35786,Petr Nečas,http://www.wikidata.org/entity/Q35786,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q1553195,party leader,politicians,0
Q14997,Achille Van Acker,http://www.wikidata.org/entity/Q14997,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q6866254,Minister of Mobility,politicians,0
Q4414,Faure Essozimna Gnassingbé,http://www.wikidata.org/entity/Q4414,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q113946320,President of the National Assembly of Togo,politicians,0
Q8005,Josep Tarradellas i Joan,http://www.wikidata.org/entity/Q8005,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q11947999,Secretary General of Esquerra Republicana,politicians,0
Q11595,John Adair,http://www.wikidata.org/entity/Q11595,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q4151335,Governor of Kentucky,politicians,0
Q12785,Joan Saura i Laporta,http://www.wikidata.org/entity/Q12785,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q42303614,Barcelona provincial deputy,politicians,0
Q32777,Vladimír Špidla,http://www.wikidata.org/entity/Q32777,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q1780183,"European Commissioner for Employment, Social Affairs and Inclusion",politicians,0
Q15023,CY Leung,http://www.wikidata.org/entity/Q15023,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q4116298,Vice-Chairperson of the National Committee of the Chinese People's Political Consultative Conference,politicians,0
Q13014,Franz Jonas,http://www.wikidata.org/entity/Q13014,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q17535155,member of the National Council of Austria,politicians,0
Q31280,Archbishop Damaskinos Papandreou,http://www.wikidata.org/entity/Q31280,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q189854,metropolitan,politicians,0
Q3285,Michael Shaw,http://www.wikidata.org/entity/Q3285,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q41582624,member of the 50th Parliament of the United Kingdom,politicians,0
Q2038,François Mitterrand,http://www.wikidata.org/entity/Q2038,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q59310839,député de la Nièvre,politicians,0
Q2628,Walter Ulbricht,http://www.wikidata.org/entity/Q2628,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q17850767,member of the Reichstag of the Weimar Republic,politicians,0
Q33566,Sima Guang,http://www.wikidata.org/entity/Q33566,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q11176944,Huangmen shilang,politicians,0
Q1322,José Manuel Balmaceda,http://www.wikidata.org/entity/Q1322,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q18882653,senator of Chile,politicians,0
Q11860,Silvio Berlusconi,http://www.wikidata.org/entity/Q11860,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q28002382,Italian Minister of Economy and Finance,politicians,0
Q11860,Silvio Berlusconi,http://www.wikidata.org/entity/Q11860,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q27169,Member of the European Parliament,politicians,0
Q3253,Henry P. Alexander,http://www.wikidata.org/entity/Q3253,http://www.wikidata.org/prop/direct/P39,position held,http://www.wikidata.org/entity/Q13218630,United States representative,politicians,0
