entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q390595,Final Fantasy XIII,http://www.wikidata.org/entity/Q390595,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q217423,Quake,http://www.wikidata.org/entity/Q217423,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q323264,Dishonored,http://www.wikidata.org/entity/Q323264,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q94460,Grand Theft Auto 2,http://www.wikidata.org/entity/Q94460,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q215861,S.T.A.L.K.E.R.: Shadow of Chernobyl,http://www.wikidata.org/entity/Q215861,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q279446,Portal 2,http://www.wikidata.org/entity/Q279446,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q245006,Final Fantasy VIII,http://www.wikidata.org/entity/Q245006,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q210298,Call of Duty 2,http://www.wikidata.org/entity/Q210298,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q472909,Left 4 Dead 2,http://www.wikidata.org/entity/Q472909,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q18940,Wolfenstein 3D,http://www.wikidata.org/entity/Q18940,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q474573,Final Fantasy IX,http://www.wikidata.org/entity/Q474573,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q323981,Left 4 Dead,http://www.wikidata.org/entity/Q323981,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q110607,Clannad,http://www.wikidata.org/entity/Q110607,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q22986,Amnesia: The Dark Descent,http://www.wikidata.org/entity/Q22986,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q37123,Sonic the Hedgehog,http://www.wikidata.org/entity/Q37123,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q379128,Plants vs. Zombies,http://www.wikidata.org/entity/Q379128,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q187732,RuneScape,http://www.wikidata.org/entity/Q187732,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q336177,EVE Online,http://www.wikidata.org/entity/Q336177,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q337865,Far Cry,http://www.wikidata.org/entity/Q337865,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q317620,Tomb Raider,http://www.wikidata.org/entity/Q317620,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q275960,Mass Effect,http://www.wikidata.org/entity/Q275960,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q283878,Halo: Reach,http://www.wikidata.org/entity/Q283878,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q473852,Prototype,http://www.wikidata.org/entity/Q473852,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q388225,Command & Conquer: Red Alert,http://www.wikidata.org/entity/Q388225,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q237484,Crysis,http://www.wikidata.org/entity/Q237484,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q185482,The Sims 3,http://www.wikidata.org/entity/Q185482,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q496526,Tales of Symphonia,http://www.wikidata.org/entity/Q496526,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q277377,Catherine,http://www.wikidata.org/entity/Q277377,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q302839,BioShock 2,http://www.wikidata.org/entity/Q302839,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q211229,Black Mesa,http://www.wikidata.org/entity/Q211229,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q210844,Spore,http://www.wikidata.org/entity/Q210844,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q76868,Assassin's Creed III: Liberation,http://www.wikidata.org/entity/Q76868,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q248810,Dwarf Fortress,http://www.wikidata.org/entity/Q248810,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q176336,Far Cry 2,http://www.wikidata.org/entity/Q176336,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q271062,Age of Mythology,http://www.wikidata.org/entity/Q271062,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q475628,Ragnarok Online,http://www.wikidata.org/entity/Q475628,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q129277,Hitman: Absolution,http://www.wikidata.org/entity/Q129277,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q35627,Sonic the Hedgehog 2,http://www.wikidata.org/entity/Q35627,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q473673,Counter-Strike: Source,http://www.wikidata.org/entity/Q473673,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q239889,Hitman: Blood Money,http://www.wikidata.org/entity/Q239889,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q477199,Lineage II,http://www.wikidata.org/entity/Q477199,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q526350,Mirror's Edge,http://www.wikidata.org/entity/Q526350,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q206653,Battlefield 2,http://www.wikidata.org/entity/Q206653,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q34869,Age of Empires III,http://www.wikidata.org/entity/Q34869,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q282623,Legacy of Kain: Soul Reaver,http://www.wikidata.org/entity/Q282623,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q2385,Civilization V,http://www.wikidata.org/entity/Q2385,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q484907,Guild Wars 2,http://www.wikidata.org/entity/Q484907,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q74669,Star Wars Knights of the Old Republic II: The Sith Lords,http://www.wikidata.org/entity/Q74669,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q471803,Rome: Total War,http://www.wikidata.org/entity/Q471803,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q268616,Metin2,http://www.wikidata.org/entity/Q268616,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q471974,Need for Speed: Undercover,http://www.wikidata.org/entity/Q471974,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q377242,Tom Clancy's Splinter Cell,http://www.wikidata.org/entity/Q377242,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q483207,TERA,http://www.wikidata.org/entity/Q483207,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q484233,Dungeon Fighter Online,http://www.wikidata.org/entity/Q484233,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q290534,Quake 4,http://www.wikidata.org/entity/Q290534,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q74401,Indiana Jones and the Fate of Atlantis,http://www.wikidata.org/entity/Q74401,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q324871,Titan Quest,http://www.wikidata.org/entity/Q324871,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q257469,Another World,http://www.wikidata.org/entity/Q257469,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55287,Star Wars: Dark Forces,http://www.wikidata.org/entity/Q55287,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q26097,XCOM: Enemy Unknown,http://www.wikidata.org/entity/Q26097,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q2377,Civilization IV,http://www.wikidata.org/entity/Q2377,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q310003,Killer7,http://www.wikidata.org/entity/Q310003,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q40177,Sonic & Knuckles,http://www.wikidata.org/entity/Q40177,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q54865,Star Wars: Battlefront II,http://www.wikidata.org/entity/Q54865,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q5766,VVVVVV,http://www.wikidata.org/entity/Q5766,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q538821,Crysis 3,http://www.wikidata.org/entity/Q538821,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55295,Star Wars Jedi Knight: Jedi Academy,http://www.wikidata.org/entity/Q55295,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q130578,Divinity II,http://www.wikidata.org/entity/Q130578,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q454621,Rise of Nations,http://www.wikidata.org/entity/Q454621,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55214,Lego Star Wars: The Complete Saga,http://www.wikidata.org/entity/Q55214,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q338486,Street Fighter X Tekken,http://www.wikidata.org/entity/Q338486,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q349413,Homefront,http://www.wikidata.org/entity/Q349413,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q349433,Turok,http://www.wikidata.org/entity/Q349433,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q240143,Maniac Mansion,http://www.wikidata.org/entity/Q240143,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q379169,Carmageddon,http://www.wikidata.org/entity/Q379169,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55298,Star Wars Jedi Knight II: Jedi Outcast,http://www.wikidata.org/entity/Q55298,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q74539,Star Wars: The Force Unleashed II,http://www.wikidata.org/entity/Q74539,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q533304,Tom Clancy's Splinter Cell: Chaos Theory,http://www.wikidata.org/entity/Q533304,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q74545,Lego Batman: The Videogame,http://www.wikidata.org/entity/Q74545,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q392311,Saw,http://www.wikidata.org/entity/Q392311,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q264257,Tribal Wars,http://www.wikidata.org/entity/Q264257,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q18951,Half-Life 2: Episode One,http://www.wikidata.org/entity/Q18951,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q4104,Need for Speed: Shift,http://www.wikidata.org/entity/Q4104,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q285449,Ef: A Fairy Tale of the Two,http://www.wikidata.org/entity/Q285449,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q204105,Dig Dug,http://www.wikidata.org/entity/Q204105,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q379438,Enslaved: Odyssey to the West,http://www.wikidata.org/entity/Q379438,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q83565,Epic Mickey 2: The Power of Two,http://www.wikidata.org/entity/Q83565,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q489800,Lineage,http://www.wikidata.org/entity/Q489800,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55315,Star Wars: Empire at War,http://www.wikidata.org/entity/Q55315,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q498469,Postal III,http://www.wikidata.org/entity/Q498469,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q74630,Lego Indiana Jones: The Original Adventures,http://www.wikidata.org/entity/Q74630,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q500851,Company of Heroes,http://www.wikidata.org/entity/Q500851,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55291,Star Wars Jedi Knight: Dark Forces II,http://www.wikidata.org/entity/Q55291,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q428297,Test Drive Unlimited 2,http://www.wikidata.org/entity/Q428297,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q112912,Lego Batman 2: DC Super Heroes,http://www.wikidata.org/entity/Q112912,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55272,Star Wars Galaxies,http://www.wikidata.org/entity/Q55272,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q161192,007 Legends,http://www.wikidata.org/entity/Q161192,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q296744,ARMA 2,http://www.wikidata.org/entity/Q296744,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q27107,DC Universe Online,http://www.wikidata.org/entity/Q27107,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q252198,Deus Ex: Invisible War,http://www.wikidata.org/entity/Q252198,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q54859,Star Wars: Battlefront,http://www.wikidata.org/entity/Q54859,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q2374,Civilization III,http://www.wikidata.org/entity/Q2374,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q392321,Age of Wonders,http://www.wikidata.org/entity/Q392321,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q54297,Star Wars: Rogue Squadron,http://www.wikidata.org/entity/Q54297,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q266079,Alpha Protocol,http://www.wikidata.org/entity/Q266079,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q406414,Aion,http://www.wikidata.org/entity/Q406414,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q117859,Trine,http://www.wikidata.org/entity/Q117859,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55217,Star Wars Episode I: Racer,http://www.wikidata.org/entity/Q55217,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q130887,Killing Floor,http://www.wikidata.org/entity/Q130887,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q372412,Sid Meier's Alpha Centauri,http://www.wikidata.org/entity/Q372412,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q20420,Empire Earth,http://www.wikidata.org/entity/Q20420,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q2387,Commandos 2: Men of Courage,http://www.wikidata.org/entity/Q2387,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q376217,Driver: Parallel Lines,http://www.wikidata.org/entity/Q376217,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q472645,Arcania,http://www.wikidata.org/entity/Q472645,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q257816,The Sims Medieval,http://www.wikidata.org/entity/Q257816,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q528310,Shogun: Total War,http://www.wikidata.org/entity/Q528310,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55228,Lego Star Wars III: The Clone Wars,http://www.wikidata.org/entity/Q55228,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q28418,Cossacks: European Wars,http://www.wikidata.org/entity/Q28418,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q162707,Sonic & Sega All-Stars Racing,http://www.wikidata.org/entity/Q162707,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q133427,State of Decay,http://www.wikidata.org/entity/Q133427,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q55263,Star Wars: Shadows of the Empire,http://www.wikidata.org/entity/Q55263,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q223629,Half-Life 2: Lost Coast,http://www.wikidata.org/entity/Q223629,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
Q278771,Worms,http://www.wikidata.org/entity/Q278771,http://www.wikidata.org/prop/direct/P750,distributed by,http://www.wikidata.org/entity/Q337535,Steam,games,1
