entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q708532,St.-Paulus-Dom,http://www.wikidata.org/entity/Q708532,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q15632117,architectural heritage monument in North Rhine-Westphalia,cathedrals,0
Q2942756,Pitigliano Cathedral,http://www.wikidata.org/entity/Q2942756,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q26971668,Italian national heritage,cathedrals,0
Q912245,Vence Cathedral,http://www.wikidata.org/entity/Q912245,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10387684,classified historical monument,cathedrals,0
Q391229,Tournai Cathedral,http://www.wikidata.org/entity/Q391229,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q9259,World Heritage Site,cathedrals,0
Q2498222,Holy Trinity Cathedral,http://www.wikidata.org/entity/Q2498222,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q19558910,National Register of Historic Places listed place,cathedrals,0
Q2515355,former collegiate church of St. Verena with church treasure,http://www.wikidata.org/entity/Q2515355,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q8274529,class A Swiss cultural property of national significance,cathedrals,0
Q473121,Narbonne Cathedral,http://www.wikidata.org/entity/Q473121,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10387684,classified historical monument,cathedrals,0
Q2380110,St Machar's Cathedral,http://www.wikidata.org/entity/Q2380110,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q219538,scheduled monument,cathedrals,0
Q1050668,São Paulo Cathedral,http://www.wikidata.org/entity/Q1050668,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q45824471,CONDEPHAAT Good Class,cathedrals,0
Q2299324,Transfiguration Cathedral,http://www.wikidata.org/entity/Q2299324,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10296658,cultural heritage site in Ukraine,cathedrals,0
Q1736162,Acireale Cathedral,http://www.wikidata.org/entity/Q1736162,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q26971668,Italian national heritage,cathedrals,0
Q2942780,cathedral of Our Lady of the Assumption,http://www.wikidata.org/entity/Q2942780,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q26971668,Italian national heritage,cathedrals,0
Q1433289,St Martin's Cathedral,http://www.wikidata.org/entity/Q1433289,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q960335,Cultural Heritage Monuments of Slovakia,cathedrals,0
Q644102,Transfiguration Cathedral,http://www.wikidata.org/entity/Q644102,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q23668083,federal cultural heritage site in Russia,cathedrals,0
Q257242,Saint Alexander Nevsky Cathedral in Pružany,http://www.wikidata.org/entity/Q257242,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q2079150,cultural heritage of Belarus,cathedrals,0
Q5052366,Cathedral of Saint Patrick,http://www.wikidata.org/entity/Q5052366,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q1129142,National Register of Historic Places contributing property,cathedrals,0
Q3544866,"Our Lady of Grace Cathedral, Setúbal",http://www.wikidata.org/entity/Q3544866,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q15697324,Immovable Cultural Heritage of Public Interest,cathedrals,0
Q932828,Noyon Cathedral,http://www.wikidata.org/entity/Q932828,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10387684,classified historical monument,cathedrals,0
Q5582932,"Good Shepherd Cathedral, Ayr",http://www.wikidata.org/entity/Q5582932,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10729142,category C listed building,cathedrals,0
Q3585930,Église des Saints-Archanges,http://www.wikidata.org/entity/Q3585930,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10387684,classified historical monument,cathedrals,0
Q52861,cathedral Basilica of St. Cyriacus,http://www.wikidata.org/entity/Q52861,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q26971668,Italian national heritage,cathedrals,0
Q890652,Our Lady of Promise,http://www.wikidata.org/entity/Q890652,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q3323436,Cultural Monument of Exceptional Importance,cathedrals,0
Q2942712,Catedral Basílica de Mercedes-Luján,http://www.wikidata.org/entity/Q2942712,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q55784185,National historical monument of Argentina,cathedrals,0
Q2002388,Saint-Paul-Trois-Châteaux Cathedral,http://www.wikidata.org/entity/Q2002388,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10387684,classified historical monument,cathedrals,0
Q2942246,Senez Cathedral,http://www.wikidata.org/entity/Q2942246,http://www.wikidata.org/prop/direct/P1435,heritage designation,http://www.wikidata.org/entity/Q10387684,classified historical monument,cathedrals,0
