entity,entity_human_readable,subject,predicate,predicate_human_readable,object,object_human_readable,category,label
Q123351,Michael Caine,http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q5637362,Hackney Downs School,humans,0
Q67701,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q5250964,Deering High School,humans,0
Q296609,Russell Brand,http://www.wikidata.org/entity/Q296609,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q348134,Italia Conti Academy of Theatre Arts,humans,0
Q217096,Naruhito,http://www.wikidata.org/entity/Q217096,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q11448887,Gakushuin Kindergarten,humans,0
Q272923,Ryan O'Neal,http://www.wikidata.org/entity/Q272923,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7894738,University High School,humans,0
Q9557,Aamir Khan,http://www.wikidata.org/entity/Q9557,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7587012,"St. Anne's High School, Bandra",humans,0
Q133050,Susan Sarandon,http://www.wikidata.org/entity/Q133050,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q179036,The Catholic University of America,humans,0
Q83163,Srinivasa Ramanujan,http://www.wikidata.org/entity/Q83163,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q5588681,"Government Arts College, Kumbakonam",humans,0
Q7243,Leo Tolstoy,http://www.wikidata.org/entity/Q7243,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q28482293,Kazan Imperial University,humans,0
Q41396,Josh Brolin,http://www.wikidata.org/entity/Q41396,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7698828,Templeton High School,humans,0
Q892,J. R. R. Tolkien,http://www.wikidata.org/entity/Q892,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q3197003,King Edward's School,humans,0
Q3925,Grace Kelly,http://www.wikidata.org/entity/Q3925,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q993267,Neighborhood Playhouse School of the Theatre,humans,0
Q9582,Gerald Ford,http://www.wikidata.org/entity/Q9582,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q49112,Yale University,humans,0
Q317521,Elon Musk,http://www.wikidata.org/entity/Q317521,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q49117,University of Pennsylvania,humans,0
Q23547,Bryan Cranston,http://www.wikidata.org/entity/Q23547,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q5033157,Canoga Park High School,humans,0
Q83106,Jürgen Klopp,http://www.wikidata.org/entity/Q83106,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q50662,Goethe University Frankfurt,humans,0
Q103578,Macaulay Culkin,http://www.wikidata.org/entity/Q103578,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7247941,Professional Children's School,humans,0
Q230733,Dianne Feinstein,http://www.wikidata.org/entity/Q230733,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q5166205,Convent of the Sacred Heart High School,humans,0
Q165911,Usher,http://www.wikidata.org/entity/Q165911,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7056810,North Springs Charter School of Arts and Sciences,humans,0
Q40531,John Wayne,http://www.wikidata.org/entity/Q40531,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q4614,University of Southern California,humans,0
Q76478,Kirsten Dunst,http://www.wikidata.org/entity/Q76478,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7063446,Notre Dame High School,humans,0
Q41163,Al Pacino,http://www.wikidata.org/entity/Q41163,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q3072747,Fiorello H. LaGuardia High School,humans,0
Q43274,Charles III of the United Kingdom,http://www.wikidata.org/entity/Q43274,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7373601,Royal Air Force College Cranwell,humans,0
Q2153,Subhas Chandra Bose,http://www.wikidata.org/entity/Q2153,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q1145306,University of Calcutta,humans,0
Q43432,Justin Timberlake,http://www.wikidata.org/entity/Q43432,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7895891,University of Nebraska High School,humans,0
Q125904,Edward Norton,http://www.wikidata.org/entity/Q125904,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q8001045,Wilde Lake High School,humans,0
Q59215,Robert Redford,http://www.wikidata.org/entity/Q59215,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q736674,University of Colorado Boulder,humans,0
Q176455,Melanie Griffith,http://www.wikidata.org/entity/Q176455,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q7607037,Stella Adler Studio of Acting,humans,0
Q11998,Kylie Minogue,http://www.wikidata.org/entity/Q11998,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q5025056,Camberwell High School,humans,0
Q313388,Jonah Hill,http://www.wikidata.org/entity/Q313388,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q49109,Bard College,humans,0
Q183337,David Attenborough,http://www.wikidata.org/entity/Q183337,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q760967,Clare College,humans,0
Q517,Napoleon,http://www.wikidata.org/entity/Q517,http://www.wikidata.org/prop/direct/P69,educated at,http://www.wikidata.org/entity/Q273480,École Militaire,humans,0
